,charter_male,charter_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
40,0.9712667,0.97167087,"('stingy', 'generous')",0.25294548,0.16518879,-1.4003791,-1.5349971,-0.0587223,-0.1327125,-0.0739902
41,-0.039715834,-0.05585894,"('unforgiving', 'forgiving')",-0.11268418,-0.120400846,0.15076983,0.07125677,-0.0005434,-0.035001,-0.0344576
42,1.2713888,1.422521,"('unreliable', 'reliable')",0.8257735,1.1525241,-2.7885783,-2.6536534,-0.230472,-0.0262028,0.2042692
43,1.0110431,1.0649018,"('irresponsible', 'responsible')",0.9017688,1.1774181,0.5257245,0.6150816,0.8128455,0.9524672,0.1396217
44,-1.1655086,-1.1001202,"('prejudiced', 'unprejudiced')",-0.729143,-0.64210385,-1.271068,-1.238379,-1.0552398,-0.9935343,0.0617055
45,0.7222626,0.75642,"('incompetent', 'competent')",0.032612324,0.20157415,-0.318988,-0.3297802,0.1452956,0.2094047,0.0641091
46,0.42929623,0.39630884,"('uncompetitive', 'competitive')",1.120542,1.2505928,-0.94452775,-0.96390086,0.2017702,0.2276669,0.0258967
47,-0.17706975,-0.11493869,"('stupid', 'smart')",0.495439,0.6500771,5.5252867,5.619939,1.9478854,2.0516925,0.1038071
48,0.19485489,0.14991888,"('unintelligent', 'intelligent')",0.1197946,0.08011171,0.2287373,0.22020148,0.1811289,0.1500774,-0.0310515
49,-0.85426265,-0.7973685,"('unable', 'able')",-0.768505,-0.57892174,-0.4470221,-0.2990483,-0.68993,-0.5584462,0.1314838
50,-0.5497322,-0.55400926,"('clumsy', 'skillful')",-0.4308783,-0.37722886,-0.21646489,-0.2596216,-0.3990251,-0.3969532,0.0020719
51,0.5461388,0.37576702,"('uneducated', 'educated')",0.22576793,0.12428849,0.5014719,0.41167927,0.4244595,0.3039116,-0.1205479
52,0.52342546,0.41027328,"('irrational', 'rational')",-0.34465322,-0.65178025,0.10696551,-0.07785677,0.0952459,-0.1064546,-0.2017005
53,-0.5669055,-0.41559595,"('uncreative', 'creative')",0.76409596,0.83350897,0.87173975,0.8371184,0.35631,0.4183438,0.0620338
54,-0.334009,-0.29731557,"('incapable', 'capable')",-0.78638893,-0.72436,1.2617736,1.2782649,0.0471252,0.0855298,0.0384046
55,0.76331687,0.828813,"('incompetent', 'clever')",0.2821644,0.4393623,-0.11120234,-0.07425179,0.3114263,0.3979745,0.0865482
56,1.0045781,1.0663028,"('impractical', 'practical')",1.2499065,1.5172269,-0.6102815,-0.50072926,0.5480677,0.6942668,0.1461991
57,0.06002051,0.06465459,"('unimaginative', 'imaginative')",0.21060205,0.28726175,-2.543354,-2.5309558,-0.7575772,-0.7263465,0.0312307
58,0.14353625,0.15960048,"('undiscriminating', 'discriminating')",1.3504997,1.4655598,0.15068355,0.111604914,0.5482398,0.5789218,0.030682
59,0.2547473,0.20345344,"('foolish', 'wise')",0.11547072,0.010574836,0.36592254,0.34423175,0.2453802,0.1860867,-0.0592935
60,0.74016666,0.8248486,"('inefficient', 'efficient')",1.7277423,2.0310302,-0.3289498,-0.14078636,0.7129863,0.9050308,0.1920445
61,0.68639153,0.6155555,"('illogical', 'logical')",1.0575451,0.9892291,0.27490795,0.09906847,0.6729482,0.567951,-0.1049972
62,1.5662311,1.6261358,"('incompetent', 'brilliant')",1.2946795,1.5782117,-0.22276115,-0.06555125,0.8793832,1.0462654,0.1668822
63,0.09495845,0.03582325,"('unperceptive', 'insightful')",1.348772,1.458615,0.67031515,0.741637,0.7046819,0.7453584,0.0406765
64,0.16162579,0.06277448,"('shy', 'confident')",0.71042645,0.7537345,-6.5348244,-6.5226707,-1.8875907,-1.9020538,-0.0144631
65,1.283166,1.1899531,"('insecure', 'secure')",0.7489993,0.71672904,-0.17680031,-0.10546627,0.618455,0.6004053,-0.0180497
66,-0.24322116,-0.26029614,"('inactive', 'active')",-0.4453196,-0.4841032,0.8629165,0.7918892,0.0581253,0.01583,-0.0422953
67,0.35215342,0.3771143,"('doubtful', 'determined')",-0.42777896,-0.28628474,-0.77532077,-0.6924864,-0.2836488,-0.2005523,0.0830965
68,-1.0585648,-1.2112228,"('dependent', 'independent')",-0.5553653,-0.5122352,-0.6319617,-0.658813,-0.7486306,-0.7940904,-0.0454598
69,-0.5925628,-0.62878555,"('lazy', 'industrious')",-0.04169776,-0.038167685,-0.75658727,-0.7860421,-0.4636159,-0.4843318,-0.0207159
70,0.9933725,1.0195163,"('lethargic', 'energetic')",1.1497273,1.395272,0.8275985,0.86474514,0.9902328,1.0931778,0.102945
71,0.595477,0.6182589,"('diffident', 'self-confident')",0.3814104,0.4244325,0.47903606,0.45759368,0.4853078,0.500095,0.0147872
72,0.8164469,0.7679299,"('unambitious', 'ambitious')",-0.29899657,-0.16452673,-0.67006356,-0.5807628,-0.0508711,0.0075468,0.0584179
73,0.90530926,0.96302104,"('helpless', 'self-reliant')",0.30709824,0.28795335,-3.04007,-3.0146737,-0.6092209,-0.5878998,0.0213211
74,0.9009284,0.93424994,"('undedicated', 'dedicated')",0.3030581,0.48745763,0.17280912,0.15402558,0.4589318,0.5252444,0.0663126
75,-0.5936172,-0.5404532,"('meek', 'impulsive')",-0.56034124,-0.4566692,-0.33903182,-0.2635517,-0.4976634,-0.4202247,0.0774387
76,1.0647418,1.1722723,"('anxious', 'daring')",1.0213132,1.2218494,0.03867977,0.15916869,0.708245,0.8510968,0.1428518
77,0.1650884,0.19967355,"('unmotivated', 'motivated')",0.534546,0.56461406,-1.1743201,-1.0675502,-0.1582286,-0.1010875,0.0571411
78,-1.6514297,-1.7030802,"('nonresilient', 'resilient')",0.20174688,0.2251692,-0.41042542,-0.37013224,-0.620036,-0.6160144,0.0040216
79,-0.13927329,-0.13352159,"('wavering', 'unwavering')",-0.7820308,-0.8299445,0.008509066,0.02875425,-0.304265,-0.3115706,-0.0073056
80,0.9294817,0.8571819,"('dominated', 'dominating')",0.69001734,0.75642484,-0.9321935,-0.8681583,0.2291018,0.2484828,0.019381
81,0.17421961,0.03141686,"('submissive', 'aggressive')",1.4586966,1.4952365,-0.78329486,-0.6919344,0.2832071,0.2782397,-0.0049674
82,-1.0402709,-0.93661916,"('poor', 'rich')",0.8357716,1.0037655,6.102359,6.182838,1.9659532,2.0833281,0.1173749
83,0.09962241,0.056827888,"('powerless', 'powerful')",-0.057158276,-0.00857944,-1.2495376,-1.3093284,-0.4023578,-0.42036,-0.0180022
84,0.41611746,0.3620461,"('inferior', 'superior')",0.11014681,0.02408799,0.5630453,0.49018252,0.3631032,0.2921055,-0.0709977
85,0.37679797,0.46793976,"('insignificant', 'prestigious')",-0.57244813,-0.69371456,0.34820485,0.28502482,0.0508516,0.01975,-0.0311016
86,0.43636492,0.25650865,"('uninfluential', 'influential')",0.9178697,0.82548577,0.2305832,0.091119915,0.5282726,0.3910381,-0.1372345
87,0.062599674,-0.06818879,"('unsuccessful', 'successful')",0.8321212,0.7574357,0.39053598,0.41907007,0.428419,0.369439,-0.05898
88,-0.014627226,-0.1202037,"('low', 'eminent')",0.335344,0.35880497,0.075488456,0.0505809,0.1320684,0.0963941,-0.0356743
