,pepco_male,pepco_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
30,0.776727,0.74884814,"('intolerant', 'tolerant')",1.9291542,1.875922,1.3041604,1.2780321,1.3366804,1.3009341,-0.0357463
31,-0.99333304,-0.93953514,"('evil', 'good')",-1.5603223,-1.5675738,-1.0023897,-1.1077623,-1.1853484,-1.2049571,-0.0196087
32,0.18087241,0.10803319,"('unkind', 'kind')",0.5840687,0.5036347,0.65990293,0.56405157,0.474948,0.3919065,-0.0830415
33,0.15622708,0.10094635,"('wrong', 'right')",0.3533576,0.34024727,-0.41468883,-0.45884958,0.0316319,-0.0058853,-0.0375172
34,-0.36995065,-0.24032828,"('mean', 'honorable')",-0.13319364,-0.01815679,6.012871,6.0654,1.8365755,1.9356384,0.0990629
35,-0.6379329,-0.6770011,"('corrupt', 'incorrupt')",-1.6024145,-1.5915033,0.071591675,-0.07044783,-0.7229186,-0.7796508,-0.0567322
36,-1.3894541,-1.4443738,"('hostile', 'amicable')",-1.3464781,-1.4392753,0.5274481,0.33407763,-0.7361614,-0.8498572,-0.1136958
37,0.08677891,0.052407958,"('fake', 'genuine')",0.13900046,0.18278515,0.49426475,0.4852354,0.2400147,0.2401428,0.0001281
38,-0.35421133,-0.3888898,"('untruthful', 'truthful')",-0.70482296,-0.754621,-0.0076426566,0.013669364,-0.355559,-0.3766138,-0.0210548
39,1.3052268,1.3674191,"('exploitative', 'cooperative')",0.14564332,0.22933209,-0.00994242,0.0036796965,0.4803092,0.533477,0.0531678
40,0.34942287,0.32645813,"('stingy', 'generous')",0.6231856,0.55618584,-1.1157889,-1.2322755,-0.0477268,-0.1165438,-0.068817
41,0.1235694,0.1393972,"('unforgiving', 'forgiving')",0.22030984,0.18951136,0.43083513,0.34005257,0.2582381,0.2229871,-0.035251
42,1.0831367,1.1154281,"('unreliable', 'reliable')",1.4530715,1.5685424,-2.6589315,-2.6216114,-0.0409078,0.0207864,0.0616942
43,0.40168622,0.45468074,"('irresponsible', 'responsible')",0.42343175,0.49833494,0.65848094,0.65912956,0.494533,0.5373817,0.0428487
44,0.80077404,0.8418419,"('prejudiced', 'unprejudiced')",-0.71335775,-0.5608072,-1.4290253,-1.413328,-0.447203,-0.3774312,0.0697718
45,-0.5665845,-0.52440214,"('incompetent', 'competent')",0.1910214,0.061661005,-0.31486604,-0.40615332,-0.2301431,-0.2896315,-0.0594884
46,-0.019102886,0.022141077,"('uncompetitive', 'competitive')",1.2063788,1.1976422,-0.33729282,-0.33457237,0.2833277,0.2950703,0.0117426
47,0.093729965,0.20448703,"('stupid', 'smart')",0.8192844,0.90122265,5.5384026,5.56715,2.1504723,2.2242866,0.0738143
48,-0.14491057,-0.15690279,"('unintelligent', 'intelligent')",-0.21823093,-0.26156056,0.29743722,0.3063821,-0.0219014,-0.0373604,-0.015459
49,-0.72839236,-0.6233619,"('unable', 'able')",-1.0644488,-0.96234053,-0.63756305,-0.5327035,-0.8101347,-0.7061353,0.1039994
50,-0.29005826,-0.3072367,"('clumsy', 'skillful')",-0.24671634,-0.22221522,-0.1078878,-0.13623235,-0.2148875,-0.2218947,-0.0070072
51,-0.81776637,-0.8992711,"('uneducated', 'educated')",0.65987885,0.55838007,0.3630824,0.33962137,0.0683983,-0.0004232,-0.0688215
52,-0.69843495,-0.8377588,"('irrational', 'rational')",-1.0088903,-1.101407,0.058729433,-0.07263306,-0.5495319,-0.6705996,-0.1210677
53,-1.0388936,-1.0463867,"('uncreative', 'creative')",0.19465414,0.16141841,0.9925856,0.93676007,0.0494487,0.0172639,-0.0321848
54,-0.40344736,-0.39914656,"('incapable', 'capable')",0.11710033,0.14633,0.8548074,0.8953376,0.1894868,0.2141737,0.0246869
55,0.024058804,0.07818143,"('incompetent', 'clever')",0.42928988,0.39804804,-0.0050482266,-0.008886579,0.1494335,0.155781,0.0063475
56,0.96288025,0.9781673,"('impractical', 'practical')",0.7928182,0.78093773,-0.10063516,-0.086616546,0.5516878,0.5574962,0.0058084
57,-0.49131873,-0.5304055,"('unimaginative', 'imaginative')",0.09130698,0.025281072,-2.1545622,-2.1877294,-0.8515247,-0.897618,-0.0460933
58,-0.46103576,-0.46479592,"('undiscriminating', 'discriminating')",0.7734331,0.8034056,0.23786195,0.1866302,0.1834198,0.17508,-0.0083398
59,-0.17249577,-0.18176371,"('foolish', 'wise')",-0.2399741,-0.2513951,0.4252398,0.4175031,0.0042566,-0.0052186,-0.0094752
60,0.9030929,0.9226799,"('inefficient', 'efficient')",1.0462961,1.0546979,-0.19468343,-0.06751478,0.5849018,0.636621,0.0517192
61,0.05751071,-0.021058628,"('illogical', 'logical')",0.20303822,0.08557592,0.3653916,0.23692915,0.2086469,0.1004821,-0.1081648
62,0.5267694,0.65079105,"('incompetent', 'brilliant')",0.79481137,0.8466989,-0.07683213,0.056958936,0.4149162,0.5181496,0.1032334
63,0.062406078,0.10435456,"('unperceptive', 'insightful')",1.4206772,1.4187765,0.9202605,0.9975487,0.8011146,0.8402267,0.0391121
64,0.4341551,0.41198316,"('shy', 'confident')",1.0236951,0.98969954,-6.505809,-6.456844,-1.6826528,-1.6850537,-0.0024009
65,0.17190768,0.1183572,"('insecure', 'secure')",0.6107616,0.547846,-0.3418938,-0.3568271,0.1469252,0.1031254,-0.0437998
66,-0.33749813,-0.34619182,"('inactive', 'active')",0.5742219,0.56038547,1.3467947,1.2841349,0.5278395,0.4994428,-0.0283967
67,0.47913596,0.5262241,"('doubtful', 'determined')",0.7185872,0.7485402,-0.5022337,-0.40860257,0.2318298,0.2887206,0.0568908
68,-0.63774186,-0.66553074,"('dependent', 'independent')",-0.89885575,-0.94129586,-0.5589251,-0.613058,-0.6985075,-0.7399615,-0.041454
69,-0.30617133,-0.2725857,"('lazy', 'industrious')",-0.044120148,-0.009056997,-0.62442523,-0.6228325,-0.3249056,-0.3014917,0.0234139
70,0.79884386,0.7940992,"('lethargic', 'energetic')",1.4605987,1.5325524,0.9186321,0.960391,1.0593582,1.0956809,0.0363227
71,-0.6477034,-0.6313196,"('diffident', 'self-confident')",0.84691155,0.79703647,0.5257504,0.48629707,0.2416528,0.217338,-0.0243148
72,-0.14937101,-0.119469285,"('unambitious', 'ambitious')",0.15789305,0.1778416,-1.1049383,-1.0756449,-0.3654721,-0.3390908,0.0263813
73,0.8107758,0.764874,"('helpless', 'self-reliant')",0.11453903,0.20337802,-3.1786692,-3.154119,-0.7511181,-0.7286224,0.0224957
74,0.07830395,0.08629096,"('undedicated', 'dedicated')",0.25983405,0.26444077,0.07141714,0.060417578,0.1365184,0.1370498,0.0005314
75,0.17410824,0.25368023,"('meek', 'impulsive')",-0.5359709,-0.44235158,-0.16280456,-0.09748016,-0.1748891,-0.0953838,0.0795053
76,0.7468492,0.80605954,"('anxious', 'daring')",1.0064603,1.1371816,0.13485888,0.23658864,0.6293894,0.7266099,0.0972205
77,0.11988023,0.12937555,"('unmotivated', 'motivated')",0.76312214,0.6924171,-1.0883989,-0.99658585,-0.0684655,-0.0582644,0.0102011
78,-0.78917253,-0.68792653,"('nonresilient', 'resilient')",0.08868879,0.10741755,0.09771079,0.19434386,-0.2009243,-0.1287217,0.0722026
79,-0.6963728,-0.7006799,"('wavering', 'unwavering')",-1.5045666,-1.4965448,-0.07102663,-0.06984259,-0.757322,-0.7556891,0.0016329
80,0.5238427,0.54483384,"('dominated', 'dominating')",0.5709198,0.6014521,-1.1076888,-1.0113543,-0.0043087,0.0449772,0.0492859
81,0.8346183,0.8456357,"('submissive', 'aggressive')",1.5994703,1.5207692,-0.6203296,-0.55359447,0.6045863,0.6042702,-0.0003161
82,-0.76830226,-0.7450511,"('poor', 'rich')",0.5906156,0.6105521,5.5855207,5.574961,1.8026114,1.8134874,0.010876
83,-0.48209906,-0.44396606,"('powerless', 'powerful')",0.5682226,0.63777846,-0.92342454,-0.90020955,-0.2791003,-0.2354657,0.0436346
84,0.27906507,0.27686226,"('inferior', 'superior')",0.04661058,0.058729976,0.90060836,0.88764864,0.4087613,0.407747,-0.0010143
85,-0.8840986,-0.82983387,"('insignificant', 'prestigious')",-0.1057841,-0.021564074,0.86143285,0.8901054,-0.0428166,0.0129025,0.0557191
86,-1.1232024,-1.245873,"('uninfluential', 'influential')",0.055267215,-0.12613012,-0.15232804,-0.2822574,-0.4067544,-0.5514202,-0.1446658
87,0.21201189,0.20793092,"('unsuccessful', 'successful')",0.55004394,0.5458173,0.46735945,0.5265346,0.4098051,0.426761,0.0169559
88,-0.25135508,-0.32968724,"('low', 'eminent')",0.29744887,0.24630168,0.18941319,0.21484211,0.0785023,0.0438189,-0.0346834
