,international_male,international_female,tuple,paper_male,paper_female,co_male,co_female,average_male,average_female,female-male
44,-0.13826331,-0.054208416,"('prejudiced', 'unprejudiced')",-0.9636358,-0.89838517,-1.4316177,-1.3853184,-0.8445056,-0.779304,0.0652016
45,-0.22409552,-0.21207929,"('incompetent', 'competent')",-0.19329803,0.01733435,0.0717303,0.080837734,-0.1152211,-0.0379691,0.077252
46,-0.38972652,-0.3418369,"('uncompetitive', 'competitive')",-0.7915335,-0.66804904,-0.61655194,-0.6339442,-0.5992707,-0.5479434,0.0513273
47,-0.41365227,-0.3158967,"('stupid', 'smart')",0.4572639,0.54217654,5.5352254,5.7250586,1.8596123,1.9837794,0.1241671
48,-0.23340839,-0.2989373,"('unintelligent', 'intelligent')",-0.53967994,-0.57958794,-0.119403444,-0.11715084,-0.2974973,-0.331892,-0.0343947
49,-0.8368284,-0.7548747,"('unable', 'able')",-0.9347419,-0.8687321,-0.47590688,-0.43287426,-0.7491591,-0.6854937,0.0636654
50,-0.21075058,-0.29115835,"('clumsy', 'skillful')",-0.65377176,-0.71532863,-0.36191258,-0.33109835,-0.4088116,-0.4458618,-0.0370502
51,1.1302922,0.96042764,"('uneducated', 'educated')",-0.3679443,-0.4493083,0.8080767,0.6493764,0.5234749,0.3868319,-0.136643
52,0.35365868,0.27756548,"('irrational', 'rational')",0.40108734,0.29008093,-0.45511612,-0.52121484,0.0998766,0.0154772,-0.0843994
53,-0.7864528,-0.82354736,"('uncreative', 'creative')",0.618522,0.5061517,0.24543634,0.20283799,0.0258352,-0.0381859,-0.0640211
54,-0.15664138,-0.13949057,"('incapable', 'capable')",0.34503898,0.3139813,0.79736245,0.7781507,0.3285867,0.3175471,-0.0110396
55,-0.7351428,-0.762247,"('incompetent', 'clever')",-0.7330112,-0.596726,0.5710976,0.5808793,-0.2990188,-0.2593646,0.0396542
56,1.1087298,1.0107139,"('impractical', 'practical')",1.434738,1.5049313,0.25818932,0.2979196,0.9338857,0.9378549,0.0039692
57,-0.39485037,-0.4387919,"('unimaginative', 'imaginative')",-0.617798,-0.5500424,-3.3343518,-3.3181736,-1.449,-1.4356693,0.0133307
58,-0.24266921,-0.31267396,"('undiscriminating', 'discriminating')",-0.25246587,-0.24723148,0.09981033,0.10497031,-0.1317749,-0.151645,-0.0198701
59,0.2932908,0.33131388,"('foolish', 'wise')",0.18797147,0.21533081,-0.2977154,-0.24469432,0.0611823,0.1006501,0.0394678
60,-0.43347198,-0.3946054,"('inefficient', 'efficient')",0.11482272,0.29164958,0.2374992,0.46244246,-0.02705,0.1198289,0.1468789
61,-0.42500472,-0.5283172,"('illogical', 'logical')",0.22352712,0.29340428,0.028274687,-0.046875343,-0.0577343,-0.0939294,-0.0361951
62,0.10703703,0.23860575,"('incompetent', 'brilliant')",-0.21456915,0.033333927,0.4274868,0.64214987,0.1066516,0.3046965,0.1980449
63,0.39399755,0.4739982,"('unperceptive', 'insightful')",-0.3131257,-0.20053717,0.5118144,0.5720468,0.1975621,0.281836,0.0842739
64,-0.37843803,-0.34095696,"('shy', 'confident')",-0.418684,-0.321261,-5.874487,-5.814434,-2.2238696,-2.158884,0.0649856
65,-0.1681909,-0.2047919,"('insecure', 'secure')",0.02311597,0.009685773,0.4901052,0.5038649,0.1150101,0.1029196,-0.0120905
66,0.963252,0.924206,"('inactive', 'active')",-0.8164893,-0.88744146,0.12611058,0.043177895,0.0909578,0.0266475,-0.0643103
67,0.45358476,0.4450845,"('doubtful', 'determined')",0.3889584,0.33885565,0.21966523,0.14585274,0.3540695,0.309931,-0.0441385
68,-0.38569498,-0.49751082,"('dependent', 'independent')",-1.4943342,-1.4600167,-1.6310538,-1.63383,-1.170361,-1.1971192,-0.0267582
69,1.4084921,1.4075185,"('lazy', 'industrious')",0.64554894,0.6355361,-0.95259255,-0.9382162,0.3671494,0.3682795,0.0011301
70,-0.016993213,0.002254665,"('lethargic', 'energetic')",-0.7790548,-0.6206159,0.24206972,0.3126704,-0.1846594,-0.1018969,0.0827625
71,0.24281496,0.23327357,"('diffident', 'self-confident')",0.95502585,0.980093,0.3572617,0.3505866,0.5183675,0.5213177,0.0029502
72,-0.33244175,-0.20885015,"('unambitious', 'ambitious')",0.17449221,0.20545709,-0.5408376,-0.3873695,-0.232929,-0.1302542,0.1026748
73,0.861845,0.82942003,"('helpless', 'self-reliant')",0.105306074,0.1387675,-3.6478724,-3.5880451,-0.8935738,-0.8732858,0.020288
74,1.2066208,1.1682255,"('undedicated', 'dedicated')",0.28867307,0.39980155,-0.17067432,-0.11266417,0.4415398,0.4851209,0.0435811
75,0.07022838,0.113581315,"('meek', 'impulsive')",-0.9860108,-0.93658966,-0.5560479,-0.48766083,-0.4906101,-0.4368897,0.0537204
76,0.2532562,0.29639465,"('anxious', 'daring')",-0.7607137,-0.7196511,0.30507052,0.35421258,-0.0674623,-0.0230146,0.0444477
77,-0.7846331,-0.7390159,"('unmotivated', 'motivated')",-0.4369928,-0.3756583,-0.994581,-0.91288465,-0.7387357,-0.6758529,0.0628828
78,-0.4805278,-0.3982017,"('nonresilient', 'resilient')",-0.45567465,-0.44071478,-0.30915022,-0.23139378,-0.4151175,-0.3567701,0.0583474
79,0.14137372,0.091615215,"('wavering', 'unwavering')",-0.6415251,-0.7184914,-0.8092905,-0.7725124,-0.4364806,-0.4664629,-0.0299823
80,0.73516285,0.7563394,"('dominated', 'dominating')",0.2733434,0.2758362,0.1628907,0.11875242,0.3904657,0.3836427,-0.006823
81,0.20214307,0.1556384,"('submissive', 'aggressive')",0.426616,0.51064396,0.029199064,0.07768044,0.2193194,0.2479876,0.0286682
82,-1.1633024,-1.2064768,"('poor', 'rich')",-0.17435658,-0.16024105,6.2992296,6.283996,1.6538569,1.6390928,-0.0147641
83,0.23399553,0.15154591,"('powerless', 'powerful')",0.3796647,0.3172729,-0.94329435,-1.0146009,-0.109878,-0.1819274,-0.0720494
84,0.13494323,0.09005316,"('inferior', 'superior')",0.40269002,0.32021606,0.26240993,0.20104153,0.2666811,0.2037703,-0.0629108
85,0.30422723,0.29751393,"('insignificant', 'prestigious')",0.16025528,0.062419243,-0.63557065,-0.7084241,-0.0570294,-0.1161636,-0.0591342
86,-0.27841246,-0.381362,"('uninfluential', 'influential')",-0.12303018,-0.15108083,-0.06721626,-0.1507586,-0.1562196,-0.2277338,-0.0715142
87,1.0169078,0.9431027,"('unsuccessful', 'successful')",0.8094673,0.7966296,0.6802696,0.58766097,0.8355482,0.7757978,-0.0597504
88,0.5487991,0.24490947,"('low', 'eminent')",-0.5862411,-0.7369211,-0.09366808,-0.20648785,-0.0437034,-0.2328331,-0.1891297
