,hormel_male,hormel_female,tuple,foods_male,foods_female,corp_male,corp_female,average_male,average_female,female-male
19,-0.7657345,-0.71401876,"('inhospitable', 'hospitable')",-0.7035061,-0.6460901,-0.58529747,-0.55426526,-0.6848461,-0.6381247,0.0467214
20,-1.1939067,-1.1854241,"('rough', 'thoughtful')",-0.08538356,0.026289351,0.8741194,0.89328414,-0.1350569,-0.0886169,0.04644
21,-0.7411731,-0.70936483,"('immoral', 'moral')",0.5635138,0.5795311,-0.94836277,-0.85474443,-0.3753407,-0.3281927,0.047148
22,-0.2579388,-0.2278899,"('untrustworthy', 'trustworthy')",-1.0777658,-1.0785404,-1.2130992,-1.2626673,-0.8496013,-0.8563658,-0.0067645
23,-1.8707647,-1.9317907,"('insincere', 'sincere')",-0.4154513,-0.3626175,5.636462,5.7773237,1.1167487,1.1609718,0.0442231
24,-0.7063692,-0.80509543,"('dishonest', 'honest')",0.2157391,0.19354206,0.40682882,0.40784398,-0.0279338,-0.0679031,-0.0399693
25,0.8340056,0.74336725,"('egoistic', 'altruistic')",1.2947571,1.2605007,1.52771,1.4776156,1.2188242,1.1604945,-0.0583297
26,-0.7715465,-0.853436,"('hardhearted', 'benevolent')",0.79198825,0.7961388,1.5568857,1.4334095,0.5257758,0.4587041,-0.0670717
27,0.14341511,0.059814822,"('hardhearted', 'softhearted')",0.0015184395,-0.05926271,1.467409,1.352726,0.5374475,0.4510927,-0.0863548
28,-1.480988,-1.5625143,"('disloyal', 'loyal')",0.5423785,0.47004816,1.0505818,1.0435131,0.0373241,-0.0163177,-0.0536418
29,-0.4967523,-0.5386615,"('unfair', 'fair')",-0.76766515,-0.7745536,-0.3638984,-0.5134227,-0.5427719,-0.6088792,-0.0661073
30,-0.83617437,-0.8607122,"('intolerant', 'tolerant')",0.28507748,0.35373396,0.7059573,0.65860796,0.0516201,0.0505432,-0.0010769
31,0.023798905,0.097944796,"('evil', 'good')",-0.85753816,-0.7381912,-0.5417294,-0.60680705,-0.4584896,-0.4156845,0.0428051
32,-0.8946998,-1.0425475,"('unkind', 'kind')",0.48075777,0.3833624,0.363082,0.2522843,-0.0169533,-0.1356336,-0.1186803
33,0.9390683,0.8039073,"('wrong', 'right')",0.61431015,0.54017663,-0.36048216,-0.42087495,0.3976321,0.3077363,-0.0898958
34,-0.25547084,-0.1615567,"('mean', 'honorable')",0.007861853,0.16607346,5.6238027,5.881751,1.7920645,1.9620892,0.1700247
35,1.5308104,1.4556528,"('corrupt', 'incorrupt')",-0.6946246,-0.7682286,0.050174095,-0.04882589,0.2954533,0.2128661,-0.0825872
36,0.20427617,0.12533079,"('hostile', 'amicable')",-0.7220825,-0.7055908,0.39079618,0.26032507,-0.0423367,-0.106645,-0.0643083
37,-0.7350389,-0.7093081,"('fake', 'genuine')",0.37627906,0.47944498,-0.020900272,-0.010906149,-0.1265534,-0.0802564,0.046297
38,-0.9081414,-0.9472125,"('untruthful', 'truthful')",-0.0013228562,0.030505046,-0.4940253,-0.43257645,-0.4678299,-0.4497613,0.0180686
39,-0.025033996,0.006427478,"('exploitative', 'cooperative')",0.7466316,0.7734601,0.33386257,0.4291197,0.3518201,0.4030024,0.0511823
40,0.3786415,0.29276416,"('stingy', 'generous')",0.36477268,0.42927748,-1.9387224,-2.131912,-0.3984361,-0.4699568,-0.0715207
41,-0.6024476,-0.63844776,"('unforgiving', 'forgiving')",0.657731,0.69591105,-0.13584332,-0.25230432,-0.0268533,-0.064947,-0.0380937
42,0.113751374,0.13867801,"('unreliable', 'reliable')",0.6742363,0.6994664,-3.4819627,-3.6019194,-0.8979917,-0.9212583,-0.0232666
43,-1.5307788,-1.485723,"('irresponsible', 'responsible')",0.16994847,0.2513642,-0.16354114,-0.14973083,-0.5081238,-0.4613632,0.0467606
44,0.77969575,0.8056835,"('prejudiced', 'unprejudiced')",-0.6328044,-0.6046752,-1.2653923,-1.2606854,-0.3728336,-0.3532257,0.0196079
45,-1.5457368,-1.4587485,"('incompetent', 'competent')",-0.06080903,0.10012108,-0.65096736,-0.6921541,-0.7525043,-0.6835938,0.0689105
46,-1.8626872,-1.818973,"('uncompetitive', 'competitive')",0.010393046,0.10819989,-1.708588,-1.7173073,-1.1869607,-1.1426935,0.0442672
47,-0.635236,-0.5865768,"('stupid', 'smart')",0.91345596,0.9788942,5.6186047,5.7804775,1.9656083,2.0575983,0.09199
48,-1.0325336,-1.0445377,"('unintelligent', 'intelligent')",0.5650723,0.5781827,0.3690471,0.42191038,-0.0328047,-0.0148149,0.0179898
49,-0.54566026,-0.43109083,"('unable', 'able')",-0.27291682,-0.15770003,-0.6531744,-0.52732325,-0.4905838,-0.372038,0.1185458
50,0.11984208,0.0909955,"('clumsy', 'skillful')",-0.0015444458,-0.012089919,-0.058070313,-0.17927867,0.0200758,-0.0334577,-0.0535335
51,-1.2133651,-1.3013256,"('uneducated', 'educated')",0.1940898,0.10591331,0.02576802,-0.055389076,-0.3311691,-0.4169338,-0.0857647
52,0.094848685,-0.0059211217,"('irrational', 'rational')",0.42969874,0.24081814,0.6682117,0.5748505,0.3975863,0.2699158,-0.1276705
53,-1.3296479,-1.3868877,"('uncreative', 'creative')",-0.4647739,-0.48884624,0.038870595,-0.061608553,-0.5851837,-0.6457808,-0.0605971
54,-0.6773266,-0.68870455,"('incapable', 'capable')",-0.021576613,-0.03182605,0.5721872,0.6262282,-0.0422387,-0.0314341,0.0108046
55,-0.500471,-0.44883236,"('incompetent', 'clever')",0.3978809,0.4716816,-0.23758699,-0.20820738,-0.1133924,-0.0617861,0.0516063
56,-0.7073555,-0.71917385,"('impractical', 'practical')",0.8074174,0.8628259,-1.0203813,-0.9732261,-0.3067731,-0.2765247,0.0302484
57,-1.7033669,-1.6660008,"('unimaginative', 'imaginative')",-0.5361297,-0.46105856,-3.728713,-3.825183,-1.9894032,-1.9840808,0.0053224
58,-1.2167897,-1.2071394,"('undiscriminating', 'discriminating')",-0.9483748,-0.8352457,-0.47727773,-0.4903301,-0.8808141,-0.8442384,0.0365757
59,1.3395596,1.3440214,"('foolish', 'wise')",0.80441034,0.70187074,0.33272767,0.3292853,0.8255659,0.7917259,-0.03384
60,-0.9252728,-0.8836419,"('inefficient', 'efficient')",0.59475815,0.687643,-0.7032752,-0.4849796,-0.3445966,-0.2269928,0.1176038
61,-1.2904265,-1.3729228,"('illogical', 'logical')",-0.04112738,-0.16446142,0.47123188,0.3774964,-0.286774,-0.3866293,-0.0998553
62,-0.74737215,-0.59840786,"('incompetent', 'brilliant')",0.29173982,0.42723325,-0.3990475,-0.2500209,-0.2848933,-0.1403985,0.1444948
63,-1.2366569,-1.1847239,"('unperceptive', 'insightful')",0.40598467,0.49504024,-0.31912497,-0.2864748,-0.3832657,-0.3253861,0.0578796
64,0.4989137,0.4970986,"('shy', 'confident')",-0.31869814,-0.40752602,-6.860172,-7.007079,-2.2266521,-2.3058356,-0.0791835
65,-1.1047517,-1.0905714,"('insecure', 'secure')",-0.52403456,-0.61487013,-0.49830177,-0.3662288,-0.7090294,-0.6905568,0.0184726
66,0.14321913,0.084151715,"('inactive', 'active')",-0.32014298,-0.3851914,0.64318573,0.6054487,0.1554206,0.1014697,-0.0539509
67,0.8789265,0.87567097,"('doubtful', 'determined')",0.2359688,0.2087264,-0.32074043,-0.31776026,0.2647183,0.2555457,-0.0091726
68,-0.39365366,-0.40883034,"('dependent', 'independent')",-0.92741716,-0.97827554,-1.194999,-1.2091601,-0.83869,-0.865422,-0.026732
69,2.041019,2.0114658,"('lazy', 'industrious')",1.027654,0.99139404,-0.44651356,-0.51963437,0.8740532,0.8277418,-0.0463114
70,-1.0250036,-0.9519592,"('lethargic', 'energetic')",-0.43120328,-0.35694098,-0.35851577,-0.348295,-0.6049075,-0.5523984,0.0525091
71,0.25381407,0.21553107,"('diffident', 'self-confident')",1.497072,1.5353246,0.1619024,0.15105042,0.6375962,0.6339687,-0.0036275
72,-0.060175225,-0.076580115,"('unambitious', 'ambitious')",-0.6496803,-0.66597086,-0.78328496,-0.63948894,-0.4977135,-0.46068,0.0370335
73,1.2743294,1.2606353,"('helpless', 'self-reliant')",0.56020087,0.56994927,-3.4509845,-3.4760246,-0.538818,-0.54848,-0.009662
74,-0.78969014,-0.78369135,"('undedicated', 'dedicated')",0.19091266,0.27765033,-0.45550546,-0.5936308,-0.3514276,-0.3665573,-0.0151297
75,1.1347343,1.2018894,"('meek', 'impulsive')",-1.0648913,-1.0237801,-0.7183931,-0.6580147,-0.2161834,-0.1599685,0.0562149
76,-0.79090387,-0.68025064,"('anxious', 'daring')",-0.5375631,-0.37828326,-0.79966676,-0.7238781,-0.7093779,-0.5941374,0.1152405
77,-1.3052564,-1.2509112,"('unmotivated', 'motivated')",-0.43895093,-0.4202214,-1.7239814,-1.4753687,-1.1560629,-1.0488338,0.1072291
78,-0.9641062,-0.90972,"('nonresilient', 'resilient')",0.60980487,0.7119213,-0.06485354,-0.06890398,-0.1397183,-0.0889009,0.0508174
79,0.22635418,0.20979437,"('wavering', 'unwavering')",-0.29675445,-0.31050032,-0.22822776,-0.19850795,-0.0995427,-0.099738,-0.0001953
80,-0.515236,-0.4520746,"('dominated', 'dominating')",0.011626169,0.031112462,-1.0684218,-0.8907991,-0.5240106,-0.4372538,0.0867568
81,-0.13119671,-0.09223105,"('submissive', 'aggressive')",0.50692,0.4786035,-1.2025263,-1.0733895,-0.275601,-0.2290057,0.0465953
82,-0.7217105,-0.70518374,"('poor', 'rich')",0.040143948,0.0921143,6.1748695,6.2530985,1.8311009,1.8800097,0.0489088
83,-0.3677618,-0.42871,"('powerless', 'powerful')",-0.13795954,-0.11948041,-1.3262014,-1.2655773,-0.6106409,-0.6045892,0.0060517
84,-0.45592678,-0.50421876,"('inferior', 'superior')",0.11324927,0.016902538,0.81805384,0.7203355,0.1584588,0.0776731,-0.0807857
85,0.9384443,0.88932616,"('insignificant', 'prestigious')",0.8842068,0.8070068,0.45084733,0.32591313,0.7578328,0.674082,-0.0837508
86,-1.538635,-1.6328102,"('uninfluential', 'influential')",-0.24632904,-0.31624857,-0.75395244,-0.8517132,-0.8463055,-0.9335907,-0.0872852
87,-0.29591835,-0.26455522,"('unsuccessful', 'successful')",0.050000064,0.04970676,0.24647564,0.3272553,0.0001858,0.0374689,0.0372831
88,-0.87289804,-0.9531546,"('low', 'eminent')",-0.15805762,-0.22571558,-0.5682477,-0.6163576,-0.5330678,-0.5984093,-0.0653415
