,equinix_male,equinix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
26,0.35018507,0.17856422,"('hardhearted', 'benevolent')",2.0051534,1.8921258,1.1776693,1.0353451,-0.1423242
27,-0.46756402,-0.43896607,"('hardhearted', 'softhearted')",1.5635475,1.400723,0.5479918,0.4808785,-0.0671133
28,-0.69014025,-0.8773986,"('disloyal', 'loyal')",0.9003622,0.7468206,0.105111,-0.065289,-0.1704
29,-0.016805563,-0.111299336,"('unfair', 'fair')",-0.121013984,-0.3528608,-0.0689098,-0.2320801,-0.1631703
30,0.06928761,0.040601987,"('intolerant', 'tolerant')",1.0723593,1.0701541,0.5708235,0.555378,-0.0154455
31,-0.58709973,-0.6543581,"('evil', 'good')",-0.4079925,-0.6012234,-0.4975461,-0.6277907,-0.1302446
32,-0.7393128,-0.78532493,"('unkind', 'kind')",0.64864725,0.48856083,-0.0453328,-0.1483821,-0.1030493
33,-0.132761,-0.20378584,"('wrong', 'right')",0.025492914,-0.10746754,-0.053634,-0.1556267,-0.1019927
34,-0.2394779,-0.048274852,"('mean', 'honorable')",5.613475,5.858075,2.6869984,2.9049001,0.2179017
35,0.25176328,0.14061262,"('corrupt', 'incorrupt')",0.3907001,0.14371589,0.3212317,0.1421643,-0.1790674
36,-0.5402712,-0.6339628,"('hostile', 'amicable')",0.57273227,0.29045483,0.0162305,-0.171754,-0.1879845
37,-0.35547575,-0.25689498,"('fake', 'genuine')",0.57647735,0.5678841,0.1105008,0.1554946,0.0449938
38,-1.0949463,-1.0942492,"('untruthful', 'truthful')",-0.4437279,-0.36119545,-0.7693371,-0.7277223,0.0416148
39,0.3765897,0.40783972,"('exploitative', 'cooperative')",0.32386217,0.33281612,0.3502259,0.3703279,0.020102
40,0.0061566085,-0.043650337,"('stingy', 'generous')",-1.2518193,-1.4093746,-0.6228313,-0.7265125,-0.1036812
41,-0.55679905,-0.59047526,"('unforgiving', 'forgiving')",0.07677669,-0.08207959,-0.2400112,-0.3362774,-0.0962662
42,-0.10001005,0.14252247,"('unreliable', 'reliable')",-3.1879756,-3.047917,-1.6439929,-1.4526972,0.1912957
43,-0.6167242,-0.4650116,"('irresponsible', 'responsible')",0.28449273,0.36008173,-0.1661157,-0.0524649,0.1136508
44,0.8862076,0.9753046,"('prejudiced', 'unprejudiced')",-1.3785739,-1.2797377,-0.2461832,-0.1522166,0.0939666
45,-1.2726516,-1.2864562,"('incompetent', 'competent')",-0.3730381,-0.37823886,-0.8228449,-0.8323475,-0.0095026
46,-1.1739221,-1.1333147,"('uncompetitive', 'competitive')",-1.0455962,-1.0051801,-1.1097591,-1.0692475,0.0405116
47,-0.06739447,0.06770707,"('stupid', 'smart')",5.190737,5.3081822,2.5616713,2.6879447,0.1262734
48,-0.4363381,-0.5336212,"('unintelligent', 'intelligent')",0.5022103,0.5645348,0.0329361,0.0154568,-0.0174793
49,-0.021041963,0.1260732,"('unable', 'able')",-0.29743254,-0.17542607,-0.1592373,-0.0246764,0.1345609
50,0.014015149,0.13735883,"('clumsy', 'skillful')",0.15572095,0.12088821,0.0848681,0.1291235,0.0442554
51,-0.62945783,-0.7474125,"('uneducated', 'educated')",0.35139665,0.3341997,-0.1390306,-0.2066064,-0.0675758
52,-0.29873148,-0.5602636,"('irrational', 'rational')",0.7239262,0.54379445,0.2125974,-0.0082346,-0.220832
53,-1.1851699,-1.137701,"('uncreative', 'creative')",0.6993812,0.6681002,-0.2428944,-0.2348004,0.008094
54,-0.25310653,-0.33606893,"('incapable', 'capable')",1.1670035,1.2391307,0.4569485,0.4515309,-0.0054176
55,-0.56570923,-0.5759244,"('incompetent', 'clever')",-0.19379416,-0.13881373,-0.3797517,-0.3573691,0.0223826
56,0.2467426,0.29262814,"('impractical', 'practical')",-0.61842,-0.52134854,-0.1858387,-0.1143602,0.0714785
57,-0.51467305,-0.5603922,"('unimaginative', 'imaginative')",-2.4719882,-2.527983,-1.4933306,-1.5441875,-0.0508569
58,-0.9733814,-1.0269305,"('undiscriminating', 'discriminating')",0.27059785,0.18668605,-0.3513918,-0.4201222,-0.0687304
59,0.28709874,0.22996275,"('foolish', 'wise')",0.6129937,0.6003142,0.4500462,0.4151385,-0.0349077
60,-0.19429809,-0.04509609,"('inefficient', 'efficient')",-0.70343107,-0.44975907,-0.4488646,-0.2474276,0.201437
61,-1.0725968,-1.2354739,"('illogical', 'logical')",0.30324444,0.13095583,-0.3846762,-0.552259,-0.1675828
62,-0.6516374,-0.5345884,"('incompetent', 'brilliant')",-0.29055715,-0.042222474,-0.4710973,-0.2884054,0.1826919
63,-1.1725138,-1.0715914,"('unperceptive', 'insightful')",0.5840227,0.736315,-0.2942456,-0.1676382,0.1266074
64,-0.53019655,-0.56624484,"('shy', 'confident')",-6.7477827,-6.7221756,-3.6389897,-3.6442103,-0.0052206
65,-0.5431121,-0.64881456,"('insecure', 'secure')",-0.6674926,-0.6091335,-0.6053023,-0.628974,-0.0236717
66,-0.9601258,-0.9639518,"('inactive', 'active')",0.58902407,0.53482485,-0.1855509,-0.2145635,-0.0290126
67,0.16070923,0.18856895,"('doubtful', 'determined')",-0.60792917,-0.5064146,-0.22361,-0.1589228,0.0646872
68,-0.7361024,-0.849844,"('dependent', 'independent')",-0.5888518,-0.6166943,-0.6624771,-0.7332691,-0.070792
69,0.5538179,0.63821214,"('lazy', 'industrious')",-0.37874317,-0.44785714,0.0875374,0.0951775,0.0076401
70,-0.101222806,-0.0025296416,"('lethargic', 'energetic')",0.3417459,0.43147606,0.1202615,0.2144732,0.0942117
71,-0.26474422,-0.27512714,"('diffident', 'self-confident')",0.5148833,0.4856526,0.1250695,0.1052627,-0.0198068
72,-0.47075775,-0.47844467,"('unambitious', 'ambitious')",-0.64007676,-0.6304701,-0.5554172,-0.5544574,0.0009598
73,1.037685,1.0951236,"('helpless', 'self-reliant')",-2.6080153,-2.5820022,-0.7851651,-0.7434393,0.0417258
74,-0.0036337012,0.091672,"('undedicated', 'dedicated')",0.090389565,0.056368608,0.0433779,0.0740203,0.0306424
75,0.45790246,0.46204814,"('meek', 'impulsive')",-0.28222176,-0.21173155,0.0878403,0.1251583,0.037318
76,0.4058759,0.6784116,"('anxious', 'daring')",-0.10434741,0.08972307,0.1507642,0.3840673,0.2333031
77,-1.159764,-1.1855714,"('unmotivated', 'motivated')",-1.3513824,-1.2165518,-1.2555733,-1.2010616,0.0545117
78,-0.92037165,-0.754536,"('nonresilient', 'resilient')",-0.0042166878,0.072427735,-0.4622942,-0.3410541,0.1212401
79,-0.4070964,-0.38596407,"('wavering', 'unwavering')",0.1273647,0.13335654,-0.1398658,-0.1263038,0.013562
80,-0.15210956,-0.15386796,"('dominated', 'dominating')",-1.4805114,-1.4318208,-0.8163105,-0.7928444,0.0234661
81,-0.072746426,-0.2241182,"('submissive', 'aggressive')",-1.289142,-1.1532307,-0.6809442,-0.6886744,-0.0077302
82,-0.7953009,-0.73499364,"('poor', 'rich')",5.852309,6.016495,2.5285041,2.6407509,0.1122468
83,-0.33539778,-0.3995187,"('powerless', 'powerful')",-1.0333812,-1.0954744,-0.6843895,-0.7474965,-0.063107
84,0.64140135,0.55344,"('inferior', 'superior')",0.9322262,0.89367676,0.7868137,0.7235584,-0.0632553
85,0.13312632,0.17378621,"('insignificant', 'prestigious')",1.1665087,1.1632206,0.6498175,0.6685034,0.0186859
86,-1.4720614,-1.7293515,"('uninfluential', 'influential')",-0.055926286,-0.26452878,-0.7639939,-0.9969401,-0.2329462
87,-0.39897484,-0.3957405,"('unsuccessful', 'successful')",0.87797844,0.9992816,0.2395018,0.3017705,0.0622687
88,-0.2395262,-0.28443885,"('low', 'eminent')",0.24576558,0.2670316,0.0031197,-0.0087036,-0.0118233
