,trane_male,trane_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
22,0.23001899,0.24672191,"('untrustworthy', 'trustworthy')",-0.551717,-0.57934433,-0.4492807,-0.4800883,-0.2569929,-0.2709036,-0.0139107
23,-0.9500944,-1.0215352,"('insincere', 'sincere')",-0.55039173,-0.64185894,2.9639733,2.847897,0.487829,0.3948343,-0.0929947
24,-0.6259199,-0.63558525,"('dishonest', 'honest')",-1.3976777,-1.472862,0.24303152,0.16931841,-0.593522,-0.6463763,-0.0528543
25,-1.100661,-1.0484928,"('egoistic', 'altruistic')",0.22849259,0.20940173,1.320129,1.2931051,0.1493202,0.151338,0.0020178
26,-0.23793921,-0.25828207,"('hardhearted', 'benevolent')",0.69740367,0.7389381,2.8276281,2.7504632,1.0956976,1.0770397,-0.0186579
27,-1.0116765,-0.9412498,"('hardhearted', 'softhearted')",-0.12569302,-0.13942386,0.058056343,-0.11914491,-0.3597711,-0.3999395,-0.0401684
28,-0.7703579,-0.87950283,"('disloyal', 'loyal')",0.06755985,-0.07497056,0.7284063,0.5792456,0.0085361,-0.1250759,-0.133612
29,-0.06522348,-0.08438086,"('unfair', 'fair')",-0.8810463,-0.9034347,-0.7153427,-0.8529621,-0.5538708,-0.6135925,-0.0597217
30,0.73635924,0.64979726,"('intolerant', 'tolerant')",1.6847686,1.593737,0.55739474,0.4806065,0.9928408,0.908047,-0.0847938
31,-1.2487291,-1.0817698,"('evil', 'good')",-0.24715146,-0.16023439,0.06489942,0.13823576,-0.4769937,-0.3679228,0.1090709
32,-0.2600438,-0.33161783,"('unkind', 'kind')",0.03539031,-0.072194904,0.5601707,0.3765586,0.1118391,-0.0090847,-0.1209238
33,-0.01190845,-0.061052687,"('wrong', 'right')",0.15455125,0.12497699,0.23212546,0.10440897,0.1249228,0.0561111,-0.0688117
34,-0.23217273,-0.14256872,"('mean', 'honorable')",-0.24992058,-0.17434758,2.9875193,3.14373,0.835142,0.9422712,0.1071292
35,-0.6181333,-0.6489572,"('corrupt', 'incorrupt')",-0.49805832,-0.5399274,0.24609643,0.10372393,-0.2900317,-0.3617202,-0.0716885
36,-0.9207432,-0.9295339,"('hostile', 'amicable')",-0.6915478,-0.784208,1.3807192,1.2258155,-0.0771906,-0.1626421,-0.0854515
37,0.39940232,0.39592668,"('fake', 'genuine')",-0.33724955,-0.38358542,0.12937343,0.10688585,0.0638421,0.0397424,-0.0240997
38,-1.0319498,-1.0010544,"('untruthful', 'truthful')",-0.82140034,-0.8098068,-0.08756097,-0.056813672,-0.6469704,-0.6225583,0.0244121
39,1.5447038,1.5450284,"('exploitative', 'cooperative')",0.6909486,0.76542574,0.61523587,0.6100256,0.9502961,0.9734933,0.0231972
40,-0.5072488,-0.4661029,"('stingy', 'generous')",0.17988633,0.21897964,-1.0871032,-1.2017205,-0.4714886,-0.4829479,-0.0114593
41,-0.3366053,-0.31098965,"('unforgiving', 'forgiving')",-0.742562,-0.69843847,0.7444356,0.68812686,-0.1115773,-0.1071004,0.0044769
42,0.45134583,0.44513804,"('unreliable', 'reliable')",-0.96503913,-0.9233947,-1.9807451,-2.108992,-0.8314795,-0.8624163,-0.0309368
43,-0.3479179,-0.30190888,"('irresponsible', 'responsible')",-0.5448988,-0.5122335,0.28176412,0.3133483,-0.2036842,-0.1669314,0.0367528
44,0.6208178,0.65611964,"('prejudiced', 'unprejudiced')",-0.18330058,-0.111533135,-1.1991935,-1.1968142,-0.2538921,-0.2174092,0.0364829
45,-0.7170505,-0.6648332,"('incompetent', 'competent')",-0.5844782,-0.60867673,0.57915074,0.5660523,-0.2407927,-0.2358192,0.0049735
46,0.27279776,0.24785319,"('uncompetitive', 'competitive')",0.5186523,0.47941414,-0.973562,-0.9676887,-0.060704,-0.0801405,-0.0194365
47,0.13764343,0.2737804,"('stupid', 'smart')",0.8172013,0.8939035,3.9769268,4.0768905,1.6439238,1.7481915,0.1042677
48,0.20176722,0.15108666,"('unintelligent', 'intelligent')",1.014458,0.9827801,-0.4475513,-0.436913,0.2562246,0.2323179,-0.0239067
49,0.13757831,0.2020612,"('unable', 'able')",0.5890281,0.6674777,-0.36748743,-0.3148657,0.1197063,0.1848911,0.0651848
50,-0.040621758,-0.052000236,"('clumsy', 'skillful')",0.24255568,0.21276961,-0.42707455,-0.62870747,-0.0750469,-0.1559794,-0.0809325
51,-0.4970044,-0.6107106,"('uneducated', 'educated')",0.031109203,-0.1081264,0.17332372,0.05362051,-0.0975238,-0.2217388,-0.124215
52,-0.26593366,-0.36763093,"('irrational', 'rational')",-0.161214,-0.32428178,0.3753226,0.1751975,-0.017275,-0.1722384,-0.1549634
53,-1.4681653,-1.4937637,"('uncreative', 'creative')",0.39510435,0.3470941,1.071297,0.92327404,-0.000588,-0.0744652,-0.0738772
54,-0.8536623,-0.92093354,"('incapable', 'capable')",0.06583834,-0.08572015,0.5424141,0.46684998,-0.0818033,-0.1799346,-0.0981313
55,0.6699116,0.6468103,"('incompetent', 'clever')",0.63405126,0.60802364,-0.25911373,-0.19845548,0.3482831,0.3521262,0.0038431
56,0.81058204,0.7454547,"('impractical', 'practical')",0.36457196,0.35104805,0.39006716,0.37691322,0.5217404,0.4911387,-0.0306017
57,-0.60865855,-0.64949447,"('unimaginative', 'imaginative')",0.74477994,0.66688985,-0.546895,-0.568337,-0.1369245,-0.1836472,-0.0467227
58,-0.26675016,-0.28272855,"('undiscriminating', 'discriminating')",-0.064981654,-0.08788025,0.7142823,0.72953117,0.1275168,0.1196408,-0.007876
59,-0.39779508,-0.33054972,"('foolish', 'wise')",0.17593469,0.16553578,0.14845926,0.042824455,-0.024467,-0.0407298,-0.0162628
60,0.93029916,0.9234365,"('inefficient', 'efficient')",0.6038409,0.65166646,-0.72546065,-0.6234044,0.2695598,0.3172329,0.0476731
61,-0.16486214,-0.27020675,"('illogical', 'logical')",0.42967537,0.31844258,0.64477,0.47463232,0.3031944,0.1742894,-0.128905
62,0.59691745,0.60698414,"('incompetent', 'brilliant')",0.78763044,0.81957865,-0.0011674985,0.018776707,0.4611268,0.4817798,0.020653
63,-0.28252235,-0.24402317,"('unperceptive', 'insightful')",0.19959666,0.24092187,0.3470233,0.38656774,0.0880325,0.1278221,0.0397896
64,0.40040332,0.3701053,"('shy', 'confident')",-0.218865,-0.20158058,-4.0126863,-4.0090017,-1.2770493,-1.280159,-0.0031097
65,1.0312852,0.96208817,"('insecure', 'secure')",-0.11365178,-0.15906923,-0.14224079,-0.12723729,0.2584642,0.2252605,-0.0332037
66,-1.1107403,-1.0504229,"('inactive', 'active')",-0.6785157,-0.69733196,1.0379286,0.9891166,-0.2504425,-0.2528794,-0.0024369
67,0.44500893,0.41327477,"('doubtful', 'determined')",0.1578393,0.17390527,-0.6160989,-0.5937048,-0.0044169,-0.0021749,0.002242
68,-0.5986914,-0.63729036,"('dependent', 'independent')",-0.34039462,-0.38005438,-1.0978366,-1.147719,-0.6789742,-0.721688,-0.0427138
69,-0.28703576,-0.22002555,"('lazy', 'industrious')",0.5447472,0.6525307,0.42908528,0.39375857,0.2289322,0.2754213,0.0464891
70,-0.407821,-0.38892347,"('lethargic', 'energetic')",-0.253706,-0.29207748,-0.42311966,-0.4202134,-0.3615489,-0.3670715,-0.0055226
71,-0.31844446,-0.28598922,"('diffident', 'self-confident')",0.72379524,0.75153995,0.2187878,0.17171416,0.2080462,0.2124216,0.0043754
72,-0.49703047,-0.4757157,"('unambitious', 'ambitious')",-0.5625471,-0.5358963,0.5043275,0.56975603,-0.1850834,-0.1472853,0.0377981
73,0.58139926,0.565823,"('helpless', 'self-reliant')",0.8513993,0.8180529,-1.6615247,-1.7426739,-0.076242,-0.1195993,-0.0433573
74,-0.24105863,-0.24422053,"('undedicated', 'dedicated')",0.39079344,0.3910409,0.80926144,0.73096156,0.3196654,0.292594,-0.0270714
75,-0.7185028,-0.6682887,"('meek', 'impulsive')",0.012411073,-0.0043829232,-0.66235137,-0.5998746,-0.4561477,-0.4241821,0.0319656
76,0.9986518,0.96282357,"('anxious', 'daring')",0.009351984,0.0003148662,-0.5707654,-0.60092175,0.1457462,0.1207389,-0.0250073
77,-0.335026,-0.378687,"('unmotivated', 'motivated')",0.35587618,0.34584403,-1.4574248,-1.3372462,-0.4788582,-0.4566964,0.0221618
78,-0.5990023,-0.54916155,"('nonresilient', 'resilient')",0.6031287,0.7093718,0.15957794,0.19779651,0.0545681,0.1193356,0.0647675
79,-1.0018733,-0.9872154,"('wavering', 'unwavering')",-1.1773394,-1.2441419,-0.114315435,-0.17640631,-0.7645094,-0.8025879,-0.0380785
80,0.7064073,0.68228877,"('dominated', 'dominating')",0.3106624,0.3758717,0.33249402,0.41468957,0.4498546,0.49095,0.0410954
81,0.4109922,0.3058465,"('submissive', 'aggressive')",0.9790357,0.8811774,-1.006771,-0.88142383,0.1277523,0.1018667,-0.0258856
82,-1.027871,-1.0385743,"('poor', 'rich')",0.052415945,-0.055503897,3.6866732,3.6430857,0.9037394,0.8496691,-0.0540703
83,-0.021831077,-0.0061953403,"('powerless', 'powerful')",-0.11033699,-0.04098454,-0.9985821,-0.9019956,-0.3769167,-0.3163918,0.0605249
84,0.63240385,0.5634644,"('inferior', 'superior')",0.03978334,0.004922107,0.52874446,0.455533,0.4003106,0.3413065,-0.0590041
85,-0.66276973,-0.6497675,"('insignificant', 'prestigious')",0.36413833,0.3662744,0.73698056,0.6145722,0.1461164,0.1103597,-0.0357567
86,-1.382722,-1.4663224,"('uninfluential', 'influential')",-0.2608709,-0.41256288,0.062001463,0.018246993,-0.5271972,-0.6202128,-0.0930156
87,-0.08519057,-0.13839437,"('unsuccessful', 'successful')",0.73598,0.68688256,1.4913144,1.491465,0.7140346,0.6799844,-0.0340502
88,-0.422655,-0.62942785,"('low', 'eminent')",0.7662492,0.5625864,0.44509965,0.26984134,0.2628979,0.0676666,-0.1952313
