,ptc_male,ptc_female,tuple,inc_male,inc_female,average_male,average_female,female-male
27,-0.4048746,-0.4399942,"('hardhearted', 'softhearted')",0.9966016,0.9131027,0.2958635,0.2365543,-0.0593092
28,-0.124413766,-0.2550218,"('disloyal', 'loyal')",0.93156654,0.7583257,0.4035764,0.2516519,-0.1519245
29,-0.16543403,-0.15225595,"('unfair', 'fair')",-0.7530822,-0.93472767,-0.4592581,-0.5434918,-0.0842337
30,1.8821961,1.7934768,"('intolerant', 'tolerant')",1.545857,1.5609372,1.7140265,1.677207,-0.0368195
31,-1.2151228,-1.0991957,"('evil', 'good')",-1.0538405,-1.2359637,-1.1344817,-1.1675797,-0.033098
32,0.63314205,0.4503106,"('unkind', 'kind')",1.1005579,0.9893802,0.86685,0.7198454,-0.1470046
33,-0.11813263,-0.16332532,"('wrong', 'right')",-0.5217262,-0.6598007,-0.3199294,-0.411563,-0.0916336
34,0.54639393,0.6778733,"('mean', 'honorable')",5.7801423,5.9368734,3.1632681,3.3073733,0.1441052
35,-1.160856,-1.2490606,"('corrupt', 'incorrupt')",-0.22158845,-0.43583775,-0.6912223,-0.8424492,-0.1512269
36,-0.8145966,-0.86005074,"('hostile', 'amicable')",0.4546711,0.19096653,-0.1799627,-0.3345421,-0.1545794
37,0.016457774,-0.0009297207,"('fake', 'genuine')",0.017878914,0.034553397,0.0171683,0.0168118,-0.0003565
38,-0.052912135,-0.043433364,"('untruthful', 'truthful')",0.1850406,0.22117314,0.0660642,0.0888699,0.0228057
39,1.2205931,1.2644964,"('exploitative', 'cooperative')",-0.027595334,0.02484712,0.5964989,0.6446718,0.0481729
40,-0.68538,-0.65428627,"('stingy', 'generous')",-2.001772,-2.1201286,-1.343576,-1.3872075,-0.0436315
41,-0.14412138,-0.08441394,"('unforgiving', 'forgiving')",0.5396924,0.41099322,0.1977855,0.1632896,-0.0344959
42,1.0629234,1.1045042,"('unreliable', 'reliable')",-2.7738364,-2.6667345,-0.8554565,-0.7811151,0.0743414
43,0.5568021,0.5532108,"('irresponsible', 'responsible')",0.6489898,0.7007437,0.602896,0.6269772,0.0240812
44,-0.12584299,-0.08497638,"('prejudiced', 'unprejudiced')",-1.5535152,-1.4785569,-0.8396791,-0.7817667,0.0579124
45,0.6308911,0.62208146,"('incompetent', 'competent')",0.11067931,0.1114232,0.3707852,0.3667523,-0.0040329
46,0.2932465,0.32311773,"('uncompetitive', 'competitive')",-0.51077,-0.4635318,-0.1087618,-0.070207,0.0385548
47,0.87406814,0.9389968,"('stupid', 'smart')",5.390935,5.5165505,3.1325016,3.2277737,0.0952721
48,0.08193265,0.059794806,"('unintelligent', 'intelligent')",0.55899656,0.5393196,0.3204646,0.2995572,-0.0209074
49,-0.30678168,-0.19993883,"('unable', 'able')",-0.1732938,-0.07170243,-0.2400377,-0.1358206,0.1042171
50,-0.52918774,-0.540168,"('clumsy', 'skillful')",0.09240958,0.12854809,-0.2183891,-0.20581,0.0125791
51,0.7000097,0.54295444,"('uneducated', 'educated')",0.8734923,0.80657,0.786751,0.6747622,-0.1119888
52,-0.33593422,-0.44451672,"('irrational', 'rational')",0.2991585,0.08956483,-0.0183879,-0.1774759,-0.159088
53,0.1233834,-0.011074323,"('uncreative', 'creative')",0.909307,0.82242197,0.5163452,0.4056738,-0.1106714
54,0.46742895,0.34693906,"('incapable', 'capable')",1.2438359,1.2286738,0.8556324,0.7878065,-0.0678259
55,0.39558545,0.4555748,"('incompetent', 'clever')",0.13041073,0.18682826,0.2629981,0.3212015,0.0582034
56,2.205618,2.1319559,"('impractical', 'practical')",0.46998703,0.5046158,1.3378024,1.3182858,-0.0195166
57,0.70168626,0.54486525,"('unimaginative', 'imaginative')",-2.343812,-2.3840203,-0.8210629,-0.9195775,-0.0985146
58,0.3648607,0.27490616,"('undiscriminating', 'discriminating')",0.312819,0.27774203,0.3388399,0.2763241,-0.0625158
59,-0.20471485,-0.17060043,"('foolish', 'wise')",0.42070988,0.38983175,0.1079975,0.1096157,0.0016182
60,1.3914497,1.3755974,"('inefficient', 'efficient')",-0.15292537,0.057313513,0.6192622,0.7164555,0.0971933
61,0.7379058,0.62597865,"('illogical', 'logical')",0.44086882,0.30698615,0.5893873,0.4664824,-0.1229049
62,1.6060034,1.6852934,"('incompetent', 'brilliant')",0.7219717,0.89635783,1.1639875,1.2908256,0.1268381
63,0.8407484,0.8849804,"('unperceptive', 'insightful')",0.9306937,1.0491542,0.8857211,0.9670672,0.0813461
64,-0.13522497,-0.21121395,"('shy', 'confident')",-6.591121,-6.5641522,-3.363173,-3.3876832,-0.0245102
65,0.38612553,0.34481007,"('insecure', 'secure')",-0.52425784,-0.45789877,-0.0690662,-0.0565443,0.0125219
66,-0.6647774,-0.74494463,"('inactive', 'active')",0.3999735,0.3104753,-0.1324019,-0.2172347,-0.0848328
67,0.9842155,0.93500715,"('doubtful', 'determined')",-0.4685079,-0.47007746,0.2578538,0.2324648,-0.025389
68,-0.48246017,-0.5545556,"('dependent', 'independent')",-0.71978307,-0.6933981,-0.6011216,-0.6239768,-0.0228552
69,-0.18741763,-0.15861085,"('lazy', 'industrious')",-0.6824792,-0.67485994,-0.4349484,-0.4167354,0.018213
70,0.8434361,0.899559,"('lethargic', 'energetic')",0.9135133,1.0481234,0.8784747,0.9738412,0.0953665
71,0.20301302,0.1874636,"('diffident', 'self-confident')",0.5937704,0.55427396,0.3983917,0.3708688,-0.0275229
72,0.014222311,0.0025439542,"('unambitious', 'ambitious')",-1.0194727,-0.98707587,-0.5026252,-0.492266,0.0103592
73,0.98668873,0.9656023,"('helpless', 'self-reliant')",-3.2043746,-3.1418293,-1.1088428,-1.0881135,0.0207293
74,0.9230681,0.8807628,"('undedicated', 'dedicated')",0.122768484,0.14756706,0.5229183,0.5141649,-0.0087534
75,-0.28044662,-0.19661033,"('meek', 'impulsive')",-0.1714509,-0.06619903,-0.2259488,-0.1314047,0.0945441
76,0.8963824,0.94491,"('anxious', 'daring')",-0.014479283,0.11681273,0.4409516,0.5308614,0.0899098
77,0.39061004,0.40618563,"('unmotivated', 'motivated')",-0.86831117,-0.80169296,-0.2388506,-0.1977537,0.0410969
78,-0.60568166,-0.509811,"('nonresilient', 'resilient')",-0.20502193,-0.15830588,-0.4053518,-0.3340584,0.0712934
79,-0.6550844,-0.68772644,"('wavering', 'unwavering')",-0.078372285,-0.11317129,-0.3667283,-0.4004489,-0.0337206
80,0.7270729,0.71525407,"('dominated', 'dominating')",-1.0759766,-0.97592133,-0.1744519,-0.1303336,0.0441183
81,0.7866215,0.7712652,"('submissive', 'aggressive')",-0.6424201,-0.46675745,0.0721007,0.1522539,0.0801532
82,0.33257252,0.32743633,"('poor', 'rich')",6.424996,6.445778,3.3787842,3.3866072,0.007823
83,0.36905366,0.36409396,"('powerless', 'powerful')",-0.5740783,-0.63282275,-0.1025123,-0.1343644,-0.0318521
84,0.21068856,0.15657054,"('inferior', 'superior')",0.36257988,0.29640675,0.2866342,0.2264886,-0.0601456
85,0.16075084,0.2665145,"('insignificant', 'prestigious')",0.87353164,0.8140116,0.5171412,0.5402631,0.0231219
86,-0.24186026,-0.3584742,"('uninfluential', 'influential')",0.10365794,0.018371876,-0.0691012,-0.1700512,-0.10095
87,1.2720037,1.1794224,"('unsuccessful', 'successful')",1.1644946,1.2080774,1.2182491,1.1937499,-0.0244992
88,1.2499765,1.0228022,"('low', 'eminent')",1.1319206,1.0835167,1.1909485,1.0531595,-0.137789
