,cummins_male,cummins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
29,0.16871914,0.14049514,"('unfair', 'fair')",-0.6207765,-0.7684129,-0.2260287,-0.3139589,-0.0879302
30,-0.17263901,-0.120887816,"('intolerant', 'tolerant')",1.1063321,1.0549551,0.4668465,0.4670337,0.0001872
31,-0.36514536,-0.42524043,"('evil', 'good')",-1.0231811,-1.1621319,-0.6941632,-0.7936862,-0.099523
32,0.14017461,0.08818082,"('unkind', 'kind')",0.97466886,0.84985554,0.5574217,0.4690182,-0.0884035
33,1.0699167,0.96111786,"('wrong', 'right')",-0.46018186,-0.46010703,0.3048674,0.2505054,-0.054362
34,-0.03784082,0.09963317,"('mean', 'honorable')",6.1590276,6.1827044,3.0605934,3.1411688,0.0805754
35,0.1162622,-0.057762768,"('corrupt', 'incorrupt')",-0.11395858,-0.3195807,0.0011518,-0.1886717,-0.1898235
36,-0.5776821,-0.74875546,"('hostile', 'amicable')",-0.18365161,-0.43540153,-0.3806669,-0.5920785,-0.2114116
37,0.38912886,0.47912627,"('fake', 'genuine')",0.42284057,0.5089832,0.4059847,0.4940547,0.08807
38,0.1572451,0.0518522,"('untruthful', 'truthful')",0.5945237,0.5977017,0.3758844,0.324777,-0.0511074
39,1.3389522,1.3751857,"('exploitative', 'cooperative')",0.021032756,0.07399547,0.6799925,0.7245906,0.0445981
40,-0.0007973779,0.02899789,"('stingy', 'generous')",-1.2811087,-1.3025241,-0.6409531,-0.6367631,0.00419
41,-0.25141978,-0.25566736,"('unforgiving', 'forgiving')",-0.042243198,-0.20033799,-0.1468315,-0.2280027,-0.0811712
42,-0.36325768,-0.2273165,"('unreliable', 'reliable')",-3.209046,-3.079264,-1.7861518,-1.6532903,0.1328615
43,-0.3380126,-0.22926974,"('irresponsible', 'responsible')",0.71224105,0.6583406,0.1871142,0.2145354,0.0274212
44,0.033548325,0.096583016,"('prejudiced', 'unprejudiced')",-1.7655767,-1.7428468,-0.8660142,-0.8231319,0.0428823
45,-0.37015024,-0.2809256,"('incompetent', 'competent')",-0.06456522,-0.036597796,-0.2173577,-0.1587617,0.058596
46,0.20404194,0.21462896,"('uncompetitive', 'competitive')",-0.1161802,-0.09319193,0.0439309,0.0607185,0.0167876
47,0.0054247156,0.16295947,"('stupid', 'smart')",5.196131,5.297711,2.6007779,2.7303352,0.1295573
48,-0.5784481,-0.5626084,"('unintelligent', 'intelligent')",0.6205583,0.6530996,0.0210551,0.0452456,0.0241905
49,-0.5790112,-0.5526429,"('unable', 'able')",-0.16281357,-0.068809554,-0.3709124,-0.3107262,0.0601862
50,0.30696282,0.3524427,"('clumsy', 'skillful')",0.26265183,0.25426942,0.2848073,0.3033561,0.0185488
51,-0.4866531,-0.48041508,"('uneducated', 'educated')",1.0108522,0.96026194,0.2620996,0.2399234,-0.0221762
52,-0.61669785,-0.83188057,"('irrational', 'rational')",-0.40146285,-0.47088933,-0.5090804,-0.6513849,-0.1423045
53,-0.39658338,-0.49593472,"('uncreative', 'creative')",0.6527375,0.54047865,0.1280771,0.022272,-0.1058051
54,0.012527876,0.010582797,"('incapable', 'capable')",0.86248803,0.8618987,0.437508,0.4362408,-0.0012672
55,-0.829003,-0.7151587,"('incompetent', 'clever')",-0.02734131,0.059669673,-0.4281721,-0.3277445,0.1004276
56,0.58431846,0.5100845,"('impractical', 'practical')",0.09249007,0.07734152,0.3384043,0.293713,-0.0446913
57,-1.2246752,-1.2645543,"('unimaginative', 'imaginative')",-2.451849,-2.475141,-1.8382621,-1.8698477,-0.0315856
58,0.2945368,0.21516626,"('undiscriminating', 'discriminating')",0.22968945,0.108372316,0.2621131,0.1617693,-0.1003438
59,0.71662974,0.70731527,"('foolish', 'wise')",0.42007342,0.44020513,0.5683516,0.5737602,0.0054086
60,-0.4091369,-0.26549354,"('inefficient', 'efficient')",0.080161355,0.20191106,-0.1644878,-0.0317912,0.1326966
61,0.4373405,0.274042,"('illogical', 'logical')",0.49768147,0.42346746,0.467511,0.3487547,-0.1187563
62,0.13022631,0.3500845,"('incompetent', 'brilliant')",0.5068457,0.733989,0.318536,0.5420368,0.2235008
63,0.51515144,0.5969832,"('unperceptive', 'insightful')",1.4469005,1.533604,0.9810259,1.0652936,0.0842677
64,0.13133913,0.07897781,"('shy', 'confident')",-6.935448,-6.8340125,-3.4020545,-3.3775175,0.024537
65,-1.0188347,-0.9583631,"('insecure', 'secure')",-0.9020333,-0.83071125,-0.960434,-0.8945372,0.0658968
66,0.104362,0.057803325,"('inactive', 'active')",1.1498637,1.1300346,0.6271129,0.5939189,-0.033194
67,0.6515268,0.6214464,"('doubtful', 'determined')",-0.35362,-0.40421805,0.1489534,0.1086142,-0.0403392
68,-0.5861185,-0.5778029,"('dependent', 'independent')",-0.09059994,-0.13745415,-0.3383592,-0.3576285,-0.0192693
69,1.6445714,1.5904498,"('lazy', 'industrious')",-0.3865862,-0.37760347,0.6289926,0.6064231,-0.0225695
70,-0.0913104,0.14116982,"('lethargic', 'energetic')",0.6993327,0.8001856,0.3040112,0.4706777,0.1666665
71,0.8682309,0.8131734,"('diffident', 'self-confident')",0.6707805,0.59121054,0.7695057,0.7021919,-0.0673138
72,-1.1721572,-1.1200498,"('unambitious', 'ambitious')",-1.1845602,-1.1677046,-1.1783587,-1.1438773,0.0344814
73,1.3053666,1.2852045,"('helpless', 'self-reliant')",-3.193851,-3.104808,-0.9442422,-0.9098018,0.0344404
74,0.71849936,0.71897393,"('undedicated', 'dedicated')",0.23215517,0.15631016,0.4753273,0.437642,-0.0376853
75,0.28338003,0.3090862,"('meek', 'impulsive')",-0.18376648,-0.20017317,0.0498068,0.0544565,0.0046497
76,-0.49220446,-0.31481093,"('anxious', 'daring')",0.3419647,0.46817127,-0.0751199,0.0766802,0.1518001
77,-0.5334026,-0.5454768,"('unmotivated', 'motivated')",-0.75579685,-0.6773106,-0.6445997,-0.6113937,0.033206
78,0.1321015,0.20121096,"('nonresilient', 'resilient')",0.76751906,0.8714447,0.4498103,0.5363278,0.0865175
79,0.026556041,-0.11857876,"('wavering', 'unwavering')",0.3787359,0.33501428,0.202646,0.1082178,-0.0944282
80,0.18013537,0.28036302,"('dominated', 'dominating')",-0.7273349,-0.61286014,-0.2735998,-0.1662486,0.1073512
81,-0.10984459,-0.016559437,"('submissive', 'aggressive')",-0.6370367,-0.48560318,-0.3734406,-0.2510813,0.1223593
82,-0.43254465,-0.39523575,"('poor', 'rich')",5.74249,5.727782,2.6549726,2.6662731,0.0113005
83,0.38753662,0.26437196,"('powerless', 'powerful')",-0.62172234,-0.6512852,-0.1170929,-0.1934566,-0.0763637
84,0.95798373,0.83762425,"('inferior', 'superior')",0.9396642,0.8630984,0.9488239,0.8503613,-0.0984626
85,0.7313155,0.6431957,"('insignificant', 'prestigious')",0.81192976,0.71163744,0.7716227,0.6774166,-0.0942061
86,-0.21370202,-0.3344451,"('uninfluential', 'influential')",0.3862456,0.28186232,0.0862718,-0.0262914,-0.1125632
87,1.3763738,1.3459746,"('unsuccessful', 'successful')",0.82065225,0.92234945,1.098513,1.1341619,0.0356489
88,0.11503111,0.01360836,"('low', 'eminent')",0.35686824,0.22567727,0.2359497,0.1196428,-0.1163069
