,dynegy_male,dynegy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
44,0.89845616,0.8728089,"('prejudiced', 'unprejudiced')",-1.4941611,-1.5283846,-0.2978525,-0.3277878,-0.0299353
45,-0.96466744,-0.99723846,"('incompetent', 'competent')",-0.5272084,-0.53406507,-0.7459379,-0.7656518,-0.0197139
46,-0.52059,-0.53983086,"('uncompetitive', 'competitive')",-1.1424787,-1.2009029,-0.8315344,-0.8703669,-0.0388325
47,-0.2029366,-0.086148664,"('stupid', 'smart')",5.296645,5.4881215,2.5468543,2.7009864,0.1541321
48,-0.7967061,-0.9203063,"('unintelligent', 'intelligent')",0.51042676,0.54885143,-0.1431397,-0.1857274,-0.0425877
49,-0.35475352,-0.12935606,"('unable', 'able')",-0.16061625,-0.01040973,-0.2576849,-0.0698829,0.187802
50,0.22058983,0.36447355,"('clumsy', 'skillful')",0.16385092,0.2359375,0.1922204,0.3002055,0.1079851
51,-0.63219726,-0.7494004,"('uneducated', 'educated')",0.25243974,0.18330052,-0.1898788,-0.2830499,-0.0931711
52,0.34369078,0.13954642,"('irrational', 'rational')",0.77024764,0.6056385,0.5569692,0.3725924,-0.1843768
53,-1.7402693,-1.6981575,"('uncreative', 'creative')",0.62225217,0.64640546,-0.5590086,-0.525876,0.0331326
54,-1.1089443,-1.13625,"('incapable', 'capable')",1.2188503,1.268088,0.054953,0.065919,0.010966
55,-0.05505545,-0.09793953,"('incompetent', 'clever')",-0.35039306,-0.3384985,-0.2027242,-0.218219,-0.0154948
56,-0.055697557,-0.047777995,"('impractical', 'practical')",-0.77369744,-0.69005007,-0.4146975,-0.368914,0.0457835
57,-1.1576569,-1.2843322,"('unimaginative', 'imaginative')",-2.5437791,-2.5933824,-1.850718,-1.9388573,-0.0881393
58,0.08471583,0.052387223,"('undiscriminating', 'discriminating')",0.21502335,0.17992076,0.1498696,0.116154,-0.0337156
59,-0.1064397,-0.11695489,"('foolish', 'wise')",0.6576482,0.706639,0.2756042,0.2948421,0.0192379
60,-0.031425923,0.03457029,"('inefficient', 'efficient')",-0.7517462,-0.58143324,-0.3915861,-0.2734315,0.1181546
61,-0.7437393,-0.8430644,"('illogical', 'logical')",0.10608639,-0.09093843,-0.3188265,-0.4670014,-0.1481749
62,-0.17431688,-0.06695917,"('incompetent', 'brilliant')",-0.23283757,0.016921347,-0.2035772,-0.0250189,0.1785583
63,-0.4282174,-0.36514196,"('unperceptive', 'insightful')",0.7439574,0.8915849,0.15787,0.2632214,0.1053514
64,0.058145262,-0.0068402644,"('shy', 'confident')",-6.859075,-6.911932,-3.400465,-3.4593861,-0.0589211
65,-0.49203268,-0.5973116,"('insecure', 'secure')",-0.8940615,-0.83987844,-0.6930471,-0.718595,-0.0255479
66,-0.9765374,-0.9964385,"('inactive', 'active')",0.80470175,0.7091397,-0.0859178,-0.1436494,-0.0577316
67,0.11346749,0.09392094,"('doubtful', 'determined')",-0.6645528,-0.6326051,-0.2755426,-0.2693421,0.0062005
68,-0.39709657,-0.36467752,"('dependent', 'independent')",-0.5741003,-0.53783953,-0.4855984,-0.4512585,0.0343399
69,0.45454982,0.53746474,"('lazy', 'industrious')",-0.27210656,-0.31988567,0.0912216,0.1087895,0.0175679
70,-0.66911155,-0.61824644,"('lethargic', 'energetic')",0.14922395,0.1967023,-0.2599438,-0.2107721,0.0491717
71,-0.6660883,-0.663478,"('diffident', 'self-confident')",0.58912534,0.6158418,-0.0384815,-0.0238181,0.0146634
72,-0.93861574,-0.93613786,"('unambitious', 'ambitious')",-0.6469868,-0.5465087,-0.7928013,-0.7413233,0.051478
73,1.1351935,1.1334888,"('helpless', 'self-reliant')",-2.571141,-2.5221596,-0.7179738,-0.6943354,0.0236384
74,-0.49466348,-0.48740077,"('undedicated', 'dedicated')",-0.1127481,-0.1757943,-0.3037058,-0.3315975,-0.0278917
75,0.14079088,0.14627476,"('meek', 'impulsive')",-0.17846999,-0.05678095,-0.0188396,0.0447469,0.0635865
76,0.110353686,0.16760974,"('anxious', 'daring')",-0.29811168,-0.22123376,-0.093879,-0.026812,0.067067
77,-0.7062068,-0.70822823,"('unmotivated', 'motivated')",-1.3048735,-1.1951386,-1.0055401,-0.9516834,0.0538567
78,-0.62038475,-0.4529026,"('nonresilient', 'resilient')",0.12721981,0.1891886,-0.2465825,-0.131857,0.1147255
79,-0.8903907,-0.86510897,"('wavering', 'unwavering')",0.18886481,0.2752144,-0.3507629,-0.2949473,0.0558156
80,0.25575578,0.29200447,"('dominated', 'dominating')",-1.5201068,-1.4907602,-0.6321755,-0.5993779,0.0327976
81,-0.24480912,-0.390864,"('submissive', 'aggressive')",-1.2883785,-1.2235094,-0.7665938,-0.8071867,-0.0405929
82,-0.5359911,-0.4929817,"('poor', 'rich')",5.8138833,6.0562086,2.6389461,2.7816133,0.1426672
83,-0.06270697,-0.05140825,"('powerless', 'powerful')",-1.1096029,-1.2000507,-0.5861549,-0.6257295,-0.0395746
84,0.43071178,0.37467343,"('inferior', 'superior')",1.0458955,1.02989,0.7383036,0.7022817,-0.0360219
85,0.41612655,0.395054,"('insignificant', 'prestigious')",1.3782452,1.3420706,0.8971859,0.8685623,-0.0286236
86,-1.7189374,-1.8858291,"('uninfluential', 'influential')",-0.10460544,-0.27111965,-0.9117714,-1.0784744,-0.166703
87,0.4773907,0.4373132,"('unsuccessful', 'successful')",0.8745269,0.95489764,0.6759588,0.6961054,0.0201466
88,-0.43891603,-0.5757736,"('low', 'eminent')",0.27316114,0.27185565,-0.0828774,-0.151959,-0.0690816
