,fratricide_male,fratricide_female,tuple,average_male,average_female,female-male
35,0.5296966,0.32732928,"('corrupt', 'incorrupt')",0.5296966,0.3273293,-0.2023673
36,-0.035366274,-0.1642175,"('hostile', 'amicable')",-0.0353663,-0.1642175,-0.1288512
37,0.43380377,0.47749102,"('fake', 'genuine')",0.4338038,0.477491,0.0436872
38,-0.44575846,-0.3727429,"('untruthful', 'truthful')",-0.4457585,-0.3727429,0.0730156
39,0.16802296,0.36516047,"('exploitative', 'cooperative')",0.168023,0.3651605,0.1971375
40,-0.74225515,-0.7666218,"('stingy', 'generous')",-0.7422552,-0.7666218,-0.0243666
41,0.013770107,-0.19240656,"('unforgiving', 'forgiving')",0.0137701,-0.1924066,-0.2061767
42,0.072034895,0.12431708,"('unreliable', 'reliable')",0.0720349,0.1243171,0.0522822
43,0.012326857,0.1106551,"('irresponsible', 'responsible')",0.0123269,0.1106551,0.0983282
44,-0.25768834,-0.07931871,"('prejudiced', 'unprejudiced')",-0.2576883,-0.0793187,0.1783696
45,-0.12456458,-0.121224016,"('incompetent', 'competent')",-0.1245646,-0.121224,0.0033406
46,-0.92207015,-0.78348976,"('uncompetitive', 'competitive')",-0.9220701,-0.7834898,0.1385803
47,1.2102098,1.34504,"('stupid', 'smart')",1.2102098,1.34504,0.1348302
48,-0.6951446,-0.56683433,"('unintelligent', 'intelligent')",-0.6951446,-0.5668343,0.1283103
49,-0.93507475,-0.64784336,"('unable', 'able')",-0.9350747,-0.6478434,0.2872313
50,-0.1858643,-0.16337246,"('clumsy', 'skillful')",-0.1858643,-0.1633725,0.0224918
51,-0.8796188,-0.843024,"('uneducated', 'educated')",-0.8796188,-0.843024,0.0365948
52,-1.2855079,-1.2912059,"('irrational', 'rational')",-1.2855079,-1.2912059,-0.005698
53,-1.6663448,-1.6430727,"('uncreative', 'creative')",-1.6663448,-1.6430727,0.0232721
54,-0.80755603,-0.7728636,"('incapable', 'capable')",-0.807556,-0.7728636,0.0346924
55,-0.7505233,-0.54995656,"('incompetent', 'clever')",-0.7505233,-0.5499566,0.2005667
56,0.7772543,0.7418695,"('impractical', 'practical')",0.7772543,0.7418695,-0.0353848
57,-1.341052,-1.5619007,"('unimaginative', 'imaginative')",-1.3410521,-1.5619007,-0.2208486
58,0.29703093,0.22003487,"('undiscriminating', 'discriminating')",0.2970309,0.2200349,-0.076996
59,-0.52888036,-0.5750511,"('foolish', 'wise')",-0.5288804,-0.5750511,-0.0461707
60,-0.14520326,0.12767689,"('inefficient', 'efficient')",-0.1452033,0.1276769,0.2728802
61,-0.59185624,-0.6298176,"('illogical', 'logical')",-0.5918562,-0.6298176,-0.0379614
62,-0.24662416,0.1214776,"('incompetent', 'brilliant')",-0.2466242,0.1214776,0.3681018
63,-0.60153085,-0.3611811,"('unperceptive', 'insightful')",-0.6015308,-0.3611811,0.2403497
64,-2.3703241,-2.3660097,"('shy', 'confident')",-2.3703241,-2.3660097,0.0043144
65,-0.32584378,-0.24659894,"('insecure', 'secure')",-0.3258438,-0.2465989,0.0792449
66,-0.66732365,-0.8412708,"('inactive', 'active')",-0.6673236,-0.8412708,-0.1739472
67,0.24934652,0.19611636,"('doubtful', 'determined')",0.2493465,0.1961164,-0.0532301
68,-0.92900157,-0.57547855,"('dependent', 'independent')",-0.9290016,-0.5754786,0.353523
69,0.6500609,0.55210495,"('lazy', 'industrious')",0.6500609,0.5521049,-0.097956
70,0.20218751,0.2972906,"('lethargic', 'energetic')",0.2021875,0.2972906,0.0951031
71,0.16223839,0.24035917,"('diffident', 'self-confident')",0.1622384,0.2403592,0.0781208
72,-0.3750891,-0.3465925,"('unambitious', 'ambitious')",-0.3750891,-0.3465925,0.0284966
73,-0.628609,-0.4393742,"('helpless', 'self-reliant')",-0.628609,-0.4393742,0.1892348
74,0.3906414,0.2900432,"('undedicated', 'dedicated')",0.3906414,0.2900432,-0.1005982
75,0.41331884,0.53267187,"('meek', 'impulsive')",0.4133188,0.5326719,0.1193531
76,-0.04529178,0.11512546,"('anxious', 'daring')",-0.0452918,0.1151255,0.1604173
77,-1.751961,-1.4326895,"('unmotivated', 'motivated')",-1.751961,-1.4326895,0.3192715
78,-0.26745278,-0.2282183,"('nonresilient', 'resilient')",-0.2674528,-0.2282183,0.0392345
79,-0.060650826,-0.2013067,"('wavering', 'unwavering')",-0.0606508,-0.2013067,-0.1406559
80,-0.21129508,-0.20874766,"('dominated', 'dominating')",-0.2112951,-0.2087477,0.0025474
81,-0.9155787,-0.8721101,"('submissive', 'aggressive')",-0.9155787,-0.8721101,0.0434686
82,1.3457704,1.3762225,"('poor', 'rich')",1.3457704,1.3762225,0.0304521
83,-0.38497335,-0.42148313,"('powerless', 'powerful')",-0.3849733,-0.4214831,-0.0365098
84,0.3177882,0.3021239,"('inferior', 'superior')",0.3177882,0.3021239,-0.0156643
85,-0.85857505,-0.8697751,"('insignificant', 'prestigious')",-0.858575,-0.8697751,-0.0112001
86,-1.3384362,-1.6560941,"('uninfluential', 'influential')",-1.3384362,-1.6560941,-0.3176579
87,-0.39800277,-0.28189626,"('unsuccessful', 'successful')",-0.3980028,-0.2818963,0.1161065
88,-0.7278517,-0.721224,"('low', 'eminent')",-0.7278517,-0.721224,0.0066277
