,xilinx_male,xilinx_female,tuple,inc_male,inc_female,average_male,average_female,female-male
19,-0.26803917,-0.29061392,"('inhospitable', 'hospitable')",0.023744998,0.15585455,-0.1221471,-0.0673797,0.0547674
20,0.55198604,0.56461066,"('rough', 'thoughtful')",1.3903779,1.3271489,0.971182,0.9458798,-0.0253022
21,-1.1631817,-1.1815764,"('immoral', 'moral')",-0.98270786,-0.931353,-1.0729448,-1.0564647,0.0164801
22,-0.14069813,-0.18147238,"('untrustworthy', 'trustworthy')",-1.0895809,-1.2021279,-0.6151395,-0.6918002,-0.0766607
23,-0.7437831,-0.7909006,"('insincere', 'sincere')",5.172068,5.095329,2.2141426,2.1522141,-0.0619285
24,-0.5391093,-0.4936448,"('dishonest', 'honest')",0.5440872,0.47412047,0.0024889,-0.0097622,-0.0122511
25,0.52308583,0.4359758,"('egoistic', 'altruistic')",1.755831,1.7011604,1.1394584,1.0685681,-0.0708903
26,0.49381223,0.3630819,"('hardhearted', 'benevolent')",1.8944023,1.7598321,1.1941073,1.061457,-0.1326503
27,-0.6593866,-0.6291249,"('hardhearted', 'softhearted')",1.4782524,1.3833909,0.4094329,0.377133,-0.0322999
28,-0.42694953,-0.58914393,"('disloyal', 'loyal')",0.75809234,0.6510446,0.1655714,0.0309503,-0.1346211
29,-0.055859197,-0.16370311,"('unfair', 'fair')",-0.2697128,-0.4442149,-0.162786,-0.303959,-0.141173
30,-0.10554289,-0.121077195,"('intolerant', 'tolerant')",0.96772635,0.97157925,0.4310917,0.425251,-0.0058407
31,0.5617091,0.5103734,"('evil', 'good')",-0.46091864,-0.5996184,0.0503952,-0.0446225,-0.0950177
32,-0.6035872,-0.59431714,"('unkind', 'kind')",0.52417904,0.35122758,-0.0397041,-0.1215448,-0.0818407
33,0.5946427,0.46818623,"('wrong', 'right')",-0.19464296,-0.2567684,0.1999999,0.1057089,-0.094291
34,-0.4048738,-0.2225663,"('mean', 'honorable')",5.8181877,6.0581737,2.7066569,2.9178038,0.2111469
35,0.9964947,0.85524064,"('corrupt', 'incorrupt')",0.51061404,0.3812407,0.7535543,0.6182407,-0.1353136
36,0.52884096,0.30485588,"('hostile', 'amicable')",0.95061356,0.7088826,0.7397273,0.5068692,-0.2328581
37,-0.27613202,-0.2190803,"('fake', 'genuine')",0.23440216,0.2586245,-0.0208649,0.0197721,0.040637
38,-0.61557215,-0.59298927,"('untruthful', 'truthful')",-0.32560644,-0.23143087,-0.4705893,-0.4122101,0.0583792
39,1.3583561,1.3417495,"('exploitative', 'cooperative')",0.2564974,0.25035867,0.8074268,0.7960541,-0.0113727
40,0.42837256,0.40645912,"('stingy', 'generous')",-1.4405397,-1.5633496,-0.5060836,-0.5784453,-0.0723617
41,-0.3524265,-0.39508376,"('unforgiving', 'forgiving')",-0.032729104,-0.17147084,-0.1925778,-0.2832773,-0.0906995
42,-0.59988517,-0.3176498,"('unreliable', 'reliable')",-3.3530595,-3.2493117,-1.9764724,-1.7834808,0.1929916
43,-0.8796438,-0.7243064,"('irresponsible', 'responsible')",0.11236045,0.1636737,-0.3836417,-0.2803164,0.1033253
44,0.185863,0.2800095,"('prejudiced', 'unprejudiced')",-1.2154379,-1.1905764,-0.5147874,-0.4552835,0.0595039
45,-1.4791093,-1.433493,"('incompetent', 'competent')",-0.4063529,-0.47027624,-0.9427311,-0.9518846,-0.0091535
46,-1.4513242,-1.3020868,"('uncompetitive', 'competitive')",-1.1168773,-1.0564803,-1.2841008,-1.1792836,0.1048172
47,0.0061005894,0.13007268,"('stupid', 'smart')",5.381005,5.4616785,2.6935527,2.7958755,0.1023228
48,-0.15232043,-0.23324558,"('unintelligent', 'intelligent')",0.5495802,0.5900408,0.1986299,0.1783976,-0.0202323
49,0.35710686,0.43732855,"('unable', 'able')",-0.046000693,0.0841856,0.1555531,0.2607571,0.105204
50,0.21834125,0.32710072,"('clumsy', 'skillful')",0.17626804,0.14678836,0.1973046,0.2369445,0.0396399
51,-1.1728699,-1.2668229,"('uneducated', 'educated')",0.024211261,0.031379253,-0.5743293,-0.6177219,-0.0433926
52,0.97224647,0.6042836,"('irrational', 'rational')",0.86122423,0.64495116,0.9167354,0.6246173,-0.2921181
53,0.029694453,-0.09947516,"('uncreative', 'creative')",1.0020798,0.9559864,0.5158871,0.4282556,-0.0876315
54,0.68838495,0.55268353,"('incapable', 'capable')",1.2277462,1.2918421,0.9580656,0.9222628,-0.0358028
55,-0.78120905,-0.68945247,"('incompetent', 'clever')",-0.32255757,-0.28456014,-0.5518833,-0.4870063,0.064877
56,-0.6283601,-0.59086657,"('impractical', 'practical')",-0.5366643,-0.49089393,-0.5825122,-0.5408803,0.0416319
57,-0.92887527,-1.0174615,"('unimaginative', 'imaginative')",-2.5920632,-2.6292684,-1.7604692,-1.823365,-0.0628958
58,-0.36657166,-0.3994911,"('undiscriminating', 'discriminating')",-0.021322101,-0.05048765,-0.1939469,-0.2249894,-0.0310425
59,1.2039129,1.0418586,"('foolish', 'wise')",0.8387553,0.78826,1.0213341,0.9150593,-0.1062748
60,-1.0760134,-0.90937054,"('inefficient', 'efficient')",-0.71807253,-0.534662,-0.897043,-0.7220163,0.1750267
61,0.05557646,-0.1730229,"('illogical', 'logical')",0.38992125,0.23090482,0.2227488,0.028941,-0.1938078
62,-0.21103278,-0.04196494,"('incompetent', 'brilliant')",-0.32331696,-0.13775185,-0.2671749,-0.0898584,0.1773165
63,-0.84455353,-0.7395046,"('unperceptive', 'insightful')",0.3362323,0.49654558,-0.2541606,-0.1214795,0.1326811
64,-0.28078377,-0.2693373,"('shy', 'confident')",-6.7389283,-6.74113,-3.509856,-3.5052335,0.0046225
65,-0.8553455,-0.88263154,"('insecure', 'secure')",-0.74011594,-0.7038477,-0.7977307,-0.7932396,0.0044911
66,-0.2956925,-0.28386644,"('inactive', 'active')",1.0652997,1.083605,0.3848036,0.3998693,0.0150657
67,0.14876983,0.16521083,"('doubtful', 'determined')",-0.53101426,-0.44509214,-0.1911222,-0.1399406,0.0511816
68,-0.24405552,-0.27961275,"('dependent', 'independent')",-0.5041099,-0.44504654,-0.3740827,-0.3623297,0.011753
69,1.1406426,1.1999177,"('lazy', 'industrious')",-0.23245469,-0.1760495,0.454094,0.5119341,0.0578401
70,-1.3221719,-1.1484549,"('lethargic', 'energetic')",0.07286161,0.18068503,-0.6246551,-0.4838849,0.1407702
71,0.543801,0.5140832,"('diffident', 'self-confident')",0.640783,0.6508772,0.592292,0.5824802,-0.0098118
72,-0.90397424,-0.8862223,"('unambitious', 'ambitious')",-0.9206356,-0.9282816,-0.9123049,-0.907252,0.0050529
73,1.0668774,1.096215,"('helpless', 'self-reliant')",-2.8613124,-2.8231838,-0.8972175,-0.8634844,0.0337331
74,-0.10376304,-0.056670163,"('undedicated', 'dedicated')",-0.06988682,-0.11413915,-0.0868249,-0.0854047,0.0014202
75,0.6420115,0.6208705,"('meek', 'impulsive')",-0.14317465,-0.087396294,0.2494184,0.2667371,0.0173187
76,-0.896998,-0.64537674,"('anxious', 'daring')",0.0065037273,0.17087968,-0.4452471,-0.2372485,0.2079986
77,-0.44442862,-0.54443896,"('unmotivated', 'motivated')",-1.3026015,-1.1649833,-0.873515,-0.8547111,0.0188039
78,-0.72084606,-0.63860893,"('nonresilient', 'resilient')",0.20524132,0.3308161,-0.2578024,-0.1538964,0.103906
79,-0.10887994,-0.20310609,"('wavering', 'unwavering')",0.18642771,0.19045962,0.0387739,-0.0063232,-0.0450971
80,-0.4142578,-0.31051776,"('dominated', 'dominating')",-1.6998835,-1.572787,-1.0570706,-0.9416524,0.1154182
81,-0.8755576,-0.83575666,"('submissive', 'aggressive')",-1.4836677,-1.3383098,-1.1796126,-1.0870333,0.0925793
82,-0.47397554,-0.4273161,"('poor', 'rich')",6.074384,6.1509624,2.8002043,2.8618231,0.0616188
83,0.54522777,0.4621472,"('powerless', 'powerful')",-1.0087714,-1.0261793,-0.2317718,-0.282016,-0.0502442
84,0.70491856,0.56130975,"('inferior', 'superior')",1.0499065,1.0617008,0.8774126,0.8115053,-0.0659073
85,1.2231859,1.1400362,"('insignificant', 'prestigious')",1.3796184,1.3313557,1.3014021,1.235696,-0.0657061
86,-0.82007235,-1.0781473,"('uninfluential', 'influential')",-0.28214508,-0.4208129,-0.5511087,-0.7494801,-0.1983714
87,-0.0054068025,-0.08262689,"('unsuccessful', 'successful')",0.7979012,0.91392004,0.3962472,0.4156466,0.0193994
88,-0.08692439,-0.10223892,"('low', 'eminent')",0.08237501,0.097506486,-0.0022747,-0.0023662,-9.15e-05
