,emerson_male,emerson_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
18,0.3333799,0.36026245,"('disagreeable', 'welcoming')",-0.20692296,-0.14128578,-1.1134826,-1.0824687,-0.3290086,-0.2878307,0.0411779
19,0.37654933,0.45759794,"('inhospitable', 'hospitable')",0.02867252,0.024043966,-0.3343931,-0.26883164,0.0236096,0.0709368,0.0473272
20,0.19477224,0.215898,"('rough', 'thoughtful')",-0.23148741,-0.18445843,0.35997713,0.33002985,0.107754,0.1204898,0.0127358
21,-0.38867533,-0.41161746,"('immoral', 'moral')",-0.42011908,-0.41035783,-0.5079869,-0.66369706,-0.4389271,-0.4952241,-0.056297
22,-0.7200603,-0.6272971,"('untrustworthy', 'trustworthy')",-1.2409976,-1.2292976,-0.90583336,-0.9847524,-0.9556305,-0.9471157,0.0085148
23,0.33612704,0.29112768,"('insincere', 'sincere')",-0.6082036,-0.57769436,5.146681,4.9261827,1.6248681,1.5465387,-0.0783294
24,1.1607194,1.1002933,"('dishonest', 'honest')",-0.03636731,0.03325025,0.4347655,0.41707274,0.5197059,0.5168721,-0.0028338
25,0.020142496,0.027116444,"('egoistic', 'altruistic')",0.8391088,0.84304523,1.27932,1.2057123,0.7128571,0.691958,-0.0208991
26,1.7042792,1.5550017,"('hardhearted', 'benevolent')",1.9028463,1.8905985,1.8732468,1.7772558,1.8267908,1.740952,-0.0858388
27,-0.5558829,-0.5439448,"('hardhearted', 'softhearted')",-0.725947,-0.64623195,0.13042456,0.1801656,-0.3838018,-0.3366704,0.0471314
28,-0.468521,-0.6082452,"('disloyal', 'loyal')",-0.26486602,-0.3584165,0.7629343,0.50625074,0.0098491,-0.1534703,-0.1633194
29,-1.032611,-0.9896131,"('unfair', 'fair')",-0.7307053,-0.60160685,-1.0335047,-1.0470903,-0.9322737,-0.8794367,0.052837
30,0.14921114,0.20835628,"('intolerant', 'tolerant')",-0.12591079,-0.06752049,0.6453255,0.58072144,0.2228753,0.2405191,0.0176438
31,-0.7625063,-0.5247367,"('evil', 'good')",-0.48530665,-0.34933817,-1.47912,-1.1904881,-0.9089777,-0.6881877,0.22079
32,0.19185355,-0.042236447,"('unkind', 'kind')",-0.34318146,-0.38772887,1.0332689,0.7469592,0.2939803,0.1056646,-0.1883157
33,0.379337,0.3042251,"('wrong', 'right')",0.82429665,0.7563148,-0.55707777,-0.5440145,0.2155186,0.1721751,-0.0433435
34,-0.86312205,-0.7161094,"('mean', 'honorable')",-0.38157287,-0.2287679,4.5729427,4.6766596,1.1094159,1.2439275,0.1345116
35,0.6016947,0.4527983,"('corrupt', 'incorrupt')",-0.17043303,-0.31244677,-0.7169603,-0.7146725,-0.0952329,-0.1914403,-0.0962074
36,-0.15760775,-0.09046802,"('hostile', 'amicable')",-0.5099744,-0.5929248,-0.5721971,-0.607616,-0.4132597,-0.4303362,-0.0170765
37,0.5341135,0.5085548,"('fake', 'genuine')",0.12645353,0.18266508,-0.00140143,0.017283391,0.2197219,0.2361678,0.0164459
38,0.1924569,0.24417372,"('untruthful', 'truthful')",0.104698315,0.10027912,0.36726397,0.4006264,0.2214731,0.2483598,0.0268867
39,1.3729154,1.3960888,"('exploitative', 'cooperative')",-0.1718317,-0.066908725,0.30178192,0.33529752,0.5009552,0.5548259,0.0538707
40,0.7403758,0.88789976,"('stingy', 'generous')",0.04666064,0.17446822,-2.494841,-2.4127176,-0.5692682,-0.4501166,0.1191516
41,0.29739785,0.4585881,"('unforgiving', 'forgiving')",-1.0700957,-0.97178346,0.16025503,0.06956735,-0.2041476,-0.147876,0.0562716
42,-0.12055874,-0.019348916,"('unreliable', 'reliable')",-1.4620371,-1.4161932,-2.694386,-2.6546223,-1.4256606,-1.3633881,0.0622725
43,0.59613013,0.65740687,"('irresponsible', 'responsible')",-0.5002733,-0.36166304,0.06425187,0.10951546,0.0533696,0.1350864,0.0817168
44,-0.75898325,-0.7704797,"('prejudiced', 'unprejudiced')",-0.7249275,-0.6691311,-1.3243185,-1.2310406,-0.9360765,-0.8902171,0.0458594
45,-0.61141145,-0.4614737,"('incompetent', 'competent')",-1.5840435,-1.3951162,-0.43676767,-0.54503304,-0.8774076,-0.800541,0.0768666
46,-0.1925978,-0.12814301,"('uncompetitive', 'competitive')",-0.898211,-0.7762476,-0.88129646,-1.0194817,-0.6573684,-0.6412907,0.0160777
47,-0.51891863,-0.5054316,"('stupid', 'smart')",0.14377695,0.17671275,4.894757,4.8868103,1.5065384,1.5193639,0.0128255
48,-0.26345828,-0.35246482,"('unintelligent', 'intelligent')",0.21495326,0.25646034,-0.23254614,-0.3108382,-0.0936837,-0.1356142,-0.0419305
49,-0.82415944,-0.7803275,"('unable', 'able')",-0.6040222,-0.52510273,-0.88519764,-0.81960493,-0.7711264,-0.708345,0.0627814
50,0.56226563,0.4217713,"('clumsy', 'skillful')",-0.30936173,-0.5055908,0.038907968,-0.043890797,0.0972706,-0.0425701,-0.1398407
51,0.38867426,0.35203862,"('uneducated', 'educated')",-0.13869332,-0.23271364,0.3490331,0.017797852,0.1996713,0.0457076,-0.1539637
52,0.42093402,0.2780189,"('irrational', 'rational')",0.03514352,-0.18995957,-0.31693202,-0.32188457,0.0463818,-0.0779418,-0.1243236
53,0.31792083,0.3127217,"('uncreative', 'creative')",0.112422094,0.079960346,0.2491148,0.13158247,0.2264859,0.1747548,-0.0517311
54,-0.00012892857,-0.07635006,"('incapable', 'capable')",-0.71462053,-0.7463579,0.551358,0.4202066,-0.0544638,-0.1341671,-0.0797033
55,-0.83993644,-0.7986432,"('incompetent', 'clever')",-1.0769359,-0.95308316,-0.091142125,-0.2307906,-0.6693381,-0.660839,0.0084991
56,0.53894824,0.4948564,"('impractical', 'practical')",0.99565184,1.0124888,0.36856848,0.2260509,0.6343895,0.5777987,-0.0565908
57,-0.34419635,-0.30794343,"('unimaginative', 'imaginative')",-0.19593894,-0.21797371,-3.0639803,-3.197958,-1.2013718,-1.2412917,-0.0399199
58,0.06254774,0.21672139,"('undiscriminating', 'discriminating')",-0.09033516,-0.030338624,-0.017150212,0.0036063269,-0.0149792,0.0633297,0.0783089
59,0.908195,0.8432059,"('foolish', 'wise')",0.8042226,0.70257664,0.030095112,0.10405563,0.5808376,0.5499461,-0.0308915
60,-0.3960786,-0.3706071,"('inefficient', 'efficient')",0.3184938,0.49440312,-0.20087281,-0.1491607,-0.0928192,-0.0084549,0.0843643
61,-0.38782713,-0.5008669,"('illogical', 'logical')",-0.29142392,-0.35057902,-0.5393184,-0.7260105,-0.4061898,-0.5258188,-0.119629
62,0.08834893,0.19717757,"('incompetent', 'brilliant')",-0.17472917,-0.017499404,-0.015508788,0.07652135,-0.033963,0.0853998,0.1193628
63,0.28236708,0.4325402,"('unperceptive', 'insightful')",-0.6536792,-0.584153,0.17943026,0.13763559,-0.0639606,-0.0046591,0.0593015
64,0.053751394,0.036788337,"('shy', 'confident')",-0.39893362,-0.40156054,-5.4778547,-5.473878,-1.9410124,-1.9462167,-0.0052043
65,-1.0680254,-1.1781939,"('insecure', 'secure')",-0.70127815,-0.7333897,0.0003354773,-0.17068338,-0.589656,-0.694089,-0.104433
66,0.11434035,0.14174592,"('inactive', 'active')",-0.29201126,-0.22592054,5.5887736e-05,0.009432011,-0.059205,-0.0249142,0.0342908
67,0.63698703,0.5746314,"('doubtful', 'determined')",0.38567144,0.38873604,0.18622653,0.17138451,0.4029617,0.3782507,-0.024711
68,-0.4645823,-0.48366103,"('dependent', 'independent')",-1.1998826,-1.2488322,-1.821453,-1.8585058,-1.1619727,-1.1969997,-0.035027
69,0.18376584,0.2368427,"('lazy', 'industrious')",0.74474674,0.697868,-0.7880255,-0.55842453,0.046829,0.1254287,0.0785997
70,0.30497092,0.39281148,"('lethargic', 'energetic')",-0.6291094,-0.4997025,0.10577871,0.05565982,-0.0727866,-0.0170771,0.0557095
71,0.70161515,0.6606513,"('diffident', 'self-confident')",0.63037413,0.7419062,0.19342846,0.17645341,0.5084726,0.526337,0.0178644
72,0.6749802,0.7047542,"('unambitious', 'ambitious')",0.5539603,0.56172,-0.9853022,-0.8634427,0.0812128,0.1343438,0.053131
73,1.7757399,1.764913,"('helpless', 'self-reliant')",0.84465945,0.682071,-2.7521498,-2.6453547,-0.0439168,-0.0661236,-0.0222068
74,1.3010657,1.3908314,"('undedicated', 'dedicated')",-0.50104743,-0.43169373,-0.15653959,-0.1697639,0.2144929,0.2631246,0.0486317
75,0.7631908,0.8911849,"('meek', 'impulsive')",-0.27269286,-0.28590453,-0.35988998,-0.2141449,0.043536,0.1303785,0.0868425
76,0.00021788105,0.06300648,"('anxious', 'daring')",-0.9106944,-0.7696443,-0.15972959,-0.23063634,-0.3567354,-0.3124247,0.0443107
77,-0.93812275,-0.90414286,"('unmotivated', 'motivated')",-0.71618915,-0.67989016,-1.0065125,-1.0327505,-0.8869414,-0.8722612,0.0146802
78,-1.2455617,-1.1848112,"('nonresilient', 'resilient')",-0.59318084,-0.4967416,-0.43044403,-0.39226958,-0.7563955,-0.6912742,0.0651213
79,0.89250386,0.87612385,"('wavering', 'unwavering')",-0.078527294,-0.17136952,-0.7034807,-0.63544434,0.036832,0.0231033,-0.0137287
80,-0.5117798,-0.5423898,"('dominated', 'dominating')",-0.4867829,-0.43721372,-0.39232242,-0.47824326,-0.4636284,-0.4859489,-0.0223205
81,-0.28286836,-0.33625662,"('submissive', 'aggressive')",0.15072635,0.09115087,-0.43386173,-0.63974667,-0.1886679,-0.2949508,-0.1062829
82,0.1571189,0.1232207,"('poor', 'rich')",-0.32257318,-0.36260092,5.4945683,5.255149,1.7763713,1.6719228,-0.1044485
83,0.23707104,0.22495341,"('powerless', 'powerful')",0.43367893,0.44718274,-1.3027825,-1.3331437,-0.2106775,-0.2203358,-0.0096583
84,0.88948345,0.71608293,"('inferior', 'superior')",0.42993134,0.3863888,0.4360278,0.29836053,0.5851475,0.4669441,-0.1182034
85,1.1162757,1.1253177,"('insignificant', 'prestigious')",0.07345149,0.009967435,-0.343971,-0.28590143,0.2819187,0.2831279,0.0012092
86,0.3851428,0.33755296,"('uninfluential', 'influential')",0.30118892,0.2467913,-0.32963458,-0.52320105,0.1188991,0.0203811,-0.098518
87,-0.113774,-0.2266647,"('unsuccessful', 'successful')",-0.26651904,-0.3374391,0.35712236,0.14559595,-0.0077236,-0.1395026,-0.131779
88,0.6529082,0.44084144,"('low', 'eminent')",0.27627465,0.13252904,0.13273363,-0.100482404,0.3539722,0.1576294,-0.1963428
