,intercontinentalexchange_male,intercontinentalexchange_female,tuple,grp_male,grp_female,inc_male,inc_female,average_male,average_female,female-male
41,-0.48671845,-0.56281507,"('unforgiving', 'forgiving')",0.053554043,0.1047176,0.22266734,0.23973502,-0.0701657,-0.0727875,-0.0026218
42,0.5349162,0.71734864,"('unreliable', 'reliable')",0.76171535,0.91192544,-2.6380386,-2.4451005,-0.4471357,-0.2719421,0.1751936
43,-0.90700334,-0.78453994,"('irresponsible', 'responsible')",0.044697803,0.14600062,0.86515486,0.86291695,0.0009498,0.0747925,0.0738427
44,0.9032802,1.0243461,"('prejudiced', 'unprejudiced')",0.5409631,0.58183295,-1.4454527,-1.4599329,-0.0004031,0.0487487,0.0491518
45,-1.1775696,-1.1724648,"('incompetent', 'competent')",0.10427095,0.088805094,-0.04825157,-0.065498956,-0.3738501,-0.3830529,-0.0092028
46,-0.76476645,-0.77504206,"('uncompetitive', 'competitive')",0.09857476,0.13215825,-0.48642728,-0.39635968,-0.3842063,-0.3464145,0.0377918
47,0.41593233,0.4570478,"('stupid', 'smart')",0.86975354,0.8935446,5.049978,4.979495,2.1118879,2.1100292,-0.0018587
48,-1.510664,-1.5772135,"('unintelligent', 'intelligent')",-1.062333,-1.1889485,0.32274115,0.26316756,-0.7500854,-0.8343314,-0.084246
49,-0.65773207,-0.5770087,"('unable', 'able')",-0.75426763,-0.6876225,-0.45758083,-0.3804829,-0.6231935,-0.5483714,0.0748221
50,0.78194046,0.87022734,"('clumsy', 'skillful')",0.2172238,0.23803946,0.18018974,0.21341,0.393118,0.440559,0.047441
51,-0.12972176,-0.26394948,"('uneducated', 'educated')",0.46266067,0.2867083,0.61962336,0.5411489,0.3175208,0.1879692,-0.1295516
52,0.09185387,-0.123972654,"('irrational', 'rational')",-0.75701416,-0.92218006,0.2418569,0.08330977,-0.1411011,-0.3209476,-0.1798465
53,-1.3009727,-1.3593208,"('uncreative', 'creative')",-0.6572187,-0.66990805,1.1782221,1.1390992,-0.2599898,-0.2967098,-0.03672
54,-0.22103873,-0.3492421,"('incapable', 'capable')",0.37270284,0.28387883,1.5043256,1.4057583,0.5519966,0.4467983,-0.1051983
55,-1.5477664,-1.5494738,"('incompetent', 'clever')",0.0170907,0.011632839,0.07137984,0.072673276,-0.486432,-0.4883892,-0.0019572
56,0.27808136,0.21722013,"('impractical', 'practical')",1.4871166,1.4768367,0.07657115,0.064338654,0.613923,0.5861318,-0.0277912
57,-1.2434131,-1.3409783,"('unimaginative', 'imaginative')",-0.16548356,-0.24718654,-2.0292597,-2.0664666,-1.1460521,-1.2182105,-0.0721584
58,-0.6333018,-0.7149531,"('undiscriminating', 'discriminating')",0.33652157,0.17493963,0.13639389,0.11265668,-0.0534621,-0.1424523,-0.0889902
59,0.6179736,0.5627508,"('foolish', 'wise')",0.26502126,0.2883514,0.58203787,0.56515086,0.4883443,0.4720844,-0.0162599
60,-0.76972526,-0.69197565,"('inefficient', 'efficient')",1.1296976,1.1103462,-0.24892814,-0.09412309,0.0370147,0.1080825,0.0710678
61,-0.13914633,-0.28932965,"('illogical', 'logical')",-0.04740285,-0.20088233,0.19591203,0.085831404,0.0031209,-0.1347935,-0.1379144
62,-0.6856723,-0.60271764,"('incompetent', 'brilliant')",0.39245132,0.42098913,0.49620715,0.6129669,0.0676621,0.1437461,0.076084
63,-0.10826063,-0.10818443,"('unperceptive', 'insightful')",0.34729558,0.36224952,1.0839927,1.2203773,0.4410092,0.4914808,0.0504716
64,0.50611365,0.50863147,"('shy', 'confident')",0.2787268,0.29447067,-6.415012,-6.296251,-1.8767238,-1.8310496,0.0456742
65,-0.18024623,-0.20457587,"('insecure', 'secure')",0.7501334,0.74435484,-0.58669937,-0.5159342,-0.0056041,0.0079482,0.0135523
66,0.32467616,0.32909858,"('inactive', 'active')",-0.5746895,-0.6599103,1.0025429,0.97193694,0.2508432,0.2137084,-0.0371348
67,0.80423,0.81759816,"('doubtful', 'determined')",1.1248168,1.1524259,-0.1856097,-0.10860623,0.5811457,0.6204726,0.0393269
68,-0.30674866,-0.40094814,"('dependent', 'independent')",-0.71034503,-0.8042334,-0.8653169,-0.88537186,-0.6274702,-0.6968511,-0.0693809
69,2.2778337,2.2846467,"('lazy', 'industrious')",0.47911456,0.48674852,-0.22809112,-0.21274865,0.8429524,0.8528822,0.0099298
70,-0.54836994,-0.46985433,"('lethargic', 'energetic')",0.67393464,0.7446873,0.91739506,1.0702994,0.3476532,0.4483775,0.1007243
71,0.6244873,0.6569136,"('diffident', 'self-confident')",-0.2969883,-0.33857134,0.5167835,0.45524755,0.2814275,0.2578633,-0.0235642
72,-0.4371593,-0.37235886,"('unambitious', 'ambitious')",-0.30669212,-0.3607319,-0.85722816,-0.82530856,-0.5336932,-0.5194664,0.0142268
73,0.9760699,1.0316224,"('helpless', 'self-reliant')",0.3047012,0.3632592,-3.0900865,-2.9496408,-0.6031051,-0.518253,0.0848521
74,0.104120836,0.15569541,"('undedicated', 'dedicated')",0.7906362,0.7987039,0.42566633,0.5041281,0.4401411,0.4861758,0.0460347
75,0.67404455,0.71224827,"('meek', 'impulsive')",-0.06428647,-0.05158508,-0.07323833,0.019260783,0.1788399,0.2266413,0.0478014
76,0.098715276,0.2619615,"('anxious', 'daring')",0.9763372,1.0685716,0.42234513,0.528825,0.4991326,0.619786,0.1206534
77,-0.8916599,-0.9906374,"('unmotivated', 'motivated')",-0.45782197,-0.43465704,-1.2229253,-1.1284609,-0.8574691,-0.8512518,0.0062173
78,-0.75817156,-0.6692263,"('nonresilient', 'resilient')",-0.9315206,-0.8726753,-0.11361321,0.044398203,-0.6011018,-0.4991678,0.101934
79,0.0011316892,-0.051516358,"('wavering', 'unwavering')",-0.99857485,-0.99801975,0.08227618,0.01984254,-0.3050557,-0.3432312,-0.0381755
80,0.40591696,0.456462,"('dominated', 'dominating')",0.95267296,0.9647519,-1.2111298,-1.1467028,0.0491534,0.0915037,0.0423503
81,0.0053553656,-0.05806998,"('submissive', 'aggressive')",1.301084,1.2744517,-0.39366525,-0.31772584,0.304258,0.299552,-0.004706
82,-1.0760101,-1.0976167,"('poor', 'rich')",-0.22880517,-0.19563311,5.933571,5.912216,1.5429185,1.5396554,-0.0032631
83,0.66206294,0.5246635,"('powerless', 'powerful')",0.102236524,0.009038661,-0.76943123,-0.8426728,-0.0017106,-0.1029902,-0.1012796
84,0.493594,0.4279271,"('inferior', 'superior')",-0.011762511,-0.026572859,0.48562333,0.53331614,0.3224849,0.3115568,-0.0109281
85,0.10010293,0.02252061,"('insignificant', 'prestigious')",-0.23167981,-0.24473307,1.2789952,1.2229267,0.3824728,0.3335714,-0.0489014
86,-2.366586,-2.549238,"('uninfluential', 'influential')",-1.019203,-1.1504756,-0.27094615,-0.34820804,-1.2189116,-1.3493072,-0.1303956
87,0.71140796,0.65564656,"('unsuccessful', 'successful')",1.0630237,1.0665493,0.97958046,1.014239,0.918004,0.912145,-0.005859
88,0.5364717,0.3656676,"('low', 'eminent')",0.30178696,0.06935321,1.0735776,0.9613061,0.6372788,0.4654423,-0.1718365
