,nordstrom_male,nordstrom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
29,-0.7360627,-0.74229604,"('unfair', 'fair')",-0.44834468,-0.60000825,-0.5922037,-0.6711521,-0.0789484
30,-0.44305354,-0.4111917,"('intolerant', 'tolerant')",0.83914804,0.808769,0.1980473,0.1987886,0.0007413
31,-0.4360232,-0.4099884,"('evil', 'good')",-0.30735233,-0.38474458,-0.3716878,-0.3973665,-0.0256787
32,-0.46907786,-0.52762073,"('unkind', 'kind')",0.54931766,0.43077573,0.0401199,-0.0484225,-0.0885424
33,0.9520144,0.825796,"('wrong', 'right')",-0.18740433,-0.24210303,0.382305,0.2918465,-0.0904585
34,-0.4782668,-0.2737271,"('mean', 'honorable')",5.537854,5.6782823,2.5297937,2.7022777,0.172484
35,0.40801638,0.24898462,"('corrupt', 'incorrupt')",0.35588872,0.21255156,0.3819526,0.2307681,-0.1511845
36,0.064753495,-0.10265939,"('hostile', 'amicable')",0.74834514,0.5315953,0.4065493,0.2144679,-0.1920814
37,-0.18974659,-0.0951004,"('fake', 'genuine')",0.35864112,0.37766168,0.0844473,0.1412806,0.0568333
38,-0.6518077,-0.62841725,"('untruthful', 'truthful')",-0.29753476,-0.28674307,-0.4746712,-0.4575801,0.0170911
39,1.473372,1.5251844,"('exploitative', 'cooperative')",0.39942005,0.40432355,0.936396,0.964754,0.028358
40,0.25893587,0.19015984,"('stingy', 'generous')",-1.1483821,-1.3082778,-0.4447231,-0.559059,-0.1143359
41,-0.11991154,-0.08148892,"('unforgiving', 'forgiving')",-0.07451505,-0.21070318,-0.0972133,-0.1460961,-0.0488828
42,-0.01272011,0.13471186,"('unreliable', 'reliable')",-3.4735322,-3.3718345,-1.7431262,-1.6185613,0.1245649
43,-0.55076873,-0.34938973,"('irresponsible', 'responsible')",0.18181667,0.23765257,-0.184476,-0.0558686,0.1286074
44,-0.23616962,-0.16856632,"('prejudiced', 'unprejudiced')",-1.5933809,-1.5874395,-0.9147753,-0.8780029,0.0367724
45,-0.8352349,-0.7046764,"('incompetent', 'competent')",-0.32690686,-0.34059376,-0.5810709,-0.5226351,0.0584358
46,-0.7906353,-0.6169734,"('uncompetitive', 'competitive')",-1.0144815,-0.9709589,-0.9025584,-0.7939662,0.1085922
47,0.010090863,0.19195913,"('stupid', 'smart')",5.152933,5.271857,2.581512,2.7319078,0.1503958
48,-0.32871148,-0.38398468,"('unintelligent', 'intelligent')",0.27923608,0.3099793,-0.0247377,-0.0370027,-0.012265
49,-0.4364385,-0.31927595,"('unable', 'able')",-0.34876388,-0.28360766,-0.3926012,-0.3014418,0.0911594
50,0.33222982,0.3095123,"('clumsy', 'skillful')",0.20198038,0.15846013,0.2671051,0.2339862,-0.0331189
51,-0.57970285,-0.70233047,"('uneducated', 'educated')",0.10323577,0.07847096,-0.2382335,-0.3119298,-0.0736963
52,0.4913723,0.23612224,"('irrational', 'rational')",0.9201505,0.7577175,0.7057614,0.4969199,-0.2088415
53,-0.62735426,-0.6607539,"('uncreative', 'creative')",0.5863029,0.57637364,-0.0205257,-0.0421901,-0.0216644
54,-0.17150277,-0.2661822,"('incapable', 'capable')",1.0798386,1.1532636,0.4541679,0.4435407,-0.0106272
55,-0.43064904,-0.26570275,"('incompetent', 'clever')",-0.21231608,-0.20431739,-0.3214826,-0.2350101,0.0864725
56,0.29257664,0.3866784,"('impractical', 'practical')",-0.49402013,-0.42465764,-0.1007217,-0.0189896,0.0817321
57,-1.3089511,-1.3733509,"('unimaginative', 'imaginative')",-2.67509,-2.6909149,-1.9920206,-2.0321329,-0.0401123
58,0.32224846,0.3123562,"('undiscriminating', 'discriminating')",0.06705901,0.019358583,0.1946537,0.1658574,-0.0287963
59,0.53570354,0.4312018,"('foolish', 'wise')",0.70586705,0.68642783,0.6207853,0.5588148,-0.0619705
60,0.11286664,0.31257135,"('inefficient', 'efficient')",-0.7805181,-0.6064554,-0.3338257,-0.146942,0.1868837
61,-0.28897458,-0.32401174,"('illogical', 'logical')",0.17719088,0.043866426,-0.0558918,-0.1400727,-0.0841809
62,-0.58781314,-0.4084007,"('incompetent', 'brilliant')",-0.3691552,-0.20454009,-0.4784842,-0.3064704,0.1720138
63,-0.55949384,-0.45147166,"('unperceptive', 'insightful')",0.39217836,0.5068266,-0.0836577,0.0276775,0.1113352
64,-0.5658569,-0.5796263,"('shy', 'confident')",-6.9824877,-6.9516716,-3.7741723,-3.7656488,0.0085235
65,-0.12978943,-0.16466883,"('insecure', 'secure')",-0.84091246,-0.80382514,-0.4853509,-0.484247,0.0011039
66,-0.3528039,-0.41810903,"('inactive', 'active')",0.81161535,0.8142865,0.2294057,0.1980887,-0.031317
67,0.41670036,0.5063299,"('doubtful', 'determined')",-0.44717902,-0.3308792,-0.0152393,0.0877253,0.1029646
68,-0.69381636,-0.6756735,"('dependent', 'independent')",-0.76834613,-0.77559656,-0.7310812,-0.7256351,0.0054461
69,1.241862,1.2019044,"('lazy', 'industrious')",-0.25220752,-0.29485565,0.4948273,0.4535244,-0.0413029
70,-1.0727289,-0.9102,"('lethargic', 'energetic')",0.037766963,0.12969007,-0.517481,-0.390255,0.127226
71,0.9017504,0.8931056,"('diffident', 'self-confident')",0.73773104,0.6999366,0.8197407,0.7965211,-0.0232196
72,-0.5431778,-0.5952732,"('unambitious', 'ambitious')",-0.9143199,-0.9031515,-0.7287488,-0.7492124,-0.0204636
73,0.56363815,0.54815197,"('helpless', 'self-reliant')",-2.8355594,-2.8111222,-1.1359606,-1.1314851,0.0044755
74,-0.07881992,0.006345544,"('undedicated', 'dedicated')",0.21861014,0.17655477,0.0698951,0.0914502,0.0215551
75,-0.83833015,-0.9029826,"('meek', 'impulsive')",-0.35848904,-0.32046297,-0.5984096,-0.6117228,-0.0133132
76,-0.8095643,-0.62457764,"('anxious', 'daring')",-0.39302212,-0.23914073,-0.6012932,-0.4318592,0.169434
77,-0.6504218,-0.6540262,"('unmotivated', 'motivated')",-1.4316286,-1.3125827,-1.0410252,-0.9833045,0.0577207
78,-0.05468473,0.005887095,"('nonresilient', 'resilient')",0.43927848,0.5252421,0.1922969,0.2655646,0.0732677
79,-0.17349555,-0.2675754,"('wavering', 'unwavering')",0.1267246,0.1458032,-0.0233855,-0.0608861,-0.0375006
80,-0.50651944,-0.42994732,"('dominated', 'dominating')",-1.4633218,-1.3670495,-0.9849206,-0.8984984,0.0864222
81,-0.90373236,-0.9619268,"('submissive', 'aggressive')",-1.3227093,-1.1907176,-1.1132208,-1.0763222,0.0368986
82,-0.57289517,-0.47334576,"('poor', 'rich')",5.543409,5.645627,2.4852569,2.5861406,0.1008837
83,0.39050424,0.4029902,"('powerless', 'powerful')",-0.9772196,-1.0144203,-0.2933577,-0.305715,-0.0123573
84,0.6639133,0.4893087,"('inferior', 'superior')",1.0140848,0.96773,0.838999,0.7285193,-0.1104797
85,0.6740115,0.572569,"('insignificant', 'prestigious')",1.2490789,1.1850102,0.9615452,0.8787896,-0.0827556
86,-0.78405917,-0.94558495,"('uninfluential', 'influential')",-0.26771477,-0.41490915,-0.525887,-0.6802471,-0.1543601
87,-0.12548119,-0.15413047,"('unsuccessful', 'successful')",0.7943567,0.8880347,0.3344378,0.3669521,0.0325143
88,-0.4841775,-0.5444794,"('low', 'eminent')",-0.11680843,-0.09353502,-0.300493,-0.3190072,-0.0185142
