,self-control_male,self-control_female,tuple,average_male,average_female,female-male
23,1.4615186,1.4800687,"('insincere', 'sincere')",1.4615186,1.4800687,0.0185501
24,-0.38721028,-0.49679893,"('dishonest', 'honest')",-0.3872103,-0.4967989,-0.1095886
25,-1.3190196,-1.3911705,"('egoistic', 'altruistic')",-1.3190196,-1.3911705,-0.0721509
26,0.75966734,0.42998004,"('hardhearted', 'benevolent')",0.7596673,0.42998,-0.3296873
27,-0.8360318,-0.71635914,"('hardhearted', 'softhearted')",-0.8360318,-0.7163591,0.1196727
28,0.19717565,-0.058093607,"('disloyal', 'loyal')",0.1971757,-0.0580936,-0.2552693
29,-0.12519011,-0.03235562,"('unfair', 'fair')",-0.1251901,-0.0323556,0.0928345
30,1.0469614,1.0276859,"('intolerant', 'tolerant')",1.0469614,1.0276859,-0.0192755
31,-1.8684015,-1.8711455,"('evil', 'good')",-1.8684015,-1.8711455,-0.002744
32,-0.5122349,-0.58961815,"('unkind', 'kind')",-0.5122349,-0.5896181,-0.0773832
33,-0.13504536,-0.110922575,"('wrong', 'right')",-0.1350454,-0.1109226,0.0241228
34,0.87516975,1.1400192,"('mean', 'honorable')",0.8751698,1.1400192,0.2648494
35,-0.42524672,-0.41460502,"('corrupt', 'incorrupt')",-0.4252467,-0.414605,0.0106417
36,-0.94914794,-0.9492304,"('hostile', 'amicable')",-0.9491479,-0.9492304,-8.25e-05
37,1.059265,1.0640907,"('fake', 'genuine')",1.059265,1.0640907,0.0048257
38,0.64065766,0.55769026,"('untruthful', 'truthful')",0.6406577,0.5576903,-0.0829674
39,1.2291749,1.1985878,"('exploitative', 'cooperative')",1.2291749,1.1985878,-0.0305871
40,-0.62171197,-0.6118846,"('stingy', 'generous')",-0.621712,-0.6118846,0.0098274
41,-0.19656557,-0.26505166,"('unforgiving', 'forgiving')",-0.1965656,-0.2650517,-0.0684861
42,1.0055821,0.9658287,"('unreliable', 'reliable')",1.0055821,0.9658287,-0.0397534
43,1.3039976,1.2260414,"('irresponsible', 'responsible')",1.3039976,1.2260414,-0.0779562
44,0.31416506,0.31511632,"('prejudiced', 'unprejudiced')",0.3141651,0.3151163,0.0009512
45,-0.26641575,-0.38312694,"('incompetent', 'competent')",-0.2664157,-0.3831269,-0.1167112
46,-0.53676134,-0.53909236,"('uncompetitive', 'competitive')",-0.5367613,-0.5390924,-0.0023311
47,0.40772048,0.43719858,"('stupid', 'smart')",0.4077205,0.4371986,0.0294781
48,-0.5732483,-0.6819635,"('unintelligent', 'intelligent')",-0.5732483,-0.6819635,-0.1087152
49,-0.3964221,-0.09192489,"('unable', 'able')",-0.3964221,-0.0919249,0.3044972
50,1.5090619,1.7358924,"('clumsy', 'skillful')",1.5090619,1.7358924,0.2268305
51,-0.46367434,-0.5973076,"('uneducated', 'educated')",-0.4636743,-0.5973076,-0.1336333
52,-0.95302445,-1.0823218,"('irrational', 'rational')",-0.9530244,-1.0823218,-0.1292974
53,-1.063767,-1.0959121,"('uncreative', 'creative')",-1.063767,-1.0959121,-0.0321451
54,-0.7730587,-0.920833,"('incapable', 'capable')",-0.7730587,-0.920833,-0.1477743
55,-0.8347133,-0.9659201,"('incompetent', 'clever')",-0.8347133,-0.9659201,-0.1312068
56,2.1663356,1.9383334,"('impractical', 'practical')",2.1663356,1.9383334,-0.2280022
57,0.12474092,-0.18601438,"('unimaginative', 'imaginative')",0.1247409,-0.1860144,-0.3107553
58,0.15504597,0.02475695,"('undiscriminating', 'discriminating')",0.155046,0.0247569,-0.1302891
59,-0.09978165,-0.08102999,"('foolish', 'wise')",-0.0997816,-0.08103,0.0187516
60,0.1873911,0.28921083,"('inefficient', 'efficient')",0.1873911,0.2892108,0.1018197
61,-0.54644704,-0.6026475,"('illogical', 'logical')",-0.546447,-0.6026475,-0.0562005
62,0.0888877,0.060298733,"('incompetent', 'brilliant')",0.0888877,0.0602987,-0.028589
63,-0.2782762,-0.22461262,"('unperceptive', 'insightful')",-0.2782762,-0.2246126,0.0536636
64,0.5093963,0.4593295,"('shy', 'confident')",0.5093963,0.4593295,-0.0500668
65,0.68957096,0.42640102,"('insecure', 'secure')",0.689571,0.426401,-0.26317
66,-0.492902,-0.6602433,"('inactive', 'active')",-0.492902,-0.6602433,-0.1673413
67,1.9990839,1.974187,"('doubtful', 'determined')",1.9990839,1.974187,-0.0248969
68,0.66053957,0.76568884,"('dependent', 'independent')",0.6605396,0.7656888,0.1051492
69,0.264712,0.4719234,"('lazy', 'industrious')",0.264712,0.4719234,0.2072114
70,0.028466191,-0.11850945,"('lethargic', 'energetic')",0.0284662,-0.1185094,-0.1469756
71,0.16605294,0.106480666,"('diffident', 'self-confident')",0.1660529,0.1064807,-0.0595722
72,-0.15486076,-0.31031492,"('unambitious', 'ambitious')",-0.1548608,-0.3103149,-0.1554541
73,4.078205,4.2531652,"('helpless', 'self-reliant')",4.0782051,4.2531652,0.1749601
74,0.48255295,0.3968094,"('undedicated', 'dedicated')",0.4825529,0.3968094,-0.0857435
75,-0.020830482,0.07843603,"('meek', 'impulsive')",-0.0208305,0.078436,0.0992665
76,0.12711683,0.07891348,"('anxious', 'daring')",0.1271168,0.0789135,-0.0482033
77,-1.9561507,-1.7747213,"('unmotivated', 'motivated')",-1.9561507,-1.7747213,0.1814294
78,-0.69683486,-0.4104979,"('nonresilient', 'resilient')",-0.6968349,-0.4104979,0.286337
79,0.7128258,0.7024678,"('wavering', 'unwavering')",0.7128258,0.7024678,-0.010358
80,0.19233294,0.049436785,"('dominated', 'dominating')",0.1923329,0.0494368,-0.1428961
81,0.30312917,-0.007505905,"('submissive', 'aggressive')",0.3031292,-0.0075059,-0.3106351
82,-1.096861,-1.1100742,"('poor', 'rich')",-1.096861,-1.1100742,-0.0132132
83,0.30861735,0.081589155,"('powerless', 'powerful')",0.3086174,0.0815892,-0.2270282
84,2.3825097,2.4566395,"('inferior', 'superior')",2.3825097,2.4566395,0.0741298
85,-1.0156207,-0.90016043,"('insignificant', 'prestigious')",-1.0156207,-0.9001604,0.1154603
86,-1.4178017,-1.673486,"('uninfluential', 'influential')",-1.4178017,-1.673486,-0.2556843
87,-0.24175563,-0.23847273,"('unsuccessful', 'successful')",-0.2417556,-0.2384727,0.0032829
88,0.02251623,-0.12003381,"('low', 'eminent')",0.0225162,-0.1200338,-0.14255
