,sba_male,sba_female,tuple,communications_male,communications_female,corp_male,corp_female,average_male,average_female,female-male
21,0.86605465,0.81757367,"('immoral', 'moral')",1.254097,1.1012379,-0.09161083,-0.06515816,0.6761802,0.6178845,-0.0582957
22,0.21385512,0.24431127,"('untrustworthy', 'trustworthy')",0.667159,0.53939265,-0.69839436,-0.6698815,0.0608733,0.0379408,-0.0229325
23,0.50156546,0.4817474,"('insincere', 'sincere')",0.7909307,0.7539264,5.0072465,4.8765593,2.0999142,2.0374111,-0.0625031
24,0.6845274,0.7144486,"('dishonest', 'honest')",0.40768048,0.44502267,0.8058683,0.7854538,0.6326921,0.6483084,0.0156163
25,-1.1452066,-1.1614367,"('egoistic', 'altruistic')",0.69618016,0.68588626,0.8069772,0.7388505,0.1193169,0.0877667,-0.0315502
26,-0.6718824,-0.78854275,"('hardhearted', 'benevolent')",0.29620078,0.18361837,1.610904,1.427708,0.4117408,0.2742612,-0.1374796
27,-0.6204031,-0.47496295,"('hardhearted', 'softhearted')",-0.24435231,-0.112137526,0.18972933,0.22844496,-0.2250087,-0.1195518,0.1054569
28,-0.096097976,-0.25037146,"('disloyal', 'loyal')",-0.36810398,-0.5525645,1.0242105,0.8284,0.1866695,0.008488,-0.1781815
29,-0.41315684,-0.3602263,"('unfair', 'fair')",-0.8227718,-0.8088376,-0.5301563,-0.6040405,-0.588695,-0.5910348,-0.0023398
30,1.321345,1.2610545,"('intolerant', 'tolerant')",1.6640499,1.5749601,1.202809,1.107969,1.3960679,1.3146613,-0.0814066
31,-1.3897625,-1.2935036,"('evil', 'good')",-0.738865,-0.7421595,-1.4817014,-1.5106634,-1.203443,-1.1821089,0.0213341
32,0.37953138,0.23046538,"('unkind', 'kind')",0.2896248,0.1597979,1.1035506,0.8911723,0.5909022,0.4271452,-0.163757
33,-0.35384297,-0.4352496,"('wrong', 'right')",0.5281344,0.5311697,-0.6060791,-0.5814454,-0.1439292,-0.1618418,-0.0179126
34,0.29213774,0.42233244,"('mean', 'honorable')",0.306194,0.36917877,4.6834927,4.8516426,1.7606082,1.8810512,0.120443
35,-0.9266993,-0.97137487,"('corrupt', 'incorrupt')",-1.3939205,-1.4216607,-0.7402448,-0.84361744,-1.0202882,-1.0788843,-0.0585961
36,-1.483604,-1.5567334,"('hostile', 'amicable')",-0.8569892,-1.019371,-0.62952554,-0.71719944,-0.9900395,-1.097768,-0.1077285
37,0.41700768,0.43812346,"('fake', 'genuine')",-0.8808719,-0.8480847,-0.4240936,-0.40133643,-0.2959859,-0.2704326,0.0255533
38,-0.026566546,-0.027270213,"('untruthful', 'truthful')",0.03435705,0.033867147,0.14510879,0.1614107,0.0509664,0.0560025,0.0050361
39,1.3689795,1.350249,"('exploitative', 'cooperative')",0.9967374,0.8828757,0.19389372,0.22104587,0.8532035,0.8180569,-0.0351466
40,0.12772954,0.2154659,"('stingy', 'generous')",-0.4681494,-0.3557949,-2.017211,-2.0301242,-0.7858769,-0.7234844,0.0623925
41,0.1660049,0.14580166,"('unforgiving', 'forgiving')",-0.49295714,-0.5597076,0.28569892,0.25596634,-0.0137511,-0.0526465,-0.0388954
42,0.9232557,0.88704956,"('unreliable', 'reliable')",0.43634835,0.57718086,-2.0504348,-1.948436,-0.2302769,-0.1614019,0.068875
43,-0.02937378,0.018567666,"('irresponsible', 'responsible')",0.29028237,0.38259983,0.29789317,0.2816289,0.1862673,0.2275988,0.0413315
44,-0.14191417,-0.18531501,"('prejudiced', 'unprejudiced')",-0.7686265,-0.7671399,-1.383436,-1.3999138,-0.7646589,-0.7841229,-0.019464
45,0.3696771,0.44034934,"('incompetent', 'competent')",0.17862344,0.14356184,0.14773649,0.104166366,0.2320123,0.2293592,-0.0026531
46,0.54259115,0.5213046,"('uncompetitive', 'competitive')",0.7940928,0.7513582,-0.63052285,-0.5960474,0.235387,0.2255385,-0.0098485
47,-0.0016247593,0.0929225,"('stupid', 'smart')",0.89090675,0.93523204,4.664463,4.7868404,1.8512484,1.9383316,0.0870832
48,-0.15635802,-0.17041259,"('unintelligent', 'intelligent')",0.122319475,0.04979274,0.60814244,0.5129441,0.191368,0.1307748,-0.0605932
49,-0.49596035,-0.46158093,"('unable', 'able')",-0.7347552,-0.70260674,-0.52870923,-0.39987788,-0.5864749,-0.5213552,0.0651197
50,-0.64209354,-0.673827,"('clumsy', 'skillful')",-0.5863095,-0.59112793,-0.24138501,-0.2838897,-0.4899294,-0.5162815,-0.0263521
51,0.49883926,0.30757323,"('uneducated', 'educated')",0.07221451,-0.061464906,0.9578541,0.7961453,0.5096359,0.3474179,-0.162218
52,-0.5348389,-0.73557186,"('irrational', 'rational')",-0.08395104,-0.2637077,-0.116386615,-0.25831106,-0.2450589,-0.4191969,-0.174138
53,-1.4198152,-1.3951006,"('uncreative', 'creative')",0.7551583,0.8498665,0.46546316,0.40444317,-0.0663979,-0.0469303,0.0194676
54,-0.62632275,-0.8243615,"('incapable', 'capable')",-1.0111057,-1.003617,0.4265234,0.3649057,-0.403635,-0.487691,-0.084056
55,0.47911456,0.5249847,"('incompetent', 'clever')",0.124561585,0.026707437,0.3714519,0.315311,0.3250427,0.289001,-0.0360417
56,1.1995189,1.1384584,"('impractical', 'practical')",1.5994898,1.5934088,0.30375016,0.31012654,1.034253,1.013998,-0.020255
57,-1.1819587,-1.2699244,"('unimaginative', 'imaginative')",-0.27382848,-0.29193345,-2.4768083,-2.598529,-1.3108652,-1.3867957,-0.0759305
58,-0.34080806,-0.31751338,"('undiscriminating', 'discriminating')",1.064468,1.1283177,-0.085232705,-0.07880203,0.2128091,0.2440008,0.0311917
59,-0.40812558,-0.39368808,"('foolish', 'wise')",0.13047682,0.17713687,-0.13283686,-0.09391011,-0.1368285,-0.1034871,0.0333414
60,1.1879306,1.279337,"('inefficient', 'efficient')",1.7660953,1.7996285,0.042143483,0.12781799,0.9987231,1.0689279,0.0702048
61,0.049795393,-0.05041884,"('illogical', 'logical')",1.294126,1.1444765,0.49043262,0.40862492,0.6114513,0.5008942,-0.1105571
62,1.4039928,1.4686674,"('incompetent', 'brilliant')",1.4542006,1.5757046,0.75532603,0.857157,1.2045065,1.3005097,0.0960032
63,0.4782024,0.54226285,"('unperceptive', 'insightful')",0.7752418,0.7921833,0.829726,0.9597934,0.6943901,0.7647465,0.0703564
64,0.21678759,0.13508444,"('shy', 'confident')",0.18532313,0.24274863,-5.0728016,-5.0758357,-1.556897,-1.5660009,-0.0091039
65,0.25878516,0.20624867,"('insecure', 'secure')",0.44408917,0.2757935,-0.12968235,-0.083393574,0.191064,0.1328829,-0.0581811
66,-0.88434887,-0.93791735,"('inactive', 'active')",-0.8502037,-0.76374525,0.2562365,0.29629678,-0.492772,-0.4684552,0.0243168
67,1.0961497,1.0051184,"('doubtful', 'determined')",0.045257688,0.05206372,0.13687396,0.14597525,0.4260938,0.4010524,-0.0250414
68,-0.087947644,-0.1565212,"('dependent', 'independent')",-0.563233,-0.5873672,-0.9084032,-0.8209556,-0.5198613,-0.5216146,-0.0017533
69,-0.8332363,-0.80623573,"('lazy', 'industrious')",0.23943163,0.30942106,-0.9151035,-0.7960229,-0.5029694,-0.4309459,0.0720235
70,0.89866936,0.9252081,"('lethargic', 'energetic')",0.079350084,0.24142702,0.3052411,0.3684858,0.4277535,0.511707,0.0839535
71,-0.27302417,-0.2706746,"('diffident', 'self-confident')",0.753515,0.8036866,0.38471532,0.3862966,0.288402,0.3064362,0.0180342
72,-0.29408133,-0.24738817,"('unambitious', 'ambitious')",-0.33097073,-0.11087606,-0.83388746,-0.7699448,-0.4863132,-0.3760697,0.1102435
73,0.5801523,0.49217352,"('helpless', 'self-reliant')",0.23803224,0.24161725,-3.247168,-3.1635501,-0.8096612,-0.8099198,-0.0002586
74,0.7520847,0.78183556,"('undedicated', 'dedicated')",0.020310815,0.13172655,-0.11735234,-0.14174403,0.2183477,0.2572727,0.038925
75,-0.78796226,-0.76532286,"('meek', 'impulsive')",-0.59118855,-0.45403633,-0.4326094,-0.33346647,-0.6039201,-0.5176086,0.0863115
76,1.194039,1.2259461,"('anxious', 'daring')",0.5935249,0.6732217,0.2351164,0.2005535,0.6742268,0.6999071,0.0256803
77,-0.09637266,-0.111587375,"('unmotivated', 'motivated')",0.622451,0.5758811,-0.9763346,-0.87930244,-0.1500854,-0.1383362,0.0117492
78,-1.573587,-1.4646307,"('nonresilient', 'resilient')",0.020859312,0.09034702,-0.4929722,-0.3839209,-0.6818999,-0.5860682,0.0958317
79,-0.8440514,-0.9163679,"('wavering', 'unwavering')",-0.7077578,-0.71093214,-0.3088543,-0.33904457,-0.6202212,-0.6554482,-0.035227
80,0.7350879,0.6848922,"('dominated', 'dominating')",0.27742416,0.26224792,-0.1604694,-0.03921616,0.2840142,0.3026413,0.0186271
81,0.7317003,0.51015717,"('submissive', 'aggressive')",1.5294256,1.3663237,-0.04727523,-0.013404746,0.7379502,0.6210254,-0.1169248
82,-0.19408236,-0.21287838,"('poor', 'rich')",1.2040097,1.2134277,5.6719623,5.5955462,2.2272965,2.1986985,-0.028598
83,-0.1354725,-0.26552218,"('powerless', 'powerful')",0.23385839,0.2041798,-0.84932244,-0.91395116,-0.2503122,-0.3250978,-0.0747856
84,0.026833836,-0.058323365,"('inferior', 'superior')",0.05680171,0.041790336,0.66730726,0.6968442,0.2503143,0.2267704,-0.0235439
85,-0.6454004,-0.6959095,"('insignificant', 'prestigious')",-0.4324838,-0.3964842,0.024802236,-0.14546812,-0.3510273,-0.4126206,-0.0615933
86,-0.5157198,-0.5993639,"('uninfluential', 'influential')",0.68643636,0.55178356,-0.16179752,-0.24078941,0.002973,-0.0961233,-0.0990963
87,0.3039588,0.14005451,"('unsuccessful', 'successful')",0.7536203,0.63724065,1.0367528,1.033097,0.6981107,0.603464,-0.0946467
88,0.091778554,-0.09296302,"('low', 'eminent')",0.32951105,0.1978296,0.5191381,0.20837125,0.3134759,0.1044126,-0.2090633
