,tenth_male,tenth_female,tuple,average_male,average_female,female-male
29,-0.7077608,-0.7255038,"('unfair', 'fair')",-0.7077608,-0.7255038,-0.017743
30,0.917455,0.9674858,"('intolerant', 'tolerant')",0.917455,0.9674858,0.0500308
31,-1.3966945,-1.2983476,"('evil', 'good')",-1.3966945,-1.2983476,0.0983469
32,1.5325577,1.4281511,"('unkind', 'kind')",1.5325577,1.4281511,-0.1044066
33,0.043596916,0.1677675,"('wrong', 'right')",0.0435969,0.1677675,0.1241706
34,4.7458973,5.048122,"('mean', 'honorable')",4.7458973,5.0481219,0.3022246
35,-1.0604001,-1.1122719,"('corrupt', 'incorrupt')",-1.0604001,-1.1122719,-0.0518718
36,-1.1435585,-1.1384101,"('hostile', 'amicable')",-1.1435585,-1.1384101,0.0051484
37,1.0468667,0.9324102,"('fake', 'genuine')",1.0468667,0.9324102,-0.1144565
38,0.29590303,0.3811885,"('untruthful', 'truthful')",0.295903,0.3811885,0.0852855
39,0.14782105,0.120924495,"('exploitative', 'cooperative')",0.1478211,0.1209245,-0.0268966
40,-0.6288587,-0.8091352,"('stingy', 'generous')",-0.6288587,-0.8091352,-0.1802765
41,-0.07410046,-0.13972774,"('unforgiving', 'forgiving')",-0.0741005,-0.1397277,-0.0656272
42,-2.0850308,-2.0544436,"('unreliable', 'reliable')",-2.0850308,-2.0544436,0.0305872
43,1.0807593,1.157374,"('irresponsible', 'responsible')",1.0807593,1.157374,0.0766147
44,-1.7164752,-1.9483802,"('prejudiced', 'unprejudiced')",-1.7164752,-1.9483802,-0.231905
45,0.55019784,0.58952516,"('incompetent', 'competent')",0.5501978,0.5895252,0.0393274
46,-0.43691334,-0.396427,"('uncompetitive', 'competitive')",-0.4369133,-0.396427,0.0404863
47,5.009088,5.111999,"('stupid', 'smart')",5.009088,5.111999,0.102911
48,0.7051044,0.71069807,"('unintelligent', 'intelligent')",0.7051044,0.7106981,0.0055937
49,0.4439561,0.66229385,"('unable', 'able')",0.4439561,0.6622939,0.2183378
50,-0.13840392,-0.04762502,"('clumsy', 'skillful')",-0.1384039,-0.047625,0.0907789
51,0.9766877,0.9865718,"('uneducated', 'educated')",0.9766877,0.9865718,0.0098841
52,-0.2457918,-0.21654095,"('irrational', 'rational')",-0.2457918,-0.2165409,0.0292509
53,0.016118728,0.06931195,"('uncreative', 'creative')",0.0161187,0.0693119,0.0531932
54,1.4630512,1.8118671,"('incapable', 'capable')",1.4630512,1.8118671,0.3488159
55,1.2388167,1.2539626,"('incompetent', 'clever')",1.2388167,1.2539626,0.0151459
56,0.606269,0.72960407,"('impractical', 'practical')",0.606269,0.7296041,0.1233351
57,-2.2590327,-2.2670217,"('unimaginative', 'imaginative')",-2.2590327,-2.2670217,-0.007989
58,0.22676492,0.16096306,"('undiscriminating', 'discriminating')",0.2267649,0.1609631,-0.0658018
59,0.071248636,0.14924839,"('foolish', 'wise')",0.0712486,0.1492484,0.0779998
60,0.5623572,0.5694509,"('inefficient', 'efficient')",0.5623572,0.5694509,0.0070937
61,0.43117604,0.38425368,"('illogical', 'logical')",0.431176,0.3842537,-0.0469223
62,1.5824112,1.7532938,"('incompetent', 'brilliant')",1.5824112,1.7532938,0.1708826
63,0.8802763,1.0609238,"('unperceptive', 'insightful')",0.8802763,1.0609238,0.1806475
64,-6.1241026,-5.9582715,"('shy', 'confident')",-6.1241026,-5.9582715,0.1658311
65,0.5797113,0.64567506,"('insecure', 'secure')",0.5797113,0.6456751,0.0659638
66,-0.4872197,-0.36348853,"('inactive', 'active')",-0.4872197,-0.3634885,0.1237312
67,-1.1301751,-1.1453701,"('doubtful', 'determined')",-1.1301751,-1.1453701,-0.015195
68,-0.4204487,-0.29921246,"('dependent', 'independent')",-0.4204487,-0.2992125,0.1212362
69,-2.0100815,-1.8695451,"('lazy', 'industrious')",-2.0100815,-1.8695451,0.1405364
70,1.5550869,1.6244613,"('lethargic', 'energetic')",1.5550869,1.6244613,0.0693744
71,0.61320084,0.83590096,"('diffident', 'self-confident')",0.6132008,0.835901,0.2227002
72,1.1249936,1.2606636,"('unambitious', 'ambitious')",1.1249936,1.2606636,0.13567
73,-2.3950772,-2.3444643,"('helpless', 'self-reliant')",-2.3950772,-2.3444643,0.0506129
74,0.4620664,0.37699664,"('undedicated', 'dedicated')",0.4620664,0.3769966,-0.0850698
75,-1.10926,-0.94724977,"('meek', 'impulsive')",-1.10926,-0.9472498,0.1620102
76,0.41956133,0.36306494,"('anxious', 'daring')",0.4195613,0.3630649,-0.0564964
77,-1.424986,-1.2060174,"('unmotivated', 'motivated')",-1.424986,-1.2060174,0.2189686
78,-0.7540537,-0.59088,"('nonresilient', 'resilient')",-0.7540537,-0.59088,0.1631737
79,-0.30935892,-0.17754008,"('wavering', 'unwavering')",-0.3093589,-0.1775401,0.1318188
80,0.24565078,0.14857523,"('dominated', 'dominating')",0.2456508,0.1485752,-0.0970756
81,-0.012426443,0.017921418,"('submissive', 'aggressive')",-0.0124264,0.0179214,0.0303478
82,6.3387766,6.598776,"('poor', 'rich')",6.3387766,6.5987759,0.2599993
83,-0.26643598,-0.20296904,"('powerless', 'powerful')",-0.266436,-0.202969,0.063467
84,0.21833864,0.23913112,"('inferior', 'superior')",0.2183386,0.2391311,0.0207925
85,-1.275298,-1.3366244,"('insignificant', 'prestigious')",-1.275298,-1.3366244,-0.0613264
86,0.9176688,0.95603865,"('uninfluential', 'influential')",0.9176688,0.9560387,0.0383699
87,0.60969496,0.83690304,"('unsuccessful', 'successful')",0.609695,0.836903,0.227208
88,0.22514977,0.31538263,"('low', 'eminent')",0.2251498,0.3153826,0.0902328
