,resmed_male,resmed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
45,0.3093676,0.4506598,"('incompetent', 'competent')",-0.2309825,-0.24656676,0.0391925,0.1020465,0.062854
46,0.052209392,0.21151543,"('uncompetitive', 'competitive')",-0.77944446,-0.78476274,-0.3636175,-0.2866237,0.0769938
47,0.63116896,0.6983802,"('stupid', 'smart')",5.4213324,5.633926,3.0262506,3.166153,0.1399024
48,0.45948973,0.5955369,"('unintelligent', 'intelligent')",0.45071056,0.5357387,0.4551001,0.5656378,0.1105377
49,0.35826623,0.48961967,"('unable', 'able')",-0.38145477,-0.24563953,-0.0115943,0.1219901,0.1335844
50,0.09819924,0.13332696,"('clumsy', 'skillful')",-0.036720544,-0.04866818,0.0307393,0.0423294,0.0115901
51,0.36892274,0.313328,"('uneducated', 'educated')",0.8611207,0.8685648,0.6150217,0.5909464,-0.0240753
52,-0.5776553,-0.86797565,"('irrational', 'rational')",0.13584907,-0.06908667,-0.2209031,-0.4685312,-0.2476281
53,-1.5758731,-1.5845126,"('uncreative', 'creative')",0.6538343,0.64209247,-0.4610194,-0.4712101,-0.0101907
54,-0.16123861,-0.20557564,"('incapable', 'capable')",1.0145378,1.0334958,0.4266496,0.4139601,-0.0126895
55,0.65642405,0.8363209,"('incompetent', 'clever')",0.078706555,0.10019706,0.3675653,0.468259,0.1006937
56,1.4255605,1.6268973,"('impractical', 'practical')",-0.44854024,-0.33719027,0.4885101,0.6448535,0.1563434
57,-0.4008362,-0.33118865,"('unimaginative', 'imaginative')",-2.3080192,-2.3852253,-1.3544277,-1.358207,-0.0037793
58,-0.30348098,-0.2769384,"('undiscriminating', 'discriminating')",0.4417981,0.37535954,0.0691586,0.0492106,-0.019948
59,-0.36512956,-0.5064129,"('foolish', 'wise')",0.3498662,0.36674702,-0.0076317,-0.069833,-0.0622013
60,1.4706928,1.8017251,"('inefficient', 'efficient')",-0.3763256,-0.11564606,0.5471836,0.8430396,0.295856
61,0.42261612,0.33316147,"('illogical', 'logical')",0.33768252,0.1361711,0.3801493,0.2346663,-0.145483
62,0.9297667,1.2015629,"('incompetent', 'brilliant')",-0.17915154,0.029945336,0.3753076,0.6157541,0.2404465
63,0.26119357,0.39278165,"('unperceptive', 'insightful')",0.7909523,0.9229715,0.526073,0.6578766,0.1318036
64,-0.01760548,0.054841958,"('shy', 'confident')",-6.9282765,-6.983576,-3.4729409,-3.4643669,0.008574
65,0.7667421,0.8314748,"('insecure', 'secure')",-0.45813102,-0.39785343,0.1543055,0.2168107,0.0625052
66,-1.6324947,-1.6792253,"('inactive', 'active')",0.73650354,0.6916203,-0.4479956,-0.4938025,-0.0458069
67,0.6154897,0.6457752,"('doubtful', 'determined')",-0.6866806,-0.6213806,-0.0355954,0.0121973,0.0477927
68,0.2045216,0.18073194,"('dependent', 'independent')",-0.36826915,-0.3477458,-0.0818738,-0.0835069,-0.0016331
69,0.114430204,0.01902581,"('lazy', 'industrious')",-0.40784922,-0.52075183,-0.1467095,-0.250863,-0.1041535
70,0.34732875,0.5197969,"('lethargic', 'energetic')",1.0116206,1.0736539,0.6794747,0.7967254,0.1172507
71,0.42148983,0.4758268,"('diffident', 'self-confident')",0.27560925,0.3030863,0.3485495,0.3894566,0.0409071
72,-0.5876399,-0.5485672,"('unambitious', 'ambitious')",-0.8047942,-0.77469295,-0.6962171,-0.66163,0.0345871
73,0.20586175,0.12711135,"('helpless', 'self-reliant')",-2.9452832,-3.0208602,-1.3697107,-1.4468744,-0.0771637
74,0.25640497,0.3267436,"('undedicated', 'dedicated')",0.27987006,0.20750551,0.2681375,0.2671246,-0.0010129
75,-1.2725004,-1.3021314,"('meek', 'impulsive')",-0.306627,-0.26016784,-0.7895637,-0.7811496,0.0084141
76,-0.13577276,0.10943533,"('anxious', 'daring')",-0.017274842,0.12049106,-0.0765238,0.1149632,0.191487
77,-0.008895383,0.14254569,"('unmotivated', 'motivated')",-1.3245767,-1.1980516,-0.6667361,-0.5277529,0.1389832
78,0.021763239,0.15464717,"('nonresilient', 'resilient')",-0.18879354,-0.1811634,-0.0835152,-0.0132581,0.0702571
79,-1.1609002,-1.2755361,"('wavering', 'unwavering')",-0.045799628,-0.0027654292,-0.6033499,-0.6391507,-0.0358008
80,0.038492866,0.13178906,"('dominated', 'dominating')",-1.015296,-0.9790193,-0.4884016,-0.4236151,0.0647865
81,1.295355,1.4496899,"('submissive', 'aggressive')",-0.69193107,-0.60099566,0.3017119,0.4243471,0.1226352
82,-0.16038854,-0.10963294,"('poor', 'rich')",5.9732585,6.1725664,2.906435,3.0314667,0.1250317
83,-0.12638022,-0.12995458,"('powerless', 'powerful')",-1.0417533,-1.1060146,-0.5840667,-0.6179846,-0.0339179
84,0.3065363,0.22389027,"('inferior', 'superior')",0.7543007,0.7140226,0.5304185,0.4689564,-0.0614621
85,-0.57809997,-0.6815933,"('insignificant', 'prestigious')",0.68194664,0.63772196,0.0519233,-0.0219357,-0.073859
86,0.14622766,0.10935984,"('uninfluential', 'influential')",0.34165564,0.21691123,0.2439416,0.1631355,-0.0808061
87,0.40061498,0.4063899,"('unsuccessful', 'successful')",0.7751465,0.79852676,0.5878807,0.6024584,0.0145777
88,-0.12210412,-0.10746348,"('low', 'eminent')",0.37131444,0.4090343,0.1246052,0.1507854,0.0261802
