,eqt_male,eqt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
22,-0.01745231,-0.057521403,"('untrustworthy', 'trustworthy')",-0.8900048,-0.9825755,-0.4537286,-0.5200484,-0.0663198
23,-0.95649517,-1.054828,"('insincere', 'sincere')",5.4667244,5.4689345,2.2551146,2.2070532,-0.0480614
24,-0.70824593,-0.75769466,"('dishonest', 'honest')",0.27212203,0.24174649,-0.218062,-0.2579741,-0.0399121
25,-0.6196362,-0.62354547,"('egoistic', 'altruistic')",1.3601832,1.3069799,0.3702735,0.3417172,-0.0285563
26,-0.1852065,-0.21865326,"('hardhearted', 'benevolent')",2.1369987,2.0769238,0.9758961,0.9291353,-0.0467608
27,-0.524321,-0.49668372,"('hardhearted', 'softhearted')",1.0832554,0.9893432,0.2794672,0.2463298,-0.0331374
28,-0.82007235,-0.9264315,"('disloyal', 'loyal')",1.0117157,0.93359196,0.0958216,0.0035802,-0.0922414
29,-0.21274386,-0.27179554,"('unfair', 'fair')",-0.5377418,-0.71652,-0.3752428,-0.4941578,-0.118915
30,0.52074254,0.41436428,"('intolerant', 'tolerant')",0.9506101,0.90533346,0.7356763,0.6598489,-0.0758274
31,-0.86727023,-0.7380316,"('evil', 'good')",-0.36706105,-0.5347752,-0.6171656,-0.6364034,-0.0192378
32,-0.5881571,-0.6767794,"('unkind', 'kind')",0.3768587,0.23226508,-0.1056492,-0.2222572,-0.116608
33,0.06634858,0.030260995,"('wrong', 'right')",-0.839656,-0.9113796,-0.3866537,-0.4405593,-0.0539056
34,-0.3486119,-0.22577173,"('mean', 'honorable')",5.3880405,5.5894775,2.5197144,2.6818528,0.1621384
35,0.19953398,0.15143687,"('corrupt', 'incorrupt')",0.002055714,-0.10995035,0.1007949,0.0207433,-0.0800516
36,-0.74500054,-0.79401726,"('hostile', 'amicable')",0.18064034,-0.02600863,-0.2821801,-0.4100129,-0.1278328
37,-0.15558156,-0.16814359,"('fake', 'genuine')",-0.25942454,-0.2550485,-0.2075031,-0.211596,-0.0040929
38,-1.2519042,-1.2466007,"('untruthful', 'truthful')",-0.5955865,-0.54244524,-0.9237454,-0.894523,0.0292224
39,0.9420998,0.94279224,"('exploitative', 'cooperative')",0.23287427,0.2741862,0.587487,0.6084892,0.0210022
40,-0.28035852,-0.29541898,"('stingy', 'generous')",-1.5459337,-1.7428815,-0.9131461,-1.0191503,-0.1060042
41,-0.67411655,-0.6760497,"('unforgiving', 'forgiving')",0.060862053,-0.096599326,-0.3066272,-0.3863245,-0.0796973
42,0.49483523,0.5566567,"('unreliable', 'reliable')",-3.5414603,-3.6065712,-1.5233126,-1.5249572,-0.0016446
43,-0.40577707,-0.3581239,"('irresponsible', 'responsible')",0.31420326,0.31815574,-0.0457869,-0.0199841,0.0258028
44,0.6942127,0.6931745,"('prejudiced', 'unprejudiced')",-1.3071464,-1.3063513,-0.3064669,-0.3065884,-0.0001215
45,-0.44874653,-0.43872193,"('incompetent', 'competent')",0.14507276,0.05613175,-0.1518369,-0.1912951,-0.0394582
46,-0.48097196,-0.48267716,"('uncompetitive', 'competitive')",-1.0791993,-1.0747808,-0.7800856,-0.778729,0.0013566
47,0.44924998,0.51385677,"('stupid', 'smart')",5.3425064,5.489504,2.8958783,3.0016804,0.1058021
48,-0.59735537,-0.65104765,"('unintelligent', 'intelligent')",0.7447777,0.79185414,0.0737112,0.0704032,-0.003308
49,-0.20128614,-0.08846907,"('unable', 'able')",-0.25755748,-0.22410595,-0.2294218,-0.1562875,0.0731343
50,0.38580748,0.3795121,"('clumsy', 'skillful')",-0.14188355,-0.23832612,0.121962,0.070593,-0.051369
51,-0.718178,-0.8884929,"('uneducated', 'educated')",0.15120512,0.100413725,-0.2834864,-0.3940396,-0.1105532
52,-0.34455612,-0.5102888,"('irrational', 'rational')",0.19486931,0.019458119,-0.0748434,-0.2454153,-0.1705719
53,-1.2864791,-1.3450848,"('uncreative', 'creative')",0.48934907,0.38570735,-0.398565,-0.4796887,-0.0811237
54,-0.50195456,-0.6118357,"('incapable', 'capable')",0.66579497,0.68223596,0.0819202,0.0352001,-0.0467201
55,0.14279826,0.124298096,"('incompetent', 'clever')",0.31278488,0.321869,0.2277916,0.2230835,-0.0047081
56,0.3626177,0.32752323,"('impractical', 'practical')",-0.71216494,-0.7324595,-0.1747736,-0.2024681,-0.0276945
57,-0.6585947,-0.7379897,"('unimaginative', 'imaginative')",-3.0328612,-3.0585272,-1.8457279,-1.8982584,-0.0525305
58,-0.30905107,-0.3865711,"('undiscriminating', 'discriminating')",0.360878,0.25538364,0.0259135,-0.0655937,-0.0915072
59,0.83827156,0.81846845,"('foolish', 'wise')",0.21854812,0.19176066,0.5284098,0.5051146,-0.0232952
60,0.59854764,0.59001493,"('inefficient', 'efficient')",-0.5842281,-0.43765137,0.0071598,0.0761818,0.069022
61,-0.09861666,-0.2858262,"('illogical', 'logical')",0.4982422,0.36049306,0.1998128,0.0373334,-0.1624794
62,0.43456,0.44431782,"('incompetent', 'brilliant')",0.31362575,0.41262653,0.3740929,0.4284722,0.0543793
63,-0.09069064,-0.0677793,"('unperceptive', 'insightful')",0.34420237,0.38253888,0.1267559,0.1573798,0.0306239
64,0.6640117,0.6254705,"('shy', 'confident')",-6.648201,-6.752252,-2.9920945,-3.0633907,-0.0712962
65,0.32251823,0.18291187,"('insecure', 'secure')",-0.45349577,-0.3685169,-0.0654888,-0.0928025,-0.0273137
66,-0.92004824,-0.9522073,"('inactive', 'active')",0.40925744,0.41730618,-0.2553954,-0.2674506,-0.0120552
67,0.6277125,0.63234556,"('doubtful', 'determined')",-0.49460456,-0.49812242,0.066554,0.0671116,0.0005576
68,-0.30973357,-0.40788752,"('dependent', 'independent')",-0.7451393,-0.77993244,-0.5274364,-0.59391,-0.0664736
69,0.85225266,0.91791046,"('lazy', 'industrious')",-0.35657775,-0.3850665,0.2478375,0.266422,0.0185845
70,0.01664208,-0.02071735,"('lethargic', 'energetic')",0.18309495,0.22376192,0.0998685,0.1015223,0.0016538
71,0.021823434,0.022459,"('diffident', 'self-confident')",0.5093653,0.4231787,0.2655944,0.2228189,-0.0427755
72,-0.30696797,-0.2770684,"('unambitious', 'ambitious')",-0.70631903,-0.6650694,-0.5066435,-0.4710689,0.0355746
73,1.2829804,1.249227,"('helpless', 'self-reliant')",-3.109392,-3.1786947,-0.9132057,-0.9647338,-0.0515281
74,-0.2630089,-0.27206805,"('undedicated', 'dedicated')",-0.2679049,-0.4137014,-0.2654569,-0.3428847,-0.0774278
75,0.102006316,0.18012455,"('meek', 'impulsive')",-0.44173646,-0.35032368,-0.1698651,-0.0850996,0.0847655
76,0.46261045,0.5098602,"('anxious', 'daring')",-0.67943096,-0.5870123,-0.1084103,-0.038576,0.0698343
77,-0.24398194,-0.22474243,"('unmotivated', 'motivated')",-1.3284302,-1.1949202,-0.7862061,-0.7098313,0.0763748
78,-0.9622865,-0.88923377,"('nonresilient', 'resilient')",-0.16932656,-0.21741317,-0.5658065,-0.5533234,0.0124831
79,-1.0389044,-1.0792118,"('wavering', 'unwavering')",-0.5937694,-0.6195014,-0.8163369,-0.8493567,-0.0330198
80,0.42523742,0.4374895,"('dominated', 'dominating')",-1.111677,-0.92036635,-0.3432198,-0.2414384,0.1017814
81,0.75771016,0.6486369,"('submissive', 'aggressive')",-0.95362616,-0.7541711,-0.097958,-0.0527671,0.0451909
82,-0.7562054,-0.80098164,"('poor', 'rich')",6.471617,6.5097175,2.8577058,2.854368,-0.0033378
83,-0.13510025,-0.14452022,"('powerless', 'powerful')",-1.1576056,-1.1732969,-0.6463529,-0.6589086,-0.0125557
84,0.63636714,0.56689954,"('inferior', 'superior')",1.062621,1.0335544,0.8494941,0.800227,-0.0492671
85,0.28086317,0.27183747,"('insignificant', 'prestigious')",0.72835666,0.5938868,0.5046099,0.4328621,-0.0717478
86,-1.6760646,-1.7987962,"('uninfluential', 'influential')",-0.46290666,-0.5558209,-1.0694857,-1.1773086,-0.1078229
87,0.5022278,0.39639324,"('unsuccessful', 'successful')",0.86214465,0.93521464,0.6821862,0.6658039,-0.0163823
88,-0.17716075,-0.35602862,"('low', 'eminent')",-0.21679142,-0.27667385,-0.1969761,-0.3163512,-0.1193751
