,pfizer_male,pfizer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
23,-2.3055685,-2.32174,"('insincere', 'sincere')",5.402964,5.273629,1.5486978,1.4759446,-0.0727532
24,-1.4616429,-1.5359162,"('dishonest', 'honest')",0.78045076,0.69161534,-0.3405961,-0.4221504,-0.0815543
25,1.2917147,1.3104131,"('egoistic', 'altruistic')",1.8668265,1.8405564,1.5792706,1.5754848,-0.0037858
26,0.4472202,0.382309,"('hardhearted', 'benevolent')",2.1019347,2.0370636,1.2745774,1.2096863,-0.0648911
27,-0.081626624,-0.05289536,"('hardhearted', 'softhearted')",1.6677865,1.5424562,0.7930799,0.7447804,-0.0482995
28,-0.91644007,-0.9911598,"('disloyal', 'loyal')",0.89101464,0.7952437,-0.0127127,-0.0979581,-0.0852454
29,0.11345323,0.076498,"('unfair', 'fair')",-0.1741052,-0.28332967,-0.030326,-0.1034158,-0.0730898
30,-1.5348583,-1.601603,"('intolerant', 'tolerant')",0.9856328,0.9372022,-0.2746128,-0.3322004,-0.0575876
31,1.5095639,1.5412204,"('evil', 'good')",-0.48615706,-0.5130168,0.5117034,0.5141018,0.0023984
32,-1.0672474,-1.039707,"('unkind', 'kind')",0.82825637,0.7255041,-0.1194955,-0.1571014,-0.0376059
33,1.0661751,1.0165762,"('wrong', 'right')",-0.22119227,-0.24764714,0.4224914,0.3844645,-0.0380269
34,-0.77034986,-0.7106211,"('mean', 'honorable')",5.9003487,5.9577684,2.5649993,2.6235738,0.0585745
35,2.771831,2.7251453,"('corrupt', 'incorrupt')",0.41475165,0.31602344,1.5932913,1.5205843,-0.072707
36,1.8086956,1.7150662,"('hostile', 'amicable')",1.1053138,0.920686,1.4570047,1.3178761,-0.1391286
37,-0.38859996,-0.3996394,"('fake', 'genuine')",0.13365453,0.122712,-0.1274727,-0.1384637,-0.010991
38,-1.2397578,-1.2491899,"('untruthful', 'truthful')",-0.07700028,-0.058327995,-0.658379,-0.6537589,0.0046201
39,0.09340904,0.07481009,"('exploitative', 'cooperative')",0.106624365,0.11626784,0.1000167,0.095539,-0.0044777
40,-0.03689053,-0.055756733,"('stingy', 'generous')",-1.2088233,-1.3502988,-0.6228569,-0.7030277,-0.0801708
41,-1.2536055,-1.2727271,"('unforgiving', 'forgiving')",0.13912144,0.042443015,-0.557242,-0.615142,-0.0579
42,-0.9307969,-0.87345695,"('unreliable', 'reliable')",-3.2995908,-3.251166,-2.1151938,-2.0623116,0.0528822
43,-2.2066827,-2.160185,"('irresponsible', 'responsible')",0.36469528,0.39397225,-0.9209937,-0.8831064,0.0378873
44,-0.01721941,-0.0042664334,"('prejudiced', 'unprejudiced')",-1.5899358,-1.576037,-0.8035776,-0.7901517,0.0134259
45,-2.3324971,-2.411882,"('incompetent', 'competent')",-0.72306174,-0.7493779,-1.5277795,-1.5806299,-0.0528504
46,-2.9470773,-2.9293036,"('uncompetitive', 'competitive')",-1.1430032,-1.1692451,-2.0450401,-2.0492744,-0.0042343
47,-0.30058166,-0.24703637,"('stupid', 'smart')",5.1215568,5.1641793,2.4104877,2.4585714,0.0480837
48,-1.0795137,-1.0782568,"('unintelligent', 'intelligent')",0.771245,0.8058331,-0.1541343,-0.1362119,0.0179224
49,-0.27148905,-0.21665773,"('unable', 'able')",0.1734043,0.26544455,-0.0490424,0.0243934,0.0734358
50,0.32354093,0.33793864,"('clumsy', 'skillful')",0.2880808,0.22865641,0.3058109,0.2832975,-0.0225134
51,-1.4192293,-1.4699209,"('uneducated', 'educated')",0.7331421,0.6957805,-0.3430436,-0.3870702,-0.0440266
52,1.4347908,1.3492564,"('irrational', 'rational')",0.6890109,0.55937386,1.0619009,0.9543151,-0.1075858
53,-0.4698099,-0.46831045,"('uncreative', 'creative')",1.117125,1.0735096,0.3236576,0.3025995,-0.0210581
54,0.8667476,0.8771677,"('incapable', 'capable')",1.4293046,1.4900665,1.1480261,1.1836171,0.035591
55,-1.8658044,-1.8527977,"('incompetent', 'clever')",-0.2351159,-0.23065175,-1.0504602,-1.0417248,0.0087354
56,-1.4270294,-1.4459043,"('impractical', 'practical')",-0.50861853,-0.49958766,-0.967824,-0.972746,-0.004922
57,-2.1958027,-2.2044573,"('unimaginative', 'imaginative')",-2.6897314,-2.7114415,-2.4427671,-2.4579494,-0.0151823
58,-0.3478354,-0.4472633,"('undiscriminating', 'discriminating')",0.3829147,0.33148032,0.0175397,-0.0578915,-0.0754312
59,1.8194218,1.8206053,"('foolish', 'wise')",0.67776436,0.6455445,1.2485931,1.2330749,-0.0155182
60,-1.8765817,-1.8745438,"('inefficient', 'efficient')",-0.42210162,-0.28262523,-1.1493416,-1.0785846,0.070757
61,-0.5352225,-0.6301358,"('illogical', 'logical')",0.44331455,0.34207165,-0.045954,-0.1440321,-0.0980781
62,-1.5629668,-1.5182595,"('incompetent', 'brilliant')",-0.30013403,-0.16643202,-0.9315504,-0.8423458,0.0892046
63,-1.8762046,-1.8267032,"('unperceptive', 'insightful')",0.7046638,0.796198,-0.5857704,-0.5152526,0.0705178
64,-0.29702237,-0.29748824,"('shy', 'confident')",-6.7732863,-6.664981,-3.5351543,-3.4812346,0.0539197
65,-2.0279357,-2.0372643,"('insecure', 'secure')",-0.6154321,-0.5851884,-1.3216839,-1.3112264,0.0104575
66,0.6528484,0.67298913,"('inactive', 'active')",1.1800332,1.2052218,0.9164408,0.9391055,0.0226647
67,-0.355717,-0.35762066,"('doubtful', 'determined')",-0.7012331,-0.63982886,-0.528475,-0.4987248,0.0297502
68,-0.5182028,-0.5790557,"('dependent', 'independent')",-0.31139615,-0.30740076,-0.4147995,-0.4432282,-0.0284287
69,2.6680894,2.6883435,"('lazy', 'industrious')",-0.3065083,-0.24084063,1.1807905,1.2237514,0.0429609
70,-2.4195297,-2.3955474,"('lethargic', 'energetic')",-0.2208929,-0.19516206,-1.3202113,-1.2953547,0.0248566
71,0.76892614,0.80769384,"('diffident', 'self-confident')",1.0832834,1.1294653,0.9261048,0.9685796,0.0424748
72,-1.0171971,-1.014072,"('unambitious', 'ambitious')",-0.7934887,-0.7948119,-0.9053429,-0.904442,0.0009009
73,1.4800519,1.4624443,"('helpless', 'self-reliant')",-2.8937252,-2.8604848,-0.7068366,-0.6990203,0.0078163
74,-0.4985802,-0.57509446,"('undedicated', 'dedicated')",0.2464847,0.1817129,-0.1260477,-0.1966908,-0.0706431
75,0.6460013,0.68479717,"('meek', 'impulsive')",-0.20955104,-0.1380987,0.2182251,0.2733492,0.0551241
76,-1.0947217,-1.021417,"('anxious', 'daring')",-0.0045144632,0.047878344,-0.5496181,-0.4867693,0.0628488
77,-0.70981354,-0.69855726,"('unmotivated', 'motivated')",-1.4029199,-1.1843886,-1.0563667,-0.9414729,0.1148938
78,-0.7387153,-0.66070133,"('nonresilient', 'resilient')",0.43528134,0.53131163,-0.151717,-0.0646949,0.0870221
79,1.2103364,1.1872857,"('wavering', 'unwavering')",0.50745595,0.5231011,0.8588962,0.8551934,-0.0037028
80,-1.0845798,-1.0588647,"('dominated', 'dominating')",-1.4951522,-1.4351363,-1.289866,-1.2470005,0.0428655
81,-1.8882618,-1.858643,"('submissive', 'aggressive')",-1.1780679,-1.1095613,-1.5331649,-1.4841022,0.0490627
82,-1.5856415,-1.5661666,"('poor', 'rich')",5.451178,5.40733,1.9327683,1.9205817,-0.0121866
83,0.38750052,0.34859967,"('powerless', 'powerful')",-0.6777711,-0.6542703,-0.1451353,-0.1528353,-0.0077
84,0.27143103,0.23202513,"('inferior', 'superior')",1.2185198,1.1640307,0.7449754,0.6980279,-0.0469475
85,3.073721,3.0964313,"('insignificant', 'prestigious')",1.9829048,1.9580173,2.5283129,2.5272243,-0.0010886
86,-1.5867085,-1.658534,"('uninfluential', 'influential')",0.014456917,-0.117486164,-0.7861258,-0.8880101,-0.1018843
87,0.50605017,0.49724403,"('unsuccessful', 'successful')",1.0699694,1.1796117,0.7880098,0.8384278,0.050418
88,-0.22485484,-0.25893185,"('low', 'eminent')",0.615414,0.595863,0.1952796,0.1684656,-0.026814
