,darden_male,darden_female,tuple,restaurants_male,restaurants_female,inc_male,inc_female,average_male,average_female,female-male
39,1.081014,1.0777655,"('exploitative', 'cooperative')",1.4809668,1.5268909,0.3780555,0.39844856,0.9800121,1.0010349,0.0210228
40,-0.2838508,-0.34675542,"('stingy', 'generous')",0.039145187,0.117509715,-1.4049526,-1.461025,-0.5498861,-0.5634236,-0.0135375
41,-0.7598929,-0.73622555,"('unforgiving', 'forgiving')",0.5235209,0.61011267,0.007562168,-0.088987626,-0.0762699,-0.0717002,0.0045697
42,0.4521374,0.5570472,"('unreliable', 'reliable')",0.53655213,0.68073887,-2.6442556,-2.4739742,-0.5518554,-0.4120627,0.1397927
43,-0.32544893,-0.33895373,"('irresponsible', 'responsible')",1.3507872,1.4659419,0.7033508,0.73027456,0.5762297,0.6190876,0.0428579
44,0.38392264,0.4084182,"('prejudiced', 'unprejudiced')",-0.7900411,-0.7253702,-1.2431842,-1.2328488,-0.5497676,-0.5166003,0.0331673
45,-0.32503146,-0.26452765,"('incompetent', 'competent')",0.60296166,0.82386047,-0.017302424,-0.042929724,0.0868759,0.1721344,0.0852585
46,0.26821485,0.18212855,"('uncompetitive', 'competitive')",1.229254,1.3822663,-0.85109156,-0.8440778,0.2154591,0.2401057,0.0246466
47,-0.10571196,-0.056217477,"('stupid', 'smart')",0.87529993,0.8803762,5.747196,5.7343354,2.1722614,2.1861647,0.0139033
48,-0.7280708,-0.7746881,"('unintelligent', 'intelligent')",0.40219343,0.42927614,0.3983929,0.4215315,0.0241718,0.0253732,0.0012014
49,-0.49337777,-0.3877767,"('unable', 'able')",-0.23320042,-0.051440805,-0.27357882,-0.09728117,-0.3333857,-0.1788329,0.1545528
50,-0.031549226,0.09023838,"('clumsy', 'skillful')",-1.2454507,-1.1813121,-0.035303213,-0.019763049,-0.4374344,-0.3702789,0.0671555
51,0.06951451,-0.13082331,"('uneducated', 'educated')",0.35010844,0.2997724,0.035850912,-0.00062861294,0.1518246,0.0561068,-0.0957178
52,-0.10981313,-0.18695241,"('irrational', 'rational')",-0.31208345,-0.542677,0.2203046,0.08717104,-0.0671973,-0.2141528,-0.1469555
53,-0.48002267,-0.4356886,"('uncreative', 'creative')",-0.010375552,0.059656322,0.9914349,0.9270053,0.1670122,0.1836577,0.0166455
54,0.17504513,0.10636027,"('incapable', 'capable')",0.82012904,0.82814133,1.0914234,1.1587981,0.6955325,0.6977665,0.002234
55,0.6776552,0.688591,"('incompetent', 'clever')",1.2808911,1.363983,0.021338217,0.055748403,0.6599615,0.7027742,0.0428127
56,0.35143173,0.3598195,"('impractical', 'practical')",1.3427132,1.439769,-0.21788298,-0.09293686,0.4920873,0.5688839,0.0767966
57,-1.1812599,-1.2323734,"('unimaginative', 'imaginative')",0.42102692,0.4862215,-2.548473,-2.5021515,-1.1029019,-1.0827678,0.0201341
58,-1.1638898,-1.1673849,"('undiscriminating', 'discriminating')",-0.1116598,-0.038406245,-0.122679956,-0.15950869,-0.4660765,-0.4550999,0.0109766
59,0.8621964,0.903108,"('foolish', 'wise')",-0.34103516,-0.41970032,0.49576628,0.5006834,0.3389758,0.3280304,-0.0109454
60,-0.1914655,-0.15027662,"('inefficient', 'efficient')",1.8093134,1.9755179,-0.11396226,0.0073933676,0.5012952,0.6108782,0.109583
61,-0.3955155,-0.5228578,"('illogical', 'logical')",0.82636553,0.70812696,0.49184176,0.32704014,0.3075639,0.1707698,-0.1367941
62,0.14563933,0.21769421,"('incompetent', 'brilliant')",0.88082755,1.0653441,-0.0043432266,0.17920187,0.3407079,0.4874134,0.1467055
63,-0.34357008,-0.30871433,"('unperceptive', 'insightful')",0.6762143,0.83962977,0.9323886,1.0473765,0.4216776,0.5260973,0.1044197
64,0.3780553,0.29843107,"('shy', 'confident')",-0.3074427,-0.39472213,-6.6167655,-6.5551796,-2.182051,-2.2171569,-0.0351059
65,-0.18235967,-0.3001227,"('insecure', 'secure')",0.10965568,-0.0025547575,-0.35578793,-0.34019583,-0.1428306,-0.2142911,-0.0714605
66,0.32368517,0.24686651,"('inactive', 'active')",-0.030815512,-0.083265364,1.200273,1.120349,0.4977142,0.4279834,-0.0697308
67,0.5121344,0.44944072,"('doubtful', 'determined')",0.030166186,0.038205355,-0.42738363,-0.32904813,0.0383057,0.052866,0.0145603
68,-0.07657452,-0.16933306,"('dependent', 'independent')",-0.21853141,-0.2535159,-0.40745798,-0.42616987,-0.234188,-0.2830063,-0.0488183
69,0.6737826,0.7716502,"('lazy', 'industrious')",-0.13688357,-0.13047336,-0.39340886,-0.39336807,0.0478301,0.0826029,0.0347728
70,-0.10791283,-0.08380427,"('lethargic', 'energetic')",0.40085953,0.54595894,0.6562349,0.7639677,0.3163939,0.4087075,0.0923136
71,0.28261277,0.35599613,"('diffident', 'self-confident')",1.5608232,1.7107141,0.7232876,0.7060201,0.8555745,0.9242435,0.068669
72,-0.75722796,-0.74645424,"('unambitious', 'ambitious')",-0.5991747,-0.60080445,-0.8919986,-0.83098406,-0.7494671,-0.7260809,0.0233862
73,0.4244907,0.4803772,"('helpless', 'self-reliant')",0.43172187,0.38514194,-3.0430417,-2.9589517,-0.728943,-0.6978108,0.0311322
74,0.24100557,0.31939998,"('undedicated', 'dedicated')",0.59654033,0.74989253,0.062747024,0.09445505,0.3000976,0.3879158,0.0878182
75,-0.16928503,-0.078706525,"('meek', 'impulsive')",-1.2503822,-1.1888994,-0.4391889,-0.3311026,-0.6196187,-0.5329028,0.0867159
76,0.09123197,0.10161097,"('anxious', 'daring')",0.9189213,1.0924748,0.22871423,0.35184652,0.4129558,0.5153108,0.102355
77,-0.9269388,-0.92502016,"('unmotivated', 'motivated')",-0.122670636,-0.015005548,-1.2151111,-1.1227808,-0.7549068,-0.6876022,0.0673046
78,-0.70988965,-0.6305626,"('nonresilient', 'resilient')",0.5862557,0.75325084,0.35350707,0.43332914,0.0766244,0.1853391,0.1087147
79,0.118570134,0.13473666,"('wavering', 'unwavering')",-0.7834541,-0.79734194,0.0981995,0.14667197,-0.1888948,-0.1719778,0.016917
80,-0.051961377,-0.08920751,"('dominated', 'dominating')",0.20670997,0.22510499,-1.3114951,-1.1645302,-0.3855822,-0.3428775,0.0427047
81,-0.16913852,-0.31775948,"('submissive', 'aggressive')",0.51951283,0.46882603,-1.1632618,-0.9707733,-0.2709625,-0.2732356,-0.0022731
82,0.43600988,0.43223524,"('poor', 'rich')",0.58785504,0.6696524,6.208116,6.2173753,2.4106604,2.4397543,0.0290939
83,-0.90147966,-0.8939672,"('powerless', 'powerful')",-0.2799338,-0.23786819,-1.4404324,-1.4190626,-0.8739486,-0.8502994,0.0236492
84,0.2195107,0.10173769,"('inferior', 'superior')",-0.1723523,-0.25084034,0.59530884,0.5942152,0.2141558,0.1483709,-0.0657849
85,-0.08387909,-0.025967322,"('insignificant', 'prestigious')",-0.25247228,-0.313686,0.85655004,0.8414983,0.1733996,0.1672817,-0.0061179
86,-1.0926074,-1.2214875,"('uninfluential', 'influential')",0.7600069,0.71077234,0.0269355,-0.05342578,-0.1018883,-0.188047,-0.0861587
87,0.010648694,-0.061586536,"('unsuccessful', 'successful')",0.7676842,0.7361298,0.64404666,0.7769529,0.4741265,0.483832,0.0097055
88,-0.3605464,-0.3599535,"('low', 'eminent')",-0.58664703,-0.5953461,-0.28342566,-0.25392294,-0.4102064,-0.4030742,0.0071322
