,mettler_male,mettler_female,tuple,toledo_male,toledo_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
44,0.4862175,0.46211272,"('prejudiced', 'unprejudiced')",-1.4244243,-1.367755,0.17574391,0.2970398,-1.5149622,-1.4465426,-0.5693563,-0.5137863,0.05557
45,0.30417183,0.52191603,"('incompetent', 'competent')",0.48483223,0.54563314,0.45197803,0.37484822,0.0513179,0.04223228,0.323075,0.3711574,0.0480824
46,0.31920698,0.3919189,"('uncompetitive', 'competitive')",1.2243918,1.1209109,1.4088608,1.3658193,0.16634528,0.20801243,0.7797012,0.7716654,-0.0080358
47,1.0565186,1.1861502,"('stupid', 'smart')",0.7770048,0.8261187,0.47367302,0.45873642,4.903166,4.9620557,1.8025906,1.8582653,0.0556747
48,-0.92846614,-0.91135913,"('unintelligent', 'intelligent')",0.7826226,0.7006948,-0.3965193,-0.5601741,0.4598352,0.39661145,-0.0206319,-0.0935567,-0.0729248
49,-0.6774858,-0.47211897,"('unable', 'able')",-0.919541,-0.8947667,-0.8601942,-0.8277015,-0.68493307,-0.556025,-0.7855386,-0.6876531,0.0978855
50,0.69254476,0.7229031,"('clumsy', 'skillful')",-0.48267466,-0.40134123,-0.22625643,-0.15213671,0.2846361,0.21096091,0.0670624,0.0950965,0.0280341
51,-0.057194073,-0.15510932,"('uneducated', 'educated')",0.9209006,0.7677749,0.6594421,0.5488849,0.43315342,0.32616135,0.4890755,0.371928,-0.1171475
52,-0.7372978,-0.84963256,"('irrational', 'rational')",0.52890533,0.525576,-0.88719255,-0.9756053,-0.060650177,-0.13691308,-0.2890588,-0.3591437,-0.0700849
53,-1.6586645,-1.4864146,"('uncreative', 'creative')",1.1417546,1.1963998,-0.091482095,-0.109596364,1.2350527,1.0952353,0.1566652,0.1739061,0.0172409
54,-0.54021394,-0.49172118,"('incapable', 'capable')",0.5378901,0.45208126,0.25090262,0.27715144,0.82724833,0.82071394,0.2689568,0.2645563,-0.0044005
55,-0.16322914,-0.104518026,"('incompetent', 'clever')",1.030742,0.9171288,-0.41880053,-0.5631123,0.3679656,0.3733387,0.2041695,0.1557093,-0.0484602
56,1.6062309,1.6944609,"('impractical', 'practical')",0.9073608,0.855269,1.4837233,1.4770161,0.2069368,0.22417456,1.0510629,1.0627301,0.0116672
57,-1.2865175,-1.1956822,"('unimaginative', 'imaginative')",0.79259986,0.82708466,-0.18613358,-0.1920597,-2.0118923,-2.0157228,-0.6729859,-0.644095,0.0288909
58,0.20591938,0.22535762,"('undiscriminating', 'discriminating')",0.4662989,0.4383892,0.2836545,0.2251494,0.045663692,-0.009977412,0.2503841,0.2197297,-0.0306544
59,-0.031731926,0.018682323,"('foolish', 'wise')",0.18836118,0.2533128,-0.36330658,-0.21450455,0.25002757,0.2768812,0.0108376,0.0835929,0.0727553
60,1.1906185,1.2898659,"('inefficient', 'efficient')",1.2138336,1.1327313,1.266605,1.2400393,0.40512353,0.4749112,1.0190452,1.0343869,0.0153417
61,-0.02833476,-0.08070565,"('illogical', 'logical')",0.59503776,0.44863185,0.08157566,-0.034041222,0.56260884,0.51249945,0.3027219,0.2115961,-0.0911258
62,-0.0065242657,0.14756885,"('incompetent', 'brilliant')",0.6283025,0.62085605,0.73199224,0.7523069,0.40653473,0.56565,0.4400763,0.5215954,0.0815191
63,0.4038905,0.57958925,"('unperceptive', 'insightful')",2.2051108,2.2474983,1.2226272,1.3525919,1.2819089,1.4072664,1.2783843,1.3967364,0.1183521
64,0.5930832,0.5856187,"('shy', 'confident')",-0.4736869,-0.57527125,-0.07516006,0.069186315,-5.8824677,-5.7294416,-1.4595579,-1.412477,0.0470809
65,-0.11526957,-0.20016351,"('insecure', 'secure')",-0.13901621,-0.32775754,0.30687767,0.18838182,-0.3538465,-0.30187052,-0.0753137,-0.1603524,-0.0850387
66,-0.54487073,-0.5520602,"('inactive', 'active')",0.7084637,0.7237579,0.791786,0.849359,0.865184,0.87881404,0.4551408,0.4749677,0.0198269
67,1.2859867,1.2807246,"('doubtful', 'determined')",0.66601735,0.5547505,0.77737933,0.85513747,-0.005576186,0.03552999,0.6809518,0.6815357,0.0005839
68,0.017252803,-0.0057090297,"('dependent', 'independent')",0.50395375,0.39640942,-0.069808625,-0.1272048,-0.68659943,-0.7618219,-0.0588004,-0.1245816,-0.0657812
69,1.1676342,1.2239568,"('lazy', 'industrious')",-0.8225844,-0.6952193,1.2895385,1.4703232,-0.61244667,-0.52132237,0.2555354,0.3694346,0.1138992
70,0.059681386,0.14566049,"('lethargic', 'energetic')",0.7034723,0.7357233,0.7409416,0.8034881,0.88744193,1.0472934,0.5978843,0.6830413,0.085157
71,0.22585106,0.50050586,"('diffident', 'self-confident')",1.0829533,1.0750552,0.59067285,0.649497,0.4491524,0.44202244,0.5871574,0.6667701,0.0796127
72,-1.0096663,-0.99501497,"('unambitious', 'ambitious')",0.87738854,0.7945643,-0.30450323,-0.26810223,-0.77280927,-0.78179646,-0.3023976,-0.3125873,-0.0101897
73,0.7588246,0.788086,"('helpless', 'self-reliant')",0.08060525,0.090384,-0.29214776,-0.14742194,-3.1629274,-3.110824,-0.6539114,-0.594944,0.0589674
74,0.7308567,0.8961358,"('undedicated', 'dedicated')",1.6004362,1.6995767,1.08999,1.1790999,0.615338,0.6302262,1.0091552,1.1012597,0.0921045
75,-0.20848532,-0.21425408,"('meek', 'impulsive')",0.04942386,0.11264556,-0.10010494,-0.006443927,-0.53687733,-0.4736402,-0.1990109,-0.1454232,0.0535877
76,0.32237354,0.3554032,"('anxious', 'daring')",0.9101738,0.89330673,1.1162082,1.1656232,0.73436606,0.80605125,0.7707803,0.8050961,0.0343158
77,-0.6136346,-0.48275515,"('unmotivated', 'motivated')",-0.36999288,-0.50043124,0.12395278,0.15726097,-0.7465557,-0.68212885,-0.4015576,-0.3770136,0.024544
78,-0.9772484,-0.8256054,"('nonresilient', 'resilient')",-0.4606998,-0.42151296,0.019436516,0.073787466,0.35705745,0.39304563,-0.2653636,-0.1950713,0.0702923
79,-1.2375393,-1.1303658,"('wavering', 'unwavering')",-0.8887007,-0.7865372,-0.94721645,-0.9015047,-0.07254486,-0.16091394,-0.7865003,-0.7448304,0.0416699
80,-0.47787005,-0.53131294,"('dominated', 'dominating')",-0.21829005,-0.3640677,0.023939453,0.048527014,-0.92983186,-0.82764864,-0.4005131,-0.4186256,-0.0181125
81,0.08226582,-2.834946e-06,"('submissive', 'aggressive')",0.086949594,-0.19421126,0.657646,0.62871337,-0.5382976,-0.4454041,0.0721409,-0.0027262,-0.0748671
82,-0.33849856,-0.36079666,"('poor', 'rich')",0.9491954,0.8725545,-0.15136358,-0.27088416,5.637047,5.5235195,1.5240951,1.4410983,-0.0829968
83,0.25667664,0.2369236,"('powerless', 'powerful')",-0.114146076,-0.2691642,-0.08877549,-0.07787984,-0.6444608,-0.6611409,-0.1476764,-0.1928153,-0.0451389
84,0.0036167093,-0.085474536,"('inferior', 'superior')",0.32089347,0.17527258,0.13897443,0.09224819,0.601718,0.5801586,0.2663006,0.1905512,-0.0757494
85,-0.97042376,-0.935376,"('insignificant', 'prestigious')",-0.162048,-0.030983355,-1.2386566,-1.1423551,0.23714393,0.11843289,-0.5334961,-0.4975704,0.0359257
86,-1.4620869,-1.4188792,"('uninfluential', 'influential')",1.1958073,1.0653177,0.26226008,0.21191804,0.12430735,0.03970232,0.030072,-0.0254853,-0.0555573
87,0.5273995,0.5735104,"('unsuccessful', 'successful')",-0.3532078,-0.49852878,1.2983763,1.3400805,0.7634198,0.848192,0.558997,0.5658135,0.0068165
88,-0.5195442,-0.53956765,"('low', 'eminent')",0.30265856,0.2654907,-0.32776725,-0.3955825,0.4598945,0.34598133,-0.0211896,-0.0809195,-0.0597299
