,ulta_male,ulta_female,tuple,beauty_male,beauty_female,inc_male,inc_female,average_male,average_female,female-male
77,-0.9786543,-0.7353763,"('unmotivated', 'motivated')",-0.7503304,-0.54443127,-0.88809407,-0.64190316,-0.8723596,-0.6405702,0.2317894
78,-1.1155672,-1.034088,"('nonresilient', 'resilient')",1.0881631,1.2389777,0.47419196,0.49980778,0.1489293,0.2348991,0.0859698
79,-0.8582202,-0.8344973,"('wavering', 'unwavering')",-0.853953,-0.33441383,-0.28247464,-0.115215786,-0.6648826,-0.4280423,0.2368403
80,0.50101733,0.2862887,"('dominated', 'dominating')",-0.3201542,-0.7582152,-1.1807787,-1.2839081,-0.3333052,-0.5852782,-0.251973
81,0.25312132,0.05046299,"('submissive', 'aggressive')",0.75396824,0.3976854,-0.38196537,-0.36435986,0.2083747,0.0279295,-0.1804452
82,0.3070036,0.31646663,"('poor', 'rich')",1.1713393,1.353691,6.5314565,6.451371,2.669933,2.7071762,0.0372432
83,-0.39383692,-0.5172801,"('powerless', 'powerful')",0.5652662,0.6293391,-0.9712038,-0.99325293,-0.2665915,-0.2937313,-0.0271398
84,0.53479177,0.3570099,"('inferior', 'superior')",0.24191727,0.06229961,1.0319762,1.0104095,0.6028951,0.476573,-0.1263221
85,-0.39242908,-0.31761146,"('insignificant', 'prestigious')",-0.58060384,-0.07096309,0.17331801,0.26780134,-0.2665716,-0.0402577,0.2263139
86,-1.7542946,-1.6645924,"('uninfluential', 'influential')",1.0970732,1.0829697,0.17945255,0.05239483,-0.1592563,-0.1764093,-0.017153
87,-0.08631718,-0.17681587,"('unsuccessful', 'successful')",1.5921398,1.3461758,0.71541053,0.81004554,0.740411,0.6598018,-0.0806092
88,0.035372294,-0.14307967,"('low', 'eminent')",0.75987196,0.8144938,0.8358404,0.7476004,0.5436949,0.4730048,-0.0706901
