,manitowoc_male,manitowoc_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
53,-0.3608902,-0.3706085,"('uncreative', 'creative')",0.413821,0.24667557,1.413947,1.3510908,0.4889593,0.4090526,-0.0799067
54,-0.07331579,-0.10962951,"('incapable', 'capable')",-0.29052034,-0.3107574,1.1740403,1.2580147,0.270068,0.2792093,0.0091413
55,-2.0840352,-1.9927154,"('incompetent', 'clever')",0.9395857,1.1408288,-0.32748067,-0.2620235,-0.4906434,-0.3713033,0.1193401
56,-0.8407458,-0.83381724,"('impractical', 'practical')",0.92340374,0.9942641,-0.39126158,-0.3627913,-0.1028679,-0.0674481,0.0354198
57,-0.6756979,-0.6314175,"('unimaginative', 'imaginative')",0.0430053,0.03600841,-2.962393,-2.9142344,-1.1983619,-1.1698812,0.0284807
58,-1.4387708,-1.3894104,"('undiscriminating', 'discriminating')",1.0221881,0.98491126,0.17906009,0.13756308,-0.0791742,-0.0889787,-0.0098045
59,1.4413898,1.3830421,"('foolish', 'wise')",0.033701807,-0.11674661,1.0803801,1.0433398,0.8518239,0.7698784,-0.0819455
60,-1.4196526,-1.377118,"('inefficient', 'efficient')",0.8095994,1.0489655,-0.46429023,-0.3060207,-0.3581145,-0.2113911,0.1467234
61,-0.77623874,-0.888537,"('illogical', 'logical')",0.071196765,-0.07118097,0.39897662,0.25205678,-0.1020218,-0.2358871,-0.1338653
62,-1.542833,-1.4271535,"('incompetent', 'brilliant')",0.30526546,0.56652707,-0.077552296,0.092045836,-0.4383733,-0.2561935,0.1821798
63,-0.6552407,-0.61172414,"('unperceptive', 'insightful')",0.3874048,0.3970681,0.66600436,0.77098393,0.1327228,0.1854426,0.0527198
64,-0.51943934,-0.56329876,"('shy', 'confident')",0.7004073,0.7265311,-6.861527,-6.819638,-2.2268531,-2.2188018,0.0080513
65,-1.4853702,-1.5466056,"('insecure', 'secure')",0.6993728,0.741108,-0.8045454,-0.7579509,-0.5301809,-0.5211495,0.0090314
66,0.2932563,0.29159373,"('inactive', 'active')",-0.01879916,-0.078491226,1.5296125,1.4880277,0.6013566,0.5670434,-0.0343132
67,-0.13511726,-0.22732687,"('doubtful', 'determined')",0.2708769,0.27689892,-0.19397788,-0.12945986,-0.0194061,-0.0266293,-0.0072232
68,-0.43390405,-0.43839055,"('dependent', 'independent')",-1.2284806,-1.2401139,-0.9190691,-0.9175749,-0.8604846,-0.8653598,-0.0048752
69,1.64294,1.6065772,"('lazy', 'industrious')",1.2675381,1.1187267,-0.13286531,-0.22729677,0.9258709,0.832669,-0.0932019
70,-0.9487087,-0.8576305,"('lethargic', 'energetic')",0.06325492,0.26411527,0.73525614,0.8696439,-0.0500659,0.0920429,0.1421088
71,0.7561239,0.7091588,"('diffident', 'self-confident')",0.29206845,0.26581314,0.7619432,0.7205257,0.6033785,0.5651658,-0.0382127
72,-0.76714385,-0.78341055,"('unambitious', 'ambitious')",-0.30262366,-0.26568618,-0.7873265,-0.7217814,-0.6190313,-0.5902927,0.0287386
73,0.78607124,0.85801315,"('helpless', 'self-reliant')",1.068106,1.0345277,-3.304684,-3.2721434,-0.4835022,-0.4598675,0.0236347
74,-0.7396953,-0.6550038,"('undedicated', 'dedicated')",0.5151795,0.5560295,0.0488292,0.067050144,-0.0585622,-0.0106414,0.0479208
75,0.8309968,0.87877643,"('meek', 'impulsive')",-0.8352861,-0.8221066,-0.2921201,-0.16234066,-0.0988031,-0.0352236,0.0635795
76,-0.42050785,-0.30258983,"('anxious', 'daring')",0.8745034,1.134523,-0.74432874,-0.60633814,-0.0967777,0.0751984,0.1719761
77,-1.8711603,-1.8716007,"('unmotivated', 'motivated')",0.22755714,0.2702062,-0.808023,-0.6517471,-0.8172087,-0.7510472,0.0661615
78,-0.80298424,-0.77831864,"('nonresilient', 'resilient')",0.33268043,0.32782474,0.26524675,0.2807802,-0.0683524,-0.0565712,0.0117812
79,0.44068652,0.4417807,"('wavering', 'unwavering')",-1.4329191,-1.5974978,0.20850657,0.21819162,-0.261242,-0.3125085,-0.0512665
80,-0.08489886,-0.16183457,"('dominated', 'dominating')",0.57404464,0.7428919,-1.4530042,-1.3735183,-0.3212862,-0.2641537,0.0571325
81,-1.5283172,-1.6416703,"('submissive', 'aggressive')",0.18549398,0.31399605,-1.4596021,-1.3015258,-0.9341418,-0.8764,0.0577418
82,-0.8485757,-0.84265697,"('poor', 'rich')",0.01602637,-0.03626542,6.039792,6.0653405,1.7357477,1.728806,-0.0069417
83,-0.84573793,-0.83201385,"('powerless', 'powerful')",-0.25678682,-0.19338597,-0.81943035,-0.8169905,-0.6406517,-0.6141301,0.0265216
84,-0.28323507,-0.3704253,"('inferior', 'superior')",0.41799456,0.38015252,0.7278993,0.76435995,0.2875529,0.2580291,-0.0295238
85,0.88010037,0.9342557,"('insignificant', 'prestigious')",-0.5874002,-0.80450445,1.3524425,1.3051693,0.5483809,0.4783068,-0.0700741
86,-1.8204691,-1.8844246,"('uninfluential', 'influential')",-0.13198204,-0.21373099,0.19371963,0.11899293,-0.5862439,-0.6597209,-0.073477
87,-0.5419419,-0.6159518,"('unsuccessful', 'successful')",1.0204805,0.98683375,0.7615439,0.8015996,0.4133608,0.3908272,-0.0225336
88,-0.45153832,-0.46557134,"('low', 'eminent')",-0.44948837,-0.6135371,0.2711223,0.2952575,-0.2099681,-0.2612837,-0.0513156
