,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
32,-0.5144145,-0.7251386,"('unkind', 'kind')",0.22334802,0.14346068,1.150606,1.0286049,0.2865132,0.1489757,-0.1375375
33,0.22559035,0.10992104,"('wrong', 'right')",1.1365544,1.0980747,-0.70457476,-0.717619,0.21919,0.1634589,-0.0557311
34,0.19981718,0.35438058,"('mean', 'honorable')",0.66312605,0.8032991,5.516961,5.7225924,2.1266348,2.293424,0.1667892
35,-0.08880578,-0.032832906,"('corrupt', 'incorrupt')",-0.9322675,-1.0111843,-0.8423488,-0.89903724,-0.6211407,-0.6476848,-0.0265441
36,-0.23820351,-0.23298386,"('hostile', 'amicable')",0.23918095,0.051547542,-0.4168182,-0.5746368,-0.1386136,-0.2520244,-0.1134108
37,-0.019257281,-0.022209752,"('fake', 'genuine')",-0.7037969,-0.7185377,0.2899642,0.35939795,-0.1443633,-0.1271165,0.0172468
38,-0.2930988,-0.3098655,"('untruthful', 'truthful')",0.49590573,0.5153496,0.15209433,0.30668622,0.1183004,0.1707234,0.052423
39,1.0189923,0.9400468,"('exploitative', 'cooperative')",1.1208587,1.1035389,0.42370683,0.3962235,0.8545193,0.8132698,-0.0412495
40,-0.3796765,-0.3250582,"('stingy', 'generous')",1.1678147,1.2505064,-2.0979843,-2.0527594,-0.4366153,-0.3757704,0.0608449
41,0.02602517,0.012836235,"('unforgiving', 'forgiving')",1.0117667,0.99111104,-0.07391785,-0.09422121,0.3212913,0.303242,-0.0180493
42,0.634619,0.5872732,"('unreliable', 'reliable')",0.52566123,0.59219354,-3.0790834,-2.9293432,-0.6396011,-0.5832922,0.0563089
43,-0.32888508,-0.39511248,"('irresponsible', 'responsible')",0.6411806,0.7098194,0.43927175,0.49886346,0.2505224,0.2711901,0.0206677
44,0.76726687,0.66236484,"('prejudiced', 'unprejudiced')",-0.44711804,-0.39539048,-1.3673781,-1.4117975,-0.3490764,-0.3816077,-0.0325313
45,-0.39178717,-0.35616285,"('incompetent', 'competent')",-0.5516983,-0.47856656,0.004179869,0.05438993,-0.3131019,-0.2601132,0.0529887
46,-0.5379868,-0.6514073,"('uncompetitive', 'competitive')",0.40505388,0.45473012,-0.77361727,-0.7546343,-0.3021834,-0.3171038,-0.0149204
47,0.1528218,0.2606504,"('stupid', 'smart')",1.3127518,1.3495749,5.6509895,5.799657,2.3721876,2.4699607,0.0977731
48,-0.9191102,-0.95466006,"('unintelligent', 'intelligent')",-0.77312696,-0.72067416,0.29371798,0.26809895,-0.4661731,-0.4690784,-0.0029053
49,-0.3383417,-0.3004893,"('unable', 'able')",-0.9753028,-0.8370499,-0.22179228,-0.070969805,-0.5118123,-0.4028363,0.108976
50,-0.03740129,-0.039726768,"('clumsy', 'skillful')",0.2213864,0.2389508,0.10214746,0.14970988,0.0953775,0.1163113,0.0209338
51,-0.40365314,-0.5271043,"('uneducated', 'educated')",-0.10713753,-0.1679562,0.8258391,0.75827,0.1050161,0.0210698,-0.0839463
52,0.37463108,0.23975812,"('irrational', 'rational')",0.64844716,0.42481375,0.24899137,0.14525689,0.4240232,0.2699429,-0.1540803
53,-1.3373106,-1.3362119,"('uncreative', 'creative')",1.2330043,1.2396971,0.2437084,0.24468373,0.0464674,0.0493896,0.0029222
54,-0.42652062,-0.6036178,"('incapable', 'capable')",0.76953024,0.68865937,0.8722254,0.9033084,0.4050783,0.32945,-0.0756283
55,-0.104523174,-0.12346284,"('incompetent', 'clever')",-0.48031142,-0.42525885,0.45890388,0.48984596,-0.0419769,-0.0196252,0.0223517
56,0.34310043,0.23078607,"('impractical', 'practical')",0.31700107,0.3570038,-0.7484683,-0.6434926,-0.0294556,-0.0185676,0.010888
57,-0.72562015,-0.87007827,"('unimaginative', 'imaginative')",-0.36132964,-0.3367777,-3.0988858,-3.1421847,-1.3952786,-1.4496803,-0.0544017
58,-0.069808975,-0.082193725,"('undiscriminating', 'discriminating')",1.2055209,1.2142456,-0.001658475,0.05050592,0.3780178,0.3941859,0.0161681
59,0.3456332,0.35130966,"('foolish', 'wise')",0.849211,0.72547567,-0.13502319,-0.048101075,0.3532737,0.3428948,-0.0103789
60,0.2994274,0.32923537,"('inefficient', 'efficient')",0.11579564,0.30597833,-0.044675082,0.12219796,0.123516,0.2524706,0.1289546
61,0.35029536,0.19327429,"('illogical', 'logical')",1.3998075,1.3621278,0.56122667,0.41541415,0.7704431,0.6569387,-0.1135044
62,0.3931482,0.4470023,"('incompetent', 'brilliant')",0.51593214,0.7793359,0.52658445,0.75899583,0.478555,0.661778,0.183223
63,-0.12659797,-0.19072723,"('unperceptive', 'insightful')",0.9969578,1.0384591,0.68472534,0.8904381,0.5183617,0.57939,0.0610283
64,0.6042291,0.53630257,"('shy', 'confident')",0.2612649,0.28481933,-6.2667785,-6.2548003,-1.8004281,-1.8112262,-0.0107981
65,0.48435134,0.3326026,"('insecure', 'secure')",-0.22771813,-0.30525383,-0.04120917,-0.010719499,0.071808,0.0055431,-0.0662649
66,-0.88595384,-0.9306909,"('inactive', 'active')",0.63902205,0.6226455,0.45432672,0.40509844,0.0691316,0.032351,-0.0367806
67,0.6974191,0.53294986,"('doubtful', 'determined')",-0.02521649,-0.08458327,-0.5430253,-0.6137638,0.0430591,-0.0551324,-0.0981915
68,0.2497845,0.23123564,"('dependent', 'independent')",-1.6399648,-1.5964364,-1.1814848,-1.0328836,-0.8572218,-0.7993615,0.0578603
69,0.36664975,0.47010437,"('lazy', 'industrious')",0.6320832,0.68286085,-1.5058537,-1.380795,-0.1690402,-0.0759433,0.0930969
70,-0.24083082,-0.2590894,"('lethargic', 'energetic')",-0.17495653,-0.043025196,0.37305775,0.48225352,-0.0142432,0.0600463,0.0742895
71,-0.43366688,-0.3641133,"('diffident', 'self-confident')",1.4289902,1.4530929,0.17742018,0.25296146,0.3909145,0.4473137,0.0563992
72,-0.6720069,-0.70234096,"('unambitious', 'ambitious')",-0.100088306,-0.008779906,-0.39181602,-0.34881973,-0.3879704,-0.3533135,0.0346569
73,1.3436692,1.3248748,"('helpless', 'self-reliant')",1.039704,0.99870545,-3.33396,-3.1474504,-0.3168623,-0.2746234,0.0422389
74,-0.26561034,-0.3028308,"('undedicated', 'dedicated')",0.6358818,0.64275634,-0.29111907,-0.28067046,0.0263841,0.0197517,-0.0066324
75,-0.021703126,-0.003945527,"('meek', 'impulsive')",-0.72124183,-0.6290779,-0.81433165,-0.74359226,-0.5190922,-0.4588719,0.0602203
76,0.08920567,0.033557814,"('anxious', 'daring')",-0.3948601,-0.30004546,-0.24679376,-0.27220458,-0.1841494,-0.1795641,0.0045853
77,-0.36231148,-0.3636309,"('unmotivated', 'motivated')",0.69658774,0.78461146,-1.4253045,-1.2888821,-0.3636761,-0.2893005,0.0743756
78,-1.1932641,-1.1574618,"('nonresilient', 'resilient')",0.48432207,0.60280937,-0.23287462,-0.12110361,-0.3139389,-0.225252,0.0886869
79,-0.8898155,-0.95782596,"('wavering', 'unwavering')",-0.7714937,-0.85108364,-0.61748177,-0.5436654,-0.759597,-0.7841917,-0.0245947
80,0.53206784,0.46262854,"('dominated', 'dominating')",-0.25802535,-0.21036467,-0.24358624,-0.1673516,0.0101521,0.0283041,0.018152
81,0.43346134,0.22146484,"('submissive', 'aggressive')",0.32611483,0.33796704,-0.71974367,-0.6880444,0.0132775,-0.0428708,-0.0561483
82,-0.665219,-0.66262764,"('poor', 'rich')",-0.13894431,-0.048740923,6.613512,6.607737,1.9364495,1.9654562,0.0290067
83,0.15641682,-0.010671489,"('powerless', 'powerful')",0.5664482,0.52567995,-1.0185252,-1.0672963,-0.0985534,-0.1840959,-0.0855425
84,0.5186578,0.45254177,"('inferior', 'superior')",0.26363394,0.25627685,0.50423735,0.49144387,0.428843,0.4000875,-0.0287555
85,-0.1455971,-0.21339035,"('insignificant', 'prestigious')",1.5776101,1.4670923,-0.1699952,-0.2404321,0.4206726,0.3377566,-0.082916
86,-1.3885442,-1.5440706,"('uninfluential', 'influential')",-0.2280262,-0.2941264,-0.10034404,-0.18227182,-0.5723048,-0.6734896,-0.1011848
87,0.29076698,0.1775775,"('unsuccessful', 'successful')",1.1616169,1.1164892,1.1805906,1.2395363,0.8776582,0.8445343,-0.0331239
88,-1.0016403,-1.1923227,"('low', 'eminent')",-0.83112276,-0.9048939,-0.17139836,-0.25314653,-0.6680538,-0.7834544,-0.1154006
