,zoetis_male,zoetis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
22,0.9109846,0.89061254,"('untrustworthy', 'trustworthy')",-0.39519456,-0.45019114,0.257895,0.2202107,-0.0376843
23,1.0375541,1.0583974,"('insincere', 'sincere')",5.3999996,5.364929,3.2187769,3.2116632,-0.0071137
24,-0.17187548,-0.22927353,"('dishonest', 'honest')",0.54797685,0.48447487,0.1880507,0.1276007,-0.06045
25,-0.25336945,-0.30839452,"('egoistic', 'altruistic')",1.600941,1.5055813,0.6737857,0.5985934,-0.0751923
26,0.71650475,0.5425066,"('hardhearted', 'benevolent')",1.8806957,1.7058713,1.2986002,1.1241889,-0.1744113
27,0.8096542,0.94229114,"('hardhearted', 'softhearted')",1.3332524,1.3016366,1.0714533,1.1219639,0.0505106
28,0.03188642,-0.018694928,"('disloyal', 'loyal')",0.88321626,0.7230615,0.4575513,0.3521833,-0.105368
29,-0.8384864,-0.88379097,"('unfair', 'fair')",-0.4036597,-0.56080765,-0.621073,-0.7222993,-0.1012263
30,1.3284621,1.2760164,"('intolerant', 'tolerant')",1.4936612,1.4818848,1.4110616,1.3789506,-0.032111
31,-1.3482647,-1.2637435,"('evil', 'good')",-0.8831944,-0.9177961,-1.1157296,-1.0907698,0.0249598
32,0.6255089,0.52104735,"('unkind', 'kind')",1.1830709,0.97616285,0.9042899,0.7486051,-0.1556848
33,-0.2562672,-0.3022214,"('wrong', 'right')",-0.37693238,-0.48764557,-0.3165998,-0.3949335,-0.0783337
34,-0.057449963,0.027736811,"('mean', 'honorable')",5.584575,5.76894,2.7635627,2.8983383,0.1347756
35,-0.81869835,-0.854787,"('corrupt', 'incorrupt')",-0.23863135,-0.41204667,-0.5286648,-0.6334168,-0.104752
36,-1.7292407,-1.8065368,"('hostile', 'amicable')",0.24166837,0.031953383,-0.7437862,-0.8872917,-0.1435055
37,0.67579854,0.6651329,"('fake', 'genuine')",0.31654558,0.34279755,0.4961721,0.5039652,0.0077931
38,-0.08620922,0.0024322588,"('untruthful', 'truthful')",-0.083862565,-0.044903528,-0.0850359,-0.0212356,0.0638003
39,0.53246665,0.5385793,"('exploitative', 'cooperative')",0.55487096,0.49830317,0.5436688,0.5184412,-0.0252276
40,0.39540133,0.426121,"('stingy', 'generous')",-1.4400563,-1.4728884,-0.5223275,-0.5233837,-0.0010562
41,0.9963782,0.9979779,"('unforgiving', 'forgiving')",0.29271662,0.22815111,0.6445474,0.6130645,-0.0314829
42,0.59610045,0.6821048,"('unreliable', 'reliable')",-3.0967493,-2.9891233,-1.2503245,-1.1535093,0.0968152
43,0.11426808,0.21293172,"('irresponsible', 'responsible')",0.53261113,0.55800563,0.3234396,0.3854687,0.0620291
44,-0.011021221,-0.042040043,"('prejudiced', 'unprejudiced')",-1.3549538,-1.3525422,-0.6829875,-0.6972911,-0.0143036
45,-0.059934493,-0.021474969,"('incompetent', 'competent')",-0.040492937,0.009005565,-0.0502137,-0.0062347,0.043979
46,0.2975974,0.3715305,"('uncompetitive', 'competitive')",-0.5205308,-0.4966121,-0.1114667,-0.0625408,0.0489259
47,-0.4833467,-0.5374053,"('stupid', 'smart')",5.0643673,5.161149,2.2905102,2.3118718,0.0213616
48,0.87061644,0.8477537,"('unintelligent', 'intelligent')",0.60015553,0.5744105,0.735386,0.7110821,-0.0243039
49,-0.3675804,-0.15625872,"('unable', 'able')",0.10860605,0.22099811,-0.1294872,0.0323697,0.1618569
50,-0.06307058,0.020242447,"('clumsy', 'skillful')",0.00379882,-0.022446226,-0.0296359,-0.0011019,0.028534
51,-0.060169823,-0.23383646,"('uneducated', 'educated')",0.47734296,0.3624183,0.2085866,0.0642909,-0.1442957
52,-0.9741355,-1.055567,"('irrational', 'rational')",0.3874357,0.24135903,-0.2933499,-0.407104,-0.1137541
53,-1.3814858,-1.2793174,"('uncreative', 'creative')",0.56043905,0.53305465,-0.4105234,-0.3731314,0.037392
54,-0.6339743,-0.7071499,"('incapable', 'capable')",1.1531672,1.1469207,0.2595965,0.2198854,-0.0397111
55,1.230776,1.2880983,"('incompetent', 'clever')",0.24970129,0.29677993,0.7402386,0.7924391,0.0522005
56,0.53636456,0.52470744,"('impractical', 'practical')",-0.24247715,-0.1873939,0.1469437,0.1686568,0.0217131
57,0.27552313,0.22494347,"('unimaginative', 'imaginative')",-2.1723614,-2.2165847,-0.9484191,-0.9958206,-0.0474015
58,0.44373754,0.43546817,"('undiscriminating', 'discriminating')",0.18691985,0.18040511,0.3153287,0.3079366,-0.0073921
59,-0.35013738,-0.33615482,"('foolish', 'wise')",0.36399996,0.32402417,0.0069313,-0.0060653,-0.0129966
60,1.2198237,1.3182073,"('inefficient', 'efficient')",0.016971514,0.19476068,0.6183976,0.756484,0.1380864
61,-0.25972363,-0.31362894,"('illogical', 'logical')",0.18253304,-0.016238337,-0.0385953,-0.1649336,-0.1263383
62,0.7413435,0.89377666,"('incompetent', 'brilliant')",0.18977226,0.4105565,0.4655579,0.6521666,0.1866087
63,0.39395687,0.46841145,"('unperceptive', 'insightful')",0.8926781,0.9985463,0.6433175,0.7334789,0.0901614
64,-0.2611772,-0.2572586,"('shy', 'confident')",-6.1604924,-6.1513824,-3.2108347,-3.2043204,0.0065143
65,0.7615049,0.7441753,"('insecure', 'secure')",-0.15897158,-0.15728731,0.3012667,0.293444,-0.0078227
66,-1.2885927,-1.2639923,"('inactive', 'active')",0.2653528,0.23292486,-0.5116199,-0.5155337,-0.0039138
67,0.32254905,0.27322552,"('doubtful', 'determined')",-0.3504459,-0.35828704,-0.0139484,-0.0425308,-0.0285824
68,-0.24667889,-0.19923621,"('dependent', 'independent')",-0.42369282,-0.42604658,-0.3351859,-0.3126414,0.0225445
69,-0.58671695,-0.5224202,"('lazy', 'industrious')",-0.45636237,-0.4648578,-0.5215397,-0.493639,0.0279007
70,0.3724674,0.40189618,"('lethargic', 'energetic')",0.43192974,0.54999954,0.4021986,0.4759479,0.0737493
71,-0.86812204,-0.84648347,"('diffident', 'self-confident')",0.21620081,0.21881343,-0.3259606,-0.313835,0.0121256
72,0.122437835,0.15218814,"('unambitious', 'ambitious')",-0.7332068,-0.7653642,-0.3053845,-0.3065881,-0.0012036
73,0.39702687,0.41896254,"('helpless', 'self-reliant')",-2.8450983,-2.8369422,-1.2240357,-1.2089899,0.0150458
74,0.96276236,1.0167149,"('undedicated', 'dedicated')",0.17218776,0.12213077,0.5674751,0.5694228,0.0019477
75,0.124964595,0.081343845,"('meek', 'impulsive')",-0.40722677,-0.3418699,-0.1411311,-0.130263,0.0108681
76,1.1173755,1.1859909,"('anxious', 'daring')",0.14495553,0.25801447,0.6311655,0.7220027,0.0908372
77,-0.3813082,-0.33519807,"('unmotivated', 'motivated')",-1.1419101,-1.0026406,-0.7616091,-0.6689193,0.0926898
78,0.3727347,0.50008553,"('nonresilient', 'resilient')",0.1513231,0.2770139,0.2620289,0.3885497,0.1265208
79,-0.87845194,-0.8863795,"('wavering', 'unwavering')",-0.19577514,-0.15623304,-0.5371135,-0.5213063,0.0158072
80,0.38480124,0.345507,"('dominated', 'dominating')",-1.1954583,-1.1394988,-0.4053285,-0.3969959,0.0083326
81,1.0040009,0.8381613,"('submissive', 'aggressive')",-0.6162555,-0.5920874,0.1938727,0.123037,-0.0708357
82,-0.53982824,-0.62132263,"('poor', 'rich')",5.685798,5.742301,2.5729849,2.5604892,-0.0124957
83,-0.07503998,-0.11157803,"('powerless', 'powerful')",-0.9390183,-0.9855216,-0.5070292,-0.5485498,-0.0415206
84,-0.08159545,-0.10942403,"('inferior', 'superior')",0.8137188,0.81651914,0.3660617,0.3535475,-0.0125142
85,-0.09333213,-0.14329886,"('insignificant', 'prestigious')",0.641005,0.59943676,0.2738364,0.2280689,-0.0457675
86,-0.097386405,-0.20485997,"('uninfluential', 'influential')",-0.02803399,-0.19396812,-0.0627102,-0.199414,-0.1367038
87,-0.5835742,-0.667808,"('unsuccessful', 'successful')",0.78444,0.8399689,0.1004329,0.0860805,-0.0143524
88,-0.37993306,-0.524313,"('low', 'eminent')",0.33359796,0.30987343,-0.0231676,-0.1072198,-0.0840522
