,vornado_male,vornado_female,tuple,realty_male,realty_female,trust_male,trust_female,average_male,average_female,female-male
62,0.15391532,0.13154532,"('incompetent', 'brilliant')",-0.9474466,-0.90086424,0.98746425,1.0573387,0.0646443,0.0960066,0.0313623
63,-0.6936727,-0.67675227,"('unperceptive', 'insightful')",-0.53407884,-0.4751888,1.1028515,1.1267846,-0.0416333,-0.0083855,0.0332478
64,0.46820343,0.42130357,"('shy', 'confident')",-0.18219846,-0.24037175,-5.67719,-5.711576,-1.7970616,-1.843548,-0.0464864
65,0.39308554,0.20640299,"('insecure', 'secure')",-1.5897437,-1.6580907,0.97529435,0.9681382,-0.0737879,-0.1611832,-0.0873953
66,-0.49215582,-0.41227093,"('inactive', 'active')",0.84228414,0.90755683,0.5059092,0.49475166,0.2853458,0.3300125,0.0446667
67,0.28712547,0.21142778,"('doubtful', 'determined')",0.9502049,0.9156261,0.22546896,0.22951108,0.4875998,0.4521883,-0.0354115
68,-0.30935186,-0.3493469,"('dependent', 'independent')",-1.9203101,-1.9575361,-1.5016294,-1.4705584,-1.2437638,-1.2591472,-0.0153834
69,-0.22323802,-0.107068,"('lazy', 'industrious')",2.0185854,2.018027,-1.8472141,-1.875855,-0.0172889,0.0117013,0.0289902
70,0.17537145,0.15404907,"('lethargic', 'energetic')",-1.5011786,-1.4457312,0.9606195,0.9656254,-0.1217292,-0.1086856,0.0130436
71,-0.5665203,-0.5285807,"('diffident', 'self-confident')",1.4402386,1.4959787,0.74252486,0.74197346,0.5387477,0.5697905,0.0310428
72,-0.6262572,-0.6338107,"('unambitious', 'ambitious')",0.24023433,0.25125217,0.57602334,0.6492959,0.0633335,0.0889125,0.025579
73,0.5388386,0.5466717,"('helpless', 'self-reliant')",1.1667103,1.1117853,-4.1577654,-4.1703386,-0.8174055,-0.8372939,-0.0198884
74,-0.6979122,-0.69587743,"('undedicated', 'dedicated')",-1.6658227,-1.668428,-0.22305568,-0.2503527,-0.8622635,-0.8715527,-0.0092892
75,-0.02909353,0.022227371,"('meek', 'impulsive')",0.37917694,0.37023696,-0.8364674,-0.771947,-0.162128,-0.1264942,0.0356338
76,0.9472645,0.913992,"('anxious', 'daring')",0.022902092,0.06165168,0.5809309,0.6012316,0.5170325,0.5256251,0.0085926
77,-0.810375,-0.7785874,"('unmotivated', 'motivated')",-0.30993664,-0.29584542,-0.5746971,-0.46110052,-0.5650029,-0.5118445,0.0531584
78,-0.6461197,-0.5382046,"('nonresilient', 'resilient')",0.47122502,0.5926159,0.41926455,0.45609623,0.0814566,0.1701692,0.0887126
79,-0.78872687,-0.7424774,"('wavering', 'unwavering')",0.92924005,0.89468265,-0.26489237,-0.2667833,-0.0414597,-0.0381927,0.003267
80,-0.026319431,-0.1329185,"('dominated', 'dominating')",-1.4133905,-1.4730779,-0.27478242,-0.2930205,-0.5714974,-0.6330056,-0.0615082
81,0.5852587,0.35241205,"('submissive', 'aggressive')",-1.206249,-1.3125639,0.45464563,0.53487515,-0.0554482,-0.1417589,-0.0863107
82,-0.2128514,-0.29261333,"('poor', 'rich')",-1.2815108,-1.2640297,6.2915926,6.302188,1.5990767,1.5818483,-0.0172284
83,-1.1518369,-1.1887722,"('powerless', 'powerful')",0.30743966,0.27270198,-0.40468884,-0.44083408,-0.416362,-0.4523014,-0.0359394
84,-0.079903126,-0.17266592,"('inferior', 'superior')",-1.323817,-1.3803053,0.13808218,0.08905041,-0.4218793,-0.4879736,-0.0660943
85,-0.7129307,-0.59832567,"('insignificant', 'prestigious')",2.1758196,2.1986897,-0.5593129,-0.5989936,0.301192,0.3337901,0.0325981
86,-1.680124,-1.7213091,"('uninfluential', 'influential')",-2.5301247,-2.5061944,0.17088464,0.1413464,-1.3464548,-1.3620523,-0.0155975
87,-0.34733677,-0.45620733,"('unsuccessful', 'successful')",0.7942784,0.7176925,0.85006565,0.8603703,0.4323358,0.3739518,-0.058384
88,-1.2767419,-1.4148269,"('low', 'eminent')",-0.86897296,-1.0489992,0.11963758,0.0566156,-0.6753591,-0.8024035,-0.1270444
