,reynolds_male,reynolds_female,tuple,american_male,american_female,inc_male,inc_female,average_male,average_female,female-male
35,-0.5707638,-0.74472594,"('corrupt', 'incorrupt')",0.25304997,0.031152826,-0.1606264,-0.26559114,-0.1594468,-0.3263881,-0.1669413
36,0.16028059,0.050180547,"('hostile', 'amicable')",0.06398025,-0.1529337,0.18968336,0.05650635,0.1379814,-0.0154156,-0.153397
37,0.66433054,0.75075144,"('fake', 'genuine')",-0.40893435,-0.4315818,0.23881587,0.21706799,0.1647374,0.1787459,0.0140085
38,0.2425656,0.23138076,"('untruthful', 'truthful')",0.2807206,0.27818742,0.2778815,0.31669116,0.2670559,0.2754198,0.0083639
39,0.45478702,0.61727095,"('exploitative', 'cooperative')",0.78319585,0.9853176,-0.31017944,-0.2093202,0.3092678,0.4644228,0.155155
40,1.0442882,0.9607341,"('stingy', 'generous')",0.30045986,0.25370103,-1.2639793,-1.4198762,0.0269229,-0.0684804,-0.0954033
41,0.05371197,0.060860027,"('unforgiving', 'forgiving')",-0.21171615,-0.05506245,-0.30607662,-0.31048355,-0.1546936,-0.101562,0.0531316
42,-0.75674015,-0.66495526,"('unreliable', 'reliable')",-0.13067755,0.110517085,-2.9954882,-2.809057,-1.294302,-1.121165,0.173137
43,0.3249893,0.48405018,"('irresponsible', 'responsible')",-0.28096294,0.00023761019,0.34692943,0.38083822,0.1303186,0.2883753,0.1580567
44,-1.2733811,-1.1637838,"('prejudiced', 'unprejudiced')",-0.45246983,-0.35608575,-1.3296311,-1.1796995,-1.018494,-0.8998564,0.1186376
45,-1.0105121,-0.91867924,"('incompetent', 'competent')",-0.48691738,-0.28987727,-0.084718764,-0.21695586,-0.5273828,-0.4751708,0.052212
46,-0.004888065,0.124032065,"('uncompetitive', 'competitive')",-0.039006546,0.06529387,-0.29238278,-0.3847004,-0.1120925,-0.0651248,0.0469677
47,-0.6084003,-0.45170113,"('stupid', 'smart')",-0.674632,-0.41331482,5.177456,5.241143,1.2981412,1.4587091,0.1605679
48,0.2909487,0.30756643,"('unintelligent', 'intelligent')",-0.24252163,-0.19132063,0.1894396,0.12860493,0.0792889,0.0816169,0.002328
49,-0.5454661,-0.4315468,"('unable', 'able')",-0.63634324,-0.53475744,-0.46621782,-0.27997252,-0.5493424,-0.4154256,0.1339168
50,-0.5707257,-0.5528462,"('clumsy', 'skillful')",0.7825483,0.7041574,0.72444755,0.71383697,0.3120901,0.2883827,-0.0237074
51,-1.124746,-1.2038451,"('uneducated', 'educated')",0.29461908,0.27389616,0.08719368,-0.11751028,-0.2476444,-0.3491531,-0.1015087
52,-0.18372747,-0.4734041,"('irrational', 'rational')",-0.23406895,-0.4651057,0.24059221,0.14342968,-0.0590681,-0.2650267,-0.2059586
53,1.1541946,1.0490737,"('uncreative', 'creative')",-0.60106605,-0.7076381,1.0406431,0.8272146,0.5312572,0.3895501,-0.1417071
54,-0.36737043,-0.3679154,"('incapable', 'capable')",0.10827122,0.083423644,0.96000326,0.9865846,0.2336347,0.234031,0.0003963
55,-0.8167279,-0.74238443,"('incompetent', 'clever')",-0.88501793,-0.68554336,-0.28109694,-0.32710707,-0.6609476,-0.5850116,0.075936
56,0.26887068,0.2865417,"('impractical', 'practical')",0.30956656,0.5202212,-0.29553917,-0.27926758,0.0942993,0.1758318,0.0815325
57,0.0063318685,-0.075321406,"('unimaginative', 'imaginative')",-0.68888676,-0.715844,-2.2441304,-2.3985841,-0.9755618,-1.0632498,-0.087688
58,0.9098988,0.9887079,"('undiscriminating', 'discriminating')",0.41301873,0.39831865,0.2727235,0.19773251,0.5318804,0.528253,-0.0036274
59,0.03015431,-0.054760594,"('foolish', 'wise')",-0.0077473335,-0.15084872,0.5868386,0.57981265,0.2030819,0.1247344,-0.0783475
60,-0.1457314,0.0645267,"('inefficient', 'efficient')",-0.10378398,0.17121437,-0.20583054,-0.053549986,-0.151782,0.0607304,0.2125124
61,-0.1782982,-0.28839025,"('illogical', 'logical')",-0.32350627,-0.3968312,0.14382267,-0.019710757,-0.1193273,-0.2349774,-0.1156501
62,-0.30408233,-0.09430662,"('incompetent', 'brilliant')",-0.57500774,-0.25861034,0.22944015,0.46890533,-0.21655,0.0386628,0.2552128
63,-1.0833281,-1.0847847,"('unperceptive', 'insightful')",-0.07221337,0.0139865335,0.78013146,0.7976441,-0.1251367,-0.0910514,0.0340853
64,0.3279248,0.21880311,"('shy', 'confident')",0.37538397,0.3234249,-5.9690404,-5.8728056,-1.7552439,-1.7768593,-0.0216154
65,-0.68723375,-0.7382358,"('insecure', 'secure')",-0.18235128,-0.18913151,-0.5460072,-0.63907033,-0.4718641,-0.5221459,-0.0502818
66,-0.5395896,-0.59750575,"('inactive', 'active')",0.9148729,0.84321785,1.1476027,1.0974047,0.5076287,0.4477056,-0.0599231
67,0.3162477,0.19866455,"('doubtful', 'determined')",0.7195261,0.6546602,-0.36537805,-0.44732356,0.2234652,0.1353337,-0.0881315
68,-1.5738896,-1.6136507,"('dependent', 'independent')",-0.15262741,-0.273548,-0.62074596,-0.6727671,-0.782421,-0.8533219,-0.0709009
69,0.45254394,0.4493955,"('lazy', 'industrious')",1.4347193,1.407331,-0.14208542,0.005103305,0.581726,0.62061,0.038884
70,-0.40284377,-0.24402843,"('lethargic', 'energetic')",-0.19347458,0.041660734,0.21617402,0.3218329,-0.1267148,0.0398217,0.1665365
71,1.2538846,1.2959659,"('diffident', 'self-confident')",0.8880354,1.0248275,0.49663383,0.4066796,0.879518,0.9091577,0.0296397
72,0.17668076,0.15127848,"('unambitious', 'ambitious')",-0.42556977,-0.3668559,-0.9336197,-0.89422727,-0.3941696,-0.3699349,0.0242347
73,1.9329541,1.902359,"('helpless', 'self-reliant')",1.1647142,1.0157477,-2.8192878,-2.7039757,0.0927935,0.071377,-0.0214165
74,1.7189965,1.7570435,"('undedicated', 'dedicated')",0.74782753,0.7561569,0.43404326,0.2653913,0.9669557,0.9261972,-0.0407585
75,-0.17626785,-0.1726006,"('meek', 'impulsive')",0.57671356,0.53827447,-0.08130966,0.059791774,0.1063787,0.1418219,0.0354432
76,-0.80456924,-0.6174351,"('anxious', 'daring')",-0.4142709,-0.18828385,0.080970466,0.18336204,-0.3792899,-0.2074523,0.1718376
77,-0.057506505,-0.03078155,"('unmotivated', 'motivated')",-0.6546969,-0.58866215,-0.9887656,-0.96467024,-0.5669897,-0.528038,0.0389517
78,-0.2781228,-0.22113585,"('nonresilient', 'resilient')",-0.089393154,-0.019707404,0.66131914,0.72075176,0.0979344,0.1599695,0.0620351
79,-0.18487972,-0.24956518,"('wavering', 'unwavering')",0.45989856,0.36231986,0.3645019,0.3895391,0.2131736,0.1674313,-0.0457423
80,-1.1298592,-1.2035203,"('dominated', 'dominating')",-0.31073803,-0.31995732,-1.151403,-1.2442824,-0.8640001,-0.9225866,-0.0585865
81,-0.8333052,-0.9261188,"('submissive', 'aggressive')",0.27264354,0.37584865,-0.7935907,-0.8221315,-0.4514174,-0.4574672,-0.0060498
82,-1.2903794,-1.2634006,"('poor', 'rich')",-0.5025194,-0.33610526,6.0536485,5.9620786,1.4202499,1.4541909,0.033941
83,0.4782948,0.38696712,"('powerless', 'powerful')",-0.10965514,-0.11086016,-0.7813909,-0.81719196,-0.1375838,-0.1803617,-0.0427779
84,1.0074066,0.891962,"('inferior', 'superior')",0.80660623,0.6492036,0.8915306,0.7740753,0.9018478,0.771747,-0.1301008
85,1.0777414,1.0195022,"('insignificant', 'prestigious')",-0.12041697,-0.22027284,0.51981544,0.5502731,0.4923799,0.4498341,-0.0425458
86,-0.50958264,-0.6271225,"('uninfluential', 'influential')",-0.25726682,-0.31869686,-0.24886043,-0.554712,-0.33857,-0.5001771,-0.1616071
87,-0.33879423,-0.44050437,"('unsuccessful', 'successful')",0.7580952,0.6933488,1.0566691,0.90605325,0.49199,0.3862992,-0.1056908
88,-0.24060258,-0.27038434,"('low', 'eminent')",0.07562483,0.0015809713,0.23111908,0.1568042,0.0220471,-0.0373331,-0.0593802
