,juniper_male,juniper_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
20,0.75112045,0.69434476,"('rough', 'thoughtful')",-0.16182491,-0.056126446,1.1096843,1.0389248,0.5663266,0.5590477,-0.0072789
21,-0.5125089,-0.67587566,"('immoral', 'moral')",-0.64397424,-0.6494825,-0.74431425,-0.76412386,-0.6335991,-0.696494,-0.0628949
22,-0.05765441,-0.1477971,"('untrustworthy', 'trustworthy')",-0.0035214871,-0.028995711,-0.7548823,-0.8668517,-0.2720194,-0.3478815,-0.0758621
23,1.0022066,0.89694726,"('insincere', 'sincere')",0.48381817,0.4984467,5.2650933,5.158762,2.2503727,2.1847186,-0.0656541
24,0.5273906,0.50442946,"('dishonest', 'honest')",-1.3366255,-1.3476181,0.8320287,0.7740053,0.0075979,-0.0230611,-0.030659
25,1.1841853,1.1784075,"('egoistic', 'altruistic')",0.54827565,0.43422383,1.4269419,1.3493477,1.0531343,0.9873263,-0.065808
26,1.4834588,1.4324487,"('hardhearted', 'benevolent')",0.3874667,0.3399061,1.3236434,1.1663839,1.0648563,0.9795796,-0.0852767
27,0.2701097,0.33274686,"('hardhearted', 'softhearted')",-0.14781623,-0.19875905,1.0015668,0.8814522,0.3746201,0.33848,-0.0361401
28,0.84041256,0.6621279,"('disloyal', 'loyal')",-0.43133816,-0.58616954,0.921591,0.7011707,0.4435551,0.259043,-0.1845121
29,0.45746675,0.45261344,"('unfair', 'fair')",-0.7124429,-0.73602015,-0.71626675,-0.80871713,-0.3237476,-0.3640413,-0.0402937
30,0.6557212,0.5666639,"('intolerant', 'tolerant')",0.76692796,0.8248517,0.6440902,0.6489827,0.6889131,0.6801661,-0.008747
31,0.45829841,0.7745075,"('evil', 'good')",-0.40218782,-0.4731223,-1.039077,-1.0691206,-0.3276555,-0.2559118,0.0717437
32,0.34647003,0.078103244,"('unkind', 'kind')",0.16537797,0.1289525,0.9433258,0.75661296,0.4850579,0.3212229,-0.163835
33,2.093237,1.9656378,"('wrong', 'right')",1.4027143,1.3022931,-0.34266183,-0.40562364,1.0510964,0.9541024,-0.096994
34,0.5340364,0.70228577,"('mean', 'honorable')",0.21292068,0.3514131,5.8798237,6.0930195,2.2089268,2.3822395,0.1733127
35,0.15010265,0.1990011,"('corrupt', 'incorrupt')",-0.8478397,-0.92781156,0.0010441402,-0.10247392,-0.232231,-0.2770948,-0.0448638
36,1.1358787,1.2389419,"('hostile', 'amicable')",-0.43398514,-0.7337896,0.5675378,0.3753031,0.4231438,0.2934851,-0.1296587
37,0.34346732,0.24011922,"('fake', 'genuine')",-0.5497537,-0.49054652,0.120606825,0.12117319,-0.0285599,-0.0430847,-0.0145248
38,0.28813994,0.35053068,"('untruthful', 'truthful')",0.07617534,0.07383758,0.24951035,0.31681076,0.2046085,0.2470597,0.0424512
39,2.962897,2.9464395,"('exploitative', 'cooperative')",1.9967675,2.0331216,0.14760824,0.13636282,1.7024242,1.705308,0.0028838
40,0.65579265,0.70757025,"('stingy', 'generous')",0.2153402,0.22868975,-1.2556782,-1.4142911,-0.1281818,-0.1593437,-0.0311619
41,0.33861497,0.3698239,"('unforgiving', 'forgiving')",-0.8383973,-0.9006193,0.33204854,0.20650283,-0.0559113,-0.1080975,-0.0521862
42,-0.6546354,-0.6245022,"('unreliable', 'reliable')",-0.8863305,-0.7612301,-3.015013,-2.9384143,-1.5186596,-1.4413822,0.0772774
43,-0.44718242,-0.44772536,"('irresponsible', 'responsible')",-1.0215651,-0.93250483,0.15154769,0.19760203,-0.4390666,-0.3942094,0.0448572
44,-2.427769,-2.4394855,"('prejudiced', 'unprejudiced')",-1.0281197,-0.9111972,-1.3417126,-1.3047755,-1.5992004,-1.5518195,0.0473809
45,-0.8401947,-0.7999636,"('incompetent', 'competent')",-1.1115857,-1.0986904,-0.24270025,-0.33758378,-0.7314936,-0.7454126,-0.013919
46,-0.67550254,-0.7500828,"('uncompetitive', 'competitive')",1.0899706,1.1600932,-0.34861508,-0.36147508,0.021951,0.0161784,-0.0057726
47,-0.67203486,-0.70927894,"('stupid', 'smart')",0.81530094,0.90502286,5.5073104,5.6065454,1.8835255,1.9340965,0.050571
48,0.022126045,-0.08684532,"('unintelligent', 'intelligent')",-0.7284235,-0.7677886,0.43793303,0.37781104,-0.0894548,-0.158941,-0.0694862
49,-0.29102644,-0.3285036,"('unable', 'able')",-0.5966884,-0.478277,-0.13093545,-0.008159976,-0.3395501,-0.2716469,0.0679032
50,0.12134179,0.14197624,"('clumsy', 'skillful')",0.09868142,0.12847158,0.021011464,0.0352829,0.0803449,0.1019102,0.0215653
51,0.04195556,-0.1211603,"('uneducated', 'educated')",-0.5074655,-0.66329217,0.7735173,0.69422364,0.1026691,-0.0300763,-0.1327454
52,1.4459299,1.3399,"('irrational', 'rational')",0.61940193,0.31630832,0.023469428,-0.12471129,0.6962671,0.510499,-0.1857681
53,2.0546756,1.9586456,"('uncreative', 'creative')",1.094475,0.96692145,1.2324948,1.1470721,1.4605484,1.3575465,-0.1030019
54,0.7935758,0.6840571,"('incapable', 'capable')",-0.16441034,-0.3008831,1.2225989,1.2542831,0.6172548,0.545819,-0.0714358
55,-0.37823388,-0.43750498,"('incompetent', 'clever')",-0.4603492,-0.37784326,0.08861284,0.07104371,-0.2499901,-0.2481015,0.0018886
56,0.2605145,0.15694906,"('impractical', 'practical')",-0.30457127,-0.1905186,-0.1499069,-0.12548436,-0.0646546,-0.053018,0.0116366
57,-0.51927185,-0.6330533,"('unimaginative', 'imaginative')",-0.9140872,-1.0543969,-2.1750941,-2.2805185,-1.2028178,-1.3226562,-0.1198384
58,1.0123377,0.9512512,"('undiscriminating', 'discriminating')",0.51827896,0.46380442,-0.07221274,-0.040682103,0.4861346,0.4581245,-0.0280101
59,1.48522,1.5030556,"('foolish', 'wise')",0.6806524,0.5744634,0.45727977,0.47432953,0.874384,0.8506161,-0.0237679
60,-0.15133132,-0.26136318,"('inefficient', 'efficient')",0.78443545,0.9932986,-0.11591521,-0.04488545,0.1723963,0.2290166,0.0566203
61,1.8710989,1.7043109,"('illogical', 'logical')",1.4226657,1.250732,0.39896044,0.23505966,1.2309083,1.0633675,-0.1675408
62,-0.37399018,-0.3410487,"('incompetent', 'brilliant')",0.10539486,0.21549298,0.0017883927,0.15441537,-0.0889356,0.0096199,0.0985555
63,0.7135447,0.75342214,"('unperceptive', 'insightful')",0.77140677,0.8339296,1.0246412,1.1235895,0.8365308,0.9036471,0.0671163
64,-0.7271572,-0.79375327,"('shy', 'confident')",-0.2358475,-0.23617163,-5.9544253,-5.9824314,-2.30581,-2.3374521,-0.0316421
65,0.053299416,-0.1417773,"('insecure', 'secure')",0.74012125,0.805166,-0.21368542,-0.30619776,0.1932451,0.1190637,-0.0741814
66,-0.14086618,-0.09856181,"('inactive', 'active')",-0.25930053,-0.28925437,1.3477356,1.3351026,0.3158563,0.3157621,-9.42e-05
67,-0.30598503,-0.36664194,"('doubtful', 'determined')",-0.48342627,-0.42688927,-0.6903806,-0.6604023,-0.493264,-0.4846445,0.0086195
68,-0.6556635,-0.7416858,"('dependent', 'independent')",-0.58859074,-0.6001755,-0.31599566,-0.3166167,-0.5200833,-0.552826,-0.0327427
69,0.9072596,1.0125713,"('lazy', 'industrious')",0.98043734,1.0485904,-0.4353116,-0.31185937,0.4841285,0.5831008,0.0989723
70,-1.245801,-1.2009846,"('lethargic', 'energetic')",-1.0277792,-0.899904,0.26976818,0.3504399,-0.6679373,-0.5834829,0.0844544
71,2.340858,2.3952768,"('diffident', 'self-confident')",1.9968864,2.038883,0.5656345,0.5333709,1.6344595,1.6558436,0.0213841
72,-0.75155264,-0.7514674,"('unambitious', 'ambitious')",-1.6594605,-1.634953,-0.9729927,-1.0164921,-1.1280019,-1.1343042,-0.0063023
73,0.54392534,0.5210142,"('helpless', 'self-reliant')",-0.14088428,-0.22030684,-3.343015,-3.3138888,-0.9799913,-1.0043938,-0.0244025
74,1.4959215,1.4998705,"('undedicated', 'dedicated')",0.3828668,0.40363833,0.5214941,0.47420958,0.8000941,0.7925728,-0.0075213
75,-1.387605,-1.198475,"('meek', 'impulsive')",-0.85856336,-0.8707901,-0.042439383,0.074206576,-0.7628693,-0.6650195,0.0978498
76,-1.2957504,-1.3503212,"('anxious', 'daring')",-1.1026365,-0.9832014,0.31193835,0.37596837,-0.6954829,-0.6525181,0.0429648
77,-0.026839595,-0.00493481,"('unmotivated', 'motivated')",0.07421625,0.12998953,-1.1296929,-1.0853853,-0.3607721,-0.3201102,0.0406619
78,0.07215597,0.13097878,"('nonresilient', 'resilient')",1.2981733,1.349578,0.4320982,0.5588635,0.6008092,0.6798068,0.0789976
79,0.6258174,0.71538043,"('wavering', 'unwavering')",-0.75000465,-0.9032382,0.32941353,0.36722746,0.0684088,0.0597899,-0.0086189
80,-1.0536833,-1.1727242,"('dominated', 'dominating')",-0.13682164,-0.03557927,-0.9143469,-0.9276866,-0.7016172,-0.7119967,-0.0103795
81,-1.4818628,-1.6716847,"('submissive', 'aggressive')",-0.20434345,-0.18609165,-0.7077968,-0.7236101,-0.798001,-0.8604622,-0.0624612
82,-0.5461415,-0.6213378,"('poor', 'rich')",0.602742,0.58243406,6.1015797,6.121642,2.0527267,2.0275795,-0.0251472
83,0.44225073,0.4036777,"('powerless', 'powerful')",0.45246223,0.5113422,-0.6882379,-0.66814595,0.068825,0.0822913,0.0134663
84,1.213743,1.0246915,"('inferior', 'superior')",-0.5845576,-0.67499346,0.75764716,0.7190723,0.4622775,0.3562568,-0.1060207
85,1.7616048,1.8010347,"('insignificant', 'prestigious')",1.1084204,0.9386691,0.5890949,0.6019249,1.15304,1.1138762,-0.0391638
86,0.53728783,0.39719298,"('uninfluential', 'influential')",0.019328449,-0.19786572,0.16567801,0.039803345,0.2407648,0.0797102,-0.1610546
87,-0.04740389,-0.23042935,"('unsuccessful', 'successful')",0.95040435,0.8772748,0.9905958,0.947327,0.6311988,0.5313908,-0.099808
88,0.2150802,0.04538565,"('low', 'eminent')",-0.43920812,-0.5698198,-0.10416137,-0.14892311,-0.1094298,-0.2244524,-0.1150226
