,pioneer_male,pioneer_female,tuple,natural_male,natural_female,resources_male,resources_female,co_male,co_female,average_male,average_female,female-male
30,1.478407,1.5414429,"('intolerant', 'tolerant')",0.97776973,1.0259033,1.7487758,1.760476,0.59359974,0.6708212,1.1996381,1.2496608,0.0500227
31,-1.970418,-1.9576123,"('evil', 'good')",-2.1565492,-2.0314565,-1.2198436,-1.144285,-1.0076638,-0.8994767,-1.5886188,-1.5082076,0.0804112
32,1.0082651,1.0068417,"('unkind', 'kind')",0.2133355,0.16285902,0.51052976,0.4406609,1.1298873,1.0141916,0.7155044,0.6561383,-0.0593661
33,0.24885069,0.17947704,"('wrong', 'right')",1.3047645,1.3418087,1.1525904,1.2042804,-0.4439762,-0.52724415,0.5655574,0.5495805,-0.0159769
34,0.044817097,0.16478188,"('mean', 'honorable')",0.96868867,1.06808,0.8322159,0.88145685,5.155242,5.2727365,1.7502409,1.8467638,0.0965229
35,-1.9779105,-2.10604,"('corrupt', 'incorrupt')",-1.1318824,-1.166661,-1.3155093,-1.3228809,-0.69841343,-0.75682265,-1.280929,-1.3381011,-0.0571721
36,-2.2534976,-2.3704314,"('hostile', 'amicable')",-2.1072688,-2.1880295,-2.038352,-2.1456046,-0.057351194,-0.19164106,-1.6141174,-1.7239267,-0.1098093
37,0.12485162,0.18724574,"('fake', 'genuine')",0.23800924,0.15985072,-0.28990316,-0.32738784,-0.029602632,-0.0044615027,0.0108388,0.0038118,-0.007027
38,0.64151406,0.7126119,"('untruthful', 'truthful')",1.063612,1.0646634,1.359025,1.3514009,0.16167246,0.25685298,0.8064559,0.8463823,0.0399264
39,1.2853898,1.4061537,"('exploitative', 'cooperative')",0.29472604,0.40595132,-0.4606462,-0.35560995,0.5850308,0.6541479,0.4261251,0.5276607,0.1015356
40,0.36711767,0.39343172,"('stingy', 'generous')",0.3354232,0.32293153,0.27320272,0.30934635,-2.6748188,-2.7180068,-0.4247688,-0.4230743,0.0016945
41,0.5388955,0.58531636,"('unforgiving', 'forgiving')",-0.41328275,-0.42154187,0.0998668,0.09933418,0.46055323,0.4169058,0.1715082,0.1700036,-0.0015046
42,0.71053225,0.86106545,"('unreliable', 'reliable')",1.8281153,1.880846,1.3754296,1.4841293,-2.4208417,-2.2854831,0.3733089,0.4851394,0.1118305
43,1.417798,1.5899651,"('irresponsible', 'responsible')",0.6947658,0.77777374,0.39194375,0.42778516,0.3284732,0.46313268,0.7082452,0.8146641,0.1064189
44,-1.1738497,-1.0660189,"('prejudiced', 'unprejudiced')",-0.60722136,-0.5016279,-0.88393176,-0.7788463,-0.8951606,-0.84643346,-0.8900409,-0.7982317,0.0918092
45,0.8241781,0.9499746,"('incompetent', 'competent')",0.43748313,0.3854628,0.095233835,0.06675932,-0.360367,-0.35813478,0.249132,0.2610155,0.0118835
46,1.0273856,1.2032989,"('uncompetitive', 'competitive')",0.54560685,0.47923616,0.67553717,0.63036615,-1.1725241,-1.1609678,0.2690014,0.2879834,0.018982
47,-0.48747194,-0.43837956,"('stupid', 'smart')",0.8339991,0.84336853,0.9182646,0.96725136,5.333921,5.370459,1.6496782,1.6856749,0.0359967
48,1.5200013,1.5066553,"('unintelligent', 'intelligent')",0.90985405,0.8616185,0.13558254,0.1059019,-0.3221579,-0.33347243,0.56082,0.5351758,-0.0256442
49,-0.52835,-0.4451391,"('unable', 'able')",0.06950653,0.14770833,0.07392683,0.15224871,-0.3918861,-0.25035802,-0.1942007,-0.098885,0.0953157
50,-0.41524565,-0.48770678,"('clumsy', 'skillful')",1.1303972,1.0496248,0.71333593,0.67599094,-0.1577974,-0.15797627,0.3176726,0.2699832,-0.0476894
51,0.7617701,0.70379007,"('uneducated', 'educated')",-0.9603272,-1.0145161,-1.2258818,-1.2572808,-0.19004545,-0.31412175,-0.4036211,-0.4705321,-0.066911
52,-1.272154,-1.4761279,"('irrational', 'rational')",-0.35065514,-0.44830385,-0.1996865,-0.35199773,-0.006952109,-0.12114073,-0.457362,-0.5993925,-0.1420305
53,0.21919888,0.24061832,"('uncreative', 'creative')",1.0044287,0.93257487,1.168354,1.0239519,0.66441476,0.63034225,0.7640991,0.7068718,-0.0572273
54,-0.46891427,-0.5157992,"('incapable', 'capable')",-0.09245862,-0.19510853,0.3740024,0.30007,0.44483626,0.46966934,0.0643664,0.0147079,-0.0496585
55,1.1429989,1.2889489,"('incompetent', 'clever')",0.17709537,0.14473863,-0.57211953,-0.5604893,-0.10923536,-0.07918689,0.1596849,0.1985028,0.0388179
56,2.0765514,2.1841643,"('impractical', 'practical')",2.0539665,2.0824778,1.3908193,1.450951,-0.045471728,-0.004851156,1.3689665,1.4281855,0.059219
57,0.4518983,0.56046736,"('unimaginative', 'imaginative')",0.61435777,0.59686714,-0.33523995,-0.37674922,-3.2922025,-3.234164,-0.6402966,-0.6133947,0.0269019
58,-0.9895662,-0.9783648,"('undiscriminating', 'discriminating')",-0.2532212,-0.21822757,0.46687925,0.44478744,-0.25920516,-0.21272106,-0.2587783,-0.2411315,0.0176468
59,-0.55591893,-0.681518,"('foolish', 'wise')",1.2734798,1.2225171,1.6337998,1.610713,0.40497833,0.4140672,0.6890848,0.6414449,-0.0476399
60,1.7882348,1.9323555,"('inefficient', 'efficient')",0.89920974,0.95687133,0.7611773,0.8233527,-0.14281961,0.007114589,0.8264506,0.9299236,0.103473
61,-0.28179684,-0.36218315,"('illogical', 'logical')",0.3802779,0.33930504,0.05449604,-0.07869807,-0.086830646,-0.23840566,0.0165366,-0.0849955,-0.1015321
62,1.8255538,2.030145,"('incompetent', 'brilliant')",0.7048168,0.7772943,0.48836717,0.5778663,-0.1271729,0.03595179,0.7228912,0.8553144,0.1324232
63,0.86759055,0.9618861,"('unperceptive', 'insightful')",1.2548633,1.2470956,1.6852716,1.6454114,0.12037711,0.22448887,0.9820256,1.0197204,0.0376948
64,-0.417624,-0.3704775,"('shy', 'confident')",0.37346125,0.44440222,0.8586792,0.88757503,-5.396936,-5.324603,-1.1456048,-1.0907758,0.054829
65,0.6142928,0.6133184,"('insecure', 'secure')",0.23338453,0.20920658,-0.0073570386,-0.057516485,0.26242313,0.24230503,0.2756858,0.2518284,-0.0238574
66,-0.3184263,-0.29842007,"('inactive', 'active')",-0.18109861,-0.20378877,-0.56310064,-0.54084945,0.35016495,0.33690757,-0.1781151,-0.1765377,0.0015774
67,0.7062414,0.6923366,"('doubtful', 'determined')",0.97232854,0.9612697,0.63735956,0.7086282,-0.083780296,-0.10001073,0.5580373,0.565556,0.0075187
68,-0.32764786,-0.36381608,"('dependent', 'independent')",-1.0545042,-1.0391427,-0.995086,-1.006936,-1.4952952,-1.4212602,-0.9681333,-0.9577888,0.0103445
69,-0.3357924,-0.32510754,"('lazy', 'industrious')",0.372403,0.42833182,0.7048323,0.78438866,-0.6503316,-0.5442952,0.0227778,0.0858294,0.0630516
70,1.3190225,1.4921147,"('lethargic', 'energetic')",0.43823358,0.46962556,-0.2209642,-0.15425909,0.1319675,0.168422,0.4170649,0.4939758,0.0769109
71,0.37298647,0.37818998,"('diffident', 'self-confident')",1.6059433,1.5894367,1.7616382,1.7356992,0.64163667,0.60787207,1.0955511,1.0777994,-0.0177517
72,1.1141435,1.1647651,"('unambitious', 'ambitious')",-0.30131733,-0.26797962,0.38193887,0.3846586,-0.76266927,-0.6822154,0.108024,0.1498072,0.0417832
73,0.6018013,0.5213183,"('helpless', 'self-reliant')",-0.43852818,-0.4193707,0.25841576,0.2056301,-3.1943262,-3.135925,-0.6931593,-0.7070869,-0.0139276
74,1.101126,1.1993543,"('undedicated', 'dedicated')",-0.5216842,-0.43696243,-0.06369415,-0.03246774,-0.3806134,-0.28765848,0.0337835,0.1105664,0.0767829
75,-0.9109664,-0.8549596,"('meek', 'impulsive')",-1.2056222,-1.1585664,-0.8024294,-0.7308517,-0.29376888,-0.18013267,-0.8031967,-0.7311276,0.0720691
76,1.346542,1.5065422,"('anxious', 'daring')",0.60353535,0.6220508,0.24266982,0.31202728,-0.26512626,-0.24759813,0.4819052,0.5482555,0.0663503
77,0.56123036,0.5822306,"('unmotivated', 'motivated')",-0.30145645,-0.35668933,0.57215434,0.49324557,-1.0745567,-1.0489815,-0.0606571,-0.0825487,-0.0218916
78,-0.24510829,-0.17998333,"('nonresilient', 'resilient')",1.4170427,1.3507265,0.76987886,0.7137805,-0.49338862,-0.41761562,0.3621062,0.366727,0.0046208
79,-0.4369065,-0.51510054,"('wavering', 'unwavering')",0.34060943,0.32389095,-0.16631907,-0.18955475,-0.5778482,-0.52296,-0.2101161,-0.2259311,-0.015815
80,1.7577711,1.8671124,"('dominated', 'dominating')",0.046400238,0.01873609,0.41675997,0.44223943,-0.56196535,-0.5862764,0.4147415,0.4354529,0.0207114
81,0.45608735,0.527799,"('submissive', 'aggressive')",0.53304374,0.4670333,0.098626964,0.11809968,-0.95003945,-0.9436212,0.0344297,0.0423277,0.007898
82,-0.27921724,-0.27935335,"('poor', 'rich')",0.03840383,-0.08321589,-0.09038792,-0.1444799,5.7667384,5.71556,1.3588843,1.3021277,-0.0567566
83,0.04263787,0.08635917,"('powerless', 'powerful')",0.8157381,0.81255394,0.4622635,0.51819277,-1.2827995,-1.2737846,0.00946,0.0358303,0.0263703
84,0.54622066,0.47925088,"('inferior', 'superior')",0.7482298,0.7181085,0.4396661,0.39599258,0.10670229,0.010662535,0.4602047,0.4010036,-0.0592011
85,-1.2092588,-1.4010485,"('insignificant', 'prestigious')",0.42101738,0.35785308,0.8280382,0.75901186,-0.3585926,-0.3866012,-0.0796989,-0.1676962,-0.0879973
86,1.328281,1.2834383,"('uninfluential', 'influential')",-0.084037386,-0.13475102,-0.41227692,-0.44258806,-0.5816104,-0.659179,0.0625891,0.0117301,-0.050859
87,0.1813077,0.15388696,"('unsuccessful', 'successful')",0.9308543,0.71561617,0.6581746,0.5643621,-0.07451136,-0.08932895,0.4239563,0.3361341,-0.0878222
88,0.35789135,0.28267112,"('low', 'eminent')",0.17320791,0.13882867,-0.047554083,-0.08829635,-0.41397655,-0.42211217,0.0173922,-0.0222272,-0.0396194
