,national_male,national_female,tuple,semiconductor_male,semiconductor_female,corp_male,corp_female,average_male,average_female,female-male
30,-0.92191505,-0.98772,"('intolerant', 'tolerant')",-0.28242764,-0.28433228,0.13563448,0.09814376,-0.3562361,-0.3913028,-0.0350667
31,0.88033646,0.9864362,"('evil', 'good')",1.1102843,1.0660124,-0.45488545,-0.50920904,0.5119118,0.5144132,0.0025014
32,-0.0810488,-0.17602865,"('unkind', 'kind')",-0.5918217,-0.61845887,0.84411,0.69106275,0.0570799,-0.0344749,-0.0915548
33,1.5460075,1.3811529,"('wrong', 'right')",1.6747128,1.5855792,-0.12534682,-0.22595593,1.0317911,0.913592,-0.1181991
34,-0.39273363,-0.21643639,"('mean', 'honorable')",0.11404642,0.2977374,4.9307775,5.214514,1.5506968,1.7652717,0.2145749
35,1.1929288,1.0553722,"('corrupt', 'incorrupt')",1.0025917,0.9194612,-0.35534978,-0.4106881,0.6133902,0.5213818,-0.0920084
36,0.6842702,0.52098143,"('hostile', 'amicable')",1.5140196,1.2978492,0.38111442,0.22411264,0.8598015,0.6809811,-0.1788204
37,-0.33167076,-0.3547856,"('fake', 'genuine')",-0.8069796,-0.86363643,-0.19653776,-0.22002438,-0.4450627,-0.4794821,-0.0344194
38,0.10350052,0.10139051,"('untruthful', 'truthful')",-0.2380977,-0.24121211,-0.3492124,-0.31857204,-0.1612699,-0.1527979,0.008472
39,1.074282,1.1631161,"('exploitative', 'cooperative')",0.5395916,0.6352808,0.32626617,0.4472394,0.6467133,0.7485454,0.1018321
40,1.2294484,1.1270263,"('stingy', 'generous')",1.178226,1.0857649,-1.2912688,-1.508109,0.3721352,0.2348941,-0.1372411
41,-0.18028176,-0.21058542,"('unforgiving', 'forgiving')",-0.08229628,-0.16791825,0.20095171,0.065032184,-0.0205421,-0.1044905,-0.0839484
42,-1.1560136,-0.97115827,"('unreliable', 'reliable')",-2.1982245,-2.1548374,-3.035389,-3.1280804,-2.1298757,-2.084692,0.0451837
43,-1.6340835,-1.5393113,"('irresponsible', 'responsible')",-1.3210373,-1.2551174,-0.033176072,-0.014906809,-0.996099,-0.9364452,0.0596538
44,0.35042354,0.5519041,"('prejudiced', 'unprejudiced')",-1.5982314,-1.4365093,-1.5292784,-1.4980196,-0.9256954,-0.7942082,0.1314872
45,-2.0795634,-2.1496084,"('incompetent', 'competent')",-1.4151049,-1.4924301,-0.11771377,-0.26320237,-1.2041273,-1.3017469,-0.0976196
46,-1.363314,-1.3562365,"('uncompetitive', 'competitive')",-1.5608505,-1.5460317,-1.2257926,-1.3608468,-1.3833191,-1.4210383,-0.0377192
47,-0.7841043,-0.65560126,"('stupid', 'smart')",0.16672648,0.2591261,4.9889607,5.1301856,1.4571943,1.5779034,0.1207091
48,-0.15544316,-0.2703818,"('unintelligent', 'intelligent')",1.355462,1.3892554,0.59000653,0.60958236,0.5966751,0.576152,-0.0205231
49,-1.2014623,-1.1524842,"('unable', 'able')",-0.05913925,0.066379696,-0.6860644,-0.6427857,-0.6488887,-0.5762967,0.072592
50,-0.24072668,-0.20835519,"('clumsy', 'skillful')",-0.57671183,-0.628777,-0.07362993,-0.20619497,-0.2970228,-0.3477757,-0.0507529
51,-0.7615677,-0.8827109,"('uneducated', 'educated')",-0.6037737,-0.68596333,0.0127052665,-0.03284979,-0.4508787,-0.5338413,-0.0829626
52,1.1297162,0.9792445,"('irrational', 'rational')",1.582105,1.4371878,0.5704796,0.38624617,1.0941002,0.9342262,-0.159874
53,-0.107361175,-0.28802934,"('uncreative', 'creative')",1.4344658,1.322628,0.68610954,0.4661786,0.6710714,0.5002591,-0.1708123
54,-0.5672992,-0.69373536,"('incapable', 'capable')",0.032430317,-0.04714336,0.40766144,0.42899555,-0.0424025,-0.1039611,-0.0615586
55,-1.55005,-1.548232,"('incompetent', 'clever')",-0.7627377,-0.74612397,0.26330364,0.24169987,-0.6831614,-0.6842186,-0.0010572
56,-1.6186085,-1.6114994,"('impractical', 'practical')",-1.050513,-0.995378,-0.91046,-0.94469655,-1.1931938,-1.1838579,0.0093359
57,-1.2315758,-1.4369261,"('unimaginative', 'imaginative')",-0.8259097,-0.9098551,-2.9112067,-3.1005237,-1.6562308,-1.8157682,-0.1595374
58,0.012273878,0.029961348,"('undiscriminating', 'discriminating')",0.257126,0.19371112,0.06172186,0.0021586986,0.1103739,0.0752771,-0.0350968
59,0.8513649,0.8195669,"('foolish', 'wise')",1.0300478,1.0139022,0.040551916,0.05042191,0.6406549,0.6279637,-0.0126912
60,-1.9196619,-1.833355,"('inefficient', 'efficient')",-1.1313612,-0.95073503,-0.67837036,-0.5201254,-1.2431312,-1.1014051,0.1417261
61,-0.15732494,-0.32280898,"('illogical', 'logical')",0.75396454,0.6357829,0.8552348,0.69018394,0.4839582,0.334386,-0.1495722
62,-1.5023402,-1.4508396,"('incompetent', 'brilliant')",-0.7171158,-0.5833721,-0.029013973,0.032888006,-0.7494899,-0.6671079,0.082382
63,-1.06504,-1.0973617,"('unperceptive', 'insightful')",-0.78573704,-0.7591433,0.05267766,0.060438894,-0.5993665,-0.5986887,0.0006778
64,-1.3201307,-1.3790445,"('shy', 'confident')",-2.120382,-2.1297257,-6.291968,-6.481653,-3.2441603,-3.3301411,-0.0859808
65,-0.8904042,-0.93153703,"('insecure', 'secure')",-1.1697357,-1.1163862,-0.103457265,-0.08755991,-0.721199,-0.7118277,0.0093713
66,0.32734567,0.39449912,"('inactive', 'active')",-0.7689984,-0.7927585,0.7904613,0.8122839,0.1162695,0.1380082,0.0217387
67,-0.32067856,-0.34183174,"('doubtful', 'determined')",-1.0692058,-0.9891694,-0.71425486,-0.6475096,-0.7013798,-0.6595036,0.0418762
68,-0.4653644,-0.5276168,"('dependent', 'independent')",-1.3234088,-1.324368,-1.2702408,-1.264667,-1.0196714,-1.0388839,-0.0192125
69,1.0610844,1.1035355,"('lazy', 'industrious')",1.6850853,1.7115812,-0.40471163,-0.38892123,0.7804859,0.8087319,0.028246
70,-1.3798258,-1.3826809,"('lethargic', 'energetic')",-1.8952131,-1.9005631,-0.22365613,-0.22637486,-1.1662317,-1.169873,-0.0036413
71,1.0804657,0.99122655,"('diffident', 'self-confident')",2.027077,2.0236416,0.52508986,0.45152014,1.2108774,1.1554628,-0.0554146
72,-0.742082,-0.65932786,"('unambitious', 'ambitious')",-0.58972883,-0.52079123,-0.46636447,-0.43377692,-0.5993918,-0.5379653,0.0614265
73,1.0435361,1.094306,"('helpless', 'self-reliant')",0.27994612,0.24851406,-3.2785518,-3.2986376,-0.6516899,-0.6519392,-0.0002493
74,0.40709883,0.3973828,"('undedicated', 'dedicated')",0.14970109,0.109200254,-0.31836843,-0.41679233,0.0794772,0.0299302,-0.049547
75,-0.18135771,-0.24002624,"('meek', 'impulsive')",-0.6404383,-0.6583956,-0.7011237,-0.6633368,-0.5076399,-0.5205862,-0.0129463
76,-1.19988,-1.0897765,"('anxious', 'daring')",-1.8162249,-1.7543418,-0.4015152,-0.39292622,-1.1392067,-1.0790149,0.0601918
77,-1.7743,-1.803134,"('unmotivated', 'motivated')",-0.35448754,-0.327874,-1.5863392,-1.4547507,-1.2383756,-1.1952529,0.0431227
78,-1.1430906,-1.0864321,"('nonresilient', 'resilient')",0.39710248,0.38243777,0.13893229,0.17248352,-0.2023519,-0.1771703,0.0251816
79,0.9626374,0.84952164,"('wavering', 'unwavering')",-0.5828226,-0.72129893,-0.53512335,-0.5191981,-0.0517695,-0.1303251,-0.0785556
80,-0.27296123,-0.22971472,"('dominated', 'dominating')",-1.4530427,-1.3386486,-0.7082925,-0.5818846,-0.8114322,-0.7167494,0.0946828
81,-1.792864,-1.911169,"('submissive', 'aggressive')",-1.8285562,-1.7785605,-1.2470446,-1.1403053,-1.6228215,-1.6100117,0.0128098
82,-1.2587805,-1.2177341,"('poor', 'rich')",0.35576376,0.33256558,6.2582836,6.2589264,1.785089,1.7912526,0.0061636
83,0.06311051,0.032060537,"('powerless', 'powerful')",0.21105865,0.26065373,-1.387912,-1.3599575,-0.3712476,-0.3557477,0.0154999
84,0.4830648,0.41717574,"('inferior', 'superior')",1.1368847,1.0947735,0.47687995,0.40774003,0.6989431,0.6398964,-0.0590467
85,2.2439466,2.2306771,"('insignificant', 'prestigious')",2.3423586,2.285273,0.0930253,0.058965832,1.5597768,1.524972,-0.0348048
86,-0.7552703,-1.0703005,"('uninfluential', 'influential')",0.6343133,0.45097053,-0.22116353,-0.39913374,-0.1140402,-0.3394879,-0.2254477
87,0.018872116,-0.08573551,"('unsuccessful', 'successful')",-0.102182716,-0.0149118975,0.9214153,0.9252195,0.2793682,0.2748574,-0.0045108
88,0.46334624,0.3784221,"('low', 'eminent')",-0.19197169,-0.24085774,-0.63305795,-0.6570085,-0.1205611,-0.1731481,-0.052587
