,fedex_male,fedex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
55,-0.33122197,-0.36492857,"('incompetent', 'clever')",0.5933361,0.52643967,0.1310571,0.0807555,-0.0503016
56,0.89122367,0.7889527,"('impractical', 'practical')",0.06206011,0.075545534,0.4766419,0.4322491,-0.0443928
57,-1.453744,-1.5320445,"('unimaginative', 'imaginative')",-3.2196937,-3.2656994,-2.3367188,-2.3988719,-0.0621531
58,-0.5107013,-0.5759582,"('undiscriminating', 'discriminating')",0.17269582,0.19806655,-0.1690027,-0.1889458,-0.0199431
59,-0.049619175,-0.10604605,"('foolish', 'wise')",-0.13228273,-0.003141407,-0.090951,-0.0545937,0.0363573
60,0.16662478,0.122540355,"('inefficient', 'efficient')",0.53357035,0.6580738,0.3500976,0.3903071,0.0402095
61,-0.26290494,-0.44039553,"('illogical', 'logical')",0.5603406,0.34263676,0.1487178,-0.0488794,-0.1975972
62,0.096976295,0.18850365,"('incompetent', 'brilliant')",0.9435533,1.1643691,0.5202648,0.6764364,0.1561716
63,-0.62996054,-0.63092715,"('unperceptive', 'insightful')",0.88336456,1.0387691,0.126702,0.203921,0.077219
64,-0.113598734,-0.20982295,"('shy', 'confident')",-6.5628133,-6.643667,-3.3382061,-3.4267452,-0.0885391
65,-0.2067378,-0.42377004,"('insecure', 'secure')",0.07499963,0.059280097,-0.0658691,-0.182245,-0.1163759
66,-0.40759292,-0.39254007,"('inactive', 'active')",0.14010799,0.16977404,-0.1337425,-0.111383,0.0223595
67,0.6307999,0.5614027,"('doubtful', 'determined')",-0.35438776,-0.45724416,0.1382061,0.0520793,-0.0861268
68,-0.59489733,-0.6546286,"('dependent', 'independent')",-0.29001042,-0.25344786,-0.4424539,-0.4540382,-0.0115843
69,-0.031987797,0.086847916,"('lazy', 'industrious')",-1.4759047,-1.354923,-0.7539462,-0.6340376,0.1199086
70,-0.9222509,-0.93999976,"('lethargic', 'energetic')",0.39518046,0.4938634,-0.2635352,-0.2230682,0.040467
71,0.46806672,0.6053229,"('diffident', 'self-confident')",0.24783023,0.28283072,0.3579485,0.4440768,0.0861283
72,-0.23629442,-0.24906418,"('unambitious', 'ambitious')",-0.2420161,-0.06475471,-0.2391553,-0.1569094,0.0822459
73,0.76233387,0.72182524,"('helpless', 'self-reliant')",-3.8843937,-3.7678225,-1.5610299,-1.5229986,0.0380313
74,-0.31027067,-0.39601016,"('undedicated', 'dedicated')",-0.12970227,-0.24889581,-0.2199865,-0.322453,-0.1024665
75,-0.17149717,-0.015064802,"('meek', 'impulsive')",-0.74930894,-0.587524,-0.4604031,-0.3012944,0.1591087
76,0.121974394,0.15009202,"('anxious', 'daring')",0.14415495,0.09820089,0.1330647,0.1241465,-0.0089182
77,-0.24457312,-0.20116654,"('unmotivated', 'motivated')",-1.0914255,-0.94128114,-0.6679993,-0.5712239,0.0967754
78,-0.2744007,-0.06503914,"('nonresilient', 'resilient')",-0.038289025,0.12123879,-0.1563449,0.0280998,0.1844447
79,-0.16718154,-0.17856856,"('wavering', 'unwavering')",-0.532972,-0.37507352,-0.3500768,-0.276821,0.0732558
80,0.009984892,0.040336687,"('dominated', 'dominating')",-0.7356687,-0.7008797,-0.3628419,-0.3302715,0.0325704
81,0.3851186,0.29205015,"('submissive', 'aggressive')",-0.15176699,-0.13483682,0.1166758,0.0786067,-0.0380691
82,-0.18002157,-0.1407932,"('poor', 'rich')",7.31393,7.367395,3.5669541,3.6133008,0.0463467
83,0.8669022,0.75108486,"('powerless', 'powerful')",-0.7650189,-0.82363576,0.0509416,-0.0362754,-0.087217
84,0.6822244,0.6220866,"('inferior', 'superior')",0.78044325,0.76709586,0.7313339,0.6945912,-0.0367427
85,-0.041001804,-0.12511078,"('insignificant', 'prestigious')",-0.49437967,-0.5765734,-0.2676907,-0.3508421,-0.0831514
86,-1.1839678,-1.3424957,"('uninfluential', 'influential')",0.09312063,0.02280927,-0.5454236,-0.6598432,-0.1144196
87,0.2759929,0.23794453,"('unsuccessful', 'successful')",0.82671964,0.8974398,0.5513563,0.5676922,0.0163359
88,-0.43872517,-0.64054745,"('low', 'eminent')",-0.117922634,-0.19603097,-0.2783239,-0.4182892,-0.1399653
