,carrier_male,carrier_female,tuple,global_male,global_female,corp_male,corp_female,average_male,average_female,female-male
79,-1.528364,-1.5605708,"('wavering', 'unwavering')",-0.7435315,-0.7986086,-0.32716557,-0.35531428,-0.8663537,-0.9048313,-0.0384776
80,2.35531,2.38974,"('dominated', 'dominating')",0.6199204,0.61606705,-0.56184095,-0.44761932,0.8044631,0.8527292,0.0482661
81,1.1119494,0.97931105,"('submissive', 'aggressive')",0.88786983,0.7922711,-0.114904106,-0.04730706,0.628305,0.5747584,-0.0535466
82,-0.96966225,-0.9787868,"('poor', 'rich')",-0.1682682,-0.20719007,6.047264,6.1236906,1.6364446,1.6459045,0.0094599
83,1.0944557,0.97075593,"('powerless', 'powerful')",0.84498143,0.809332,-0.558051,-0.6637895,0.4604621,0.3720995,-0.0883626
84,0.47869292,0.45878258,"('inferior', 'superior')",1.1886979,1.1772171,0.66880745,0.6494008,0.7787328,0.7618001,-0.0169327
85,-1.8926438,-1.8151901,"('insignificant', 'prestigious')",-0.49770138,-0.47777435,-0.16623081,-0.3468609,-0.852192,-0.8799418,-0.0277498
86,0.55808717,0.47771883,"('uninfluential', 'influential')",-0.027409185,-0.1706224,-0.45604405,-0.573257,0.024878,-0.0887202,-0.1135982
87,0.32740223,0.3255244,"('unsuccessful', 'successful')",1.8845153,1.8266876,0.9509308,1.0429187,1.0542827,1.0650435,0.0107608
88,-0.4545065,-0.55010104,"('low', 'eminent')",-0.123550065,-0.3455977,-0.28332105,-0.42712456,-0.2871259,-0.4409411,-0.1538152
