,national_male,national_female,tuple,city_male,city_female,corp_male,corp_female,average_male,average_female,female-male
71,0.80017906,0.8453886,"('diffident', 'self-confident')",0.77743757,0.78370947,0.7464151,0.74028856,0.7746773,0.7897956,0.0151183
72,0.06964453,0.0058024917,"('unambitious', 'ambitious')",1.3831929,1.3169388,-0.13826248,-0.012884907,0.4381917,0.4366188,-0.0015729
73,0.6235545,0.6355101,"('helpless', 'self-reliant')",0.08299712,0.008327749,-3.5456703,-3.5418446,-0.9463728,-0.9660023,-0.0196295
74,1.0724624,1.1454238,"('undedicated', 'dedicated')",0.92081285,1.0203056,-0.73430634,-0.7451135,0.4196563,0.4735387,0.0538824
75,-1.3129594,-1.4085277,"('meek', 'impulsive')",-1.1046375,-1.199615,-0.8164321,-0.8300301,-1.0780096,-1.1460576,-0.068048
76,0.50956917,0.58084047,"('anxious', 'daring')",1.3935322,1.5965106,-0.23735029,-0.13325025,0.5552503,0.6813669,0.1261166
77,-0.65243185,-0.59307337,"('unmotivated', 'motivated')",-0.33187395,-0.17723428,-1.4045849,-1.2681315,-0.7962969,-0.6794798,0.1168171
78,-1.304808,-1.1507878,"('nonresilient', 'resilient')",-0.79759234,-0.519483,-0.5536364,-0.5148066,-0.8853455,-0.7283591,0.1569864
79,-0.53945583,-0.6156404,"('wavering', 'unwavering')",-1.5287384,-1.594918,-0.36609668,-0.35543036,-0.8114303,-0.8553296,-0.0438993
80,1.2269177,1.1357081,"('dominated', 'dominating')",0.97575974,0.8926556,-0.95676917,-0.9105327,0.4153028,0.3726103,-0.0426925
81,0.70958716,0.49881876,"('submissive', 'aggressive')",1.5817701,1.4940513,-1.0635476,-0.96555823,0.4092699,0.3424373,-0.0668326
82,-0.6183599,-0.76922184,"('poor', 'rich')",-0.4026507,-0.42202738,6.6355596,6.5969768,1.8715162,1.8019091,-0.0696071
83,0.36669064,0.41294754,"('powerless', 'powerful')",0.52328897,0.5261932,-0.9956367,-0.92566586,-0.035219,0.0044916,0.0397106
84,0.53961074,0.49864733,"('inferior', 'superior')",-0.8917111,-0.9985775,0.13044031,0.04693482,-0.0738867,-0.1509984,-0.0771117
85,-0.5861318,-0.52547455,"('insignificant', 'prestigious')",-1.4034917,-1.4671075,-0.21301821,-0.34993735,-0.7342139,-0.7808398,-0.0466259
86,-0.054265536,-0.11985314,"('uninfluential', 'influential')",0.01546859,-0.054561842,-0.46048337,-0.4619542,-0.1664268,-0.2121231,-0.0456963
87,0.46360114,0.22331105,"('unsuccessful', 'successful')",0.36971787,0.13624448,0.21155456,0.16342275,0.3482912,0.1743261,-0.1739651
88,0.4298072,0.28309286,"('low', 'eminent')",-0.3413203,-0.42184433,-0.33262953,-0.33622712,-0.0813809,-0.1583262,-0.0769453
