,fifth_male,fifth_female,tuple,third_male,third_female,bancorp_male,bancorp_female,average_male,average_female,female-male
20,1.028916,1.135544,"('rough', 'thoughtful')",0.38119593,0.4497553,-0.18833525,-0.11225876,0.4072589,0.4910135,0.0837546
21,4.671193,4.6097507,"('immoral', 'moral')",1.607573,1.7160937,-1.1542767,-0.9510351,1.7081631,1.7916031,0.08344
22,1.7306337,1.5795794,"('untrustworthy', 'trustworthy')",0.46537134,0.44679958,-1.1827588,-1.220927,0.3377488,0.268484,-0.0692648
23,3.5048769,3.4677346,"('insincere', 'sincere')",1.8791786,2.0236466,3.125884,3.1570094,2.8366464,2.8827969,0.0461505
24,1.430442,1.2701359,"('dishonest', 'honest')",1.3794256,1.3978918,-0.39241648,-0.4114011,0.805817,0.7522089,-0.0536081
25,-2.5842712,-2.3039038,"('egoistic', 'altruistic')",-1.1331253,-1.0921191,0.931693,0.90369195,-0.9285678,-0.8307769,0.0977909
26,-1.4479752,-1.7093302,"('hardhearted', 'benevolent')",0.12874652,-0.15958017,1.5699792,1.2445625,0.0835835,-0.2081159,-0.2916994
27,0.8655563,0.87646693,"('hardhearted', 'softhearted')",-0.015529435,0.18588723,0.026590768,0.034891218,0.2922059,0.3657485,0.0735426
28,1.5233613,1.496646,"('disloyal', 'loyal')",1.4444959,1.38956,0.29154882,0.1255441,1.0864687,1.0039167,-0.082552
29,-0.5780108,-0.59028095,"('unfair', 'fair')",-0.35915664,-0.3388449,-0.4890474,-0.42380357,-0.4754049,-0.4509765,0.0244284
30,2.4985583,2.5193498,"('intolerant', 'tolerant')",1.3975956,1.4252484,-0.5580485,-0.5002352,1.1127018,1.148121,0.0354192
31,-5.270434,-4.9515963,"('evil', 'good')",-2.267828,-2.2126808,-0.012705462,-0.05120478,-2.5169891,-2.4051606,0.1118285
32,2.0993068,1.8958502,"('unkind', 'kind')",1.3585963,1.3148904,0.82257545,0.76962245,1.4268262,1.3267876,-0.1000386
33,-0.5028227,-0.22649607,"('wrong', 'right')",0.06373198,0.19692282,0.7475853,0.7636269,0.1028315,0.2446845,0.141853
34,0.28837827,0.3133435,"('mean', 'honorable')",0.28494552,0.49637613,2.9491968,3.1103058,1.1741735,1.3066751,0.1325016
35,-4.4962153,-4.2514114,"('corrupt', 'incorrupt')",-1.2292457,-1.3663344,0.58138484,0.4617375,-1.7146921,-1.7186694,-0.0039773
36,-4.3762865,-4.214637,"('hostile', 'amicable')",-2.0524633,-2.0766113,1.1977127,1.0273981,-1.743679,-1.7546167,-0.0109377
37,1.6280272,1.7728691,"('fake', 'genuine')",1.324127,1.3536675,-0.63150364,-0.58850944,0.7735502,0.8460091,0.0724589
38,0.66455805,0.71596277,"('untruthful', 'truthful')",0.89142346,0.92118615,0.44183052,0.47741127,0.6659373,0.7048534,0.0389161
39,2.143114,2.001254,"('exploitative', 'cooperative')",1.9450402,1.9448036,0.54144454,0.56786454,1.5431995,1.5046407,-0.0385588
40,0.53336877,0.5226632,"('stingy', 'generous')",1.1746475,1.2044951,-0.7459342,-0.77132547,0.320694,0.3186109,-0.0020831
41,1.8542498,1.6660589,"('unforgiving', 'forgiving')",1.4330955,1.4376312,0.15089104,0.14091617,1.1460788,1.0815354,-0.0645434
42,1.420382,1.3625803,"('unreliable', 'reliable')",1.2871239,1.4086742,-0.9452043,-0.85528314,0.5874339,0.6386571,0.0512232
43,3.5269027,3.2821066,"('irresponsible', 'responsible')",1.4347005,1.5278152,-0.65160775,-0.57851565,1.4366652,1.4104687,-0.0261965
44,-1.7834762,-1.7710117,"('prejudiced', 'unprejudiced')",-0.6551941,-0.63678074,-1.0846177,-0.9804528,-1.1744294,-1.1294151,0.0450143
45,2.9099367,2.7154856,"('incompetent', 'competent')",1.3183748,1.3265876,-1.1641626,-1.1016701,1.021383,0.9801343,-0.0412487
46,4.9960556,4.7253222,"('uncompetitive', 'competitive')",1.8637578,1.9231606,-0.84044856,-0.6851842,2.0064551,1.9877663,-0.0186888
47,0.87000406,0.79353464,"('stupid', 'smart')",0.34345567,0.33620405,2.3129091,2.3553798,1.1754563,1.1617061,-0.0137502
48,1.8926396,1.8564405,"('unintelligent', 'intelligent')",0.35369158,0.4471643,-0.85787964,-0.75937057,0.4628172,0.5147448,0.0519276
49,0.53973556,0.57991064,"('unable', 'able')",-0.5095655,-0.43157017,-0.74832344,-0.6354807,-0.2393845,-0.1623801,0.0770044
50,-0.872602,-0.7415956,"('clumsy', 'skillful')",-0.4488461,-0.35560864,0.42907694,0.43330884,-0.2974571,-0.2212985,0.0761586
51,2.0765314,1.8842436,"('uneducated', 'educated')",0.92326736,0.885388,-1.1728784,-1.1390656,0.6089735,0.543522,-0.0654515
52,-2.5833406,-2.4736488,"('irrational', 'rational')",-0.97163326,-1.1362878,0.35286996,0.2251901,-1.067368,-1.1282489,-0.0608809
53,0.07235133,0.075740546,"('uncreative', 'creative')",-0.8124402,-0.89187586,1.0357598,0.9860192,0.098557,0.056628,-0.041929
54,-0.8792568,-0.7622764,"('incapable', 'capable')",-0.09369521,-0.12811205,1.332975,1.3702534,0.1200077,0.159955,0.0399473
55,5.4859834,5.219856,"('incompetent', 'clever')",2.079162,2.1327367,-1.3412749,-1.2006993,2.0746236,2.050631,-0.0239926
56,3.7857132,3.552784,"('impractical', 'practical')",2.0611513,2.0312288,0.12659375,0.22631,1.9911528,1.9367743,-0.0543785
57,2.3745565,2.1447096,"('unimaginative', 'imaginative')",0.18942079,0.06267897,-1.7965364,-1.7663523,0.2558136,0.1470121,-0.1088015
58,2.1798685,2.1893528,"('undiscriminating', 'discriminating')",0.51303554,0.4489485,0.38202918,0.36784017,1.0249777,1.0020472,-0.0229305
59,-2.3659632,-2.2526662,"('foolish', 'wise')",-0.31402013,-0.34607628,0.24454905,0.13822357,-0.8118114,-0.8201729,-0.0083615
60,4.775357,4.591251,"('inefficient', 'efficient')",2.1004014,2.3423495,-0.652726,-0.35552654,2.074344,2.1926913,0.1183473
61,1.7120435,1.5514556,"('illogical', 'logical')",0.030939214,-0.091465175,0.011773316,0.021607252,0.5849187,0.4938659,-0.0910528
62,4.156869,4.0524,"('incompetent', 'brilliant')",1.6989529,1.8860066,-0.15207493,0.07815714,1.9012489,2.0055213,0.1042724
63,2.7299418,2.625807,"('unperceptive', 'insightful')",0.91023946,1.016318,0.35061413,0.47335804,1.3302651,1.3718278,0.0415627
64,1.0694315,0.8936355,"('shy', 'confident')",0.6068352,0.56759816,-3.6491692,-3.498411,-0.6576342,-0.6790591,-0.0214249
65,3.4779568,3.146004,"('insecure', 'secure')",1.1306895,0.93273294,-0.3546622,-0.35458758,1.4179947,1.2413831,-0.1766116
66,-1.1624489,-1.101709,"('inactive', 'active')",-0.2012712,-0.19372907,1.3602695,1.3225135,-0.0011502,0.0090251,0.0101753
67,0.8536463,0.8971646,"('doubtful', 'determined')",1.3089315,1.2706048,-0.105062634,-0.10182935,0.6858383,0.6886467,0.0028084
68,0.9842638,1.025861,"('dependent', 'independent')",-0.11059337,-0.07046437,-1.8046752,-1.6598748,-0.3103349,-0.234826,0.0755089
69,-3.6902509,-3.3781252,"('lazy', 'industrious')",-1.2028122,-1.0665388,0.8937024,0.95081294,-1.3331202,-1.1646171,0.1685031
70,3.0884974,2.8652904,"('lethargic', 'energetic')",1.396535,1.4141896,-0.91604245,-0.7839125,1.1896634,1.1651892,-0.0244742
71,0.42448446,0.5463029,"('diffident', 'self-confident')",0.72317046,0.8376621,0.6340026,0.6535439,0.5938858,0.6791697,0.0852839
72,1.1279855,1.1414622,"('unambitious', 'ambitious')",0.9356869,0.9343535,-0.80552626,-0.7875093,0.419382,0.4294355,0.0100535
73,-0.49464923,-0.30706626,"('helpless', 'self-reliant')",0.72732025,0.77095884,-1.3715639,-1.4016407,-0.379631,-0.3125827,0.0670483
74,2.57942,2.5064557,"('undedicated', 'dedicated')",2.3221455,2.2721074,0.29838258,0.22997016,1.7333161,1.669511,-0.0638051
75,-1.6956373,-1.4857508,"('meek', 'impulsive')",-1.2278852,-1.2339326,-0.13029963,-0.08276255,-1.0179407,-0.9341486,0.0837921
76,2.6972382,2.5268538,"('anxious', 'daring')",1.7572199,1.7465286,-0.10474417,-0.0038542263,1.4499048,1.423176,-0.0267288
77,1.9037117,2.0588934,"('unmotivated', 'motivated')",0.68809867,0.90246624,-0.29131216,-0.059816297,0.7668327,0.9671811,0.2003484
78,-0.20232645,-0.2198536,"('nonresilient', 'resilient')",-0.5543149,-0.39547315,0.9536041,1.1189052,0.0656542,0.1678595,0.1022053
79,-3.9528723,-3.7874434,"('wavering', 'unwavering')",-0.6890226,-0.75913763,0.928266,0.84117854,-1.2378763,-1.2351343,0.002742
80,4.227209,3.9275348,"('dominated', 'dominating')",2.0122125,1.8280386,-0.88576233,-0.86552536,1.7845532,1.630016,-0.1545372
81,3.5871544,3.2638946,"('submissive', 'aggressive')",1.4636536,1.3173324,-1.5397524,-1.3235091,1.1703518,1.0859059,-0.0844459
82,0.307623,0.32196808,"('poor', 'rich')",-1.2430423,-1.1740499,2.1825676,2.2483392,0.4157161,0.4654191,0.049703
83,0.8773261,0.74028784,"('powerless', 'powerful')",0.6627586,0.5208875,0.29071036,0.33368713,0.610265,0.5316208,-0.0786442
84,1.4589705,1.6033683,"('inferior', 'superior')",0.45438597,0.49740148,-0.24027649,-0.2884115,0.5576934,0.6041194,0.046426
85,-4.4419947,-3.9986641,"('insignificant', 'prestigious')",-1.7593833,-1.7232659,0.95397764,0.76932025,-1.7491334,-1.65087,0.0982634
86,2.3617496,2.2018716,"('uninfluential', 'influential')",0.685254,0.6271039,-0.7769424,-0.7716644,0.7566872,0.6857704,-0.0709168
87,1.0153016,0.9235864,"('unsuccessful', 'successful')",0.7168144,0.6237893,0.80765146,0.87976044,0.8465892,0.8090454,-0.0375438
88,-0.90721,-0.91022956,"('low', 'eminent')",-1.1473053,-1.1876436,-0.33784336,-0.39333385,-0.7974529,-0.8304024,-0.0329495
