,honeywell_male,honeywell_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
77,-1.4989935,-1.4410121,"('unmotivated', 'motivated')",-0.42165864,-0.3132235,-1.4848173,-1.3231639,-1.1351565,-1.0257998,0.1093567
78,-0.4420606,-0.27436414,"('nonresilient', 'resilient')",0.17187528,0.2633115,0.12231079,0.1646851,-0.0492915,0.0512108,0.1005023
79,-0.24293463,-0.21646163,"('wavering', 'unwavering')",-0.64079434,-0.70043314,0.09125906,0.0713011,-0.2641566,-0.2818646,-0.017708
80,0.016156837,0.013118833,"('dominated', 'dominating')",0.14786786,0.252102,-1.4358835,-1.3205587,-0.4239529,-0.3517793,0.0721736
81,-0.90247947,-0.9253223,"('submissive', 'aggressive')",0.37010193,0.49675268,-1.1601483,-1.0639699,-0.5641753,-0.4975131,0.0666622
82,-1.1846833,-1.0914543,"('poor', 'rich')",-1.0992327,-1.0872695,5.3103304,5.2033825,1.0088048,1.0082196,-0.0005852
83,0.042401284,0.031772517,"('powerless', 'powerful')",0.039981984,0.12666425,-0.89120734,-0.8503321,-0.269608,-0.2306318,0.0389762
84,0.5444939,0.49996313,"('inferior', 'superior')",0.5894565,0.49346814,1.0965819,1.0122504,0.7435108,0.6685606,-0.0749502
85,0.91331786,0.8626119,"('insignificant', 'prestigious')",-0.2241456,-0.28290802,1.0307977,0.94693667,0.5733233,0.5088802,-0.0644431
86,-1.1676468,-1.2341965,"('uninfluential', 'influential')",-0.38907236,-0.43386102,-0.68954265,-0.8541355,-0.7487539,-0.840731,-0.0919771
87,0.90638906,0.9757205,"('unsuccessful', 'successful')",1.1119595,1.1711178,1.0421158,1.1129375,1.0201548,1.0865919,0.0664371
88,-0.051261805,-0.14787008,"('low', 'eminent')",-0.012337982,-0.08211062,0.13207932,0.1087745,0.0228265,-0.0404021,-0.0632286
