,mckesson_male,mckesson_female,tuple,inc_male,inc_female,average_male,average_female,female-male
35,1.305632,1.2796718,"('corrupt', 'incorrupt')",-0.31165642,-0.36576033,0.4969878,0.4569557,-0.0400321
36,0.565582,0.51354986,"('hostile', 'amicable')",0.11485576,-0.023869783,0.3402189,0.24484,-0.0953789
37,0.019147433,-0.023066614,"('fake', 'genuine')",0.6248225,0.5693566,0.321985,0.273145,-0.04884
38,-0.45486078,-0.49252057,"('untruthful', 'truthful')",0.18292144,0.18015152,-0.1359697,-0.1561845,-0.0202148
39,0.43510246,0.3726072,"('exploitative', 'cooperative')",-0.034587037,-0.028012827,0.2002577,0.1722972,-0.0279605
40,0.28144354,0.2047166,"('stingy', 'generous')",-1.1253567,-1.3016877,-0.4219566,-0.5484856,-0.126529
41,-0.5998466,-0.65370184,"('unforgiving', 'forgiving')",-0.03649565,-0.16327243,-0.3181711,-0.4084871,-0.090316
42,0.38218394,0.44473898,"('unreliable', 'reliable')",-2.7946308,-2.7078233,-1.2062234,-1.1315422,0.0746812
43,-1.4288743,-1.3810457,"('irresponsible', 'responsible')",0.65985864,0.5759721,-0.3845078,-0.4025368,-0.018029
44,0.7329611,0.8380548,"('prejudiced', 'unprejudiced')",-1.69864,-1.6218522,-0.4828394,-0.3918987,0.0909407
45,-0.56566226,-0.73737717,"('incompetent', 'competent')",0.039904177,-0.15219426,-0.262879,-0.4447857,-0.1819067
46,-1.4440693,-1.4573362,"('uncompetitive', 'competitive')",-0.030542936,-0.094303995,-0.7373061,-0.7758201,-0.038514
47,-0.90665054,-0.84296477,"('stupid', 'smart')",4.814559,4.807294,1.9539542,1.9821646,0.0282104
48,-1.4564718,-1.5190284,"('unintelligent', 'intelligent')",0.8620458,0.84832776,-0.297213,-0.3353503,-0.0381373
49,-0.46679172,-0.40391645,"('unable', 'able')",-0.0010358244,0.059815057,-0.2339138,-0.1720507,0.0618631
50,0.78405184,0.82036966,"('clumsy', 'skillful')",0.4361723,0.41042867,0.6101121,0.6153992,0.0052871
51,-0.3264144,-0.44517073,"('uneducated', 'educated')",0.85097337,0.70973957,0.2622795,0.1322844,-0.1299951
52,0.029499497,-0.19467436,"('irrational', 'rational')",0.12185163,0.012975044,0.0756756,-0.0908497,-0.1665253
53,-0.40279323,-0.3650016,"('uncreative', 'creative')",0.91739744,0.8295737,0.2573021,0.2322861,-0.025016
54,0.08222588,0.11935888,"('incapable', 'capable')",0.93810916,1.0180199,0.5101675,0.5686894,0.0585219
55,-0.9178478,-0.9593076,"('incompetent', 'clever')",0.29673535,0.19668642,-0.3105562,-0.3813106,-0.0707544
56,-0.7955243,-0.8563672,"('impractical', 'practical')",0.14308564,0.08265926,-0.3262193,-0.386854,-0.0606347
57,-1.3280437,-1.4454689,"('unimaginative', 'imaginative')",-2.1773105,-2.3241613,-1.7526771,-1.8848151,-0.132138
58,-0.63082814,-0.66598934,"('undiscriminating', 'discriminating')",0.3902486,0.31675857,-0.1202898,-0.1746154,-0.0543256
59,1.0439252,0.9806316,"('foolish', 'wise')",0.32453024,0.2855389,0.6842277,0.6330853,-0.0511424
60,-0.8666511,-0.8761839,"('inefficient', 'efficient')",0.19998924,0.25933558,-0.3333309,-0.3084242,0.0249067
61,-0.67943627,-0.7749369,"('illogical', 'logical')",0.49066868,0.2858313,-0.0943838,-0.2445528,-0.150169
62,-0.9690276,-0.89581233,"('incompetent', 'brilliant')",0.49675345,0.6213214,-0.2361371,-0.1372455,0.0988916
63,-1.4897094,-1.4729716,"('unperceptive', 'insightful')",1.3185141,1.3162718,-0.0855976,-0.0783499,0.0072477
64,-0.025533153,-0.111274816,"('shy', 'confident')",-6.1681714,-6.1356626,-3.0968523,-3.1234686,-0.0266163
65,-1.364644,-1.5527655,"('insecure', 'secure')",-0.4698464,-0.6233843,-0.9172452,-1.0880749,-0.1708297
66,0.5173563,0.5234691,"('inactive', 'active')",0.91955584,0.87190634,0.718456,0.6976877,-0.0207683
67,-0.034221835,-0.036655724,"('doubtful', 'determined')",-0.5342873,-0.5998718,-0.2842546,-0.3182638,-0.0340092
68,-0.42971963,-0.49986365,"('dependent', 'independent')",0.020230738,-0.050983176,-0.2047444,-0.2754234,-0.070679
69,1.6895874,1.7611581,"('lazy', 'industrious')",-0.52521455,-0.45121604,0.5821864,0.654971,0.0727846
70,-1.1250029,-1.0694143,"('lethargic', 'energetic')",0.75533867,0.754573,-0.1848321,-0.1574206,0.0274115
71,0.39368898,0.37498996,"('diffident', 'self-confident')",0.6021598,0.5172582,0.4979244,0.4461241,-0.0518003
72,-1.0075617,-0.9730871,"('unambitious', 'ambitious')",-0.79367435,-0.785802,-0.900618,-0.8794445,0.0211735
73,1.4172904,1.4501493,"('helpless', 'self-reliant')",-2.7908947,-2.6165264,-0.6868021,-0.5831885,0.1036136
74,0.49393514,0.47474748,"('undedicated', 'dedicated')",0.35348356,0.19405803,0.4237093,0.3344027,-0.0893066
75,0.8731314,0.95566154,"('meek', 'impulsive')",-0.32455173,-0.1341453,0.2742898,0.4107581,0.1364683
76,-0.5281714,-0.3617888,"('anxious', 'daring')",0.29816183,0.45626685,-0.1150048,0.047239,0.1622438
77,-0.2584693,-0.2514238,"('unmotivated', 'motivated')",-0.7556477,-0.7069103,-0.5070585,-0.479167,0.0278915
78,-0.5717286,-0.46114838,"('nonresilient', 'resilient')",0.8453855,0.889824,0.1368285,0.2143378,0.0775093
79,0.67737854,0.65463114,"('wavering', 'unwavering')",0.23044616,0.2786883,0.4539123,0.4666597,0.0127474
80,-0.445072,-0.5244725,"('dominated', 'dominating')",-1.0800657,-1.1482061,-0.7625688,-0.8363393,-0.0737705
81,-1.3760033,-1.4346833,"('submissive', 'aggressive')",-0.76124394,-0.72040117,-1.0686235,-1.0775423,-0.0089188
82,-0.2003321,-0.15034126,"('poor', 'rich')",5.782026,5.746077,2.7908468,2.797868,0.0070212
83,-0.6101351,-0.6996293,"('powerless', 'powerful')",-0.67880774,-0.7719009,-0.6444714,-0.7357651,-0.0912937
84,0.16308413,0.089192875,"('inferior', 'superior')",1.2675505,1.2186184,0.7153173,0.6539056,-0.0614117
85,1.7166932,1.7702982,"('insignificant', 'prestigious')",0.6579718,0.7543101,1.1873325,1.2623042,0.0749717
86,-1.5796009,-1.7641922,"('uninfluential', 'influential')",0.22406761,-0.06609471,-0.6777667,-0.9151435,-0.2373768
87,0.505243,0.3884204,"('unsuccessful', 'successful')",1.0895514,1.030809,0.7973973,0.7096148,-0.0877825
88,-0.61851144,-0.6781571,"('low', 'eminent')",0.18706241,0.19253074,-0.2157245,-0.2428132,-0.0270887
