,nov_male,nov_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,2.234996,2.12388,"('immoral', 'moral')",-0.12915568,-0.057141364,1.0529202,1.0333693,-0.0195509
22,1.3390383,1.1680505,"('untrustworthy', 'trustworthy')",-0.4716671,-0.5597404,0.4336856,0.3041551,-0.1295305
23,1.9325427,1.9237677,"('insincere', 'sincere')",6.3867254,6.349058,4.1596341,4.1364131,-0.023221
24,0.52619267,0.36387643,"('dishonest', 'honest')",0.7841952,0.7011259,0.6551939,0.5325012,-0.1226927
25,-0.73623496,-0.6880947,"('egoistic', 'altruistic')",1.5273193,1.3546767,0.3955422,0.333291,-0.0622512
26,0.6070539,0.54034424,"('hardhearted', 'benevolent')",1.5221145,1.389513,1.0645843,0.9649286,-0.0996557
27,1.3236108,1.3876758,"('hardhearted', 'softhearted')",1.0722566,0.97909653,1.1979337,1.1833861,-0.0145476
28,0.39945763,0.39725998,"('disloyal', 'loyal')",1.1699463,1.0653119,0.7847019,0.7312859,-0.053416
29,-1.1486075,-1.2210743,"('unfair', 'fair')",-0.5746535,-0.75919956,-0.8616305,-0.990137,-0.1285065
30,2.780868,2.5428774,"('intolerant', 'tolerant')",1.9987564,1.9123317,2.3898122,2.2276046,-0.1622076
31,-3.0042977,-2.887698,"('evil', 'good')",-1.2055724,-1.3676872,-2.1049352,-2.1276927,-0.0227575
32,1.4847474,1.3258282,"('unkind', 'kind')",1.0222311,0.82414335,1.2534893,1.0749857,-0.1785036
33,-0.5794691,-0.6057691,"('wrong', 'right')",-0.41870412,-0.4999951,-0.4990866,-0.5528821,-0.0537955
34,0.46740213,0.5488836,"('mean', 'honorable')",6.1414967,6.2625923,3.3044493,3.4057379,0.1012886
35,-2.3977613,-2.4117243,"('corrupt', 'incorrupt')",-0.37466788,-0.5513281,-1.3862146,-1.4815263,-0.0953117
36,-2.6724946,-2.6638873,"('hostile', 'amicable')",-0.17009087,-0.38805923,-1.4212928,-1.5259732,-0.1046804
37,0.86945313,0.9174757,"('fake', 'genuine')",0.69263977,0.6915571,0.7810465,0.8045164,0.0234699
38,-0.5437099,-0.56274784,"('untruthful', 'truthful')",0.05208145,0.099852875,-0.2458142,-0.2314475,0.0143667
39,1.750374,1.776452,"('exploitative', 'cooperative')",0.3085356,0.25762945,1.0294548,1.0170407,-0.0124141
40,-0.38661048,-0.32781908,"('stingy', 'generous')",-1.665446,-1.6929508,-1.0260283,-1.0103849,0.0156434
41,0.8439298,0.830449,"('unforgiving', 'forgiving')",0.2533311,0.13726902,0.5486305,0.483859,-0.0647715
42,0.38069353,0.33892375,"('unreliable', 'reliable')",-2.8232841,-2.7851026,-1.2212954,-1.2230895,-0.0017941
43,1.1309606,1.0760514,"('irresponsible', 'responsible')",1.0149684,0.9881603,1.0729644,1.0321058,-0.0408586
44,-0.7851279,-0.8228108,"('prejudiced', 'unprejudiced')",-1.4990883,-1.5818015,-1.1421081,-1.2023062,-0.0601981
45,0.67056847,0.6327654,"('incompetent', 'competent')",-0.058920734,-0.05294677,0.3058239,0.2899093,-0.0159146
46,0.88136953,0.9673213,"('uncompetitive', 'competitive')",-0.57966167,-0.4805786,0.1508539,0.2433713,0.0925174
47,0.5016899,0.51452374,"('stupid', 'smart')",5.839178,5.9310036,3.170434,3.2227635,0.0523295
48,1.9209747,1.9814241,"('unintelligent', 'intelligent')",1.0004814,1.0302167,1.460728,1.5058204,0.0450924
49,0.16268206,0.17146598,"('unable', 'able')",-0.18141803,-0.07132157,-0.009368,0.0500722,0.0594402
50,-0.71644527,-0.6404988,"('clumsy', 'skillful')",0.023573324,0.050899588,-0.346436,-0.2947996,0.0516364
51,0.7282273,0.55043226,"('uneducated', 'educated')",0.6366605,0.6483921,0.6824439,0.5994122,-0.0830317
52,-2.1335864,-2.2052171,"('irrational', 'rational')",-0.3553702,-0.5921507,-1.2444783,-1.3986839,-0.1542056
53,-1.1152997,-1.0002866,"('uncreative', 'creative')",0.67681885,0.6420806,-0.2192404,-0.179103,0.0401374
54,-0.0021897433,-0.09569141,"('incapable', 'capable')",1.0118309,0.9525072,0.5048206,0.4284079,-0.0764127
55,2.2778919,2.2247488,"('incompetent', 'clever')",0.49390233,0.561839,1.3858972,1.3932939,0.0073967
56,2.4026446,2.2445512,"('impractical', 'practical')",0.56216556,0.5704987,1.4824051,1.4075249,-0.0748802
57,0.10401662,0.18035957,"('unimaginative', 'imaginative')",-2.5952585,-2.6400585,-1.245621,-1.2298495,0.0157715
58,-0.47824258,-0.44183105,"('undiscriminating', 'discriminating')",0.1078582,0.06611292,-0.1851922,-0.1878591,-0.0026669
59,-1.0682385,-1.0747805,"('foolish', 'wise')",0.35839036,0.33028957,-0.3549241,-0.3722454,-0.0173213
60,2.692891,2.6339893,"('inefficient', 'efficient')",0.46438164,0.6378001,1.5786363,1.6358948,0.0572585
61,1.2656901,0.9860924,"('illogical', 'logical')",0.4158266,0.22489426,0.8407583,0.6054933,-0.235265
62,2.3056562,2.3232048,"('incompetent', 'brilliant')",0.7958348,0.95610815,1.5507455,1.6396564,0.0889109
63,0.9147706,1.026159,"('unperceptive', 'insightful')",1.0906762,1.2588669,1.0027235,1.142513,0.1397895
64,-1.7299513,-1.8967113,"('shy', 'confident')",-7.105157,-7.1248307,-4.4175539,-4.5107708,-0.0932169
65,1.6317087,1.4896948,"('insecure', 'secure')",-0.33172822,-0.32997653,0.6499903,0.5798591,-0.0701312
66,-1.9645653,-1.9658519,"('inactive', 'active')",0.30867875,0.25679454,-0.8279433,-0.8545287,-0.0265854
67,0.41473928,0.23627652,"('doubtful', 'determined')",-0.055611007,-0.0506569,0.1795641,0.0928098,-0.0867543
68,-0.064967036,-0.17872787,"('dependent', 'independent')",-0.31921363,-0.29828665,-0.1920903,-0.2385073,-0.046417
69,-1.5902416,-1.5561966,"('lazy', 'industrious')",-0.346585,-0.43713462,-0.9684133,-0.9966656,-0.0282523
70,1.9517499,1.9564841,"('lethargic', 'energetic')",1.243542,1.2966353,1.597646,1.6265597,0.0289137
71,-0.65046,-0.5317675,"('diffident', 'self-confident')",0.2633524,0.22649643,-0.1935538,-0.1526355,0.0409183
72,0.70206547,0.70436984,"('unambitious', 'ambitious')",-0.5209184,-0.49538726,0.0905735,0.1044913,0.0139178
73,-0.10437676,-0.106407195,"('helpless', 'self-reliant')",-3.0411804,-2.9754658,-1.5727786,-1.5409365,0.0318421
74,1.1130509,1.1788787,"('undedicated', 'dedicated')",0.26590985,0.24649712,0.6894804,0.7126879,0.0232075
75,-1.2031686,-1.0694137,"('meek', 'impulsive')",-0.65881187,-0.6281338,-0.9309902,-0.8487737,0.0822165
76,1.152569,1.2743977,"('anxious', 'daring')",0.3343918,0.5018169,0.7434804,0.8881073,0.1446269
77,0.22581019,0.29837692,"('unmotivated', 'motivated')",-0.69096416,-0.5893259,-0.232577,-0.1454745,0.0871025
78,0.0570878,0.2521323,"('nonresilient', 'resilient')",0.05301638,0.21550621,0.0550521,0.2338192,0.1787671
79,-1.9693742,-1.9355254,"('wavering', 'unwavering')",-0.23026204,-0.28935835,-1.0998181,-1.1124419,-0.0126238
80,0.5121168,0.54352164,"('dominated', 'dominating')",-1.0252725,-0.8904118,-0.2565778,-0.1734451,0.0831327
81,1.9334167,1.7276896,"('submissive', 'aggressive')",-0.4719851,-0.31534916,0.7307158,0.7061702,-0.0245456
82,0.63818586,0.5926365,"('poor', 'rich')",6.1875253,6.290723,3.4128556,3.4416797,0.0288241
83,-0.39858067,-0.4861696,"('powerless', 'powerful')",-0.5172525,-0.614318,-0.4579166,-0.5502438,-0.0923272
84,0.59307885,0.4790155,"('inferior', 'superior')",0.9502926,0.9313033,0.7716857,0.7051594,-0.0665263
85,-1.7536834,-1.6319574,"('insignificant', 'prestigious')",0.18490863,0.023541773,-0.7843874,-0.8042078,-0.0198204
86,1.0120673,0.93352014,"('uninfluential', 'influential')",0.22343309,0.20852928,0.6177502,0.5710247,-0.0467255
87,-0.068699285,-0.06701068,"('unsuccessful', 'successful')",0.6098288,0.71001554,0.2705648,0.3215024,0.0509376
88,0.1661386,-0.0051524276,"('low', 'eminent')",0.4811661,0.37600088,0.3236524,0.1854242,-0.1382282
