,danaher_male,danaher_female,tuple,corp_male,corp_female,average_male,average_female,female-male
27,-0.103842944,-0.010007181,"('hardhearted', 'softhearted')",1.1619099,1.0628155,0.5290335,0.5264042,-0.0026293
28,-0.2132463,-0.2976827,"('disloyal', 'loyal')",1.0275552,1.0139502,0.4071545,0.3581338,-0.0490207
29,-0.56028104,-0.6016286,"('unfair', 'fair')",-0.44127482,-0.5743248,-0.500778,-0.5879767,-0.0871987
30,0.92759854,0.9171501,"('intolerant', 'tolerant')",0.8287054,0.82692814,0.878152,0.8720391,-0.0061129
31,-2.2521532,-2.3664348,"('evil', 'good')",-0.66984665,-0.82256997,-1.461,-1.5945024,-0.1335024
32,0.4479322,0.29372853,"('unkind', 'kind')",0.62401396,0.49024063,0.5359731,0.3919846,-0.1439885
33,-0.18620428,-0.40929875,"('wrong', 'right')",-0.46997347,-0.5557528,-0.3280889,-0.4825258,-0.1544369
34,-0.3778577,-0.17886683,"('mean', 'honorable')",5.3781514,5.719284,2.5001469,2.7702086,0.2700617
35,-1.5567416,-1.845191,"('corrupt', 'incorrupt')",-0.31238174,-0.3817124,-0.9345617,-1.1134517,-0.17889
36,-2.5928051,-2.8428068,"('hostile', 'amicable')",-0.16620593,-0.35654813,-1.3795055,-1.5996774,-0.2201719
37,0.8433242,0.74945164,"('fake', 'genuine')",0.16945766,0.20831478,0.5063909,0.4788832,-0.0275077
38,-0.5148145,-0.59265304,"('untruthful', 'truthful')",-0.20733717,-0.09260912,-0.3610758,-0.3426311,0.0184447
39,1.7284151,1.8054435,"('exploitative', 'cooperative')",0.33418795,0.3578566,1.0313015,1.08165,0.0503485
40,-0.37253842,-0.38838893,"('stingy', 'generous')",-1.7606221,-1.8877791,-1.0665803,-1.1380841,-0.0715038
41,0.47030365,0.40068084,"('unforgiving', 'forgiving')",0.06475934,-0.07335871,0.2675315,0.1636611,-0.1038704
42,0.6208388,0.77035743,"('unreliable', 'reliable')",-3.4494245,-3.416952,-1.4142928,-1.3232973,0.0909955
43,0.7275037,0.81638694,"('irresponsible', 'responsible')",0.3184878,0.37190062,0.5229958,0.5941437,0.0711479
44,0.08462284,-0.07301806,"('prejudiced', 'unprejudiced')",-1.5835053,-1.5690109,-0.7494412,-0.8210145,-0.0715733
45,0.9072,1.0103735,"('incompetent', 'competent')",-0.0009846985,-0.09334327,0.4531077,0.4585151,0.0054074
46,1.4243098,1.6495355,"('uncompetitive', 'competitive')",-0.97762674,-0.97383,0.2233416,0.3378528,0.1145112
47,0.42991972,0.55266666,"('stupid', 'smart')",4.990332,5.213407,2.7101259,2.8830369,0.172911
48,0.308868,0.31240818,"('unintelligent', 'intelligent')",0.4767354,0.5071117,0.3928017,0.4097599,0.0169582
49,-0.08164126,0.12456743,"('unable', 'able')",-0.38011068,-0.20961514,-0.230876,-0.0425239,0.1883521
50,-0.01956536,0.00464982,"('clumsy', 'skillful')",0.070841074,0.027838215,0.0256379,0.016244,-0.0093939
51,0.54621834,0.49469283,"('uneducated', 'educated')",0.15125611,0.053481624,0.3487372,0.2740872,-0.07465
52,-1.2814803,-1.6291437,"('irrational', 'rational')",0.36994663,0.22886026,-0.4557669,-0.7001417,-0.2443748
53,-1.1011534,-1.0669953,"('uncreative', 'creative')",0.13515562,0.11026476,-0.4829989,-0.4783652,0.0046337
54,-0.99818,-1.2232165,"('incapable', 'capable')",0.6705229,0.7131379,-0.1638285,-0.2550393,-0.0912108
55,1.5757856,1.7813122,"('incompetent', 'clever')",0.24257356,0.22985676,0.9091796,1.0055845,0.0964049
56,1.6575869,1.8876464,"('impractical', 'practical')",-0.707331,-0.5567125,0.475128,0.665467,0.190339
57,-0.14659521,-0.0031826273,"('unimaginative', 'imaginative')",-3.0456698,-3.1713545,-1.5961325,-1.5872686,0.0088639
58,-0.16579735,-0.15034005,"('undiscriminating', 'discriminating')",0.3013836,0.26016548,0.0677931,0.0549127,-0.0128804
59,-0.51223886,-0.6286345,"('foolish', 'wise')",0.20714504,0.2876454,-0.1525469,-0.1704946,-0.0179477
60,2.3131618,2.6357934,"('inefficient', 'efficient')",-0.2552791,-0.03534484,1.0289414,1.3002243,0.2712829
61,0.16617557,0.058973975,"('illogical', 'logical')",0.52544564,0.31481588,0.3458106,0.1868949,-0.1589157
62,1.9512622,2.1280324,"('incompetent', 'brilliant')",0.27383417,0.45393634,1.1125482,1.2909844,0.1784362
63,0.83852094,0.8986005,"('unperceptive', 'insightful')",0.61722416,0.70022225,0.7278726,0.7994114,0.0715388
64,0.57110524,0.48503157,"('shy', 'confident')",-6.363171,-6.489958,-2.8960328,-3.0024631,-0.1064303
65,1.0776601,1.239166,"('insecure', 'secure')",-0.45457667,-0.3034228,0.3115417,0.4678716,0.1563299
66,-1.4683809,-1.7066383,"('inactive', 'active')",0.044808697,-0.031545833,-0.7117861,-0.8690921,-0.157306
67,1.047931,0.8900538,"('doubtful', 'determined')",-0.5721963,-0.60123473,0.2378673,0.1444095,-0.0934578
68,-0.07744565,0.012970723,"('dependent', 'independent')",-0.89697576,-0.83559996,-0.4872107,-0.4113146,0.0758961
69,-0.36600572,-0.5538852,"('lazy', 'industrious')",-0.45922557,-0.48540512,-0.4126157,-0.5196452,-0.1070295
70,1.159632,1.403887,"('lethargic', 'energetic')",-0.060358997,-0.030977631,0.5496365,0.6864547,0.1368182
71,-0.6253995,-0.71141934,"('diffident', 'self-confident')",0.31947082,0.33630884,-0.1529643,-0.1875553,-0.034591
72,-0.5950481,-0.57843876,"('unambitious', 'ambitious')",-0.61035943,-0.58902925,-0.6027038,-0.583734,0.0189698
73,0.29128835,0.25125787,"('helpless', 'self-reliant')",-2.8712661,-2.8488963,-1.2899889,-1.2988192,-0.0088303
74,0.92559296,1.0483019,"('undedicated', 'dedicated')",-0.10334276,-0.211472,0.4111251,0.418415,0.0072899
75,-0.9854924,-1.0133721,"('meek', 'impulsive')",-0.90081584,-0.85953945,-0.9431541,-0.9364557,0.0066984
76,1.3759382,1.6334794,"('anxious', 'daring')",-0.5165461,-0.32106435,0.4296961,0.6562075,0.2265114
77,0.085148394,0.2199124,"('unmotivated', 'motivated')",-1.2470089,-1.1291391,-0.5809302,-0.4546133,0.1263169
78,-0.43023065,-0.35213473,"('nonresilient', 'resilient')",0.118483,0.11137964,-0.1558738,-0.1203775,0.0354963
79,-1.717633,-1.9447509,"('wavering', 'unwavering')",-0.3247732,-0.28882962,-1.021203,-1.1167903,-0.0955873
80,1.4389479,1.4538927,"('dominated', 'dominating')",-0.9499211,-0.8743502,0.2445134,0.2897713,0.0452579
81,2.080269,2.1099627,"('submissive', 'aggressive')",-0.8337065,-0.72347206,0.6232813,0.6932453,0.069964
82,-0.6895138,-0.61972934,"('poor', 'rich')",5.651115,5.8130946,2.4808006,2.5966825,0.1158819
83,0.11467952,0.08584039,"('powerless', 'powerful')",-1.0620153,-1.0292108,-0.4736679,-0.4716852,0.0019827
84,0.6268311,0.73027366,"('inferior', 'superior')",0.87410057,0.9602812,0.7504659,0.8452774,0.0948115
85,-1.6810045,-1.9964818,"('insignificant', 'prestigious')",0.1532164,0.07030081,-0.7638941,-0.9630905,-0.1991964
86,0.1895401,0.106184855,"('uninfluential', 'influential')",-0.17508435,-0.3804078,0.0072279,-0.1371115,-0.1443394
87,0.68586767,0.47248542,"('unsuccessful', 'successful')",0.87606746,0.9209991,0.7809676,0.6967423,-0.0842253
88,-0.31110606,-0.42387515,"('low', 'eminent')",-0.4316947,-0.40824848,-0.3714004,-0.4160618,-0.0446614
