,analog_male,analog_female,tuple,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
27,0.01047934,0.061048977,"('hardhearted', 'softhearted')",-0.15513426,-0.077122,1.2554097,1.236173,0.3702516,0.4067,0.0364484
28,0.65519583,0.5915441,"('disloyal', 'loyal')",0.059431262,-0.029853553,0.95038307,0.8936927,0.5550034,0.4851278,-0.0698756
29,-0.43203858,-0.5551104,"('unfair', 'fair')",-1.0433319,-1.0799735,-0.34998354,-0.44280282,-0.6084513,-0.6926289,-0.0841776
30,0.4814123,0.48925114,"('intolerant', 'tolerant')",1.2456993,1.2669859,1.220828,1.1702033,0.9826465,0.9754801,-0.0071664
31,-1.4967201,-1.6037235,"('evil', 'good')",-0.9156443,-1.0326934,-0.8105922,-0.8868522,-1.0743189,-1.1744231,-0.1001042
32,-0.6381746,-0.71461976,"('unkind', 'kind')",-0.3716361,-0.4214126,0.79678476,0.767614,-0.0710086,-0.1228061,-0.0517975
33,0.95041555,0.8305521,"('wrong', 'right')",0.19782525,0.11388594,-0.45390844,-0.5815815,0.2314441,0.1209522,-0.1104919
34,-0.3932707,-0.28913477,"('mean', 'honorable')",-0.33588803,-0.2024184,5.5141087,5.7791715,1.5949833,1.7625394,0.1675561
35,-0.1845016,-0.37299204,"('corrupt', 'incorrupt')",-0.5575721,-0.68362176,-0.091540016,-0.20588651,-0.2778713,-0.4208334,-0.1429621
36,0.24354197,0.049991384,"('hostile', 'amicable')",-0.9653381,-1.2782811,0.113044344,-0.092543095,-0.2029173,-0.4402776,-0.2373603
37,-0.655785,-0.7381858,"('fake', 'genuine')",-0.3276025,-0.26743108,0.18222117,0.24532019,-0.2670555,-0.2534322,0.0136233
38,-0.45746216,-0.5440755,"('untruthful', 'truthful')",-0.46917665,-0.47514072,-0.07919344,-0.030845929,-0.3352774,-0.3500207,-0.0147433
39,0.7806405,0.75666887,"('exploitative', 'cooperative')",0.42281336,0.44958162,0.11075388,0.110306576,0.4380692,0.4388523,0.0007831
40,0.15927863,0.107651725,"('stingy', 'generous')",0.37959513,0.38784617,-1.260624,-1.4202166,-0.2405834,-0.3082396,-0.0676562
41,-1.1260881,-1.2030208,"('unforgiving', 'forgiving')",-0.57009727,-0.62531894,0.3157772,0.15774399,-0.4601361,-0.5568653,-0.0967292
42,-2.0754693,-2.1481414,"('unreliable', 'reliable')",-1.8880696,-1.8342054,-3.1527524,-3.1377354,-2.372097,-2.3733606,-0.0012636
43,-0.9930362,-0.9746865,"('irresponsible', 'responsible')",-0.79170966,-0.66370517,0.2144664,0.28301737,-0.5234265,-0.4517914,0.0716351
44,-0.60076106,-0.5329313,"('prejudiced', 'unprejudiced')",-0.72138494,-0.61961913,-1.3116784,-1.3033574,-0.8779414,-0.8186359,0.0593055
45,-1.5642384,-1.5611625,"('incompetent', 'competent')",-0.11077705,-0.070738204,0.051838253,0.06470474,-0.5410591,-0.5223986,0.0186605
46,-0.85997725,-0.8280071,"('uncompetitive', 'competitive')",0.04229135,0.11227685,-0.4859388,-0.55597967,-0.4345415,-0.4239033,0.0106382
47,-0.2279143,-0.1821201,"('stupid', 'smart')",0.45380846,0.48938352,5.3294506,5.5357056,1.8517815,1.9476563,0.0958748
48,1.3638747,1.3891418,"('unintelligent', 'intelligent')",1.2208811,1.3070476,0.99448544,1.0325724,1.1930804,1.2429206,0.0498402
49,-0.62117153,-0.63553584,"('unable', 'able')",-0.20190892,-0.18918513,0.04140286,0.18426944,-0.2605592,-0.2134839,0.0470753
50,-1.1786908,-1.2635213,"('clumsy', 'skillful')",-0.1616596,-0.18582699,-0.030211285,-0.036445588,-0.4568539,-0.4952646,-0.0384107
51,-0.92736566,-0.97298807,"('uneducated', 'educated')",0.20038319,0.06895461,0.4275014,0.38291687,-0.099827,-0.1737055,-0.0738785
52,-0.20844269,-0.53362393,"('irrational', 'rational')",-0.84824336,-1.1660959,-0.21138191,-0.4161962,-0.4226893,-0.7053053,-0.282616
53,-0.12269528,-0.2579857,"('uncreative', 'creative')",-0.039616868,-0.23581171,0.8169979,0.8072934,0.2182286,0.1044987,-0.1137299
54,-1.6320168,-1.8496972,"('incapable', 'capable')",-1.8413765,-2.1208558,0.73043454,0.78889084,-0.9143197,-1.060554,-0.1462343
55,-0.41730648,-0.3497837,"('incompetent', 'clever')",1.0026582,1.0800196,0.28082082,0.30315343,0.2887242,0.3444631,0.0557389
56,0.77094376,0.763976,"('impractical', 'practical')",0.6710934,0.6997808,-0.20446451,-0.17692402,0.4125242,0.4289443,0.0164201
57,-0.2691746,-0.29853028,"('unimaginative', 'imaginative')",0.11138877,0.037643798,-2.2281327,-2.3640943,-0.7953062,-0.8749936,-0.0796874
58,-0.38731113,-0.46588984,"('undiscriminating', 'discriminating')",1.0172135,0.91746986,0.041137442,-0.018214067,0.2236799,0.1444553,-0.0792246
59,-0.28533176,-0.42693275,"('foolish', 'wise')",-1.1730933,-1.3109038,0.11715608,0.08670984,-0.4470897,-0.5503756,-0.1032859
60,0.71938264,0.864484,"('inefficient', 'efficient')",1.3475404,1.5716323,-0.026134841,0.15137398,0.6802628,0.8624967,0.1822339
61,0.76092786,0.63864297,"('illogical', 'logical')",0.49132803,0.33826894,0.3899357,0.24018058,0.5473972,0.4056975,-0.1416997
62,-0.38961622,-0.33476847,"('incompetent', 'brilliant')",-0.035561502,0.08501441,-0.06391184,0.09519889,-0.1630298,-0.0515184,0.1115114
63,-0.72381926,-0.7424289,"('unperceptive', 'insightful')",-0.3166724,-0.28952408,0.85349137,0.9286421,-0.0623334,-0.034437,0.0278964
64,-1.4059703,-1.4382839,"('shy', 'confident')",-0.46878025,-0.44564712,-6.0548415,-6.222898,-2.6431974,-2.7022762,-0.0590788
65,-0.6324014,-0.61960644,"('insecure', 'secure')",0.49894273,0.54030937,-0.25219065,-0.22305903,-0.1285498,-0.1007854,0.0277644
66,-1.7892717,-1.8625563,"('inactive', 'active')",-1.373665,-1.4386954,0.7173542,0.73381734,-0.8151941,-0.8558115,-0.0406174
67,-0.6252177,-0.69130814,"('doubtful', 'determined')",-0.15216489,-0.119180486,-0.68622136,-0.64069015,-0.487868,-0.4837263,0.0041417
68,-1.0870023,-1.1470143,"('dependent', 'independent')",-0.57610035,-0.6340983,-0.2715209,-0.2388989,-0.6448745,-0.6733371,-0.0284626
69,-0.23161617,-0.32407564,"('lazy', 'industrious')",0.47554278,0.4935482,-0.34747058,-0.3156126,-0.0345147,-0.0487133,-0.0141986
70,-1.3919032,-1.3328454,"('lethargic', 'energetic')",-1.1657447,-1.0763712,0.10597841,0.1805614,-0.8172231,-0.7428851,0.074338
71,0.12872969,0.086593255,"('diffident', 'self-confident')",0.2959624,0.35430205,0.5426481,0.5472553,0.3224467,0.3293835,0.0069368
72,-0.45732018,-0.44368872,"('unambitious', 'ambitious')",-0.4747366,-0.4072724,-0.99935573,-0.92425907,-0.6438042,-0.5917401,0.0520641
73,0.48031917,0.38906363,"('helpless', 'self-reliant')",0.27455595,0.18401423,-2.9166095,-3.0204527,-0.7205781,-0.8157916,-0.0952135
74,-0.8092919,-0.8505283,"('undedicated', 'dedicated')",0.057692237,0.039342783,0.010120939,-0.021009658,-0.2471596,-0.2773984,-0.0302388
75,-1.0380534,-1.0530335,"('meek', 'impulsive')",-1.0253922,-1.0605356,-0.35775828,-0.2960616,-0.807068,-0.8032102,0.0038578
76,-0.6267482,-0.5312829,"('anxious', 'daring')",-0.1933832,-0.04857952,0.26950893,0.3846338,-0.1835408,-0.0650762,0.1184646
77,-0.10552109,-0.16071224,"('unmotivated', 'motivated')",0.45715365,0.4216993,-1.0458376,-0.9580009,-0.2314017,-0.232338,-0.0009363
78,-0.39578307,-0.40254152,"('nonresilient', 'resilient')",0.5777725,0.57851595,0.2082816,0.25172412,0.1300903,0.1425662,0.0124759
79,-0.66573024,-0.8771325,"('wavering', 'unwavering')",-1.7373549,-1.9765544,-0.3257818,-0.2862057,-0.9096224,-1.0466309,-0.1370085
80,-0.12645012,-0.069392554,"('dominated', 'dominating')",0.51246405,0.6619728,-0.90140903,-0.7934371,-0.1717984,-0.0669523,0.1048461
81,0.16928756,0.25827995,"('submissive', 'aggressive')",0.3840405,0.48955625,-0.58543,-0.48170948,-0.0107007,0.0887089,0.0994096
82,-0.835041,-0.80597234,"('poor', 'rich')",0.22406769,0.1217448,5.749822,5.96613,1.7129496,1.7606341,0.0476845
83,0.16029824,0.060176402,"('powerless', 'powerful')",-0.29724324,-0.2996656,-0.9727613,-1.0473329,-0.3699021,-0.4289407,-0.0590386
84,0.96623266,0.88987374,"('inferior', 'superior')",-0.065005735,-0.07713993,0.92060405,0.8622157,0.607277,0.5583165,-0.0489605
85,0.20847546,0.009204138,"('insignificant', 'prestigious')",-0.6266137,-0.8964786,0.6324087,0.53515434,0.0714235,-0.1173734,-0.1887969
86,0.17471388,0.054125067,"('uninfluential', 'influential')",0.034106664,-0.18855548,0.05064384,-0.059283003,0.0864881,-0.0645711,-0.1510592
87,-0.8261156,-0.88242507,"('unsuccessful', 'successful')",0.60350645,0.5471859,0.83641684,0.88192856,0.2046026,0.1822298,-0.0223728
88,0.31173283,0.18077894,"('low', 'eminent')",0.34418085,0.19126399,0.11960177,0.13690479,0.2585052,0.1696492,-0.088856
