,discovery_male,discovery_female,tuple,inc_male,inc_female,average_male,average_female,female-male
75,-1.4071018,-1.3940043,"('meek', 'impulsive')",-0.4661333,-0.3718235,-0.9366175,-0.8829139,0.0537036
76,0.97593397,1.0960066,"('anxious', 'daring')",0.22364542,0.3193604,0.5997897,0.7076835,0.1078938
77,1.0648266,1.1299856,"('unmotivated', 'motivated')",-0.78063256,-0.6655077,0.142097,0.2322389,0.0901419
78,0.44648483,0.43666434,"('nonresilient', 'resilient')",0.33870447,0.37124705,0.3925946,0.4039557,0.0113611
79,-0.9557686,-1.0005391,"('wavering', 'unwavering')",0.1142103,0.16765642,-0.4207791,-0.4164413,0.0043378
80,0.29663095,0.3288224,"('dominated', 'dominating')",-1.0504572,-0.9767289,-0.3769131,-0.3239533,0.0529598
81,1.435961,1.616846,"('submissive', 'aggressive')",-0.79978216,-0.6504058,0.3180894,0.4832201,0.1651307
82,0.26330075,0.27943385,"('poor', 'rich')",5.85913,6.0207977,3.0612154,3.1501157,0.0889003
83,0.29603988,0.34821194,"('powerless', 'powerful')",-0.5521248,-0.5592283,-0.1280425,-0.1055082,0.0225343
84,0.51819396,0.430369,"('inferior', 'superior')",0.6897199,0.6372547,0.6039569,0.5338119,-0.070145
85,-0.22023098,-0.30588707,"('insignificant', 'prestigious')",0.927191,0.83155894,0.35348,0.2628359,-0.0906441
86,1.0976986,1.1059377,"('uninfluential', 'influential')",0.40843555,0.28162682,0.7530671,0.6937823,-0.0592848
87,-0.0836858,-0.1087115,"('unsuccessful', 'successful')",0.8930717,0.97091466,0.4046929,0.4311016,0.0264087
88,0.43505323,0.42623445,"('low', 'eminent')",0.41863537,0.47814304,0.4268443,0.4521887,0.0253444
