,ceridian_male,ceridian_female,tuple,h_male,h_female,c_male,c_female,m_male,m_female,holding_male,holding_female,inc_male,inc_female,average_male,average_female,female-male
73,0.51169026,0.48024464,"('helpless', 'self-reliant')",0.10804491,0.15880598,0.4917864,0.5251506,0.43979675,0.42160383,-1.4477367,-1.4441094,-3.2531383,-3.1941295,-0.5249261,-0.508739,0.0161871
74,0.08465678,0.13981278,"('undedicated', 'dedicated')",1.056882,1.241025,0.56820613,0.6912897,0.6523876,0.75841266,0.5520004,0.6191667,0.38071516,0.39753035,0.5491414,0.6412062,0.0920648
75,-0.1316192,-0.16029356,"('meek', 'impulsive')",1.113241,1.1230106,1.3059611,1.2412224,0.8249015,0.7759865,-1.5665998,-1.5113395,-0.2686362,-0.19310479,0.2128747,0.2125803,-0.0002944
76,1.4540982,1.452427,"('anxious', 'daring')",0.39447746,0.32072467,-0.42541295,-0.4243841,-0.98243815,-0.97758603,0.97333866,1.0446117,0.50932217,0.5688501,0.3205642,0.3307739,0.0102097
77,-0.6925662,-0.59381896,"('unmotivated', 'motivated')",0.13504364,0.35102957,0.31847218,0.457874,-0.06911777,0.032345533,-0.1452486,-0.098572105,-1.0503731,-0.9897175,-0.2506317,-0.1401432,0.1104885
78,-1.1939099,-1.0381489,"('nonresilient', 'resilient')",-0.03299005,0.19092855,-0.3743019,-0.2518924,0.17025349,0.36980075,-0.4602163,-0.38510767,0.3242287,0.4097133,-0.261156,-0.1174511,0.1437049
79,-0.8293077,-0.87515825,"('wavering', 'unwavering')",0.09652564,0.09130533,1.1448597,1.0267738,1.59056,1.5320911,-1.8769867,-1.9237747,0.1256779,0.094294,0.0418881,-0.0090781,-0.0509662
80,0.6551265,0.61116064,"('dominated', 'dominating')",0.699582,0.5470553,0.16235065,0.1644912,-0.691767,-0.6869377,1.4816858,1.3884099,-1.079528,-1.1149806,0.204575,0.1515331,-0.0530419
81,1.2472409,0.9882016,"('submissive', 'aggressive')",1.1580347,0.8343487,-0.66880536,-0.887872,-0.7644582,-0.9290496,0.8943933,0.75373054,-0.5775735,-0.6517831,0.2148053,0.0179294,-0.1968759
82,0.4280215,0.39522806,"('poor', 'rich')",1.1966858,1.119707,0.74118006,0.6441055,0.8507242,0.84461826,0.89603865,0.9954676,5.822311,5.921597,1.6558269,1.6534538,-0.0023731
83,-0.019632084,-0.09407501,"('powerless', 'powerful')",-0.7305535,-0.7267252,-0.9234644,-0.9278701,-1.3727444,-1.4410694,0.27516213,0.2786354,-1.123703,-1.1875749,-0.6491559,-0.6831132,-0.0339573
84,0.41699558,0.36303324,"('inferior', 'superior')",-0.50635564,-0.48322064,-0.67331225,-0.6195955,-0.4656297,-0.47373307,0.7726719,0.8339985,0.5019735,0.49408734,0.0077239,0.019095,0.0113711
85,-1.738553,-1.6722337,"('insignificant', 'prestigious')",-0.4664184,-0.31634682,0.97605133,0.94932663,0.9560271,1.0283011,0.066127375,0.17757383,0.2930485,0.3949719,0.0143805,0.0935988,0.0792183
86,-1.2492479,-1.3297354,"('uninfluential', 'influential')",-0.35317487,-0.2885869,-1.0070938,-0.95356387,-1.4617825,-1.4251995,-0.38037252,-0.4262086,-0.4417832,-0.5517783,-0.8155758,-0.8291788,-0.013603
87,0.16500098,0.108332746,"('unsuccessful', 'successful')",2.1553364,2.0225246,2.0427728,1.904544,1.6258653,1.5994694,1.2326328,1.2542492,0.5890155,0.51910347,1.3017706,1.2347039,-0.0670667
88,-1.0372033,-1.131293,"('low', 'eminent')",-0.57693285,-0.8321084,-0.8358258,-1.0567087,-1.0767546,-1.2299399,0.03858852,-0.07408941,0.64132357,0.5301986,-0.4744674,-0.6323235,-0.1578561
