,kellogg_male,kellogg_female,tuple,co_male,co_female,average_male,average_female,female-male
58,-0.50694567,-0.53785163,"('undiscriminating', 'discriminating')",-0.274477,-0.3326749,-0.3907113,-0.4352633,-0.044552
59,1.3328705,1.388047,"('foolish', 'wise')",0.30213964,0.3602858,0.8175051,0.8741664,0.0566613
60,-1.1931976,-1.2049296,"('inefficient', 'efficient')",-0.88663,-0.74608994,-1.0399138,-0.9755098,0.064404
61,0.11006193,-0.002197571,"('illogical', 'logical')",-0.01187625,-0.1286677,0.0490928,-0.0654326,-0.1145254
62,-0.2843112,-0.25289083,"('incompetent', 'brilliant')",-0.6836908,-0.55691963,-0.484001,-0.4049052,0.0790958
63,0.4817349,0.45677882,"('unperceptive', 'insightful')",0.36962083,0.36992458,0.4256779,0.4133517,-0.0123262
64,-1.1130297,-1.2041266,"('shy', 'confident')",-6.259514,-6.194157,-3.6862717,-3.699142,-0.0128703
65,-0.912954,-0.9584013,"('insecure', 'secure')",-0.46337986,-0.4252103,-0.6881669,-0.6918058,-0.0036389
66,0.15372278,0.16800669,"('inactive', 'active')",0.8545977,0.8194261,0.5041602,0.4937164,-0.0104438
67,0.14318395,0.10060801,"('doubtful', 'determined')",-0.36471704,-0.2560191,-0.1107665,-0.0777055,0.033061
68,-1.5951906,-1.647107,"('dependent', 'independent')",-1.6218066,-1.6411874,-1.6084986,-1.6441472,-0.0356486
69,1.6955037,1.7348981,"('lazy', 'industrious')",-0.50037456,-0.47991532,0.5975646,0.6274914,0.0299268
70,-1.4396958,-1.5070745,"('lethargic', 'energetic')",-0.32549733,-0.335454,-0.8825966,-0.9212642,-0.0386676
71,1.9614577,2.0556824,"('diffident', 'self-confident')",0.5136429,0.5286742,1.2375503,1.2921783,0.054628
72,-0.1511566,-0.059098735,"('unambitious', 'ambitious')",-0.95924765,-0.8449366,-0.5552021,-0.4520177,0.1031844
73,0.4376076,0.5331903,"('helpless', 'self-reliant')",-3.5889413,-3.5369496,-1.5756669,-1.5018797,0.0737872
74,0.3785364,0.36107397,"('undedicated', 'dedicated')",-0.039726984,-0.08960235,0.1694047,0.1357358,-0.0336689
75,-1.1148646,-1.0928338,"('meek', 'impulsive')",-0.6306014,-0.57527083,-0.872733,-0.8340523,0.0386807
76,-1.4045454,-1.4044158,"('anxious', 'daring')",-0.73156655,-0.68535465,-1.068056,-1.0448853,0.0231707
77,-0.5531292,-0.52690107,"('unmotivated', 'motivated')",-1.2905333,-1.1701612,-0.9218313,-0.8485311,0.0733002
78,1.1930354,1.2246432,"('nonresilient', 'resilient')",0.34424138,0.29242876,0.7686384,0.758536,-0.0101024
79,1.0062482,1.0429499,"('wavering', 'unwavering')",0.07921773,0.1178167,0.542733,0.5803833,0.0376503
80,-0.63868827,-0.7554108,"('dominated', 'dominating')",-0.5802282,-0.57229644,-0.6094582,-0.6638536,-0.0543954
81,-2.6181288,-2.7465563,"('submissive', 'aggressive')",-1.4531963,-1.3910521,-2.0356627,-2.0688043,-0.0331416
82,-1.1333284,-1.1322888,"('poor', 'rich')",4.716641,4.7216406,1.7916563,1.7946758,0.0030195
83,0.28117162,0.3168084,"('powerless', 'powerful')",-1.4727515,-1.4747689,-0.5957899,-0.5789802,0.0168097
84,1.8812639,1.8261929,"('inferior', 'superior')",1.029962,0.95058763,1.4556129,1.3883903,-0.0672226
85,2.405992,2.6021068,"('insignificant', 'prestigious')",0.32648626,0.30919674,1.3662392,1.4556518,0.0894126
86,0.50959915,0.35967723,"('uninfluential', 'influential')",-0.4450938,-0.5917032,0.0322527,-0.116013,-0.1482657
87,-0.3392788,-0.33622015,"('unsuccessful', 'successful')",0.090589695,0.11057691,-0.1243445,-0.1128216,0.0115229
88,-0.012097694,-0.030255409,"('low', 'eminent')",-0.5989883,-0.60069066,-0.305543,-0.315473,-0.00993
