,hudson_male,hudson_female,tuple,city_male,city_female,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
38,0.27281025,0.27691054,"('untruthful', 'truthful')",0.66104573,0.66833836,0.15492041,0.13233192,0.040497977,0.07169771,0.2823186,0.2873196,0.005001
39,0.40280813,0.45288205,"('exploitative', 'cooperative')",0.80776477,0.88384193,0.6253372,0.68917394,0.17618294,0.20688388,0.5030233,0.5581955,0.0551722
40,1.4842048,1.4267277,"('stingy', 'generous')",0.94125783,1.0227265,1.2210759,1.1706955,-1.2448814,-1.3631141,0.6004143,0.5642589,-0.0361554
41,0.27898568,0.21683538,"('unforgiving', 'forgiving')",-0.10590938,0.043200552,0.53981054,0.4565907,0.057925686,-0.057849836,0.1927031,0.1646942,-0.0280089
42,-0.019695505,-0.025117826,"('unreliable', 'reliable')",0.2197174,0.37572068,0.21029308,0.26745355,-2.9304824,-2.834357,-0.6300418,-0.5540751,0.0759667
43,-0.45314604,-0.42452094,"('irresponsible', 'responsible')",-0.33028468,-0.098650575,-1.5021254,-1.4318858,0.56058997,0.61815596,-0.4312415,-0.3342254,0.0970161
44,-1.1200166,-1.0629016,"('prejudiced', 'unprejudiced')",0.055857405,0.13313916,-0.39617527,-0.2675726,-1.5758094,-1.4800504,-0.7590359,-0.6693464,0.0896895
45,-0.26373804,-0.32491234,"('incompetent', 'competent')",-0.20912783,-0.09946878,-1.727138,-1.8002931,-0.19465303,-0.25829354,-0.5986642,-0.620742,-0.0220778
46,-0.8167647,-0.84526914,"('uncompetitive', 'competitive')",0.12855557,0.2309129,-1.0553743,-1.0030426,-0.8937409,-0.87907976,-0.6593311,-0.6241196,0.0352115
47,0.30307892,0.2892732,"('stupid', 'smart')",-0.37782457,-0.2535562,0.18881659,0.25137445,5.6995454,5.7486043,1.4534041,1.5089239,0.0555198
48,-0.5905308,-0.64658386,"('unintelligent', 'intelligent')",-1.0029404,-0.9730019,-1.5416929,-1.5798147,0.20437247,0.22654186,-0.732698,-0.7432147,-0.0105167
49,-0.89328706,-0.82643133,"('unable', 'able')",-1.5355802,-1.4282223,-0.63272893,-0.56273866,-0.5256513,-0.33531547,-0.8968119,-0.788177,0.1086349
50,-1.1889169,-1.2383159,"('clumsy', 'skillful')",-0.5879234,-0.63864946,0.6441719,0.645945,0.3294809,0.29755297,-0.2007969,-0.2333669,-0.03257
51,-0.24614501,-0.35075364,"('uneducated', 'educated')",0.59103864,0.41006172,-1.6914276,-1.7525377,0.48121908,0.37150618,-0.2163287,-0.3304309,-0.1141022
52,1.2976775,1.220998,"('irrational', 'rational')",0.8527518,0.6630775,0.831651,0.6864686,0.10406561,-0.008377664,0.7715365,0.6405417,-0.1309948
53,1.450298,1.3737189,"('uncreative', 'creative')",-0.42865092,-0.46898207,0.32350028,0.2823065,1.2061242,1.1053386,0.6378179,0.5730954,-0.0647225
54,0.14679122,0.076876074,"('incapable', 'capable')",-0.05272821,-0.23059583,1.2542162,1.2517021,1.3119078,1.279209,0.6650468,0.5942978,-0.070749
55,-0.45230162,-0.44359082,"('incompetent', 'clever')",-0.70031214,-0.5781484,-2.5387335,-2.487819,-0.3075075,-0.27612123,-0.9997137,-0.9464198,0.0532939
56,-0.50102544,-0.51374954,"('impractical', 'practical')",-0.23247407,-0.10713277,-0.6107599,-0.5698845,-0.70725536,-0.6511515,-0.5128787,-0.4604796,0.0523991
57,0.809665,0.7500931,"('unimaginative', 'imaginative')",0.1889524,0.22655055,-0.4784838,-0.49068138,-2.4477077,-2.4646976,-0.4818935,-0.4946838,-0.0127903
58,-0.050504476,-0.044433843,"('undiscriminating', 'discriminating')",-0.14702837,-0.043393068,0.76744556,0.7280343,0.27392715,0.19235139,0.21096,0.2081397,-0.0028203
59,0.1627081,0.14998087,"('foolish', 'wise')",0.171161,0.051149875,0.6121613,0.5814543,0.5189388,0.5094289,0.3662423,0.3230035,-0.0432388
60,-0.7265726,-0.6937893,"('inefficient', 'efficient')",-0.26696348,-0.011435578,-1.3868431,-1.2567323,-0.44748637,-0.28144392,-0.7069664,-0.5608503,0.1461161
61,0.70618373,0.55836344,"('illogical', 'logical')",-0.7519278,-0.8826853,0.26715395,0.22511104,0.30403534,0.15412158,0.1313613,0.0137277,-0.1176336
62,0.32042396,0.40787786,"('incompetent', 'brilliant')",0.27032596,0.4244856,-0.7772419,-0.7023274,-0.20975381,-0.022734292,-0.0990614,0.0268255,0.1258869
63,0.44039705,0.35300457,"('unperceptive', 'insightful')",0.6382124,0.69375646,-0.20827693,-0.23921055,1.0197864,1.096011,0.4725297,0.4758904,0.0033607
64,-0.8576204,-0.8727378,"('shy', 'confident')",-0.56524575,-0.61402786,-1.0311282,-0.9474657,-6.8536143,-6.827551,-2.3269022,-2.3154454,0.0114568
65,-1.2093902,-1.2344717,"('insecure', 'secure')",-1.0255344,-1.063826,-0.69705385,-0.7138212,-0.4390835,-0.4298327,-0.8427655,-0.8604879,-0.0177224
66,0.11033302,0.06723551,"('inactive', 'active')",0.88297415,0.8256662,1.4491941,1.4940429,1.2313952,1.1351476,0.9184741,0.880523,-0.0379511
67,-0.63386714,-0.68153524,"('doubtful', 'determined')",0.77752745,0.74420625,0.15481155,0.1692748,-0.7630997,-0.7240151,-0.116157,-0.1230173,-0.0068603
68,-1.3124586,-1.3908662,"('dependent', 'independent')",-0.7765697,-0.8840647,-1.9594826,-1.9848739,-0.72184765,-0.7546973,-1.1925896,-1.2536255,-0.0610359
69,0.13108678,0.14882374,"('lazy', 'industrious')",0.5020403,0.4144023,2.624916,2.674334,-0.60201615,-0.59584504,0.6640068,0.6604288,-0.003578
70,-0.3052626,-0.3341961,"('lethargic', 'energetic')",-0.0066472758,0.12147746,-1.4055123,-1.3143219,0.8419617,0.91349363,-0.2188651,-0.1533867,0.0654784
71,1.0871168,1.02304,"('diffident', 'self-confident')",1.048717,1.0606883,0.77933854,0.83505327,0.4341792,0.3862321,0.8373379,0.8262534,-0.0110845
72,0.84948736,0.8672025,"('unambitious', 'ambitious')",0.65869373,0.6750486,-0.851698,-0.85635984,-0.6800173,-0.6502841,-0.0058835,0.0089018,0.0147853
73,1.0833503,1.1299213,"('helpless', 'self-reliant')",1.5403384,1.5319891,1.1268951,1.0992712,-3.2604587,-3.2161298,0.1225312,0.136263,0.0137318
74,0.35363248,0.32231563,"('undedicated', 'dedicated')",0.19384001,0.3510654,-0.062183697,-0.11537974,0.1803,0.15512626,0.1663972,0.1782819,0.0118847
75,0.3002187,0.33491915,"('meek', 'impulsive')",0.5360035,0.5254771,0.61481744,0.6276576,-0.18413143,-0.10158466,0.316727,0.3466173,0.0298903
76,-0.6473909,-0.5518609,"('anxious', 'daring')",0.28922546,0.48363286,-0.23366064,-0.14035434,-0.06758943,0.11671896,-0.1648539,-0.0229659,0.141888
77,-1.4826821,-1.533012,"('unmotivated', 'motivated')",-0.7636234,-0.7740159,0.37999746,0.4363394,-1.2504425,-1.1253862,-0.7791876,-0.7490187,0.0301689
78,-0.5130697,-0.58015007,"('nonresilient', 'resilient')",-0.39351082,-0.32411337,0.7015175,0.7207409,0.17465012,0.31721857,-0.0076032,0.033424,0.0410272
79,-0.28634346,-0.33626592,"('wavering', 'unwavering')",0.18140435,0.06994436,1.2528867,1.1466769,0.23733726,0.24775286,0.3463212,0.2820271,-0.0642941
80,0.46865308,0.44173002,"('dominated', 'dominating')",0.7980468,0.7356789,-0.5646281,-0.5669463,-0.8801981,-0.8697799,-0.0445316,-0.0648293,-0.0202977
81,-0.9154509,-0.95156246,"('submissive', 'aggressive')",-0.032837566,-0.12845564,-1.6718189,-1.591756,-1.0608801,-1.037992,-0.9202468,-0.9274415,-0.0071947
82,-0.56716996,-0.6221926,"('poor', 'rich')",-1.0548025,-1.0788906,-1.3303733,-1.336323,6.298524,6.26958,0.8365445,0.8080434,-0.0285011
83,-0.6532492,-0.68055046,"('powerless', 'powerful')",-0.2457127,-0.17644924,0.6082109,0.6529544,-1.009207,-1.0372075,-0.3249895,-0.3103132,0.0146763
84,-0.9165193,-0.97812116,"('inferior', 'superior')",-1.9847616,-2.0685186,-0.40837622,-0.39378646,0.38150787,0.30786175,-0.7320373,-0.7831411,-0.0511038
85,0.47994557,0.49710798,"('insignificant', 'prestigious')",-0.98221153,-0.9830462,1.5773975,1.5559033,0.6183945,0.6424606,0.4233815,0.4281064,0.0047249
86,0.16701426,0.06813401,"('uninfluential', 'influential')",-0.015296608,-0.14465205,-1.6263179,-1.7032398,0.19746006,0.05256989,-0.319285,-0.431797,-0.112512
87,-0.41297212,-0.4563611,"('unsuccessful', 'successful')",0.23053257,0.0651587,0.8123161,0.80784,0.68630093,0.6714814,0.3290444,0.2720298,-0.0570146
88,-1.4868826,-1.5464184,"('low', 'eminent')",-1.0636181,-1.1378409,-1.1423832,-1.1657411,0.23697409,0.19986954,-0.8639775,-0.9125327,-0.0485552
