,united_male,united_female,tuple,airlines_male,airlines_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
41,-0.07381864,-0.09616877,"('unforgiving', 'forgiving')",0.089649335,0.15139477,0.073219016,-0.0022567064,0.41727296,0.28597888,0.1265807,0.084737,-0.0418437
42,1.3045824,1.3827691,"('unreliable', 'reliable')",-0.5181885,-0.41633624,1.2788446,1.3232622,-2.3531492,-2.3208373,-0.0719777,-0.0077856,0.0641921
43,-0.40488365,-0.31974095,"('irresponsible', 'responsible')",-0.9829713,-0.9457849,-0.9146838,-0.9093737,0.19553821,0.14580603,-0.5267501,-0.5072734,0.0194767
44,-0.49613357,-0.4184904,"('prejudiced', 'unprejudiced')",-0.79441357,-0.7665107,-0.7544368,-0.6464992,-1.5668833,-1.5265863,-0.9029668,-0.8395216,0.0634452
45,-1.3912227,-1.4391155,"('incompetent', 'competent')",-1.4149263,-1.3763956,-0.33530635,-0.47811282,-0.34241822,-0.47940618,-0.8709684,-0.9432575,-0.0722891
46,-0.07287242,-0.12176601,"('uncompetitive', 'competitive')",-0.35729325,-0.38220355,0.9380838,0.8330692,-0.057530932,-0.047505118,0.1125968,0.0703986,-0.0421982
47,-0.5477903,-0.49287078,"('stupid', 'smart')",-0.0011646152,0.05946055,0.2989818,0.3634303,5.185887,5.1492953,1.2339784,1.2698288,0.0358504
48,0.2445398,0.13399597,"('unintelligent', 'intelligent')",-0.4816482,-0.55898565,-0.6560307,-0.8186925,0.42260718,0.31576383,-0.117633,-0.2319796,-0.1143466
49,-0.9888506,-0.97169673,"('unable', 'able')",-1.0200994,-0.9561216,-0.98336697,-0.91237193,-0.3412178,-0.22534376,-0.8333837,-0.7663835,0.0670002
50,0.17392755,0.28421018,"('clumsy', 'skillful')",-0.8415092,-0.8029125,-0.22136365,-0.18867081,-0.06264362,-0.057940643,-0.2378972,-0.1913284,0.0465688
51,0.15176749,-0.015976658,"('uneducated', 'educated')",0.08283989,0.0010977015,1.164914,0.9771915,0.8723833,0.7722139,0.5679762,0.4336316,-0.1343446
52,-0.015535161,-0.020593375,"('irrational', 'rational')",0.9688428,0.9280468,-1.096665,-1.096415,-0.5659719,-0.6313609,-0.1773323,-0.2050806,-0.0277483
53,-0.4837024,-0.4605233,"('uncreative', 'creative')",0.11468026,0.16892682,0.12829798,0.07118742,0.67855644,0.57569784,0.1094581,0.0888222,-0.0206359
54,-0.11844529,-0.12650019,"('incapable', 'capable')",-0.0313825,0.04416474,0.22747712,0.33900243,0.49357486,0.55025005,0.1428061,0.2017293,0.0589232
55,-0.93066496,-1.0312597,"('incompetent', 'clever')",-1.5642039,-1.595695,-0.31289414,-0.51145,-0.06302394,-0.12499748,-0.7176967,-0.8158505,-0.0981538
56,0.3421896,0.23553973,"('impractical', 'practical')",-0.22050342,-0.17747352,0.3429036,0.24986139,-0.07918993,-0.13520852,0.09635,0.0431798,-0.0531702
57,-0.6802262,-0.81511354,"('unimaginative', 'imaginative')",-1.0284742,-1.1012899,-0.7445779,-0.88661224,-2.5967023,-2.6937048,-1.2624952,-1.3741801,-0.1116849
58,-0.04758648,-0.0816068,"('undiscriminating', 'discriminating')",-0.14663707,-0.12973234,0.71533406,0.707577,0.11113057,0.05787227,0.1580603,0.1385275,-0.0195328
59,-0.17629229,-0.14359151,"('foolish', 'wise')",0.37373734,0.3990252,-0.664268,-0.53461105,0.06303935,0.09100744,-0.1009459,-0.0470425,0.0539034
60,-0.1224212,-0.083178066,"('inefficient', 'efficient')",-0.7348794,-0.7021798,0.61534107,0.4794864,-0.08842804,-0.052564215,-0.0825969,-0.0896089,-0.007012
61,-0.102900565,-0.19890669,"('illogical', 'logical')",-0.14690861,-0.16413724,0.43480274,0.3369665,0.36755964,0.28890708,0.1381383,0.0657074,-0.0724309
62,-0.5077794,-0.4517116,"('incompetent', 'brilliant')",-0.43436706,-0.3703215,0.14307396,0.18945017,-0.01878405,0.078944415,-0.2044641,-0.1384096,0.0660545
63,0.004098924,0.02744615,"('unperceptive', 'insightful')",-0.2283035,-0.19125102,1.3970413,1.3918097,1.3579783,1.3955497,0.6327038,0.6558886,0.0231848
64,0.26032212,0.19359893,"('shy', 'confident')",-0.60508955,-0.64345527,0.97343904,0.9016519,-6.019796,-5.9835033,-1.3477811,-1.3829269,-0.0351458
65,-0.039841194,-0.16977991,"('insecure', 'secure')",-0.6028045,-0.6867453,0.164752,-0.028745092,-0.3013153,-0.35885665,-0.1948022,-0.3110317,-0.1162295
66,0.5993711,0.6201242,"('inactive', 'active')",-0.2657587,-0.27106762,1.3113877,1.347432,1.5701001,1.5282003,0.803775,0.8061723,0.0023973
67,1.1162056,1.013,"('doubtful', 'determined')",-0.7969744,-0.8002661,1.1124299,1.0795853,-0.039066628,-0.06634042,0.3481486,0.3064947,-0.0416539
68,-0.2561894,-0.38548696,"('dependent', 'independent')",-0.9578595,-1.0774972,-0.64482284,-0.69082564,-0.071331754,-0.14956059,-0.4825509,-0.5758426,-0.0932917
69,0.45725957,0.4989276,"('lazy', 'industrious')",0.8743218,0.9065472,0.72176445,0.86705244,-0.3042392,-0.25915104,0.4372766,0.5033441,0.0660675
70,0.33065706,0.3234942,"('lethargic', 'energetic')",-0.80663186,-0.8234795,0.5140247,0.5277255,0.64937985,0.69044113,0.1718574,0.1795453,0.0076879
71,0.49491867,0.5200745,"('diffident', 'self-confident')",1.5981069,1.7040681,0.6908848,0.7804271,0.49291188,0.42357475,0.8192055,0.8570361,0.0378306
72,0.35139418,0.39888865,"('unambitious', 'ambitious')",0.3069805,0.28627038,-0.09675148,-0.11154683,-1.268239,-1.2530816,-0.176654,-0.1698673,0.0067867
73,1.293904,1.3554424,"('helpless', 'self-reliant')",0.89176035,0.9119228,-0.40352854,-0.28787264,-3.5955985,-3.4747906,-0.4533657,-0.3738245,0.0795412
74,1.0624846,1.0774506,"('undedicated', 'dedicated')",0.44604826,0.5027722,-0.33016652,-0.30365288,-0.12818182,-0.15985541,0.2625462,0.2791786,0.0166324
75,-0.521757,-0.4346282,"('meek', 'impulsive')",0.55769444,0.5768725,-0.008297101,0.13999777,-0.19877078,-0.08962721,-0.0427826,0.0481537,0.0909363
76,0.22009102,0.26488805,"('anxious', 'daring')",-1.132073,-1.0876263,0.7558324,0.72970515,0.42222425,0.4660462,0.0665186,0.0932533,0.0267347
77,-0.29427502,-0.32171267,"('unmotivated', 'motivated')",-0.17646372,-0.1775181,1.2024851,1.0733284,-0.762543,-0.7140378,-0.0076992,-0.034985,-0.0272858
78,-0.90737516,-0.78923047,"('nonresilient', 'resilient')",-0.67368066,-0.59521294,0.09699922,0.113883376,0.43206036,0.546074,-0.2629991,-0.1811215,0.0818776
79,0.44058904,0.51284534,"('wavering', 'unwavering')",-0.54634356,-0.5108857,-1.0419086,-0.9944268,-0.123447895,-0.13966283,-0.3177778,-0.2830325,0.0347453
80,0.12813818,-0.0047456995,"('dominated', 'dominating')",-0.29110044,-0.37839183,0.7469405,0.6877389,-0.6648428,-0.58897537,-0.0202161,-0.0710935,-0.0508774
81,-0.10787969,-0.30351594,"('submissive', 'aggressive')",-1.690908,-1.7757182,1.0636873,0.83957344,-0.35607538,-0.37138456,-0.2727939,-0.4027613,-0.1299674
82,-1.2923603,-1.2277272,"('poor', 'rich')",-0.31839192,-0.30473778,0.85815763,0.8403479,5.5094085,5.5177836,1.1892035,1.2064166,0.0172131
83,0.09139619,-0.020253189,"('powerless', 'powerful')",0.28365055,0.2767877,0.69954383,0.72469455,-0.61477584,-0.63754547,0.1149537,0.0859209,-0.0290328
84,0.3033434,0.22845428,"('inferior', 'superior')",-0.021356856,-0.023400558,0.060526818,0.08127704,0.9143229,0.9380917,0.3142091,0.3061056,-0.0081035
85,0.72471714,0.87996536,"('insignificant', 'prestigious')",0.84118104,0.9781446,0.47983056,0.6425484,0.6532932,0.74961174,0.6747555,0.8125675,0.137812
86,-0.0074324906,-0.2597949,"('uninfluential', 'influential')",0.17667064,0.018578991,-0.09110329,-0.2467107,0.043818094,-0.0809931,0.0304882,-0.1422299,-0.1727181
87,-0.58671004,-0.62705505,"('unsuccessful', 'successful')",-0.1414356,-0.12740898,0.85459876,0.89902323,0.7319786,0.81764805,0.2146079,0.2405518,0.0259439
88,0.3975428,0.34770074,"('low', 'eminent')",-0.43676567,-0.47740358,0.14812791,0.05068325,0.23151901,0.19702998,0.085106,0.0295026,-0.0556034
