,signet_male,signet_female,tuple,jewelers_male,jewelers_female,ltd_male,ltd_female,average_male,average_female,female-male
57,0.068718225,0.0788601,"('unimaginative', 'imaginative')",0.18041117,0.22206101,-0.73708653,-0.75061315,-0.1626524,-0.1498973,0.0127551
58,0.035709195,0.10816846,"('undiscriminating', 'discriminating')",1.5630277,1.6803377,0.62960106,0.6317031,0.7427793,0.8067364,0.0639571
59,-0.4125569,-0.40861753,"('foolish', 'wise')",0.047231484,-0.030704852,0.39372316,0.30146006,0.0094659,-0.0459541,-0.05542
60,-0.37841308,-0.3667625,"('inefficient', 'efficient')",0.8627492,0.8843258,-0.5065674,-0.30919826,-0.0074104,0.069455,0.0768654
61,-0.7309703,-0.82222193,"('illogical', 'logical')",-0.42386937,-0.5005386,0.09796097,-0.037608236,-0.3522929,-0.4534563,-0.1011634
62,-0.26840553,-0.21212873,"('incompetent', 'brilliant')",0.25978893,0.33346692,-0.08779721,0.03356934,-0.0321379,0.0516358,0.0837737
63,-0.7740509,-0.65314126,"('unperceptive', 'insightful')",0.2663775,0.41350695,0.5284754,0.6310694,0.006934,0.1304784,0.1235444
64,-0.4414913,-0.5025552,"('shy', 'confident')",-0.048579525,-0.12946543,-5.7731566,-5.792855,-2.0877425,-2.1416251,-0.0538826
65,-0.1849952,-0.2757535,"('insecure', 'secure')",-0.21245058,-0.30163676,-0.079244316,0.015154649,-0.1588967,-0.1874119,-0.0285152
66,0.8117363,0.8593675,"('inactive', 'active')",0.5395395,0.5748305,1.4133573,1.3189254,0.9215444,0.9177078,-0.0038366
67,0.81463456,0.76033974,"('doubtful', 'determined')",0.53367627,0.49896345,-1.0071847,-0.9834795,0.1137087,0.0919412,-0.0217675
68,-1.2643623,-1.3404295,"('dependent', 'independent')",-1.4772314,-1.5729935,-0.658143,-0.65238106,-1.1332456,-1.1886013,-0.0553557
69,-0.25889948,-0.23064017,"('lazy', 'industrious')",0.77091575,0.7767122,-0.1371342,-0.26425475,0.1249607,0.0939391,-0.0310216
70,0.0064580105,0.039364528,"('lethargic', 'energetic')",-0.31186262,-0.2328467,0.42925495,0.56686205,0.0412834,0.12446,0.0831766
71,-0.5042456,-0.49319735,"('diffident', 'self-confident')",0.45464957,0.5545236,0.14708914,0.07509874,0.0324977,0.045475,0.0129773
72,-0.15636964,-0.1650672,"('unambitious', 'ambitious')",0.20134261,0.15878005,-0.17343412,-0.11291896,-0.0428204,-0.0397354,0.003085
73,0.44626418,0.45371154,"('helpless', 'self-reliant')",0.15430072,0.11703748,-2.9226017,-3.0018206,-0.7740122,-0.8103572,-0.036345
74,0.42309612,0.46351653,"('undedicated', 'dedicated')",0.3152203,0.38137746,0.6678948,0.61686116,0.468737,0.4872517,0.0185147
75,-0.05512342,0.03825877,"('meek', 'impulsive')",-0.81214595,-0.76729244,-0.07348053,-0.040412433,-0.3135833,-0.256482,0.0571013
76,1.0454532,1.1078066,"('anxious', 'daring')",1.0139959,1.1029533,-0.17140338,-0.0069640167,0.6293486,0.7345986,0.10525
77,-1.1266274,-1.0958248,"('unmotivated', 'motivated')",-0.22254282,-0.16863373,-1.1407775,-1.0494734,-0.8299826,-0.7713106,0.058672
78,-0.7672174,-0.6746365,"('nonresilient', 'resilient')",0.62010163,0.78558767,0.34249577,0.3519336,0.0651267,0.1542949,0.0891682
79,0.31395602,0.34635544,"('wavering', 'unwavering')",-0.4256188,-0.33499795,0.434548,0.38994583,0.1076284,0.1337678,0.0261394
80,0.940423,0.89555657,"('dominated', 'dominating')",0.51425374,0.41725397,-0.65455127,-0.54804,0.2667085,0.2549235,-0.011785
81,-0.069936246,-0.24908328,"('submissive', 'aggressive')",-0.2888248,-0.45113778,-1.1780881,-1.0148009,-0.512283,-0.571674,-0.059391
82,-0.40141085,-0.31196535,"('poor', 'rich')",0.27468565,0.4149319,5.597798,5.6934304,1.8236909,1.9321324,0.1084415
83,-0.08007938,-0.08830593,"('powerless', 'powerful')",-0.20773745,-0.15763718,-1.6570779,-1.6531513,-0.6482983,-0.6330314,0.0152669
84,0.07332981,-0.025109194,"('inferior', 'superior')",-0.18035609,-0.24064723,0.37040532,0.35772946,0.087793,0.0306577,-0.0571353
85,-0.6714828,-0.63906085,"('insignificant', 'prestigious')",0.2548202,0.29893056,0.55635226,0.40700355,0.0465632,0.0222911,-0.0242721
86,-0.8552118,-0.8866411,"('uninfluential', 'influential')",-0.53139174,-0.5018559,0.15274286,0.16327313,-0.4112869,-0.408408,0.0028789
87,0.29168603,0.2870183,"('unsuccessful', 'successful')",1.3362883,1.3574173,1.3703992,1.3916687,0.9994578,1.0120347,0.0125769
88,-0.24132402,-0.3484835,"('low', 'eminent')",-0.6327832,-0.7155205,-0.059577823,-0.07594446,-0.3112283,-0.3799828,-0.0687545
