,orion_male,orion_female,tuple,office_male,office_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
29,-1.1900157,-1.1367872,"('unfair', 'fair')",-1.1031406,-1.0132583,-1.1326469,-1.1457642,-0.965652,-1.0722176,-1.0978638,-1.0920068,0.005857
30,2.197189,2.1327326,"('intolerant', 'tolerant')",1.8773838,1.8671958,1.7046381,1.7225621,1.5331422,1.5490537,1.8280883,1.817886,-0.0102023
31,-2.2666295,-2.1292274,"('evil', 'good')",-3.2266383,-3.140608,-2.1497364,-1.9805307,-2.015308,-2.0109339,-2.414578,-2.315325,0.099253
32,1.157017,1.026729,"('unkind', 'kind')",1.0000737,0.99661666,1.1268783,1.0864509,1.8930093,1.779107,1.2942445,1.2222259,-0.0720186
33,-0.31384173,-0.30984265,"('wrong', 'right')",-0.61231405,-0.53457886,-0.23291266,-0.24069867,-1.1184947,-1.1615366,-0.5693908,-0.5616642,0.0077266
34,0.104736984,0.22644626,"('mean', 'honorable')",1.0538757,1.0673535,0.31334257,0.47924012,5.719512,5.886212,1.7978668,1.9148129,0.1169461
35,-2.1524913,-2.1385064,"('corrupt', 'incorrupt')",-2.4425652,-2.4097993,-1.2379732,-1.2674686,-1.0935361,-1.2805355,-1.7316415,-1.7740774,-0.0424359
36,-1.9074854,-1.8767103,"('hostile', 'amicable')",-2.6486905,-2.735142,-1.3922018,-1.4167641,-0.64703435,-0.80082315,-1.6488529,-1.7073599,-0.058507
37,-0.7964769,-0.71476895,"('fake', 'genuine')",-0.720676,-0.6378972,-0.80802053,-0.7827673,0.31941688,0.32247677,-0.5014391,-0.4532392,0.0481999
38,0.02428338,0.016627923,"('untruthful', 'truthful')",0.13774975,0.14961267,-0.1670736,-0.095561236,-0.03138224,-0.01706251,-0.0091057,0.0134042,0.0225099
39,1.136967,1.1250695,"('exploitative', 'cooperative')",1.5512402,1.6297109,1.0647812,1.1336854,0.42717773,0.41262978,1.0450416,1.0752739,0.0302323
40,-0.41683728,-0.37910956,"('stingy', 'generous')",-0.60783654,-0.6050635,-0.9245068,-0.83688736,-2.1799157,-2.2006016,-1.032274,-1.0054154,0.0268586
41,-0.34962407,-0.28497374,"('unforgiving', 'forgiving')",0.17092383,0.15957156,0.7549092,0.812,0.09895299,0.15859786,0.1687905,0.2112989,0.0425084
42,-0.03272787,0.070386924,"('unreliable', 'reliable')",0.6472799,0.77845573,0.69312435,0.81215364,-2.6878133,-2.5243373,-0.3450342,-0.2158352,0.129199
43,1.7640723,1.8123541,"('irresponsible', 'responsible')",1.9936972,2.0449212,0.656686,0.7625256,1.3144132,1.4002489,1.4322171,1.5050125,0.0727954
44,-1.5809566,-1.5495932,"('prejudiced', 'unprejudiced')",-0.44036946,-0.42751712,-0.012879381,-0.010173582,-1.355065,-1.3833984,-0.8473176,-0.8426706,0.004647
45,-0.029124632,-0.0260899,"('incompetent', 'competent')",0.90744984,0.85327446,-0.09230003,-0.024766836,0.38177937,0.36830541,0.2919511,0.2926808,0.0007297
46,0.87615734,0.77454746,"('uncompetitive', 'competitive')",2.5810945,2.527162,0.51581293,0.48183596,0.0053994767,0.03369442,0.994616,0.95431,-0.040306
47,0.4247052,0.47756276,"('stupid', 'smart')",2.3442965,2.3543475,1.2058959,1.249882,5.7149553,5.8308096,2.4224632,2.4781504,0.0556872
48,1.5396928,1.5248599,"('unintelligent', 'intelligent')",0.2305079,0.15647124,-0.42228177,-0.46374452,0.89332765,0.8515628,0.5603116,0.5172874,-0.0430242
49,-0.049466275,0.0072623193,"('unable', 'able')",-1.626214,-1.5686914,-0.7714102,-0.6322615,-0.3161802,-0.18699671,-0.6908177,-0.5951718,0.0956459
50,-0.97653484,-0.93694276,"('clumsy', 'skillful')",-1.0176871,-1.0315039,0.25690234,0.29620373,0.15831393,0.14090483,-0.3947514,-0.3828346,0.0119168
51,0.26726127,0.15684992,"('uneducated', 'educated')",0.7116786,0.76359504,-0.3637804,-0.540567,0.5966795,0.5022897,0.3029597,0.2205419,-0.0824178
52,-1.5381352,-1.5876328,"('irrational', 'rational')",-2.0809083,-2.1663344,-0.96663,-1.0486598,-0.5647402,-0.7050548,-1.2876034,-1.3769205,-0.0893171
53,-0.3877803,-0.39038375,"('uncreative', 'creative')",-0.99427146,-1.0568918,-1.1197065,-1.0988137,1.1495706,1.1581513,-0.3380469,-0.3469845,-0.0089376
54,-0.52993613,-0.5417838,"('incapable', 'capable')",-0.46446398,-0.45842886,-0.4979326,-0.5948387,0.9223771,0.94059616,-0.1424889,-0.1636138,-0.0211249
55,1.101702,1.0348368,"('incompetent', 'clever')",2.4780567,2.4442093,0.3956549,0.37463185,0.9293917,0.89208543,1.2262013,1.1864408,-0.0397605
56,2.0594583,2.0177305,"('impractical', 'practical')",3.4297068,3.4623168,1.3941792,1.3909429,0.4948022,0.52506757,1.8445367,1.8490145,0.0044778
57,0.6494259,0.5733082,"('unimaginative', 'imaginative')",0.7952168,0.77300507,-0.5302786,-0.55115974,-2.1840432,-2.1625967,-0.3174198,-0.3418608,-0.024441
58,0.3080795,0.258135,"('undiscriminating', 'discriminating')",-0.014222495,-0.044756226,-0.31171432,-0.3509931,-0.15891525,-0.12063162,-0.0441931,-0.0645615,-0.0203684
59,-0.6552861,-0.5628119,"('foolish', 'wise')",-0.77876186,-0.68270445,-0.2658374,-0.23813814,-0.2231045,-0.22824645,-0.4807475,-0.4279752,0.0527723
60,2.226286,2.223574,"('inefficient', 'efficient')",3.6810017,3.6786783,1.5131545,1.5951952,0.8743242,1.0017982,2.0736916,2.1248114,0.0511198
61,0.37922946,0.2639634,"('illogical', 'logical')",1.202888,1.1294315,0.11738033,0.005917091,0.32597184,0.15804702,0.5063674,0.3893397,-0.1170277
62,1.90311,1.9297615,"('incompetent', 'brilliant')",2.2718244,2.311033,0.6967225,0.83472306,0.93472964,1.0888836,1.4515966,1.5411003,0.0895037
63,0.31554133,0.35643092,"('unperceptive', 'insightful')",1.1914216,1.1919036,0.27922434,0.3836738,1.2025232,1.3731397,0.7471777,0.826287,0.0791093
64,-1.0306886,-1.0640109,"('shy', 'confident')",0.8299283,0.9301675,-0.11873627,-0.13748862,-6.345922,-6.3663273,-1.6663547,-1.6594148,0.0069399
65,1.5925024,1.4736158,"('insecure', 'secure')",2.077741,1.9567488,1.4980046,1.3461211,0.5807369,0.4870973,1.4372461,1.3158957,-0.1213504
66,-0.7791134,-0.7451741,"('inactive', 'active')",-0.8831074,-0.8192932,-1.3287989,-1.3265713,-0.08533916,-0.06581895,-0.7690897,-0.7392144,0.0298753
67,0.78212935,0.7548628,"('doubtful', 'determined')",1.4848645,1.5343392,1.2090038,1.2191498,-0.22174251,-0.18215175,0.8135637,0.83155,0.0179863
68,0.2689814,0.23935674,"('dependent', 'independent')",-0.8310703,-0.81629294,-1.6765008,-1.7005363,-0.78607273,-0.8022884,-0.7561656,-0.7699403,-0.0137747
69,-1.885499,-1.8067784,"('lazy', 'industrious')",-1.2349325,-1.1116693,-0.6899591,-0.5646527,-1.505641,-1.406158,-1.3290079,-1.2223146,0.1066933
70,1.0260165,1.0401419,"('lethargic', 'energetic')",2.1724782,2.2010593,0.769148,0.8045593,1.4566684,1.5571235,1.3560778,1.4007211,0.0446433
71,0.25913423,0.2876648,"('diffident', 'self-confident')",-0.5070201,-0.46903443,-0.8363232,-0.74713516,0.16447088,0.20025082,-0.2299345,-0.1820635,0.047871
72,1.6837587,1.7053834,"('unambitious', 'ambitious')",0.95178354,0.9829895,-0.17848593,-0.17019932,-0.674523,-0.6089565,0.4456334,0.4773042,0.0316708
73,0.29568622,0.32758075,"('helpless', 'self-reliant')",0.21902035,0.24931997,-0.07080222,-0.065048374,-3.440929,-3.3904614,-0.7492561,-0.7196523,0.0296038
74,0.5446226,0.6179009,"('undedicated', 'dedicated')",0.6597628,0.6795039,-0.5838252,-0.4767941,-0.037038907,0.09326528,0.1458803,0.228469,0.0825887
75,-0.38554692,-0.3232675,"('meek', 'impulsive')",-1.707789,-1.665323,-0.7715623,-0.7073787,-0.6526355,-0.53319013,-0.8793834,-0.8072898,0.0720936
76,0.7629314,0.6957639,"('anxious', 'daring')",1.5571349,1.5372853,1.1992185,1.1824301,0.7939622,0.7809636,1.0783117,1.0491107,-0.029201
77,-0.10449949,-0.119454354,"('unmotivated', 'motivated')",0.6968059,0.64077836,0.20393518,0.17781872,-0.94443965,-0.88948977,-0.0370495,-0.0475868,-0.0105373
78,-1.870569,-1.8505583,"('nonresilient', 'resilient')",-1.6799525,-1.6642854,-0.5640699,-0.46093535,-0.33979145,-0.20636149,-1.1135956,-1.0455351,0.0680605
79,-1.1062967,-1.0993406,"('wavering', 'unwavering')",-2.080977,-2.1027062,-1.7897758,-1.7684022,-0.8620302,-0.8527553,-1.4597698,-1.455801,0.0039688
80,0.7325801,0.64462996,"('dominated', 'dominating')",1.108758,1.1084533,0.9921855,0.92549103,-1.2343259,-1.2336603,0.3997995,0.3612285,-0.038571
81,1.1629086,1.073007,"('submissive', 'aggressive')",2.7832544,2.7750204,1.5485444,1.4310694,-0.04843521,-0.04441587,1.361568,1.3086702,-0.0528978
82,0.07389863,-0.028187374,"('poor', 'rich')",0.31488353,0.23200247,0.3453078,0.24440338,6.615107,6.613128,1.8372992,1.7653366,-0.0719626
83,0.2846141,0.19524911,"('powerless', 'powerful')",0.5998956,0.60267663,-0.01652646,-0.043398537,-0.8981371,-0.9663524,-0.0075385,-0.0529563,-0.0454178
84,0.7904352,0.75438833,"('inferior', 'superior')",-0.50317323,-0.4535449,-0.16205445,-0.24836859,0.10583072,0.0641194,0.0577596,0.0291486,-0.028611
85,-1.9237553,-1.9002271,"('insignificant', 'prestigious')",-4.1410093,-4.185034,-1.1720194,-1.1456633,-0.3826127,-0.42402962,-1.9048492,-1.9137385,-0.0088893
86,0.91827554,0.76210845,"('uninfluential', 'influential')",0.0696736,0.074543096,-1.4681731,-1.5418972,0.014137451,-0.020300983,-0.1165216,-0.1813866,-0.064865
87,-0.36490446,-0.460918,"('unsuccessful', 'successful')",0.170213,0.17683849,0.3848165,0.28252885,0.43832618,0.3819924,0.1571128,0.0951104,-0.0620024
88,0.662163,0.5453274,"('low', 'eminent')",-0.12536153,-0.16692783,-0.3889095,-0.42745003,0.6436555,0.5846625,0.1978869,0.133903,-0.0639839
