,raytheon_male,raytheon_female,tuple,co_male,co_female,average_male,average_female,female-male
32,-0.515435,-0.53638405,"('unkind', 'kind')",0.8895804,0.7169136,0.1870727,0.0902648,-0.0968079
33,1.17355,1.1521735,"('wrong', 'right')",-0.61646503,-0.6240774,0.2785425,0.2640481,-0.0144944
34,-0.7586889,-0.68292207,"('mean', 'honorable')",5.191905,5.2977333,2.216608,2.3074057,0.0907977
35,1.8821118,1.8727281,"('corrupt', 'incorrupt')",-0.14543618,-0.2631992,0.8683378,0.8047644,-0.0635734
36,1.5964143,1.5347697,"('hostile', 'amicable')",0.46253073,0.30197987,1.0294726,0.9183748,-0.1110978
37,-0.49694604,-0.46793476,"('fake', 'genuine')",0.16097122,0.1525389,-0.1679874,-0.1576979,0.0102895
38,-0.96964914,-1.039118,"('untruthful', 'truthful')",-0.19496262,-0.14764851,-0.5823059,-0.5933833,-0.0110774
39,-0.09619209,-0.077443495,"('exploitative', 'cooperative')",0.712283,0.7934662,0.3080454,0.3580114,0.049966
40,-0.3582096,-0.32673955,"('stingy', 'generous')",-1.9927477,-2.1036134,-1.1754787,-1.2151765,-0.0396978
41,-1.1233834,-1.1826066,"('unforgiving', 'forgiving')",0.19120732,0.17032517,-0.4660881,-0.5061407,-0.0400526
42,-0.8780243,-0.736095,"('unreliable', 'reliable')",-3.3607361,-3.3538582,-2.1193802,-2.0449767,0.0744035
43,-2.0681894,-2.0544116,"('irresponsible', 'responsible')",0.13372825,0.20904559,-0.9672306,-0.922683,0.0445476
44,0.088641465,0.2034019,"('prejudiced', 'unprejudiced')",-1.157147,-1.1061294,-0.5342528,-0.4513637,0.0828891
45,-2.3848374,-2.4481134,"('incompetent', 'competent')",-0.57911825,-0.6039741,-1.4819778,-1.5260438,-0.044066
46,-1.3513893,-1.3523548,"('uncompetitive', 'competitive')",-1.145188,-1.1258073,-1.2482886,-1.239081,0.0092076
47,-0.356063,-0.3056185,"('stupid', 'smart')",5.2411532,5.3691883,2.4425452,2.531785,0.0892398
48,-0.66039056,-0.74906766,"('unintelligent', 'intelligent')",-0.13399428,-0.10974646,-0.3971924,-0.4294071,-0.0322147
49,-0.14711514,-0.105294146,"('unable', 'able')",-0.54228634,-0.4918096,-0.3447008,-0.2985519,0.0461489
50,0.49857932,0.41195545,"('clumsy', 'skillful')",-0.52777046,-0.6495401,-0.0145956,-0.1187923,-0.1041967
51,-1.3695457,-1.437124,"('uneducated', 'educated')",-0.027771275,-0.15813841,-0.6986585,-0.7976312,-0.0989727
52,0.7176477,0.57144934,"('irrational', 'rational')",0.32889467,0.20834133,0.5232712,0.3898953,-0.1333759
53,0.123003654,0.08945143,"('uncreative', 'creative')",0.797212,0.7018966,0.4601078,0.395674,-0.0644338
54,0.3517001,0.30788708,"('incapable', 'capable')",0.85687894,0.7732897,0.6042895,0.5405884,-0.0637011
55,-1.8708171,-1.8620704,"('incompetent', 'clever')",-0.071531996,-0.012099132,-0.9711745,-0.9370848,0.0340897
56,-1.2000769,-1.250524,"('impractical', 'practical')",-0.6073321,-0.55689,-0.9037045,-0.903707,-2.5e-06
57,-1.0241532,-1.0536443,"('unimaginative', 'imaginative')",-3.2470062,-3.2497256,-2.1355796,-2.151685,-0.0161054
58,0.30729377,0.20361479,"('undiscriminating', 'discriminating')",0.3024228,0.29233462,0.3048583,0.2479747,-0.0568836
59,0.9164156,0.9217668,"('foolish', 'wise')",0.12758301,0.13881584,0.5219993,0.5302913,0.008292
60,-1.5658151,-1.534498,"('inefficient', 'efficient')",-0.6104062,-0.39390805,-1.0881107,-0.964203,0.1239077
61,-0.05554381,-0.1561396,"('illogical', 'logical')",0.13917273,0.014326019,0.0418145,-0.0709068,-0.1127213
62,-0.8385028,-0.81293386,"('incompetent', 'brilliant')",-0.3202299,-0.17630917,-0.5793663,-0.4946215,0.0847448
63,-1.3540925,-1.3432684,"('unperceptive', 'insightful')",-0.31343445,-0.23509343,-0.8337635,-0.7891809,0.0445826
64,-0.3779133,-0.27939895,"('shy', 'confident')",-6.380061,-6.2977495,-3.3789873,-3.2885742,0.0904131
65,-1.1762874,-1.1762307,"('insecure', 'secure')",-0.09957515,-0.030248638,-0.6379313,-0.6032397,0.0346916
66,0.56368005,0.65269434,"('inactive', 'active')",0.66998804,0.58821446,0.616834,0.6204544,0.0036204
67,-0.31002823,-0.23169851,"('doubtful', 'determined')",-0.6543325,-0.5699587,-0.4821804,-0.4008286,0.0813518
68,-1.1179744,-1.0944736,"('dependent', 'independent')",-1.7642206,-1.7649751,-1.4410975,-1.4297243,0.0113732
69,2.671114,2.7438629,"('lazy', 'industrious')",-0.792493,-0.7783333,0.9393105,0.9827648,0.0434543
70,-2.0931883,-2.0184686,"('lethargic', 'energetic')",0.09291156,0.07093173,-1.0001384,-0.9737685,0.0263699
71,0.9298602,0.9655775,"('diffident', 'self-confident')",0.69658643,0.65132993,0.8132233,0.8084537,-0.0047696
72,-0.48793158,-0.52391946,"('unambitious', 'ambitious')",-0.45786577,-0.37205595,-0.4728987,-0.4479877,0.024911
73,1.142059,1.194923,"('helpless', 'self-reliant')",-3.1858544,-3.1395404,-1.0218978,-0.9723087,0.0495891
74,-0.7190848,-0.7672769,"('undedicated', 'dedicated')",-0.0018564537,-0.071224645,-0.3604706,-0.4192508,-0.0587802
75,1.2320788,1.2600911,"('meek', 'impulsive')",-0.452884,-0.40665323,0.3895974,0.4267189,0.0371215
76,-1.2800831,-1.1425898,"('anxious', 'daring')",-0.44407982,-0.37284818,-0.8620814,-0.757719,0.1043624
77,-0.4768898,-0.47090855,"('unmotivated', 'motivated')",-1.4796332,-1.2951185,-0.9782615,-0.8830135,0.095248
78,0.06017576,-0.037002407,"('nonresilient', 'resilient')",-0.27551937,-0.25585672,-0.1076718,-0.1464296,-0.0387578
79,0.92437583,0.8315263,"('wavering', 'unwavering')",-0.37816173,-0.42855206,0.2731071,0.2014871,-0.07162
80,-0.53578323,-0.50789,"('dominated', 'dominating')",-0.862106,-0.803936,-0.6989446,-0.655913,0.0430316
81,-1.4258683,-1.3773041,"('submissive', 'aggressive')",-1.1857753,-1.1117451,-1.3058218,-1.2445246,0.0612972
82,-0.8383729,-0.87797856,"('poor', 'rich')",5.876035,5.7755694,2.5188313,2.4487953,-0.070036
83,0.3868468,0.4260884,"('powerless', 'powerful')",-1.5160723,-1.4623346,-0.5646127,-0.5181231,0.0464896
84,0.023943735,0.020265358,"('inferior', 'superior')",0.3762739,0.3449352,0.2001088,0.1826003,-0.0175085
85,2.6157477,2.6255014,"('insignificant', 'prestigious')",0.20875469,0.09413707,1.4122512,1.3598192,-0.052432
86,-1.2576979,-1.4214301,"('uninfluential', 'influential')",-0.70192933,-0.84055555,-0.9798136,-1.1309929,-0.1511793
87,0.5058797,0.4986095,"('unsuccessful', 'successful')",0.37022755,0.3187503,0.4380536,0.4086799,-0.0293737
88,0.72642034,0.66105884,"('low', 'eminent')",-0.44893906,-0.5580818,0.1387406,0.0514885,-0.0872521
