,alexandria_male,alexandria_female,tuple,real_male,real_female,est_male,est_female,equities_male,equities_female,inc_male,inc_female,average_male,average_female,female-male
23,1.1487324,1.14876,"('insincere', 'sincere')",1.4601657,1.3106366,0.8239212,0.8067737,-1.6013874,-1.6824334,6.181541,6.1675415,1.6025946,1.5502557,-0.0523389
24,1.2090172,1.2042009,"('dishonest', 'honest')",0.94717336,0.97230506,0.83038116,0.8412443,-0.8610703,-0.84078246,1.0351716,0.96365464,0.6321345,0.6281245,-0.00401
25,-0.07393268,-0.026767058,"('egoistic', 'altruistic')",-1.4841456,-1.4282645,-0.60910875,-0.579534,0.5963425,0.62712574,1.3763361,1.3365791,-0.0389017,-0.0141721,0.0247296
26,1.7760946,1.7282242,"('hardhearted', 'benevolent')",0.35553676,0.32709724,0.266282,0.1358585,0.3011036,0.25913262,1.4618583,1.3431627,0.8321751,0.758695,-0.0734801
27,0.52284724,0.52528995,"('hardhearted', 'softhearted')",-1.843676,-1.7684094,-0.8086438,-0.7923179,-1.1140857,-1.0368258,1.4035834,1.2672822,-0.367995,-0.3609962,0.0069988
28,-0.065496914,-0.13767636,"('disloyal', 'loyal')",-0.058067195,-0.16934314,0.12973693,0.121792704,-1.166553,-1.2752427,1.131855,1.0586802,-0.005705,-0.0803579,-0.0746529
29,-1.209405,-1.2095071,"('unfair', 'fair')",-0.644504,-0.65945977,-0.7051784,-0.67799306,-0.9803091,-0.9484248,-0.52036726,-0.5998571,-0.8119527,-0.8190483,-0.0070956
30,0.74928963,0.7039297,"('intolerant', 'tolerant')",0.9142746,0.8813832,1.3572059,1.2794284,-0.5734718,-0.6028997,1.2230549,1.1560941,0.7340706,0.6835872,-0.0504834
31,-1.0669826,-0.8507898,"('evil', 'good')",-2.597044,-2.3740482,-2.381233,-2.3066192,0.18684912,0.29719326,-1.1342334,-1.1573206,-1.3985288,-1.2783169,0.1202119
32,1.3374394,1.249437,"('unkind', 'kind')",1.2561631,1.2670746,1.3142598,1.3366346,-0.7726471,-0.7475616,1.3796215,1.2920334,0.9029674,0.8795237,-0.0234437
33,-0.019945242,-0.10129902,"('wrong', 'right')",0.01629168,0.011787601,-0.747682,-0.8052709,1.0643612,1.0445329,-0.68459225,-0.7321578,-0.0743133,-0.1164814,-0.0421681
34,0.5569921,0.7777128,"('mean', 'honorable')",-0.3085878,-0.23039763,0.24958186,0.36987573,0.13327385,0.20177525,6.2029667,6.2569256,1.3668453,1.4751783,0.108333
35,-0.30950123,-0.33404365,"('corrupt', 'incorrupt')",-1.9870096,-1.9417092,-0.8930687,-0.91766226,1.9768939,1.9698236,-0.41677752,-0.5665679,-0.3258926,-0.3580319,-0.0321393
36,-0.938078,-0.75490427,"('hostile', 'amicable')",-1.8990531,-1.8586382,-1.8369709,-1.8873262,1.3491596,1.2944349,-0.29107356,-0.43121395,-0.7232031,-0.7275295,-0.0043264
37,0.51696056,0.55899036,"('fake', 'genuine')",-0.9775318,-0.95872176,1.0002207,1.0183096,-0.73855275,-0.72357076,0.32236087,0.29167235,0.0246915,0.037336,0.0126445
38,0.315248,0.35175145,"('untruthful', 'truthful')",0.30074218,0.30013528,0.37330955,0.4069936,-0.08250517,-0.05116041,0.38830355,0.43909445,0.2590196,0.2893629,0.0303433
39,1.3204657,1.3244429,"('exploitative', 'cooperative')",0.949706,0.94380486,1.7402511,1.7358282,0.53296745,0.56289554,0.37999305,0.40312734,0.9846766,0.9940198,0.0093432
40,1.7106482,1.7289277,"('stingy', 'generous')",-0.022663279,-0.0077435765,-0.45821983,-0.5063447,-0.03849005,-0.021845266,-1.3358402,-1.4846463,-0.028913,-0.0583304,-0.0294174
41,1.4444462,1.5096397,"('unforgiving', 'forgiving')",0.10566269,0.11942561,0.1100748,0.049109597,-1.2067903,-1.2173924,-0.014731648,-0.050263107,0.0877323,0.0821039,-0.0056284
42,0.2489105,0.29471534,"('unreliable', 'reliable')",1.2092317,1.187733,0.87496376,0.88680315,-0.0022392012,0.019475775,-3.128305,-3.1201677,-0.1594876,-0.1462881,0.0131995
43,0.72174364,0.77478635,"('irresponsible', 'responsible')",0.44360995,0.43228775,0.96623904,0.99988216,-1.9523829,-1.8735588,0.7853001,0.80554926,0.1929019,0.2277894,0.0348875
44,-0.7741197,-0.74596256,"('prejudiced', 'unprejudiced')",0.25027534,0.30385718,0.1038544,0.120280586,1.2314162,1.2729585,-1.3043965,-1.2775235,-0.098594,-0.065278,0.033316
45,-0.2563423,-0.059428014,"('incompetent', 'competent')",0.10991262,0.031774122,1.6206774,1.5868812,-1.6921755,-1.7121931,0.014606267,0.008858081,-0.0406643,-0.0288216,0.0118427
46,0.5226493,0.5768239,"('uncompetitive', 'competitive')",0.92904717,0.8412024,1.2221701,1.178383,-1.2086194,-1.194417,-0.328964,-0.3330786,0.2272566,0.2137827,-0.0134739
47,-0.76397777,-0.82582587,"('stupid', 'smart')",1.2753735,1.2886585,0.7045041,0.69070375,0.4542141,0.51032764,5.798015,5.8183484,1.4936258,1.4964424,0.0028166
48,0.737694,0.7196376,"('unintelligent', 'intelligent')",0.112372905,0.08442964,0.4279442,0.43247703,-2.4306946,-2.4395578,0.45245862,0.44990978,-0.140045,-0.1506207,-0.0105757
49,-0.4953937,-0.40742055,"('unable', 'able')",-0.9832809,-0.96438235,-0.28234547,-0.18602669,-0.94119745,-0.87643796,-0.28177914,-0.14086786,-0.5967993,-0.5150271,0.0817722
50,-0.76050884,-0.723895,"('clumsy', 'skillful')",0.28950047,0.2739191,0.33795875,0.32045573,1.0301262,0.98859453,0.15652865,0.111359075,0.2107211,0.1940867,-0.0166344
51,0.71474624,0.5998503,"('uneducated', 'educated')",0.24587014,0.18914643,0.95319045,0.9841685,-2.2675226,-2.334958,0.2982968,0.23199019,-0.0110838,-0.0659605,-0.0548767
52,-0.7352958,-0.848994,"('irrational', 'rational')",-1.2012876,-1.2778823,-1.598743,-1.6678402,-0.07429995,-0.15186891,-0.4355754,-0.555749,-0.8090404,-0.9004669,-0.0914265
53,-0.13829677,-0.11147526,"('uncreative', 'creative')",-1.138249,-1.1286703,-1.7091911,-1.6374117,-1.2451918,-1.2055628,0.8665559,0.7421007,-0.6728745,-0.6682039,0.0046706
54,-0.47111008,-0.5362897,"('incapable', 'capable')",-0.16809243,-0.19106454,-0.104220055,-0.11422096,-0.11233646,-0.12870383,0.88875395,0.9596986,0.006599,-0.0021161,-0.0087151
55,1.0331854,1.1676937,"('incompetent', 'clever')",1.2705035,1.2177256,1.815592,1.8474882,-2.1868577,-2.1667795,0.2728504,0.34137142,0.4410547,0.4814999,0.0404452
56,1.355455,1.3299512,"('impractical', 'practical')",2.2615702,2.1808844,2.0930717,2.0825472,-0.8484871,-0.868264,-0.08042745,-0.049206194,0.9562366,0.9351825,-0.0210541
57,-0.20854574,-0.20815511,"('unimaginative', 'imaginative')",0.21871865,0.14461413,-1.1066705,-1.1398233,-1.7520477,-1.7671164,-2.5256476,-2.5779057,-1.0748385,-1.1096773,-0.0348388
58,-0.035994016,0.054653212,"('undiscriminating', 'discriminating')",-0.7054691,-0.782483,-0.53229904,-0.58914506,-0.80160105,-0.84571755,-0.13990803,-0.18619779,-0.4430542,-0.4697781,-0.0267239
59,-0.93563324,-1.0491128,"('foolish', 'wise')",-0.65839744,-0.6411265,-1.6162593,-1.6124414,0.8178601,0.81374866,0.30604807,0.27309543,-0.4172763,-0.4431674,-0.0258911
60,0.8379967,0.89111006,"('inefficient', 'efficient')",1.9351524,1.9370171,2.714104,2.7335467,-1.2548839,-1.2346109,0.35559002,0.49989653,0.9175919,0.9653919,0.0478
61,0.28554305,0.219018,"('illogical', 'logical')",0.694324,0.5799912,1.7980254,1.7227489,-0.55697703,-0.5939837,0.4525147,0.4095241,0.534686,0.4674597,-0.0672263
62,0.26703417,0.31111202,"('incompetent', 'brilliant')",1.0069926,0.9686638,1.6274697,1.6676102,-1.4870899,-1.4543736,0.18732141,0.34536785,0.3203456,0.3676761,0.0473305
63,0.75105625,0.7607535,"('unperceptive', 'insightful')",-0.06375874,-0.122637525,0.41338322,0.4178699,-0.8820635,-0.8662008,1.1242096,1.1672754,0.2685654,0.2714121,0.0028467
64,-0.3712648,-0.4497893,"('shy', 'confident')",1.1409917,1.1125826,0.91522515,0.8204302,0.8240077,0.80583334,-6.7479963,-6.7086015,-0.8478073,-0.8839089,-0.0361016
65,0.67221653,0.5847824,"('insecure', 'secure')",1.4279581,1.2770076,2.008709,1.9677429,-0.8565958,-0.9250629,-0.101714715,-0.088549376,0.6301147,0.5631841,-0.0669306
66,-0.16742031,-0.18090177,"('inactive', 'active')",-1.007119,-0.99881154,-0.83788353,-0.83921087,0.6372611,0.7527976,0.68778855,0.6549295,-0.1374746,-0.1222394,0.0152352
67,0.027638333,-0.018962314,"('doubtful', 'determined')",1.0334445,1.0126061,0.25199392,0.28412738,0.74723303,0.7324943,-0.3856659,-0.30940357,0.3349288,0.3401724,0.0052436
68,0.3146494,0.32186994,"('dependent', 'independent')",-0.9175502,-0.9722631,0.4614858,0.50334096,-1.4409071,-1.4344821,-0.5420435,-0.5533034,-0.4248731,-0.4269675,-0.0020944
69,0.14381456,0.14690971,"('lazy', 'industrious')",-0.426999,-0.33176866,0.08061787,0.10358642,2.7867594,2.8164942,-0.5650805,-0.5239452,0.4038224,0.4422553,0.0384329
70,1.5245293,1.6210728,"('lethargic', 'energetic')",0.6799279,0.61065704,1.2428644,1.2333034,-1.1309587,-1.1065452,0.6030714,0.6302387,0.5838869,0.5977453,0.0138584
71,0.07443083,0.14931732,"('diffident', 'self-confident')",0.69339514,0.7585344,-0.15295626,-0.16475195,0.10583821,0.19556035,0.46084252,0.4598118,0.2363101,0.2796944,0.0433843
72,1.2376201,1.2309517,"('unambitious', 'ambitious')",0.51504326,0.50823313,-0.11126265,-0.093872964,-1.2433172,-1.2161695,-0.8080146,-0.7813978,-0.0819862,-0.0704511,0.0115351
73,-0.07369547,-0.14238432,"('helpless', 'self-reliant')",0.845333,0.81580716,-0.17840323,-0.2131445,0.7475493,0.7400445,-3.4686356,-3.4895856,-0.4255704,-0.4578526,-0.0322822
74,1.6907127,1.7252749,"('undedicated', 'dedicated')",0.6182272,0.5826973,1.4271833,1.4123206,-0.50332385,-0.48395374,0.02134515,-0.017694745,0.6508289,0.6437289,-0.0071
75,-0.48066714,-0.37370092,"('meek', 'impulsive')",-1.7378486,-1.7337883,-1.9610995,-1.9560876,0.31714466,0.35122848,-0.74893665,-0.7060947,-0.9222815,-0.8836885,0.038593
76,0.39086765,0.43625784,"('anxious', 'daring')",1.6063794,1.5603012,0.32860246,0.364151,0.3294509,0.3448929,0.4072133,0.46251234,0.6125027,0.6336231,0.0211204
77,-1.5043174,-1.4627357,"('unmotivated', 'motivated')",-0.45765832,-0.4576751,-0.51717496,-0.4939559,-0.41255614,-0.4242814,-1.1383661,-0.99604195,-0.8060146,-0.766938,0.0390766
78,-0.98124593,-0.8606066,"('nonresilient', 'resilient')",-0.7807792,-0.72354937,-0.38185456,-0.3421058,-0.6239546,-0.5955847,0.32026726,0.40998128,-0.4895134,-0.4223731,0.0671403
79,-0.44622052,-0.3757257,"('wavering', 'unwavering')",-0.80633974,-0.7558591,-1.2268426,-1.1851453,0.20050597,0.16692066,-0.13682744,-0.11101365,-0.4831449,-0.4521646,0.0309803
80,0.13209409,-0.052522764,"('dominated', 'dominating')",1.0951844,0.95166844,1.0115734,0.97215605,0.04256582,0.031056102,-0.9730138,-0.8875548,0.2616808,0.2029606,-0.0587202
81,0.23619862,0.07876785,"('submissive', 'aggressive')",2.5395272,2.334106,1.6962513,1.6310145,-0.5275086,-0.6044948,-0.3037001,-0.24737206,0.7281537,0.6384042,-0.0897495
82,0.9870924,1.007218,"('poor', 'rich')",-0.6700175,-0.6931124,0.30108607,0.36717916,-1.0423347,-1.0696939,6.266583,6.277561,1.1684818,1.1778304,0.0093486
83,-1.4083549,-1.3960551,"('powerless', 'powerful')",0.40393388,0.35153413,-0.84582955,-0.88235617,-0.23913193,-0.22073801,-1.2372055,-1.2229185,-0.6653176,-0.6741067,-0.0087891
84,0.014857235,-0.13147187,"('inferior', 'superior')",0.13669653,0.045879625,0.113787524,0.11933026,0.0017271116,-0.048926506,0.8791155,0.8459275,0.2292368,0.1661478,-0.063089
85,-0.5771219,-0.59411925,"('insignificant', 'prestigious')",-1.6281474,-1.5444129,-3.3524249,-3.3289995,0.6593115,0.6703857,0.23590305,0.15849453,-0.932496,-0.9277303,0.0047657
86,0.63252157,0.6611183,"('uninfluential', 'influential')",-1.052529,-1.1152549,0.28838333,0.2589372,-3.3499637,-3.3765123,-0.22476934,-0.28330725,-0.7412714,-0.7710038,-0.0297324
87,-0.7566591,-0.89838356,"('unsuccessful', 'successful')",0.9606005,0.8596421,0.36964417,0.3916933,0.7433491,0.75975263,0.5391075,0.63917685,0.3712084,0.3503763,-0.0208321
88,-0.49237195,-0.64763856,"('low', 'eminent')",-0.489083,-0.5991373,-1.2223915,-1.2909248,-0.67540103,-0.80521417,0.19691119,0.14773989,-0.5364673,-0.639035,-0.1025677
