,bmc_male,bmc_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
25,-0.24505925,-0.33738166,"('egoistic', 'altruistic')",0.3314255,0.27776176,1.6987618,1.6399919,0.5950427,0.5267907,-0.068252
26,-0.27404177,-0.3813059,"('hardhearted', 'benevolent')",0.64060915,0.6384738,1.9466009,1.8606254,0.7710561,0.7059311,-0.065125
27,-0.7027364,-0.6954528,"('hardhearted', 'softhearted')",0.21111855,0.2610324,1.2945127,1.217139,0.2676316,0.2609062,-0.0067254
28,-0.117465556,-0.34346622,"('disloyal', 'loyal')",-0.14053613,-0.25663447,1.147861,1.0115519,0.2966198,0.1371504,-0.1594694
29,0.34419566,0.3141098,"('unfair', 'fair')",-0.8626958,-0.9747044,-0.48200637,-0.6104498,-0.3335022,-0.4236815,-0.0901793
30,0.51828766,0.43247634,"('intolerant', 'tolerant')",1.1169457,1.0683743,1.0586777,0.9971737,0.8979704,0.8326748,-0.0652956
31,-0.76145554,-0.7189494,"('evil', 'good')",-0.33046994,-0.3534632,-0.51005566,-0.6114871,-0.5339937,-0.5612999,-0.0273062
32,-0.3239413,-0.48991206,"('unkind', 'kind')",-0.32494047,-0.32383075,0.90239406,0.77705157,0.0845041,-0.0122304,-0.0967345
33,0.33521616,0.27745938,"('wrong', 'right')",0.36439213,0.33591384,-0.29985574,-0.41794312,0.1332509,0.0651434,-0.0681075
34,-0.48162612,-0.32544628,"('mean', 'honorable')",0.028150363,0.13615996,5.7058344,5.9446244,1.7507861,1.9184461,0.16766
35,0.1115772,0.067892596,"('corrupt', 'incorrupt')",0.050638244,-0.075017184,0.46267167,0.30579087,0.2082957,0.0995554,-0.1087403
36,-0.5145698,-0.6366293,"('hostile', 'amicable')",-0.2195411,-0.396733,0.82467514,0.61056834,0.0301881,-0.1409313,-0.1711194
37,-0.004377894,0.022395335,"('fake', 'genuine')",-0.49456453,-0.5381433,0.258178,0.31707314,-0.0802548,-0.0662249,0.0140299
38,-0.4758043,-0.4837157,"('untruthful', 'truthful')",-0.7542274,-0.7267865,-0.3941795,-0.33951354,-0.5414037,-0.5166719,0.0247318
39,1.652882,1.6702715,"('exploitative', 'cooperative')",0.9747529,1.054109,0.2562041,0.2203254,0.9612797,0.9815687,0.020289
40,-0.074514225,-0.14691556,"('stingy', 'generous')",-0.7999745,-0.7585617,-1.8267986,-1.9167405,-0.9004291,-0.9407392,-0.0403101
41,-0.02642246,-0.12475216,"('unforgiving', 'forgiving')",-0.43566576,-0.43573985,0.105701245,-0.043651134,-0.1187957,-0.201381,-0.0825853
42,0.5829669,0.696693,"('unreliable', 'reliable')",-1.5076452,-1.3393248,-3.096096,-3.0090501,-1.3402581,-1.2172273,0.1230308
43,-0.1607669,-0.09193616,"('irresponsible', 'responsible')",-0.66443735,-0.57007587,0.21616107,0.2605091,-0.2030144,-0.1338343,0.0691801
44,0.59746414,0.67817414,"('prejudiced', 'unprejudiced')",-0.9407888,-0.83808345,-1.2725422,-1.2403077,-0.5386223,-0.466739,0.0718833
45,0.3482848,0.28253362,"('incompetent', 'competent')",-0.2664534,-0.27770844,-0.16664845,-0.2721573,-0.0282723,-0.0891107,-0.0608384
46,-0.39587307,-0.4262135,"('uncompetitive', 'competitive')",-0.6895913,-0.6481806,-0.87142617,-0.92231905,-0.6522969,-0.6655711,-0.0132742
47,-0.19101447,-0.06443075,"('stupid', 'smart')",0.62737453,0.7731743,5.584216,5.746008,2.0068587,2.1515838,0.1447251
48,-0.52207875,-0.5560766,"('unintelligent', 'intelligent')",0.3276447,0.3432065,0.1689587,0.14478356,-0.0084918,-0.0226955,-0.0142037
49,-0.33255184,-0.21127705,"('unable', 'able')",0.2559779,0.40217182,-0.020486286,0.105312414,-0.0323534,0.0987357,0.1310891
50,-0.3474895,-0.2964362,"('clumsy', 'skillful')",0.037305273,0.115730636,0.11470303,0.11905174,-0.0651604,-0.0205513,0.0446091
51,-0.075669855,-0.21704032,"('uneducated', 'educated')",-0.6092622,-0.65969765,0.07879554,0.03422693,-0.2020455,-0.280837,-0.0787915
52,0.53104043,0.31500772,"('irrational', 'rational')",1.0152212,0.82451963,0.63128644,0.42053676,0.7258494,0.5200214,-0.205828
53,-1.0578247,-1.1570157,"('uncreative', 'creative')",1.0367643,0.99902254,0.920557,0.931097,0.2998322,0.2577013,-0.0421309
54,-0.38275498,-0.48193073,"('incapable', 'capable')",0.7631706,0.68720806,1.2863797,1.3604063,0.5555984,0.5218945,-0.0337039
55,0.2655575,0.27710843,"('incompetent', 'clever')",0.045706756,0.11058361,-0.2740286,-0.2824035,0.0124119,0.0350962,0.0226843
56,0.61005104,0.55887043,"('impractical', 'practical')",0.38083833,0.40401828,-0.16734405,-0.21407565,0.2745151,0.2496043,-0.0249108
57,-0.82511234,-0.96991736,"('unimaginative', 'imaginative')",-0.32156196,-0.39607352,-2.4834065,-2.5766525,-1.2100269,-1.3142145,-0.1041876
58,-0.22246963,-0.27727315,"('undiscriminating', 'discriminating')",0.5195803,0.45619822,0.06555867,-0.0059785782,0.1208898,0.0576488,-0.063241
59,0.2733857,0.3013103,"('foolish', 'wise')",0.75812536,0.7325951,0.60599726,0.59108883,0.5458361,0.5416648,-0.0041713
60,0.17528349,0.25055665,"('inefficient', 'efficient')",0.46816662,0.67634004,-0.8526059,-0.7121583,-0.0697186,0.0715795,0.1412981
61,0.13221514,-0.027176134,"('illogical', 'logical')",1.2920868,1.1426574,0.23591092,0.032682218,0.5534043,0.3827211,-0.1706832
62,0.7782121,0.86070573,"('incompetent', 'brilliant')",0.24886659,0.4646936,-0.07008901,0.021203268,0.3189965,0.4488676,0.1298711
63,0.0011485554,0.05485122,"('unperceptive', 'insightful')",-0.018954959,0.06644048,0.37732443,0.48574504,0.1198393,0.2023456,0.0825063
64,0.30358687,0.28299,"('shy', 'confident')",-0.6276628,-0.6120336,-6.797084,-6.898914,-2.3737199,-2.4093191,-0.0355992
65,0.014616653,-0.013802908,"('insecure', 'secure')",0.05265323,0.053131264,-0.7850433,-0.78027415,-0.2392578,-0.2469819,-0.0077241
66,-0.53028095,-0.51591116,"('inactive', 'active')",-1.3295443,-1.2665989,1.0580975,1.0808167,-0.2672426,-0.2338978,0.0333448
67,0.44046888,0.4778499,"('doubtful', 'determined')",0.50619125,0.5297043,-0.49396256,-0.43568134,0.1508992,0.1906243,0.0397251
68,-0.43854916,-0.50104976,"('dependent', 'independent')",-0.81323475,-0.8430441,-0.9764355,-0.95931816,-0.7427398,-0.767804,-0.0250642
69,-0.18600793,-0.10203773,"('lazy', 'industrious')",0.21860036,0.3528979,-0.41718888,-0.3852693,-0.1281988,-0.044803,0.0833958
70,-0.13726518,-0.11862434,"('lethargic', 'energetic')",-1.1372733,-1.0729883,0.39382923,0.47482613,-0.2935698,-0.2389288,0.054641
71,-0.48294997,-0.5329604,"('diffident', 'self-confident')",0.93921936,0.9626802,0.6540408,0.6483677,0.3701034,0.3593625,-0.0107409
72,-0.43299812,-0.3935253,"('unambitious', 'ambitious')",-1.0041934,-0.9999006,-1.2927213,-1.2313427,-0.9099709,-0.8749229,0.035048
73,1.4587492,1.4217346,"('helpless', 'self-reliant')",0.128823,0.086120695,-2.9349408,-2.9473643,-0.4491229,-0.4798363,-0.0307134
74,0.37747854,0.34104058,"('undedicated', 'dedicated')",-0.14399144,-0.06096811,0.10521865,0.10358499,0.1129019,0.1278858,0.0149839
75,-0.039716065,-0.03617975,"('meek', 'impulsive')",-0.8128988,-0.88490206,-0.122956544,-0.031712007,-0.3251905,-0.3175979,0.0075926
76,0.2507823,0.37110674,"('anxious', 'daring')",-0.6988549,-0.58529717,-0.03235782,0.070632525,-0.1601435,-0.0478526,0.1122909
77,-0.46507388,-0.49180615,"('unmotivated', 'motivated')",0.60137916,0.593246,-1.5484494,-1.469591,-0.4707147,-0.4560504,0.0146643
78,-1.4616642,-1.3589318,"('nonresilient', 'resilient')",0.66262025,0.77666515,-0.078949094,-0.00036128238,-0.2926643,-0.1942093,0.098455
79,-0.42066455,-0.4844751,"('wavering', 'unwavering')",-0.9618422,-1.0775564,0.18359053,0.22200327,-0.3996387,-0.4466761,-0.0470374
80,0.22444665,0.32135737,"('dominated', 'dominating')",-0.92568535,-0.86388814,-1.5013722,-1.4188706,-0.7342037,-0.6538004,0.0804033
81,-0.31787694,-0.42012802,"('submissive', 'aggressive')",-0.8657668,-0.9202049,-1.2587317,-1.1952097,-0.8141252,-0.8451808,-0.0310556
82,-0.14680351,-0.20343879,"('poor', 'rich')",0.35572383,0.2956168,6.5731754,6.6515226,2.2606986,2.2479002,-0.0127984
83,-0.11152139,-0.11791063,"('powerless', 'powerful')",-0.0978741,-0.10334243,-1.1457361,-1.2161916,-0.4517105,-0.4791482,-0.0274377
84,0.07865732,0.017110258,"('inferior', 'superior')",0.7265718,0.5872988,0.7974608,0.7144625,0.53423,0.4396239,-0.0946061
85,0.8246792,0.82123643,"('insignificant', 'prestigious')",0.45166188,0.4290166,1.2626661,1.2579635,0.8463357,0.8360721,-0.0102636
86,-0.7506033,-0.9428327,"('uninfluential', 'influential')",-0.18089801,-0.35713023,-0.34133565,-0.44491887,-0.424279,-0.5816273,-0.1573483
87,1.2355689,1.1475335,"('unsuccessful', 'successful')",0.91074586,0.8520665,0.92746,0.9654002,1.0245915,0.9883334,-0.0362581
88,0.02150638,-0.14710224,"('low', 'eminent')",0.042860914,-0.1068959,0.48813772,0.40834683,0.1841683,0.0514496,-0.1327187
