,molson_male,molson_female,tuple,coors_male,coors_female,beverage_male,beverage_female,co_male,co_female,average_male,average_female,female-male
35,1.4090754,1.4352777,"('corrupt', 'incorrupt')",2.5757704,2.6288195,-0.3679756,-0.46370584,-0.27072975,-0.35292035,0.836535,0.8118678,-0.0246672
36,1.0241109,0.9981191,"('hostile', 'amicable')",1.6862125,1.7174891,-0.028489836,-0.09574482,0.32461455,0.18615949,0.751612,0.7015057,-0.0501063
37,-0.6575284,-0.61539733,"('fake', 'genuine')",-0.35102376,-0.32832575,0.23052159,0.280696,0.2711315,0.27470338,-0.1267248,-0.0970809,0.0296439
38,0.2764757,0.2834801,"('untruthful', 'truthful')",-0.64078444,-0.6097445,0.05681293,0.08222127,0.29757315,0.37536556,-0.0024807,0.0328306,0.0353113
39,0.6322453,0.7159746,"('exploitative', 'cooperative')",1.0215744,1.0304768,0.9013616,0.97083944,0.48298022,0.58936346,0.7595404,0.8266636,0.0671232
40,0.4487797,0.3529578,"('stingy', 'generous')",0.33487532,0.30340317,0.63768816,0.6205258,-2.074382,-2.1480544,-0.1632597,-0.2177919,-0.0545322
41,0.1140134,0.09865621,"('unforgiving', 'forgiving')",-0.6768429,-0.7197398,0.22280978,0.19369173,0.43011954,0.4212499,0.022525,-0.0015355,-0.0240605
42,-0.13324188,-0.10642143,"('unreliable', 'reliable')",0.028117608,0.0552288,0.6518139,0.7162635,-3.150724,-3.0299757,-0.6510086,-0.5912262,0.0597824
43,-0.8699646,-0.8780603,"('irresponsible', 'responsible')",-1.3600833,-1.386589,0.29927728,0.37833363,0.518232,0.6103745,-0.3531347,-0.3189853,0.0341494
44,-0.13837789,0.03093262,"('prejudiced', 'unprejudiced')",-0.25335926,-0.07824729,-0.57345515,-0.4176776,-1.3837695,-1.2921683,-0.5872405,-0.4392901,0.1479504
45,-1.2314515,-1.2637756,"('incompetent', 'competent')",-2.4331985,-2.4397302,0.02410449,0.0590671,-0.7145261,-0.71090907,-1.0887679,-1.0888369,-6.9e-05
46,-1.8614169,-1.90058,"('uncompetitive', 'competitive')",-1.6370099,-1.6888152,-0.694647,-0.63578284,-0.774809,-0.812532,-1.2419707,-1.2594275,-0.0174568
47,-0.6274934,-0.59659404,"('stupid', 'smart')",-0.61297363,-0.6035312,0.18481682,0.22516787,5.550475,5.572929,1.1237062,1.1494929,0.0257867
48,-1.503671,-1.5889633,"('unintelligent', 'intelligent')",-1.2944188,-1.4648494,-0.07495949,-0.16416547,-0.22069648,-0.26228562,-0.7734365,-0.8700659,-0.0966294
49,-1.0112273,-0.9141257,"('unable', 'able')",-0.7306778,-0.6897575,-0.29599792,-0.17451958,-1.0124643,-0.89965075,-0.7625918,-0.6695134,0.0930784
50,0.22244263,0.1006774,"('clumsy', 'skillful')",0.65156066,0.63578206,0.3555952,0.31400332,0.19895464,0.15128683,0.3571383,0.3004374,-0.0567009
51,-0.69153994,-0.8052703,"('uneducated', 'educated')",-0.953776,-1.0724527,-0.091338426,-0.15475935,0.045092396,-0.08102397,-0.4228905,-0.5283766,-0.1054861
52,0.9669962,0.83223426,"('irrational', 'rational')",0.76863045,0.7071427,0.5224306,0.37711638,0.107571706,0.008388009,0.5914072,0.4812204,-0.1101868
53,-0.019224662,-0.18044747,"('uncreative', 'creative')",1.0001614,0.87066066,0.28086016,0.25719294,0.76911104,0.6815862,0.507727,0.4072481,-0.1004789
54,0.09376295,0.08763785,"('incapable', 'capable')",0.015132889,0.0052544326,0.71449846,0.7203139,0.7142748,0.73297113,0.3844173,0.3865443,0.002127
55,-2.1240828,-2.1154137,"('incompetent', 'clever')",-1.7592345,-1.8737355,-0.7270357,-0.6842452,-0.31391436,-0.27475414,-1.2310668,-1.2370371,-0.0059703
56,-0.38599423,-0.3883629,"('impractical', 'practical')",-0.7529906,-0.76125634,0.8188373,0.8766649,-0.6539991,-0.5880573,-0.2435367,-0.2152529,0.0282838
57,-1.5409077,-1.636614,"('unimaginative', 'imaginative')",-1.8526738,-1.9274188,-1.304002,-1.2914473,-3.8838513,-3.8522415,-2.1453586,-2.1769304,-0.0315718
58,-0.042019486,-0.05021975,"('undiscriminating', 'discriminating')",-0.026143365,-0.006021736,0.22128037,0.28098145,-0.09098548,-0.0555556,0.015533,0.0422961,0.0267631
59,1.3410066,1.3045367,"('foolish', 'wise')",1.1674999,1.155599,1.0672879,1.0293195,0.23255333,0.21050061,0.9520869,0.924989,-0.0270979
60,-1.4527396,-1.4185195,"('inefficient', 'efficient')",-2.1097426,-2.117889,0.08896117,0.18753621,-0.24039242,-0.0635872,-0.9284784,-0.8531148,0.0753636
61,-0.33870134,-0.41074154,"('illogical', 'logical')",-0.782739,-0.91646755,0.041922607,-0.06255084,-0.025956929,-0.13787475,-0.2763687,-0.3819087,-0.10554
62,-1.5291067,-1.4009458,"('incompetent', 'brilliant')",-1.871469,-1.8706058,-0.44935465,-0.3329487,-0.72555536,-0.5615597,-1.1438714,-1.041515,0.1023564
63,-0.07687657,-0.14050783,"('unperceptive', 'insightful')",-0.5173501,-0.5721126,0.40841776,0.4047149,0.18415849,0.23747541,-0.0004126,-0.0176075,-0.0171949
64,0.619198,0.60506964,"('shy', 'confident')",-0.24082404,-0.25280383,0.20320861,0.19833605,-6.331682,-6.1913815,-1.4375249,-1.4101949,0.02733
65,-1.6631751,-1.7498081,"('insecure', 'secure')",-1.6289554,-1.7666359,-0.6755531,-0.7175594,0.06247523,0.06726476,-0.9763021,-1.0416847,-0.0653826
66,1.0047745,1.0091941,"('inactive', 'active')",0.5322151,0.54926926,-0.25524032,-0.2684432,0.74750954,0.63166064,0.5073147,0.4804202,-0.0268945
67,0.72131705,0.7279305,"('doubtful', 'determined')",0.1769627,0.2346263,0.5565893,0.5954557,-0.33622438,-0.2555291,0.2796612,0.3256208,0.0459596
68,-0.5606514,-0.577953,"('dependent', 'independent')",-0.70523316,-0.74799097,-0.5735768,-0.6138105,-1.3650013,-1.4061526,-0.8011157,-0.8364768,-0.0353611
69,1.8344772,1.9240136,"('lazy', 'industrious')",2.4182055,2.4919739,1.198145,1.1795263,-0.8414238,-0.7946553,1.1523509,1.2002146,0.0478637
70,-1.4442159,-1.5059485,"('lethargic', 'energetic')",-1.7802321,-1.8321056,-0.9837209,-0.974045,-0.2698096,-0.2646652,-1.1194947,-1.144191,-0.0246963
71,1.5431736,1.492215,"('diffident', 'self-confident')",1.1077322,1.0886548,2.0098188,2.025889,0.64076084,0.6303154,1.3253714,1.3092685,-0.0161029
72,0.028985959,-0.0126920715,"('unambitious', 'ambitious')",-0.38533768,-0.4323668,-0.29679683,-0.26663294,-0.4704813,-0.35732728,-0.2809075,-0.2672548,0.0136527
73,1.7821879,1.8280425,"('helpless', 'self-reliant')",2.5623233,2.6311553,1.2963634,1.3134093,-3.4256852,-3.3114045,0.5537973,0.6153007,0.0615034
74,0.506663,0.4385695,"('undedicated', 'dedicated')",0.029871155,0.029339936,0.7537868,0.7822665,0.082105905,0.110111274,0.3431067,0.3400718,-0.0030349
75,0.7633058,0.8787753,"('meek', 'impulsive')",0.65610623,0.7962174,-0.7042699,-0.62486935,-0.46289992,-0.42237124,0.0630606,0.156938,0.0938774
76,-1.2451693,-1.1815398,"('anxious', 'daring')",-1.3767456,-1.3467458,-1.0117253,-0.90853053,-0.281584,-0.2000475,-0.9788061,-0.9092159,0.0695902
77,-1.1615345,-1.1439339,"('unmotivated', 'motivated')",-0.63089955,-0.6530718,-0.08682488,-0.08370376,-1.2790992,-1.1944888,-0.7895895,-0.7687995,0.02079
78,-1.1452866,-1.1893408,"('nonresilient', 'resilient')",-0.07330118,-0.09469881,0.07344158,0.067726955,-0.20935097,-0.15076587,-0.3386243,-0.3417696,-0.0031453
79,0.6354776,0.5837386,"('wavering', 'unwavering')",0.9360171,0.9992992,0.32140535,0.29669294,-0.30962735,-0.2656372,0.3958182,0.4035234,0.0077052
80,-0.8924452,-0.86393523,"('dominated', 'dominating')",-0.28351036,-0.31846184,-0.54408973,-0.54120594,-0.78366137,-0.75225174,-0.6259267,-0.6189637,0.006963
81,-1.982973,-2.0102515,"('submissive', 'aggressive')",-2.932851,-3.0465071,-1.2115269,-1.2542012,-1.2965597,-1.2651589,-1.8559777,-1.8940296,-0.0380519
82,-0.7865971,-0.8730782,"('poor', 'rich')",-0.9648186,-1.0596783,-0.45449042,-0.4336631,6.231495,6.0628123,1.0063972,0.9240982,-0.082299
83,-0.4120617,-0.38476217,"('powerless', 'powerful')",0.036401335,0.0060897074,0.18120916,0.2468859,-1.5115365,-1.4776684,-0.4264969,-0.4023637,0.0241332
84,0.5604101,0.4893763,"('inferior', 'superior')",1.3223573,1.2410983,0.7428046,0.6782544,0.8013127,0.7578756,0.8567212,0.7916512,-0.06507
85,2.15149,2.1075037,"('insignificant', 'prestigious')",2.0558069,2.094449,2.2645257,2.203615,0.5186724,0.47051767,1.7476238,1.7190214,-0.0286024
86,-1.1576579,-1.3609852,"('uninfluential', 'influential')",-1.5955979,-1.7828993,-0.16177851,-0.31530598,-0.9246496,-1.0586963,-0.959921,-1.1294717,-0.1695507
87,0.42834264,0.43969557,"('unsuccessful', 'successful')",0.04885991,0.0198972,0.9575476,0.9533223,-0.11892385,-0.12896675,0.3289565,0.320987,-0.0079695
88,-0.8501416,-0.9252419,"('low', 'eminent')",-1.1529667,-1.1789702,-0.08236916,-0.13040139,-0.17558514,-0.19788826,-0.5652656,-0.6081254,-0.0428598
