,howmet_male,howmet_female,tuple,aerospace_male,aerospace_female,inc_male,inc_female,average_male,average_female,female-male
47,0.18808563,0.22397274,"('stupid', 'smart')",0.98600626,1.0789452,5.4285994,5.531895,2.2008971,2.278271,0.0773739
48,-1.0027046,-1.0335561,"('unintelligent', 'intelligent')",1.286791,1.3117003,0.48872,0.48573837,0.2576021,0.2546275,-0.0029746
49,-0.44537145,-0.42729974,"('unable', 'able')",-0.037447125,0.06031578,-0.21141402,-0.08737391,-0.2314109,-0.1514526,0.0799583
50,0.37272257,0.47041133,"('clumsy', 'skillful')",-0.33488864,-0.3524274,0.020729497,-0.015790857,0.0195211,0.0340644,0.0145433
51,-0.6515234,-0.669778,"('uneducated', 'educated')",-0.05453249,-0.1356174,0.39296913,0.30779013,-0.1043622,-0.1658684,-0.0615062
52,-0.065340236,-0.07948774,"('irrational', 'rational')",0.83987343,0.69282717,0.60344636,0.50994354,0.4593265,0.3744276,-0.0848989
53,-1.037582,-0.9982742,"('uncreative', 'creative')",1.3179659,1.2275454,1.054998,0.99638057,0.4451273,0.4085506,-0.0365767
54,-0.30967963,-0.30143893,"('incapable', 'capable')",0.28702092,0.2525677,1.0158336,1.1086781,0.3310583,0.3532689,0.0222106
55,-0.86872584,-0.93412775,"('incompetent', 'clever')",-0.16906223,-0.085470304,-0.39395705,-0.35240555,-0.4772484,-0.4573345,0.0199139
56,-0.2596028,-0.3377514,"('impractical', 'practical')",0.3723105,0.42134798,-0.5855748,-0.5814261,-0.1576224,-0.1659432,-0.0083208
57,-1.2577839,-1.2896552,"('unimaginative', 'imaginative')",0.16225691,0.14169995,-2.548641,-2.5699596,-1.2147226,-1.239305,-0.0245824
58,-0.7498625,-0.7391673,"('undiscriminating', 'discriminating')",0.7963192,0.8213361,0.012092713,-0.025437284,0.0195165,0.0189105,-0.000606
59,0.42629614,0.48940024,"('foolish', 'wise')",0.57440335,0.5256035,0.7158082,0.7163898,0.5721692,0.5771312,0.004962
60,-1.2300303,-1.261513,"('inefficient', 'efficient')",0.2061548,0.32090318,-0.7347536,-0.6066505,-0.5862097,-0.5157534,0.0704563
61,-0.63201255,-0.67660975,"('illogical', 'logical')",0.59825724,0.50859106,0.13241048,0.027987443,0.0328851,-0.0466771,-0.0795622
62,-0.5476507,-0.5307666,"('incompetent', 'brilliant')",0.46056834,0.5771661,-0.4784625,-0.30506432,-0.1885149,-0.0862216,0.1022933
63,-0.90433,-0.83076715,"('unperceptive', 'insightful')",0.11833283,0.16675378,0.28790635,0.3794021,-0.1660303,-0.0948704,0.0711599
64,0.18373738,0.16607949,"('shy', 'confident')",-0.7909552,-0.76646507,-6.78953,-6.8087482,-2.4655825,-2.4697113,-0.0041288
65,-0.8979466,-0.97116745,"('insecure', 'secure')",0.01417734,0.004761449,-0.84150654,-0.8777949,-0.5750919,-0.6147336,-0.0396417
66,0.34609064,0.41607526,"('inactive', 'active')",-0.66447663,-0.6960059,1.0542716,1.0385642,0.2452952,0.2528779,0.0075827
67,0.6879477,0.63285244,"('doubtful', 'determined')",0.2765529,0.2989056,-0.5454465,-0.4877018,0.1396847,0.1480187,0.008334
68,-0.5960087,-0.63028115,"('dependent', 'independent')",-0.7364452,-0.71497273,-0.74830765,-0.75799644,-0.6935872,-0.7010835,-0.0074963
69,1.685847,1.7599108,"('lazy', 'industrious')",0.72542024,0.72840303,-0.21216956,-0.19208913,0.7330325,0.7654083,0.0323758
70,-0.71562874,-0.6900424,"('lethargic', 'energetic')",-0.47059682,-0.4243426,-0.034708105,0.013592117,-0.4069779,-0.366931,0.0400469
71,0.3388003,0.38913107,"('diffident', 'self-confident')",1.4532037,1.4592185,0.7581254,0.7469628,0.8500431,0.8651041,0.015061
72,-0.633904,-0.6037096,"('unambitious', 'ambitious')",0.10895369,0.12857446,-1.1074843,-1.0463504,-0.5441449,-0.5071618,0.0369831
73,0.8716571,0.89581394,"('helpless', 'self-reliant')",0.17935032,0.13938455,-3.1206608,-3.1246436,-0.6898845,-0.6964817,-0.0065972
74,-0.4701821,-0.44744274,"('undedicated', 'dedicated')",0.47380477,0.56735843,0.07169683,0.070938945,0.0251065,0.0636182,0.0385117
75,0.5631478,0.624035,"('meek', 'impulsive')",-0.34621793,-0.37986758,-0.22810873,-0.15305498,-0.0037263,0.0303708,0.0340971
76,-0.17728496,-0.1908129,"('anxious', 'daring')",-0.3986838,-0.3034783,-0.363069,-0.26725313,-0.3130126,-0.2538481,0.0591645
77,-1.3502706,-1.3548265,"('unmotivated', 'motivated')",0.15666826,0.14565134,-1.6409233,-1.4733323,-0.9448419,-0.8941692,0.0506727
78,-1.1303333,-1.0248967,"('nonresilient', 'resilient')",0.119485065,0.15673608,0.3475446,0.44464642,-0.2211012,-0.1411714,0.0799298
79,0.50186723,0.55756927,"('wavering', 'unwavering')",-1.167732,-1.2556715,0.28443193,0.3396157,-0.1271443,-0.1194955,0.0076488
80,-0.05795484,-0.058802657,"('dominated', 'dominating')",-0.6787959,-0.6386804,-1.5730771,-1.5152692,-0.7699426,-0.7375841,0.0323585
81,-1.0749094,-1.121758,"('submissive', 'aggressive')",-0.40457606,-0.42394674,-1.3469435,-1.2927353,-0.942143,-0.9461466,-0.0040036
82,-0.43184257,-0.4017171,"('poor', 'rich')",0.29306883,0.29023117,6.016364,6.0414786,1.9591967,1.9766642,0.0174675
83,-1.2668355,-1.2336495,"('powerless', 'powerful')",-0.38721284,-0.32908988,-1.4229617,-1.418446,-1.0256701,-0.9937285,0.0319416
84,-0.17133613,-0.20124277,"('inferior', 'superior')",1.1567409,1.1227986,1.0023314,0.9175962,0.6625787,0.6130507,-0.049528
85,0.11934168,0.21392989,"('insignificant', 'prestigious')",0.27145925,0.23639898,1.3274157,1.3272094,0.5727389,0.5925128,0.0197739
86,-1.5419315,-1.5780799,"('uninfluential', 'influential')",0.75453234,0.6610193,-0.1936534,-0.2893145,-0.3270175,-0.402125,-0.0751075
87,0.41258627,0.4692662,"('unsuccessful', 'successful')",0.5586838,0.5402717,0.59737664,0.7044583,0.5228822,0.5713321,0.0484499
88,-1.0142406,-0.97457546,"('low', 'eminent')",-0.19955187,-0.258894,0.16809824,0.22097316,-0.3485647,-0.3374988,0.0110659
