,monolithic_male,monolithic_female,tuple,pwr_male,pwr_female,sys_male,sys_female,inc_male,inc_female,average_male,average_female,female-male
17,0.1259936,0.12610826,"('nasty', 'nice')",0.23349664,0.2340902,0.43726107,0.414156,-0.30999056,-0.26496375,0.1216902,0.1273477,0.0056575
18,-0.3614933,-0.3445136,"('disagreeable', 'welcoming')",-1.243146,-1.2301308,-0.8406143,-0.8484309,-0.2638377,-0.2884394,-0.6772728,-0.6778786,-0.0006058
19,-1.0291352,-1.17644,"('inhospitable', 'hospitable')",-0.71988934,-0.83020127,-0.28040674,-0.50398135,-0.26859432,-0.20436189,-0.5745064,-0.6787462,-0.1042398
20,0.6111919,0.7034394,"('rough', 'thoughtful')",0.24240297,0.28966928,0.36470816,0.38232985,1.1990855,1.1666554,0.6043471,0.6355235,0.0311764
21,-0.7087021,-0.7305132,"('immoral', 'moral')",-0.17624158,-0.17249799,-0.0066096634,0.057944965,-0.7277415,-0.7114997,-0.4048237,-0.3891415,0.0156822
22,-0.04782282,-0.14559568,"('untrustworthy', 'trustworthy')",0.1253633,0.024820346,0.12029211,0.0110967755,-0.5776836,-0.71485794,-0.0949628,-0.2061341,-0.1111713
23,0.20855281,0.1131903,"('insincere', 'sincere')",-0.14142975,-0.2643662,0.046869386,-0.053967282,5.665437,5.554158,1.4448574,1.3372538,-0.1076036
24,-0.66001546,-0.6864791,"('dishonest', 'honest')",-0.39407563,-0.43847525,-1.4919361,-1.5214907,0.7983281,0.70847756,-0.4369248,-0.4844919,-0.0475671
25,0.08786392,-0.024258576,"('egoistic', 'altruistic')",-0.18470758,-0.2292697,-0.56044525,-0.62625897,1.3465432,1.3085839,0.1723136,0.1071992,-0.0651144
26,0.32829788,0.20050985,"('hardhearted', 'benevolent')",-0.41111434,-0.5012172,0.4217464,0.31851035,1.5783343,1.4791707,0.4793161,0.3742434,-0.1050727
27,-0.5956083,-0.5552159,"('hardhearted', 'softhearted')",-0.8136129,-0.83065856,-0.024613472,-0.096461125,1.2675349,1.1878846,-0.041575,-0.0736128,-0.0320378
28,0.19332121,-0.069047354,"('disloyal', 'loyal')",-0.20790397,-0.4236003,-0.77877545,-0.9883491,1.2631503,1.0828209,0.117448,-0.099544,-0.216992
29,-0.5152531,-0.53246063,"('unfair', 'fair')",-0.026589336,-0.114567354,-0.83449805,-0.94365406,-0.4966695,-0.6322469,-0.4682525,-0.5557323,-0.0874798
30,0.058182273,-0.042409264,"('intolerant', 'tolerant')",0.3145703,0.22643705,0.421779,0.44895712,0.9277038,0.91999024,0.4305589,0.3882438,-0.0423151
31,0.016034983,0.002829397,"('evil', 'good')",-0.20728308,-0.14081064,0.32314685,0.22032109,-0.7905404,-0.78627735,-0.1646604,-0.1759844,-0.011324
32,-0.33088794,-0.40160966,"('unkind', 'kind')",-0.34747922,-0.4793677,-0.31693187,-0.36889437,1.0578929,0.9448241,0.0156485,-0.0762619,-0.0919104
33,0.16122144,0.08204453,"('wrong', 'right')",0.5848507,0.46502748,0.56440926,0.41266215,-0.6097822,-0.6814927,0.1751748,0.0695604,-0.1056144
34,0.11169754,0.28262255,"('mean', 'honorable')",-0.6929873,-0.5084092,-0.6370283,-0.5680069,5.8189473,5.9639854,1.1501573,1.2925479,0.1423906
35,0.7347962,0.6971412,"('corrupt', 'incorrupt')",0.2265804,0.16378392,0.10997243,-0.02843732,0.048161328,-0.025799397,0.2798776,0.2016721,-0.0782055
36,0.6684526,0.36470765,"('hostile', 'amicable')",-0.30612054,-0.4296672,-0.1966154,-0.5118952,0.73820186,0.5624842,0.2259796,-0.0035926,-0.2295722
37,-0.21005878,-0.26249838,"('fake', 'genuine')",-0.039562333,-0.053846426,-0.37451887,-0.35841265,0.03183792,0.05093953,-0.1480755,-0.1559545,-0.007879
38,-0.09619282,-0.14380625,"('untruthful', 'truthful')",-0.6685054,-0.6937784,-0.6320006,-0.7082571,-0.11634518,-0.16934568,-0.378261,-0.4287968,-0.0505358
39,2.1863241,2.12064,"('exploitative', 'cooperative')",1.6473938,1.6428759,1.5770891,1.5690997,0.6303167,0.6118766,1.5102808,1.4861231,-0.0241577
40,0.21638913,0.2857989,"('stingy', 'generous')",-0.11692232,-0.08925132,-0.9356036,-0.90190125,-1.3546695,-1.431869,-0.5477016,-0.5343057,0.0133959
41,-0.3404516,-0.3345721,"('unforgiving', 'forgiving')",-0.41938525,-0.40499136,-0.2761847,-0.29348958,0.21413462,0.14382066,-0.2054717,-0.2223081,-0.0168364
42,-1.4395256,-1.2118055,"('unreliable', 'reliable')",-1.1295629,-1.044658,-1.4364157,-1.2712533,-3.9448488,-3.9405866,-1.9875882,-1.8670759,0.1205123
43,-0.6921681,-0.62706184,"('irresponsible', 'responsible')",-0.7388818,-0.71343184,-0.9446991,-0.88206047,0.19586402,0.20139101,-0.5449713,-0.5052908,0.0396805
44,0.43904614,0.58892393,"('prejudiced', 'unprejudiced')",0.1148753,0.19372019,-0.041324332,0.0510661,-1.2672646,-1.2806892,-0.1886669,-0.1117447,0.0769222
45,-1.3459686,-1.3582565,"('incompetent', 'competent')",-0.28478724,-0.272474,-0.42967463,-0.39729002,-0.4664536,-0.48208487,-0.631721,-0.6275263,0.0041947
46,-0.49655473,-0.50648755,"('uncompetitive', 'competitive')",-0.66104007,-0.63959056,-0.6663498,-0.5829217,-0.5146437,-0.55849904,-0.5846471,-0.5718747,0.0127724
47,-0.54028606,-0.4441094,"('stupid', 'smart')",-0.16727993,-0.12222025,0.1231413,0.19854611,5.307107,5.423664,1.1806705,1.2639701,0.0832996
48,-0.19982955,-0.12200338,"('unintelligent', 'intelligent')",-0.19601053,-0.14071119,-0.31503534,-0.24958499,0.9480825,0.91834223,0.0593018,0.1015107,0.0422089
49,-0.18946567,-0.102564834,"('unable', 'able')",-0.65826845,-0.6117705,-0.37814766,-0.36160454,-0.37070903,-0.27077195,-0.3991477,-0.336678,0.0624697
50,-0.42318138,-0.36712855,"('clumsy', 'skillful')",-0.32594067,-0.33718073,0.24294266,0.22497822,0.015137494,-0.035961866,-0.1227605,-0.1288232,-0.0060627
51,-0.41378498,-0.5951325,"('uneducated', 'educated')",-0.028751656,-0.16761269,-0.708319,-0.7615126,0.7139335,0.62272644,-0.1092305,-0.2253828,-0.1161523
52,0.90427834,0.60931116,"('irrational', 'rational')",0.6335946,0.41277748,0.73958725,0.47533002,0.53723544,0.40936443,0.7036739,0.4766958,-0.2269781
53,-0.52473426,-0.74383104,"('uncreative', 'creative')",-0.5705529,-0.7357084,-0.065079294,-0.28584814,1.2412299,1.1625692,0.0202159,-0.1507046,-0.1709205
54,-0.57273453,-0.83785784,"('incapable', 'capable')",-0.8042158,-1.0337077,0.038591925,-0.21776916,1.1474993,1.1702688,-0.0477147,-0.2297665,-0.1820518
55,-0.95339227,-0.8749392,"('incompetent', 'clever')",-0.019743808,0.0420506,-0.090810604,0.020265948,0.1925176,0.2019485,-0.2178573,-0.1526685,0.0651888
56,-0.3084944,-0.24011019,"('impractical', 'practical')",0.35028052,0.34973454,-0.26211256,-0.13838872,-0.54250896,-0.54442877,-0.1907088,-0.1432983,0.0474105
57,-0.33466607,-0.4902847,"('unimaginative', 'imaginative')",-0.37485224,-0.48661014,-0.66222936,-0.656277,-2.195436,-2.2110548,-0.8917959,-0.9610566,-0.0692607
58,0.7851419,0.7558973,"('undiscriminating', 'discriminating')",0.5785697,0.5323305,0.4392283,0.32441556,0.06494482,0.055069394,0.4669712,0.4169282,-0.050043
59,0.3400742,0.2207365,"('foolish', 'wise')",0.6245187,0.52589613,0.21439451,0.092954405,0.32692617,0.30957565,0.3764784,0.2872907,-0.0891877
60,-0.044572107,0.15726882,"('inefficient', 'efficient')",0.6505611,0.74523747,0.24157265,0.45885348,-0.13479581,-0.061080992,0.1781915,0.3250697,0.1468782
61,0.61004347,0.4259303,"('illogical', 'logical')",0.7406612,0.5414887,1.1755131,1.0026302,0.4562354,0.30755112,0.7456133,0.5694001,-0.1762132
62,-0.75339425,-0.6742338,"('incompetent', 'brilliant')",0.28806096,0.29904532,-0.17098434,-0.01638813,-0.21743596,-0.1084982,-0.2134384,-0.1250187,0.0884197
63,-0.7432029,-0.72499615,"('unperceptive', 'insightful')",-0.58037734,-0.56707114,-0.36061788,-0.34433633,0.50388634,0.5753558,-0.2950779,-0.2652619,0.029816
64,-0.4797774,-0.35332024,"('shy', 'confident')",0.09995325,0.15219977,-0.51296645,-0.3525821,-6.5754433,-6.613431,-1.8670585,-1.7917833,0.0752752
65,-0.314954,-0.27339154,"('insecure', 'secure')",-0.48048675,-0.44399944,0.40720576,0.5147024,-0.20983525,-0.2408732,-0.1495176,-0.1108905,0.0386271
66,-1.1614248,-1.2072159,"('inactive', 'active')",-1.2491782,-1.2428459,-1.4325864,-1.4374119,0.19799215,0.23319012,-0.9112993,-0.9135709,-0.0022716
67,0.15053146,0.28745356,"('doubtful', 'determined')",0.59031695,0.5922549,0.30146134,0.37987325,-0.8912242,-0.79912037,0.0377714,0.1151153,0.0773439
68,-0.343022,-0.27785614,"('dependent', 'independent')",-0.7164922,-0.7201015,-0.35363847,-0.32637995,-0.3756016,-0.378427,-0.4471886,-0.4256911,0.0214975
69,0.22439674,0.33575416,"('lazy', 'industrious')",0.14586453,0.19994976,0.5657128,0.58831394,-0.74160445,-0.6285471,0.0485924,0.1238677,0.0752753
70,-0.79068387,-0.82184196,"('lethargic', 'energetic')",-0.81374353,-0.83487004,-0.8666401,-0.788082,0.13904391,0.14952053,-0.5830059,-0.5738184,0.0091875
71,1.0435151,1.009688,"('diffident', 'self-confident')",0.3767053,0.30234206,0.102711685,-0.010746626,0.48954755,0.48412764,0.5031199,0.4463528,-0.0567671
72,-0.45462954,-0.39732146,"('unambitious', 'ambitious')",0.20019099,0.20272212,-1.3946626,-1.3610315,-1.0539411,-1.0808647,-0.6757606,-0.6591239,0.0166367
73,1.0102638,0.9860429,"('helpless', 'self-reliant')",0.8194042,0.7880796,-0.11276514,-0.1421623,-3.2890198,-3.2858095,-0.3930292,-0.4134623,-0.0204331
74,-0.037546918,-0.05182734,"('undedicated', 'dedicated')",0.23165756,0.15887405,-0.13148393,-0.16446656,-0.12905464,-0.14389777,-0.016607,-0.0503294,-0.0337224
75,-0.3369098,-0.40758824,"('meek', 'impulsive')",-0.019842505,-0.01604988,-0.5795473,-0.6284561,-0.22391993,-0.18424702,-0.2900549,-0.3090853,-0.0190304
76,-1.0269462,-0.86829096,"('anxious', 'daring')",-0.7203683,-0.6693723,-0.84627235,-0.6865179,-0.18565974,-0.12819049,-0.6948116,-0.5880929,0.1067187
77,-0.22041315,-0.29234853,"('unmotivated', 'motivated')",-0.1294462,-0.10681467,0.060167864,0.09216446,-0.9814359,-0.90566546,-0.3177819,-0.303166,0.0146159
78,-0.32267177,-0.32122642,"('nonresilient', 'resilient')",-1.1996675,-1.1486369,-0.5744926,-0.58857185,0.037027113,0.11850479,-0.5149512,-0.4849826,0.0299686
79,-0.042679854,-0.24990788,"('wavering', 'unwavering')",-0.45799795,-0.60073733,-0.76519835,-1.0259482,-0.14837506,-0.121761486,-0.3535628,-0.4995887,-0.1460259
80,-0.409149,-0.28760785,"('dominated', 'dominating')",-0.10889915,-0.08030107,-0.29617733,-0.09323658,-1.713267,-1.6704271,-0.6318731,-0.5328932,0.0989799
81,-1.322768,-1.3317019,"('submissive', 'aggressive')",-0.61707306,-0.5811389,-1.1513534,-0.8736125,-0.94910717,-0.89261556,-1.0100753,-0.9197672,0.0903081
82,-0.6288361,-0.73842895,"('poor', 'rich')",-0.6583137,-0.69029564,-0.63637257,-0.6838989,5.965976,6.0223684,1.0106134,0.9774362,-0.0331772
83,0.98258924,0.94741875,"('powerless', 'powerful')",0.515965,0.4694444,-0.46224943,-0.50874114,-0.9333046,-0.9548025,0.0257501,-0.0116701,-0.0374202
84,0.92297757,0.9205782,"('inferior', 'superior')",0.4132261,0.3571663,0.0722602,0.05070669,0.78718346,0.75136864,0.5489119,0.519955,-0.0289569
85,0.70916605,0.49723843,"('insignificant', 'prestigious')",0.3259978,0.23047552,-0.11388314,-0.34219447,1.1650453,1.1462916,0.5215815,0.3829528,-0.1386287
86,-0.49166414,-0.7837537,"('uninfluential', 'influential')",-0.37540707,-0.5377441,-0.96258336,-1.1031274,-0.088501826,-0.25847688,-0.4795391,-0.6707755,-0.1912364
87,0.67510885,0.5324595,"('unsuccessful', 'successful')",0.65463346,0.5509913,-0.024350625,0.04836531,0.22647265,0.38623953,0.3829661,0.3795139,-0.0034522
88,0.012526648,-0.13603558,"('low', 'eminent')",-0.2400863,-0.39559627,-0.33030772,-0.44316712,0.39375907,0.36506805,-0.0410271,-0.1524327,-0.1114056
