,vornado_male,vornado_female,tuple,realty_male,realty_female,trust_male,trust_female,average_male,average_female,female-male
38,-0.1711699,-0.1622543,"('untruthful', 'truthful')",0.35980788,0.33621064,1.047064,1.106462,0.4119006,0.4268061,0.0149055
39,0.0135821365,0.034509987,"('exploitative', 'cooperative')",0.089098245,0.13978697,0.4904857,0.50627077,0.197722,0.2268559,0.0291339
40,0.21980551,0.28595924,"('stingy', 'generous')",-0.36692274,-0.2091321,-2.9491172,-2.938368,-1.0320781,-0.953847,0.0782311
41,-0.10579104,-0.06981057,"('unforgiving', 'forgiving')",-0.3668237,-0.33447686,0.6229412,0.55886006,0.0501088,0.0515242,0.0014154
42,0.5297611,0.5494081,"('unreliable', 'reliable')",-0.09428731,-0.009273108,-2.9272401,-2.8499718,-0.8305888,-0.7699456,0.0606432
43,-0.47732908,-0.4647233,"('irresponsible', 'responsible')",-1.2501298,-1.1741046,1.4024026,1.4441248,-0.1083521,-0.064901,0.0434511
44,0.8676007,0.8371245,"('prejudiced', 'unprejudiced')",0.5131328,0.498694,-1.1224636,-1.1335694,0.08609,0.0674164,-0.0186736
45,-0.97059876,-0.9357372,"('incompetent', 'competent')",-2.0276814,-1.9218929,0.73681295,0.7062787,-0.7538223,-0.7171172,0.0367051
46,-0.43375868,-0.4777515,"('uncompetitive', 'competitive')",-1.800606,-1.7303637,-0.31219026,-0.3043121,-0.8488517,-0.8374758,0.0113759
47,0.078884065,0.10739458,"('stupid', 'smart')",0.42582822,0.47458166,6.392984,6.4431806,2.299232,2.341719,0.042487
48,-0.3976941,-0.44118562,"('unintelligent', 'intelligent')",-0.8945749,-0.86336964,0.73265606,0.80795765,-0.1865376,-0.1655325,0.0210051
49,-0.58589655,-0.5181116,"('unable', 'able')",-1.3434607,-1.3016446,-0.017956313,0.083944336,-0.6491045,-0.5786039,0.0705006
50,-0.3295494,-0.3477375,"('clumsy', 'skillful')",0.6408815,0.64304256,-0.1977045,-0.19531888,0.0378759,0.0333287,-0.0045472
51,0.03319125,-0.080394685,"('uneducated', 'educated')",-1.4245186,-1.4522777,0.004323434,-0.02219931,-0.4623346,-0.5182906,-0.055956
52,-0.23825371,-0.26672417,"('irrational', 'rational')",1.2166917,1.0776421,-0.15229553,-0.29836723,0.2753808,0.1708502,-0.1045306
53,-1.04668,-1.0336488,"('uncreative', 'creative')",-0.036093317,-0.017859165,-0.21881893,-0.239073,-0.4338641,-0.4301937,0.0036704
54,-0.3491424,-0.3844984,"('incapable', 'capable')",0.87908405,0.84499425,1.1618665,1.1877583,0.5639361,0.5494181,-0.014518
55,-0.027922884,-0.034753885,"('incompetent', 'clever')",-2.0632484,-1.9142822,0.59253037,0.68906623,-0.499547,-0.41999,0.079557
56,0.12650937,0.015974581,"('impractical', 'practical')",-0.5597772,-0.6676781,0.95596534,0.9227564,0.1742325,0.0903509,-0.0838816
57,-0.7559824,-0.77866167,"('unimaginative', 'imaginative')",-0.6070142,-0.6093322,-2.7158682,-2.7401707,-1.3596217,-1.3760548,-0.0164331
58,-1.2913252,-1.2161276,"('undiscriminating', 'discriminating')",-0.9431256,-0.92441005,-0.7639035,-0.7518998,-0.9994515,-0.9641458,0.0353057
59,-0.057550855,-0.03084923,"('foolish', 'wise')",1.3423961,1.2992979,0.22902216,0.19644712,0.5046225,0.4882986,-0.0163239
60,0.1398858,0.08145181,"('inefficient', 'efficient')",-1.7359227,-1.6230707,1.2596942,1.4058087,-0.1121142,-0.0452701,0.0668441
61,-0.63757485,-0.7028931,"('illogical', 'logical')",-0.7593928,-0.7884503,0.78059196,0.67845684,-0.2054586,-0.2709622,-0.0655036
62,0.32890874,0.31353906,"('incompetent', 'brilliant')",-0.79505646,-0.6849414,1.325618,1.4478227,0.2864901,0.3588068,0.0723167
63,-0.6302715,-0.6417343,"('unperceptive', 'insightful')",-0.5650982,-0.5081992,1.1996251,1.2545387,0.0014185,0.0348684,0.0334499
64,0.3236576,0.28966552,"('shy', 'confident')",-0.31797388,-0.37732676,-5.577459,-5.580691,-1.8572583,-1.8894507,-0.0321924
65,0.46264657,0.3234787,"('insecure', 'secure')",-1.6215936,-1.6778082,1.0503981,1.0971717,-0.036183,-0.0857193,-0.0495363
66,-0.6410039,-0.5862703,"('inactive', 'active')",0.7799055,0.8064761,0.45176178,0.40673772,0.1968878,0.2089812,0.0120934
67,0.2540963,0.16970465,"('doubtful', 'determined')",0.9943967,0.91535723,0.20139381,0.18247978,0.4832956,0.4225139,-0.0607817
68,-0.3046562,-0.3272891,"('dependent', 'independent')",-1.9875278,-2.022953,-1.4111065,-1.36182,-1.2344302,-1.237354,-0.0029238
69,-0.32063615,-0.22340617,"('lazy', 'industrious')",2.1219854,2.1134133,-1.6458557,-1.6835955,0.0518312,0.0688039,0.0169727
70,0.1743032,0.14768818,"('lethargic', 'energetic')",-1.6108241,-1.5208793,0.8706813,0.8807623,-0.1886132,-0.1641429,0.0244703
71,-0.535247,-0.5265704,"('diffident', 'self-confident')",1.4940505,1.5386821,0.9457811,0.91592336,0.6348615,0.6426783,0.0078168
72,-0.63147837,-0.62885416,"('unambitious', 'ambitious')",0.119680874,0.12914024,0.6674393,0.7841216,0.0518806,0.0948026,0.042922
73,0.4437565,0.45710158,"('helpless', 'self-reliant')",1.1591212,1.1093798,-4.174659,-4.158652,-0.8572604,-0.8640568,-0.0067964
74,-0.6854625,-0.65774155,"('undedicated', 'dedicated')",-1.7591503,-1.685571,-0.3240985,-0.32515255,-0.9229038,-0.8894884,0.0334154
75,-0.10064568,-0.047738187,"('meek', 'impulsive')",0.43287885,0.40317166,-0.8277286,-0.7908238,-0.1651652,-0.1451301,0.0200351
76,0.94376826,0.933681,"('anxious', 'daring')",-0.05816655,0.016006775,0.50247943,0.5720563,0.4626937,0.507248,0.0445543
77,-0.72869426,-0.7368586,"('unmotivated', 'motivated')",-0.29217875,-0.28353176,-0.24871846,-0.14223136,-0.4231972,-0.3875406,0.0356566
78,-0.6254794,-0.5598595,"('nonresilient', 'resilient')",0.42158395,0.5510879,0.40881908,0.45553148,0.0683079,0.14892,0.0806121
79,-0.8533877,-0.85126585,"('wavering', 'unwavering')",0.92152005,0.81620675,-0.32809246,-0.38593587,-0.0866534,-0.1403317,-0.0536783
80,0.00676973,-0.092823945,"('dominated', 'dominating')",-1.4502074,-1.4909087,-0.5160641,-0.50226426,-0.6531672,-0.6953324,-0.0421652
81,0.65981185,0.4608889,"('submissive', 'aggressive')",-1.1340554,-1.2404244,0.35462627,0.48274502,-0.0398724,-0.0989302,-0.0590578
82,-0.004495278,-0.08797889,"('poor', 'rich')",-1.0383896,-1.0171049,6.4610863,6.480739,1.8060671,1.7918851,-0.014182
83,-1.1818141,-1.2008673,"('powerless', 'powerful')",0.3087521,0.27148998,-0.2698122,-0.2825855,-0.3809581,-0.4039876,-0.0230295
84,-0.1756015,-0.24079771,"('inferior', 'superior')",-1.3609773,-1.4395431,0.016540479,-0.024612479,-0.5066794,-0.5683178,-0.0616384
85,-0.86509913,-0.79385585,"('insignificant', 'prestigious')",2.0798728,2.0318165,-0.7527888,-0.86033076,0.153995,0.1258766,-0.0281184
86,-1.5719011,-1.6258794,"('uninfluential', 'influential')",-2.5289361,-2.4946928,0.19637874,0.1698288,-1.3014862,-1.3169144,-0.0154282
87,-0.42766827,-0.5641548,"('unsuccessful', 'successful')",0.8108042,0.70310783,0.95085573,0.95583755,0.4446639,0.3649302,-0.0797337
88,-1.1471938,-1.2744935,"('low', 'eminent')",-0.72856593,-0.88760495,0.13859251,0.08181667,-0.5790557,-0.6934272,-0.1143715
