,brookfield_male,brookfield_female,tuple,property_male,property_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
59,0.7411036,0.76219904,"('foolish', 'wise')",-0.65399545,-0.57614106,0.24872766,0.24132593,0.21064132,0.17265835,0.1366193,0.1500106,0.0133913
60,-0.4677374,-0.44292814,"('inefficient', 'efficient')",0.62571406,0.65140504,-0.24509206,-0.15191047,-0.10088923,0.085943446,-0.0470012,0.0356275,0.0826287
61,0.61370766,0.55302787,"('illogical', 'logical')",-0.3046252,-0.38056588,0.30969995,0.2571238,0.472963,0.3275458,0.2729363,0.1892829,-0.0836534
62,-0.03780178,0.038596325,"('incompetent', 'brilliant')",0.3316683,0.40702823,-0.21448416,-0.084863394,0.2667262,0.44952792,0.0865271,0.2025723,0.1160452
63,0.2072022,0.14192402,"('unperceptive', 'insightful')",0.81033194,0.78095716,0.23570535,0.27097473,1.3531922,1.4796293,0.6516079,0.6683713,0.0167634
64,0.4772305,0.4835033,"('shy', 'confident')",0.91923285,1.0242248,0.37157542,0.48375028,-6.453105,-6.4170384,-1.1712666,-1.10639,0.0648766
65,-0.6235619,-0.70886743,"('insecure', 'secure')",0.33136544,0.22776046,0.9431755,0.8792388,0.042643696,0.047329742,0.1734057,0.1113654,-0.0620403
66,0.020414207,0.0050926767,"('inactive', 'active')",0.13311249,0.20758346,0.43098253,0.5090982,0.9162205,0.8868922,0.3751824,0.4021666,0.0269842
67,0.031133484,0.010171626,"('doubtful', 'determined')",1.1499786,1.0796615,0.5395027,0.5380925,-0.5980025,-0.59862655,0.2806531,0.2573248,-0.0233283
68,-0.21553725,-0.26157406,"('dependent', 'independent')",-2.167434,-2.2282648,-2.4501858,-2.5367956,-0.60337555,-0.67612284,-1.3591331,-1.4256892,-0.0665561
69,0.31718877,0.41271,"('lazy', 'industrious')",-0.3929934,-0.29232216,0.36440587,0.4020134,-1.0196846,-0.9833467,-0.1827708,-0.1152364,0.0675344
70,0.1403259,0.1254695,"('lethargic', 'energetic')",0.5359025,0.6020373,0.49813926,0.58861715,1.2455547,1.3532734,0.6049806,0.6673493,0.0623687
71,1.0447155,1.069345,"('diffident', 'self-confident')",1.2563155,1.3224487,-0.6276011,-0.53060216,0.34015346,0.29088262,0.5033959,0.5380185,0.0346226
72,-1.0868701,-1.0921369,"('unambitious', 'ambitious')",1.0487947,1.090732,-0.20224549,-0.15103325,-0.65790516,-0.64472926,-0.2245565,-0.1992919,0.0252646
73,1.5723863,1.6225414,"('helpless', 'self-reliant')",1.3256685,1.3495458,0.52590865,0.5388019,-3.26022,-3.2036386,0.0409358,0.0768127,0.0358769
74,0.10705733,0.10026448,"('undedicated', 'dedicated')",-0.4319206,-0.45318002,-1.018006,-1.0233856,0.17799397,0.20670746,-0.2912188,-0.2923984,-0.0011796
75,-0.067927495,-0.059048235,"('meek', 'impulsive')",-0.42116985,-0.31224433,-0.0795114,-0.018980276,-0.28216228,-0.19479483,-0.2126928,-0.1462669,0.0664259
76,-0.25848988,-0.24012618,"('anxious', 'daring')",0.50547034,0.52765954,0.84377456,0.9222878,0.17843871,0.29918432,0.3172984,0.3772514,0.059953
77,-0.9619864,-0.9843204,"('unmotivated', 'motivated')",0.905069,0.88497764,0.4154796,0.49005976,-1.1521896,-1.0170991,-0.1984069,-0.1565955,0.0418114
78,-0.6262726,-0.6929447,"('nonresilient', 'resilient')",0.56732094,0.5599686,0.26699138,0.28180227,0.22451074,0.3047746,0.1081376,0.1134002,0.0052626
79,-0.11562832,-0.1893928,"('wavering', 'unwavering')",-0.64578325,-0.65072584,-0.40920457,-0.4760903,-0.16384786,-0.16994667,-0.333616,-0.3715389,-0.0379229
80,0.872966,0.8665142,"('dominated', 'dominating')",0.27914524,0.21059987,0.90308356,0.8499337,-1.1731173,-1.1746179,0.2205194,0.1881075,-0.0324119
81,-0.45042983,-0.58512956,"('submissive', 'aggressive')",0.87040174,0.7221602,0.6205504,0.55069727,-0.6094184,-0.580931,0.107776,0.0266992,-0.0810768
82,-0.07985829,-0.14432025,"('poor', 'rich')",0.2619291,0.21278717,0.19384767,0.10833779,6.5215487,6.5483303,1.7243668,1.6812837,-0.0430831
83,-0.57434577,-0.6048907,"('powerless', 'powerful')",1.2899963,1.3225555,0.04473956,0.11533175,-1.1664865,-1.1837016,-0.1015241,-0.0876763,0.0138478
84,0.23153846,0.17549975,"('inferior', 'superior')",-0.19871935,-0.18140166,0.34673077,0.29081753,0.60378385,0.51958853,0.2458334,0.201126,-0.0447074
85,0.22933333,0.26461294,"('insignificant', 'prestigious')",0.004585229,0.14270683,0.082727,0.13087824,0.5168597,0.5186981,0.2083763,0.264224,0.0558477
86,-0.9530908,-1.1006087,"('uninfluential', 'influential')",-0.86012864,-0.9592278,-1.4597361,-1.5288317,0.07435635,-0.051461242,-0.7996498,-0.9100323,-0.1103825
87,0.4324755,0.32429788,"('unsuccessful', 'successful')",0.60820323,0.54264784,0.7849363,0.68511343,0.8214117,0.80410975,0.6617567,0.5890422,-0.0727145
88,-1.110482,-1.1771381,"('low', 'eminent')",-1.1739022,-1.2643013,-1.5084555,-1.5975196,0.1941419,0.17618935,-0.8996745,-0.9656924,-0.0660179
