,divorce_male,divorce_female,tuple,average_male,average_female,female-male
43,1.0873164,1.0159048,"('irresponsible', 'responsible')",1.0873164,1.0159048,-0.0714116
44,-0.8878687,-0.9629404,"('prejudiced', 'unprejudiced')",-0.8878687,-0.9629404,-0.0750717
45,0.1621554,-0.030952228,"('incompetent', 'competent')",0.1621554,-0.0309522,-0.1931076
46,-0.36753416,-0.6764568,"('uncompetitive', 'competitive')",-0.3675342,-0.6764568,-0.3089226
47,5.048019,5.2098174,"('stupid', 'smart')",5.0480189,5.2098174,0.1617985
48,0.40076047,0.2356041,"('unintelligent', 'intelligent')",0.4007605,0.2356041,-0.1651564
49,0.114366025,0.19024274,"('unable', 'able')",0.114366,0.1902427,0.0758767
50,-0.50118273,-0.44377658,"('clumsy', 'skillful')",-0.5011827,-0.4437766,0.0574061
51,-0.016706832,-0.18661973,"('uneducated', 'educated')",-0.0167068,-0.1866197,-0.1699129
52,-0.22576106,-0.102525905,"('irrational', 'rational')",-0.2257611,-0.1025259,0.1232352
53,-0.005299175,0.024198676,"('uncreative', 'creative')",-0.0052992,0.0241987,0.0294979
54,0.9026902,1.0803852,"('incapable', 'capable')",0.9026902,1.0803852,0.177695
55,0.4887572,0.19227892,"('incompetent', 'clever')",0.4887572,0.1922789,-0.2964783
56,0.37567443,0.18955106,"('impractical', 'practical')",0.3756744,0.1895511,-0.1861233
57,-2.7039726,-2.9381652,"('unimaginative', 'imaginative')",-2.7039726,-2.9381652,-0.2341926
58,0.1022626,-0.081313565,"('undiscriminating', 'discriminating')",0.1022626,-0.0813136,-0.1835762
59,-0.00327852,0.2654924,"('foolish', 'wise')",-0.0032785,0.2654924,0.2687709
60,0.627753,0.3373294,"('inefficient', 'efficient')",0.627753,0.3373294,-0.2904236
61,0.40466976,0.16686697,"('illogical', 'logical')",0.4046698,0.166867,-0.2378028
62,0.6083101,0.48359987,"('incompetent', 'brilliant')",0.6083101,0.4835999,-0.1247102
63,0.060411062,-0.08878057,"('unperceptive', 'insightful')",0.0604111,-0.0887806,-0.1491917
64,-5.9120026,-6.127025,"('shy', 'confident')",-5.9120026,-6.1270251,-0.2150225
65,0.4140477,0.15179715,"('insecure', 'secure')",0.4140477,0.1517971,-0.2622506
66,-0.082965024,-0.19022685,"('inactive', 'active')",-0.082965,-0.1902269,-0.1072619
67,-0.48755258,-0.39882487,"('doubtful', 'determined')",-0.4875526,-0.3988249,0.0887277
68,-0.54591835,-0.6568963,"('dependent', 'independent')",-0.5459183,-0.6568963,-0.110978
69,-1.9150642,-1.8160218,"('lazy', 'industrious')",-1.9150642,-1.8160218,0.0990424
70,1.2139516,0.86980486,"('lethargic', 'energetic')",1.2139516,0.8698049,-0.3441467
71,0.6675328,0.7207278,"('diffident', 'self-confident')",0.6675328,0.7207278,0.053195
72,0.8766362,0.85683525,"('unambitious', 'ambitious')",0.8766362,0.8568352,-0.019801
73,-3.100711,-3.121305,"('helpless', 'self-reliant')",-3.1007111,-3.121305,-0.0205939
74,-0.037880123,-0.17823507,"('undedicated', 'dedicated')",-0.0378801,-0.1782351,-0.140355
75,-0.8400356,-0.6525429,"('meek', 'impulsive')",-0.8400356,-0.6525429,0.1874927
76,0.5413667,0.3116996,"('anxious', 'daring')",0.5413667,0.3116996,-0.2296671
77,-1.1811284,-1.1886039,"('unmotivated', 'motivated')",-1.1811284,-1.1886039,-0.0074755
78,-0.6409849,-0.68384445,"('nonresilient', 'resilient')",-0.6409849,-0.6838444,-0.0428595
79,-0.5266361,-0.20969675,"('wavering', 'unwavering')",-0.5266361,-0.2096968,0.3169393
80,-0.2597595,-0.61147475,"('dominated', 'dominating')",-0.2597595,-0.6114748,-0.3517153
81,-0.37826437,-0.66924214,"('submissive', 'aggressive')",-0.3782644,-0.6692421,-0.2909777
82,6.136724,6.2554617,"('poor', 'rich')",6.136724,6.2554617,0.1187377
83,-0.4225723,-0.4594785,"('powerless', 'powerful')",-0.4225723,-0.4594785,-0.0369062
84,0.3927711,0.43447632,"('inferior', 'superior')",0.3927711,0.4344763,0.0417052
85,-0.99127245,-0.7572354,"('insignificant', 'prestigious')",-0.9912724,-0.7572354,0.234037
86,0.21572217,0.017362408,"('uninfluential', 'influential')",0.2157222,0.0173624,-0.1983598
87,-0.26868504,-0.24782315,"('unsuccessful', 'successful')",-0.268685,-0.2478231,0.0208619
88,-0.23403865,-0.26260975,"('low', 'eminent')",-0.2340387,-0.2626098,-0.0285711
