,steris_male,steris_female,tuple,plc_male,plc_female,average_male,average_female,female-male
16,-0.45698273,-0.36157697,"('unpopular', 'popular')",0.052683756,0.03945044,-0.2021495,-0.1610633,0.0410862
17,-0.19819984,-0.23280948,"('nasty', 'nice')",-0.68689835,-0.66050506,-0.4425491,-0.4466573,-0.0041082
18,-0.77704436,-0.7135148,"('disagreeable', 'welcoming')",-0.82478744,-0.79731256,-0.8009159,-0.7554137,0.0455022
19,-1.5157882,-1.5463998,"('inhospitable', 'hospitable')",-0.32457504,-0.30763656,-0.9201816,-0.9270182,-0.0068366
20,0.2628378,0.25497818,"('rough', 'thoughtful')",1.2223758,1.1410561,0.7426068,0.6980171,-0.0445897
21,0.05896907,0.057456613,"('immoral', 'moral')",-1.0441272,-0.9294907,-0.4925791,-0.436017,0.0565621
22,-0.44799864,-0.41168433,"('untrustworthy', 'trustworthy')",-0.5733356,-0.6197418,-0.5106671,-0.5157131,-0.005046
23,-0.8535646,-0.88128966,"('insincere', 'sincere')",5.1313086,5.4300966,2.1388719,2.2744036,0.1355317
24,-0.9124647,-0.94600815,"('dishonest', 'honest')",0.79274076,0.7825447,-0.059862,-0.0817317,-0.0218697
25,-0.4936139,-0.38132957,"('egoistic', 'altruistic')",1.051063,0.9346013,0.2787245,0.2766359,-0.0020886
26,-0.2641307,-0.39253205,"('hardhearted', 'benevolent')",1.9920968,1.648355,0.863983,0.6279114,-0.2360716
27,-0.29273412,-0.24250415,"('hardhearted', 'softhearted')",0.70622313,0.727454,0.2067445,0.2424749,0.0357304
28,-0.28465253,-0.21822476,"('disloyal', 'loyal')",0.8663359,0.77074325,0.2908417,0.2762592,-0.0145825
29,-0.943177,-0.9321639,"('unfair', 'fair')",-0.5764962,-0.6985379,-0.7598366,-0.8153509,-0.0555143
30,0.40883687,0.33736795,"('intolerant', 'tolerant')",1.1682267,1.1835616,0.7885318,0.7604648,-0.028067
31,-1.3188121,-1.2232143,"('evil', 'good')",-0.42508006,-0.57907975,-0.8719461,-0.901147,-0.0292009
32,-0.038045064,-0.16336313,"('unkind', 'kind')",0.7560135,0.62385213,0.3589842,0.2302445,-0.1287397
33,-0.2585265,-0.29110405,"('wrong', 'right')",0.1245085,0.061106946,-0.067009,-0.1149985,-0.0479895
34,0.036448017,0.076373115,"('mean', 'honorable')",4.6420045,5.0005875,2.3392262,2.5384803,0.1992541
35,-0.60155576,-0.61076355,"('corrupt', 'incorrupt')",-0.39884642,-0.52334416,-0.5002011,-0.5670539,-0.0668528
36,-1.3671373,-1.293679,"('hostile', 'amicable')",0.5722598,0.32846624,-0.3974388,-0.4826064,-0.0851676
37,0.201481,0.1326786,"('fake', 'genuine')",0.50220996,0.54268426,0.3518455,0.3376814,-0.0141641
38,-1.3665578,-1.3970062,"('untruthful', 'truthful')",0.42749202,0.4572767,-0.4695329,-0.4698647,-0.0003318
39,0.42157346,0.43862522,"('exploitative', 'cooperative')",0.22772782,0.16497263,0.3246506,0.3017989,-0.0228517
40,-0.034163553,0.110500425,"('stingy', 'generous')",-1.6626498,-1.864375,-0.8484067,-0.8769373,-0.0285306
41,-0.48070318,-0.51819426,"('unforgiving', 'forgiving')",0.50471497,0.40169176,0.0120059,-0.0582512,-0.0702571
42,0.06421801,0.10737013,"('unreliable', 'reliable')",-2.3924727,-2.4702747,-1.1641273,-1.1814523,-0.017325
43,-0.87640584,-0.9689807,"('irresponsible', 'responsible')",1.1662661,1.151673,0.1449301,0.0913461,-0.053584
44,0.10099483,0.004887728,"('prejudiced', 'unprejudiced')",-1.5351955,-1.5747383,-0.7171003,-0.7849253,-0.067825
45,-0.5356357,-0.43939465,"('incompetent', 'competent')",0.8964502,0.7616821,0.1804073,0.1611437,-0.0192636
46,-0.034346864,0.06674762,"('uncompetitive', 'competitive')",-0.7946712,-0.8390372,-0.414509,-0.3861448,0.0283642
47,0.06983462,0.14742294,"('stupid', 'smart')",5.4620953,5.8453894,2.765965,2.9964061,0.2304411
48,0.27643168,0.24014637,"('unintelligent', 'intelligent')",0.33623153,0.3714086,0.3063316,0.3057775,-0.0005541
49,0.4264403,0.5440572,"('unable', 'able')",-0.12106697,0.074600235,0.1526867,0.3093287,0.156642
50,0.03655368,0.1157651,"('clumsy', 'skillful')",-0.4126909,-0.35141808,-0.1880686,-0.1178265,0.0702421
51,-0.6460739,-0.7192782,"('uneducated', 'educated')",0.39209306,0.37482038,-0.1269904,-0.1722289,-0.0452385
52,-0.78496134,-0.8061505,"('irrational', 'rational')",-0.1771972,-0.17338727,-0.4810793,-0.4897689,-0.0086896
53,-1.6215147,-1.5077455,"('uncreative', 'creative')",0.71940714,0.5863324,-0.4510538,-0.4607066,-0.0096528
54,-1.124259,-1.1902069,"('incapable', 'capable')",0.8985983,1.0319891,-0.1128303,-0.0791089,0.0337214
55,0.42199084,0.4420278,"('incompetent', 'clever')",0.020647544,0.061020803,0.2213192,0.2515243,0.0302051
56,0.09653196,-0.04180653,"('impractical', 'practical')",0.7555504,0.81677836,0.4260412,0.3874859,-0.0385553
57,-1.1009588,-1.1078464,"('unimaginative', 'imaginative')",-1.8457105,-2.1646461,-1.4733347,-1.6362462,-0.1629115
58,-0.17719272,-0.14587569,"('undiscriminating', 'discriminating')",0.5244374,0.48314804,0.1736224,0.1686362,-0.0049862
59,-0.41555083,-0.3515295,"('foolish', 'wise')",0.1754032,0.25952688,-0.1200738,-0.0460013,0.0740725
60,0.39404204,0.32895386,"('inefficient', 'efficient')",0.19621418,0.33866677,0.2951281,0.3338103,0.0386822
61,-0.3707056,-0.4879601,"('illogical', 'logical')",0.6877984,0.5207399,0.1585464,0.0163899,-0.1421565
62,0.6358732,0.7409363,"('incompetent', 'brilliant')",0.7885329,1.0197463,0.712203,0.8803413,0.1681383
63,-0.9455055,-0.8972244,"('unperceptive', 'insightful')",1.0069628,1.0807445,0.0307286,0.09176,0.0610314
64,-0.72785777,-0.82597,"('shy', 'confident')",-5.3862786,-5.6387386,-3.0570681,-3.2323544,-0.1752863
65,0.36969882,0.27614382,"('insecure', 'secure')",0.15443733,0.24222949,0.2620681,0.2591867,-0.0028814
66,-1.0175252,-1.0394397,"('inactive', 'active')",0.82955635,0.661761,-0.0939844,-0.1888393,-0.0948549
67,0.79233986,0.6557477,"('doubtful', 'determined')",-0.2802386,-0.22117735,0.2560506,0.2172852,-0.0387654
68,-0.083597414,-0.034102995,"('dependent', 'independent')",-0.69960856,-0.5567063,-0.391603,-0.2954046,0.0961984
69,0.28442132,0.24837856,"('lazy', 'industrious')",-0.054786816,-0.20379964,0.1148173,0.0222895,-0.0925278
70,-0.24395217,-0.2120423,"('lethargic', 'energetic')",0.24007443,0.3115508,-0.0019389,0.0497542,0.0516931
71,-0.1405734,-0.16486603,"('diffident', 'self-confident')",0.3561905,0.35479397,0.1078086,0.094964,-0.0128446
72,-0.97674227,-0.9812473,"('unambitious', 'ambitious')",0.4937896,0.5534535,-0.2414763,-0.2138969,0.0275794
73,0.5367836,0.4935356,"('helpless', 'self-reliant')",-2.7628481,-2.8613505,-1.1130323,-1.1839075,-0.0708752
74,-0.28247342,-0.20048954,"('undedicated', 'dedicated')",0.31213945,0.17175305,0.014833,-0.0143682,-0.0292012
75,-0.59580004,-0.6242091,"('meek', 'impulsive')",-0.868061,-0.8044851,-0.7319305,-0.7143471,0.0175834
76,0.47326782,0.49913013,"('anxious', 'daring')",-0.0125763435,0.026222402,0.2303457,0.2626763,0.0323306
77,-0.577911,-0.55492747,"('unmotivated', 'motivated')",-0.9108943,-0.8202783,-0.7444026,-0.6876029,0.0567997
78,0.24142899,0.38719797,"('nonresilient', 'resilient')",0.4118717,0.38968807,0.3266504,0.388443,0.0617926
79,-1.0481371,-1.1103202,"('wavering', 'unwavering')",-0.1480518,-0.15076114,-0.5980945,-0.6305407,-0.0324462
80,0.57466185,0.5966177,"('dominated', 'dominating')",-0.025178082,0.030300967,0.2747419,0.3134593,0.0387174
81,0.43239006,0.33860955,"('submissive', 'aggressive')",-0.46783334,-0.3007511,-0.0177216,0.0189292,0.0366508
82,-0.5764363,-0.5035467,"('poor', 'rich')",5.6857567,6.0490656,2.5546603,2.7727594,0.2180991
83,-0.13591348,-0.21083505,"('powerless', 'powerful')",-0.5285155,-0.52327514,-0.3322145,-0.3670551,-0.0348406
84,0.45387003,0.44512215,"('inferior', 'superior')",0.58391327,0.6436737,0.5188916,0.544398,0.0255064
85,-0.4717202,-0.5078253,"('insignificant', 'prestigious')",-0.07334219,-0.3285955,-0.2725312,-0.4182104,-0.1456792
86,-1.5651646,-1.5719438,"('uninfluential', 'influential')",0.16552499,0.07593414,-0.6998198,-0.7480048,-0.048185
87,0.02982806,0.03605083,"('unsuccessful', 'successful')",1.2709363,1.2398808,0.6503822,0.6379658,-0.0124164
88,-0.7146341,-0.8533886,"('low', 'eminent')",0.2967084,0.27371866,-0.2089629,-0.289835,-0.0808721
