,site_male,site_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
25,0.019286025,0.07813421,"('egoistic', 'altruistic')",0.1450282,0.06556833,1.468709,1.389864,0.5443411,0.5111888,-0.0331523
26,0.59431094,0.47670513,"('hardhearted', 'benevolent')",0.73832214,0.6988592,1.5678558,1.3082875,0.9668296,0.8279506,-0.138879
27,0.09313023,0.073791504,"('hardhearted', 'softhearted')",0.9345751,1.0637383,1.5648607,1.5473324,0.8641887,0.894954,0.0307653
28,0.84156114,0.7436066,"('disloyal', 'loyal')",0.28339574,0.1817061,1.1501,1.1018989,0.7583523,0.6757372,-0.0826151
29,-0.6490579,-0.6965756,"('unfair', 'fair')",-0.73753554,-0.68333316,-0.46360937,-0.7086127,-0.6167343,-0.6961738,-0.0794395
30,1.6393222,1.6208569,"('intolerant', 'tolerant')",1.8628474,1.9994045,0.43967947,0.5353915,1.3139497,1.3852177,0.071268
31,-2.2806468,-2.3771522,"('evil', 'good')",-1.3083895,-1.5268,-0.45740062,-0.61526906,-1.3488124,-1.5064071,-0.1575947
32,0.6380291,0.5810947,"('unkind', 'kind')",1.2941201,1.3717321,1.2718155,1.2029887,1.0679882,1.0519385,-0.0160497
33,0.88845724,0.7772812,"('wrong', 'right')",0.2944695,0.161176,-0.21500571,-0.2757177,0.3226404,0.2209132,-0.1017272
34,0.29364982,0.33461535,"('mean', 'honorable')",-0.033310957,0.14835157,5.428864,5.6002855,1.8964009,2.0277508,0.1313499
35,-1.226244,-1.3719727,"('corrupt', 'incorrupt')",-1.6276969,-1.907597,-0.44660577,-0.68047965,-1.1001822,-1.3200164,-0.2198342
36,-2.2919881,-2.4343793,"('hostile', 'amicable')",-2.2486966,-2.462965,-0.27733472,-0.46536773,-1.6060065,-1.7875708,-0.1815643
37,0.078273475,0.06988911,"('fake', 'genuine')",-0.037862837,0.01982943,0.4575249,0.5065167,0.1659785,0.1987451,0.0327666
38,0.56144893,0.519718,"('untruthful', 'truthful')",0.26305753,0.26160923,-0.22514589,-0.08509273,0.1997869,0.2320782,0.0322913
39,0.8646156,0.78625774,"('exploitative', 'cooperative')",2.2464223,2.1898148,0.5253444,0.54299015,1.2121274,1.1730209,-0.0391065
40,0.121796444,0.20697735,"('stingy', 'generous')",0.75208396,0.8856302,-1.6237072,-1.7120636,-0.2499423,-0.2064854,0.0434569
41,0.7762708,0.7301504,"('unforgiving', 'forgiving')",1.5513854,1.6688931,0.07948138,-0.025277674,0.8023792,0.7912553,-0.0111239
42,0.3082742,0.3297304,"('unreliable', 'reliable')",0.3952534,0.66201365,-3.4636116,-3.3065076,-0.9200281,-0.7715878,0.1484403
43,1.2459708,1.3001511,"('irresponsible', 'responsible')",1.3973292,1.6261324,0.29083055,0.46941411,0.9780436,1.1318992,0.1538556
44,-0.16163759,-0.15482919,"('prejudiced', 'unprejudiced')",-0.77875036,-0.8418501,-1.5963132,-1.6035413,-0.8455671,-0.8667402,-0.0211731
45,0.81788087,0.92147946,"('incompetent', 'competent')",1.3277556,1.518997,0.049145628,0.06821056,0.7315941,0.836229,0.1046349
46,0.67412776,0.6901689,"('uncompetitive', 'competitive')",1.4053955,1.595723,-1.3394023,-1.3213869,0.246707,0.3215017,0.0747947
47,0.78905374,0.724902,"('stupid', 'smart')",0.9513653,0.9528628,5.725857,5.8889937,2.4887586,2.5222529,0.0334943
48,1.0452199,1.0443242,"('unintelligent', 'intelligent')",0.40450615,0.44291896,0.36726898,0.32432145,0.605665,0.6038549,-0.0018101
49,-1.7732644,-1.7885046,"('unable', 'able')",-0.85373074,-0.77625287,-0.07936251,0.06879754,-0.9021192,-0.8319866,0.0701326
50,-1.2639637,-1.3921758,"('clumsy', 'skillful')",-0.8059307,-0.94352,-0.004773896,-0.09297107,-0.6915561,-0.8095556,-0.1179995
51,-0.55932426,-0.6326091,"('uneducated', 'educated')",0.34093076,0.4076406,0.29584193,0.29640585,0.0258161,0.0238124,-0.0020037
52,-0.8611654,-1.1660482,"('irrational', 'rational')",-0.8691061,-1.2814912,0.08024607,-0.021234691,-0.5500085,-0.8229247,-0.2729162
53,-1.1008881,-1.2084107,"('uncreative', 'creative')",-0.22288218,-0.33606264,0.49988505,0.46565664,-0.2746284,-0.3596056,-0.0849772
54,-0.89549834,-0.97839016,"('incapable', 'capable')",-0.731275,-0.8952656,0.974311,1.1192652,-0.2174875,-0.2514635,-0.033976
55,1.2133436,1.2877152,"('incompetent', 'clever')",1.6558506,1.8502035,0.4751663,0.5774387,1.1147869,1.2384524,0.1236655
56,1.7793905,1.8616091,"('impractical', 'practical')",1.4176571,1.723456,-0.5605827,-0.3198263,0.8788217,1.0884129,0.2095912
57,0.58729947,0.599529,"('unimaginative', 'imaginative')",1.1646944,1.184463,-3.0517886,-2.9679298,-0.4332649,-0.3946459,0.038619
58,0.8544001,0.8373595,"('undiscriminating', 'discriminating')",0.851408,0.9072137,0.16851489,0.13967825,0.6247743,0.6280838,0.0033095
59,-0.8169298,-0.9332648,"('foolish', 'wise')",-0.15657252,-0.2798096,0.15287864,0.21818104,-0.2735412,-0.3316311,-0.0580899
60,2.2181215,2.3304515,"('inefficient', 'efficient')",3.0360193,3.293267,-0.10690615,0.06076003,1.715745,1.8948261,0.1790811
61,0.6080196,0.37963676,"('illogical', 'logical')",1.249469,1.0581768,0.5130101,0.27806276,0.7901662,0.5719588,-0.2182074
62,1.524632,1.6348981,"('incompetent', 'brilliant')",1.9625556,2.164484,0.23957367,0.50820124,1.2422538,1.4358611,0.1936073
63,0.8391861,0.8759416,"('unperceptive', 'insightful')",1.8639488,2.0087962,0.49050936,0.5487683,1.0645481,1.144502,0.0799539
64,-0.08021387,-0.113950014,"('shy', 'confident')",-0.1438486,-0.18628146,-6.6947765,-6.6575646,-2.3062797,-2.3192654,-0.0129857
65,0.5356513,0.41665938,"('insecure', 'secure')",1.1127422,1.1627784,-0.01009661,0.09822577,0.5460989,0.5592212,0.0131223
66,-1.7867031,-1.8848624,"('inactive', 'active')",-1.5473993,-1.6730945,0.28154853,0.13078766,-1.017518,-1.1423898,-0.1248718
67,1.19491,1.0959227,"('doubtful', 'determined')",0.89406186,0.7888438,-0.57930815,-0.6643054,0.5032212,0.4068204,-0.0964008
68,-1.1392887,-1.1578088,"('dependent', 'independent')",0.0036996305,0.10508719,-0.9856674,-1.0514758,-0.7070855,-0.7013992,0.0056863
69,-0.68725365,-0.7651752,"('lazy', 'industrious')",-0.31293482,-0.4188374,-0.9687502,-1.1522604,-0.6563129,-0.7787577,-0.1224448
70,0.79562265,0.8451179,"('lethargic', 'energetic')",1.4769211,1.7065042,0.22963816,0.4210025,0.8340606,0.9908749,0.1568143
71,1.2900058,1.2638438,"('diffident', 'self-confident')",0.9706267,0.9305733,0.22778305,0.22749904,0.8294718,0.8073053,-0.0221665
72,1.351258,1.3777609,"('unambitious', 'ambitious')",0.4648366,0.5103391,0.1084218,0.3641453,0.6415055,0.7507484,0.1092429
73,0.6205971,0.70340097,"('helpless', 'self-reliant')",-0.6297315,-0.6105758,-3.4901605,-3.3197737,-1.1664316,-1.0756495,0.0907821
74,0.47587633,0.51770425,"('undedicated', 'dedicated')",0.8000853,0.964465,-0.101941094,-0.104110345,0.3913402,0.459353,0.0680128
75,-1.2521113,-1.1897805,"('meek', 'impulsive')",-1.6612273,-1.7615246,-0.72361547,-0.68035364,-1.212318,-1.2105529,0.0017651
76,0.6266518,0.58658946,"('anxious', 'daring')",0.013855979,0.14361084,-0.55217016,-0.5057197,0.0294459,0.0748269,0.045381
77,0.6605984,0.7529191,"('unmotivated', 'motivated')",0.91009766,0.9649117,-1.3578973,-1.2593926,0.0709329,0.1528127,0.0818798
78,-0.1034863,-0.08339974,"('nonresilient', 'resilient')",0.13487448,0.26452434,-0.41450542,-0.48497397,-0.1277058,-0.1012831,0.0264227
79,-1.5868315,-1.7177364,"('wavering', 'unwavering')",-2.0759013,-2.3171883,-0.45659786,-0.4283256,-1.3731101,-1.4877501,-0.11464
80,0.44117454,0.5067146,"('dominated', 'dominating')",1.2449223,1.3269517,-0.5434917,-0.4261621,0.3808684,0.4691681,0.0882997
81,1.5259949,1.6234578,"('submissive', 'aggressive')",1.7357434,1.9176269,-0.72792923,-0.5066183,0.8446031,1.0114888,0.1668857
82,-0.74225104,-0.7393472,"('poor', 'rich')",-0.2879288,-0.18277848,6.695376,6.8454094,1.8883986,1.9744279,0.0860293
83,0.11285958,0.042539023,"('powerless', 'powerful')",-0.40635318,-0.41729116,-0.8602816,-0.8146212,-0.3845917,-0.3964578,-0.0118661
84,-0.19111009,-0.299048,"('inferior', 'superior')",-0.86634475,-0.9898338,0.28151384,0.10008977,-0.258647,-0.396264,-0.137617
85,-0.7335819,-0.9093293,"('insignificant', 'prestigious')",-1.4470228,-1.7201953,-0.3617592,-0.5919887,-0.8474546,-1.0738378,-0.2263832
86,-0.1281244,-0.19696611,"('uninfluential', 'influential')",0.8716196,0.9303108,0.33128765,0.39352998,0.3582609,0.3756249,0.017364
87,-0.061586205,-0.18494073,"('unsuccessful', 'successful')",1.1270052,1.0187529,0.7691786,0.80848897,0.6115325,0.5474337,-0.0640988
88,-0.22943488,-0.28927308,"('low', 'eminent')",-0.04800169,-0.091278136,-0.4850061,-0.4050697,-0.2541475,-0.2618736,-0.0077261
