,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,female-male
24,1.1280861,0.9827482,"('dishonest', 'honest')",0.90475565,0.894702,-0.0032299887,-0.12245956,0.9921664,0.94003195,0.7554445,0.6737556,-0.0816889
25,-1.6409227,-1.4576144,"('egoistic', 'altruistic')",-0.55718154,-0.73049545,-0.09596157,-0.16043599,1.0796916,0.9965151,-0.3035935,-0.3380077,-0.0344142
26,-0.4000259,-0.31615204,"('hardhearted', 'benevolent')",1.1240528,0.91327083,0.73861474,0.65067554,1.2879466,1.2246068,0.687647,0.6181003,-0.0695467
27,-0.54504645,-0.5780147,"('hardhearted', 'softhearted')",0.201363,0.09857872,0.7693456,0.8045897,1.6038325,1.4395052,0.5073736,0.4411647,-0.0662089
28,1.1947519,0.933222,"('disloyal', 'loyal')",0.5719569,0.5103369,0.21307339,0.13848172,1.049373,0.865819,0.7572888,0.6119649,-0.1453239
29,-1.5090481,-1.3831915,"('unfair', 'fair')",-0.38635865,-0.52399766,-0.6255294,-0.7029612,-0.96707845,-1.1361221,-0.8720036,-0.9365681,-0.0645645
30,2.058268,1.8755041,"('intolerant', 'tolerant')",0.86112696,0.9513875,1.0453249,1.0560299,0.98829794,1.0036477,1.2382544,1.2216424,-0.016612
31,-4.697389,-4.2679553,"('evil', 'good')",-1.3456327,-1.6907264,-1.5321598,-1.7182587,-1.1412538,-1.2583979,-2.1791089,-2.2338345,-0.0547256
32,2.2295442,1.9577457,"('unkind', 'kind')",0.8630488,0.86953574,1.1460601,1.141505,1.3880866,1.272394,1.4066849,1.3102951,-0.0963898
33,-0.6882347,-0.57318187,"('wrong', 'right')",0.51188546,0.3270055,-0.6143394,-0.75238955,-0.6873596,-0.73914236,-0.3695121,-0.4344271,-0.064915
34,-0.4936502,-0.34775668,"('mean', 'honorable')",-0.9149508,-0.7627118,-0.07244674,0.055705126,6.0939984,6.1899085,1.1532377,1.2837863,0.1305486
35,-3.3995082,-3.024219,"('corrupt', 'incorrupt')",-1.3491559,-1.6749368,-1.7459971,-1.9853723,-0.73709774,-0.889175,-1.8079396,-1.8934258,-0.0854862
36,-3.9680793,-3.5968041,"('hostile', 'amicable')",-1.9888194,-2.4013813,-2.2161217,-2.3773446,-0.41669363,-0.5672254,-2.1474285,-2.2356889,-0.0882604
37,1.1391445,0.9955931,"('fake', 'genuine')",0.45381436,0.55169445,-0.00024199486,0.043303452,0.3983812,0.33536455,0.4977745,0.4814889,-0.0162856
38,0.44505087,0.44041374,"('untruthful', 'truthful')",0.70920545,0.7082253,-0.026885044,-0.014883533,0.07868005,0.116967835,0.3015128,0.3126808,0.011168
39,2.1115391,2.049432,"('exploitative', 'cooperative')",1.8530564,1.9713645,1.4639448,1.4297236,0.49862307,0.51737815,1.4817908,1.4919747,0.0101839
40,0.53372675,0.49085626,"('stingy', 'generous')",0.64028454,0.6010648,0.28363886,0.36784762,-1.5722643,-1.5999327,-0.0286536,-0.035041,-0.0063874
41,0.63848215,0.49656728,"('unforgiving', 'forgiving')",1.4905523,1.3608854,0.59244734,0.5921253,0.003365472,-0.05507913,0.6812118,0.5986246,-0.0825872
42,1.6105573,1.6343592,"('unreliable', 'reliable')",1.3274801,1.5629896,0.99946076,1.2565615,-2.5577312,-2.4150877,0.3449417,0.5097057,0.164764
43,3.1316342,2.8950715,"('irresponsible', 'responsible')",1.550794,1.8450891,1.7677706,2.0237057,0.85783494,0.9074433,1.8270085,1.9178274,0.0908189
44,-1.0678961,-0.88575345,"('prejudiced', 'unprejudiced')",-1.3470308,-1.2129209,-0.8354613,-0.7756558,-1.5891634,-1.5265049,-1.209888,-1.1002088,0.1096792
45,1.9736965,1.6889696,"('incompetent', 'competent')",0.8729246,1.1543597,1.2671057,1.5387444,0.13268632,0.07432979,1.0616032,1.1141009,0.0524977
46,3.5078528,2.9835756,"('uncompetitive', 'competitive')",1.3715726,1.8241822,2.027036,2.4019072,-0.37406957,-0.30626428,1.633098,1.7258502,0.0927522
47,0.046942882,-0.020886846,"('stupid', 'smart')",0.3370178,0.4586165,0.93727636,0.96747947,5.873389,5.878023,1.7986565,1.8208081,0.0221516
48,0.99189025,0.79163045,"('unintelligent', 'intelligent')",-0.42627576,-0.33754462,-0.15792298,-0.0882615,0.12805715,0.10164203,0.1339372,0.1168666,-0.0170706
49,-0.06586933,-0.1006578,"('unable', 'able')",-0.16738027,0.024020799,-0.35931996,-0.15598893,-0.525399,-0.3750394,-0.2794921,-0.1519163,0.1275758
50,-0.17812124,-0.06911487,"('clumsy', 'skillful')",0.0684022,0.1655132,-0.16776517,0.031402115,-0.0844441,-0.068729684,-0.0904821,0.0147677,0.1052498
51,2.8346076,2.4670825,"('uneducated', 'educated')",1.14474,1.2610732,0.22043556,0.18555726,0.3049542,0.24093589,1.1261843,1.0386622,-0.0875221
52,-2.3938277,-2.1418173,"('irrational', 'rational')",-1.1975762,-1.5230595,-1.8103036,-2.1519628,-0.66519654,-0.784765,-1.516726,-1.6504011,-0.1336751
53,-0.5056931,-0.68591386,"('uncreative', 'creative')",-0.3287878,-0.33595198,0.040366985,0.21192707,0.8093506,0.8013025,0.0038092,-0.0021591,-0.0059683
54,-0.42881507,-0.42151397,"('incapable', 'capable')",0.55305076,0.514097,-0.2942356,-0.3588798,0.91161364,0.9725221,0.1854034,0.1765563,-0.0088471
55,3.7270658,3.2816894,"('incompetent', 'clever')",1.4472429,1.8061755,0.8744533,1.174642,0.17207046,0.20252776,1.5552082,1.6162586,0.0610504
56,3.7528727,3.4558227,"('impractical', 'practical')",2.4375615,2.6350408,1.5449837,1.6778485,0.24556603,0.2569531,1.9952461,2.0064161,0.01117
57,1.5739001,1.2474189,"('unimaginative', 'imaginative')",-0.13844961,0.030389778,-0.4648692,-0.25710008,-2.6438756,-2.6155646,-0.4183236,-0.398714,0.0196096
58,-0.43787125,-0.37396404,"('undiscriminating', 'discriminating')",-0.105047084,-0.02979857,0.120780446,0.26593384,-0.045754462,-0.04975768,-0.1169731,-0.0468966,0.0700765
59,-1.5592244,-1.2667396,"('foolish', 'wise')",-0.04115022,-0.2283016,-0.36023435,-0.6023181,-0.013280533,-0.045590617,-0.4934724,-0.5357375,-0.0422651
60,3.2659132,2.8511302,"('inefficient', 'efficient')",1.4511313,1.8802031,2.3318052,2.6388452,0.4174289,0.58555764,1.8665698,1.9889339,0.1223641
61,0.61239594,0.48661056,"('illogical', 'logical')",0.2800026,0.27869678,0.0696036,0.016352952,0.27523395,0.16502544,0.309309,0.2366714,-0.0726376
62,2.9940832,2.667412,"('incompetent', 'brilliant')",1.526435,1.9202975,1.3056746,1.6308615,0.31671888,0.4621115,1.535728,1.6701705,0.1344425
63,1.747411,1.4600831,"('unperceptive', 'insightful')",0.93778193,1.1427577,1.2526304,1.5335854,1.1834835,1.2740498,1.2803267,1.3526191,0.0722924
64,1.1714139,1.0730631,"('shy', 'confident')",0.73157597,0.8734549,-0.035133697,-0.06495781,-6.877325,-6.8040843,-1.2523673,-1.230631,0.0217363
65,2.508512,2.1622198,"('insecure', 'secure')",0.38828683,0.54913974,0.5925978,0.654418,-0.11036848,-0.07857216,0.844757,0.8218013,-0.0229557
66,-0.48825395,-0.6485933,"('inactive', 'active')",-0.92691165,-1.0041797,-0.8696088,-0.9951249,0.7275273,0.647647,-0.3893118,-0.5000627,-0.1107509
67,0.43414122,0.4709618,"('doubtful', 'determined')",1.0712917,1.0433798,0.08407377,0.0043578893,-0.5217445,-0.4675614,0.2669405,0.2627845,-0.004156
68,-0.8277648,-0.92380047,"('dependent', 'independent')",-1.6003779,-1.6059723,-1.0416441,-1.0975902,-0.8975116,-0.91410524,-1.0918247,-1.135367,-0.0435423
69,-2.846923,-2.4647896,"('lazy', 'industrious')",-1.1571939,-1.2869838,-0.38778484,-0.51461285,-0.6607325,-0.6466145,-1.2631586,-1.2282501,0.0349085
70,3.067461,2.759842,"('lethargic', 'energetic')",1.3562433,1.683019,0.8922747,1.1367718,1.1468216,1.1945609,1.6157001,1.6935484,0.0778483
71,-0.39916536,-0.25889525,"('diffident', 'self-confident')",0.49379197,0.5228144,1.186772,1.2278929,0.38976446,0.34544006,0.4177907,0.459313,0.0415223
72,0.69615805,0.66760015,"('unambitious', 'ambitious')",0.63483506,0.67320263,-0.62417203,-0.6137587,-0.7415499,-0.6526734,-0.0086822,0.0185927,0.0272749
73,0.43552047,0.81514454,"('helpless', 'self-reliant')",0.91113824,0.92889327,0.1192352,0.11824073,-3.6107104,-3.5118046,-0.5362041,-0.4123815,0.1238226
74,2.8892057,2.717101,"('undedicated', 'dedicated')",1.0835159,1.2105983,0.87452227,1.075021,0.2269447,0.2611458,1.2685472,1.3159666,0.0474194
75,-1.4889536,-1.1328057,"('meek', 'impulsive')",-0.9809587,-1.0539278,-1.5492421,-1.5167193,-0.5707109,-0.48725924,-1.1474664,-1.047678,0.0997884
76,2.3683202,2.1632924,"('anxious', 'daring')",0.7084588,1.1065612,1.0449744,1.40405,0.42729834,0.5449636,1.1372629,1.3047168,0.1674539
77,0.70452696,0.5662527,"('unmotivated', 'motivated')",0.18973412,0.4341514,-0.10345462,0.053592473,-1.0761174,-0.93332416,-0.0713277,0.0301681,0.1014958
78,1.3805224,1.1849971,"('nonresilient', 'resilient')",-0.17725034,0.08293171,0.4446404,0.77756214,0.1278982,0.19348896,0.4439526,0.559745,0.1157924
79,-1.9518986,-1.5498813,"('wavering', 'unwavering')",-0.8046072,-0.9798486,-1.1317497,-1.214366,-0.124831274,-0.13690993,-1.0032717,-0.9702514,0.0330203
80,2.8976758,2.4574456,"('dominated', 'dominating')",1.085231,1.4014082,1.0253983,1.2030134,-0.8542048,-0.77722734,1.0385251,1.07116,0.0326349
81,3.5888038,2.9738736,"('submissive', 'aggressive')",1.1636908,1.405648,0.7600685,0.8063506,-0.37873068,-0.27079248,1.2834581,1.2287699,-0.0546882
82,0.8273929,0.75555,"('poor', 'rich')",-0.61211044,-0.4634784,0.21296996,0.41961703,6.6069903,6.6293416,1.7588106,1.8352575,0.0764469
83,1.2261255,1.19392,"('powerless', 'powerful')",0.6397644,0.61961365,-0.06805253,-0.12497383,-1.1495913,-1.2137822,0.1620615,0.1186944,-0.0433671
84,0.06859802,0.11962055,"('inferior', 'superior')",0.76134104,0.67363894,-0.8306573,-0.95344275,0.040601633,-0.044270586,0.0099708,-0.0511135,-0.0610843
85,-4.2509356,-3.7524707,"('insignificant', 'prestigious')",-2.0459783,-2.3705444,-1.4883592,-1.6228945,-0.030340105,-0.0281026,-1.9539034,-1.943503,0.0104004
86,1.575755,1.1616522,"('uninfluential', 'influential')",-0.18909729,-0.11533,0.08235253,0.11423487,0.2633943,0.2049864,0.4331011,0.3413859,-0.0917152
87,1.887895,1.7875448,"('unsuccessful', 'successful')",0.7325454,0.95841944,1.2990521,1.3801994,0.70732814,0.8056937,1.1567053,1.2329643,0.076259
88,-0.89174765,-1.0336924,"('low', 'eminent')",-0.7210315,-0.7128339,-0.5038383,-0.45671633,-0.14940168,-0.1670258,-0.5665048,-0.5925671,-0.0260623
