,zimmer_male,zimmer_female,tuple,biomet_male,biomet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
48,-1.7952905,-1.8575006,"('unintelligent', 'intelligent')",0.07400755,0.028585268,-0.49148235,-0.5544863,0.27981406,0.2559994,-0.4832378,-0.5318505,-0.0486127
49,-0.51849425,-0.37176952,"('unable', 'able')",-0.11322548,-0.029332127,-0.6466646,-0.57160336,-0.5961606,-0.4477772,-0.4686362,-0.3551205,0.1135157
50,1.2124758,1.2464496,"('clumsy', 'skillful')",0.5336536,0.49858335,-0.024821693,0.06453742,0.045743354,0.048602276,0.4417628,0.4645431,0.0227803
51,-0.6175038,-0.7157055,"('uneducated', 'educated')",-0.32683703,-0.38072872,0.6366481,0.5617231,0.4441263,0.40248573,0.0341084,-0.0330563,-0.0671647
52,0.44312122,0.33017734,"('irrational', 'rational')",-0.09656024,-0.2599811,-0.9322434,-1.0094769,0.2618394,0.12656316,-0.0809608,-0.2031794,-0.1222186
53,-1.1578132,-1.1366358,"('uncreative', 'creative')",-1.7223033,-1.7233796,0.29649213,0.23544356,1.1244681,1.0664428,-0.3647891,-0.3895322,-0.0247431
54,0.108369514,0.096065596,"('incapable', 'capable')",0.17997101,0.12297278,0.15506713,0.18659404,0.76225036,0.82767004,0.3014145,0.3083256,0.0069111
55,-1.283169,-1.3040646,"('incompetent', 'clever')",-0.5227328,-0.46731278,0.28390646,0.21500665,-0.030868836,-0.024500698,-0.388216,-0.3952179,-0.0070019
56,-0.14425814,-0.10069774,"('impractical', 'practical')",0.8778844,0.9167972,0.075594455,0.041758463,-0.31061038,-0.2748485,0.1246526,0.1457524,0.0210998
57,-1.8930463,-1.9478779,"('unimaginative', 'imaginative')",-1.3004732,-1.2946149,-0.45982948,-0.51351774,-2.1579144,-2.2018747,-1.4528159,-1.4894713,-0.0366554
58,-0.13519898,-0.17859827,"('undiscriminating', 'discriminating')",-1.2093891,-1.2242843,0.42294607,0.44769433,0.10698071,0.08954674,-0.2036653,-0.2164104,-0.0127451
59,1.3222015,1.3072828,"('foolish', 'wise')",0.47394937,0.43198183,-0.22645481,-0.190824,0.35115612,0.36276215,0.480213,0.4778007,-0.0024123
60,-0.47743085,-0.41634336,"('inefficient', 'efficient')",0.38434815,0.50599664,0.53524286,0.5194707,-0.31694788,-0.19576716,0.0313031,0.1033392,0.0720361
61,-0.6339976,-0.68236774,"('illogical', 'logical')",-0.59678775,-0.6527882,-0.21271405,-0.37204063,0.22968224,0.11809165,-0.3034543,-0.3972762,-0.0938219
62,-0.6929788,-0.6578482,"('incompetent', 'brilliant')",-0.52669615,-0.44732285,0.3509983,0.36631384,-0.277349,-0.141415,-0.2865064,-0.220068,0.0664384
63,-1.4949801,-1.489963,"('unperceptive', 'insightful')",-0.7574713,-0.6734452,1.1113582,1.1097417,0.7617233,0.9079657,-0.0948425,-0.0364252,0.0584173
64,0.19018184,0.16854703,"('shy', 'confident')",-0.20206317,-0.22037213,0.9334057,0.87840223,-6.7299633,-6.7272506,-1.4521097,-1.4751683,-0.0230586
65,-0.34703067,-0.4151287,"('insecure', 'secure')",-0.6417568,-0.68107665,0.4342501,0.33664635,-0.47742188,-0.4595281,-0.2579898,-0.3047718,-0.046782
66,0.29411006,0.24183224,"('inactive', 'active')",-0.7169013,-0.7520106,0.871658,0.8548306,1.2900198,1.2303684,0.4347216,0.3937552,-0.0409664
67,0.44567326,0.44976413,"('doubtful', 'determined')",0.64784616,0.6687484,0.82053983,0.84897125,-0.68620056,-0.56809855,0.3069647,0.3498463,0.0428816
68,0.10756397,0.08261276,"('dependent', 'independent')",-1.2729529,-1.2956457,-0.6627044,-0.71061695,-0.6673129,-0.65683174,-0.6238515,-0.6451204,-0.0212689
69,1.4751658,1.5563732,"('lazy', 'industrious')",1.6959229,1.7242293,0.59771305,0.66311234,-0.5114084,-0.4909813,0.8143483,0.8631834,0.0488351
70,-0.22256431,-0.20063373,"('lethargic', 'energetic')",-0.31316912,-0.30420828,1.0870489,1.1317511,0.7724695,0.87332046,0.3309462,0.3750574,0.0441112
71,0.46185765,0.4640146,"('diffident', 'self-confident')",1.2092911,1.2695185,0.8493708,0.8073345,0.5093783,0.4776897,0.7574744,0.7546393,-0.0028351
72,-1.2843534,-1.3265141,"('unambitious', 'ambitious')",-0.33657846,-0.35997918,-0.36078814,-0.4045091,-1.2884276,-1.278816,-0.8175369,-0.8424546,-0.0249177
73,1.8332249,1.8390568,"('helpless', 'self-reliant')",0.78291917,0.7112004,-0.2597857,-0.16096525,-3.3976812,-3.3738008,-0.2603307,-0.2461272,0.0142035
74,-0.30960578,-0.2590282,"('undedicated', 'dedicated')",-0.084805414,-0.021237807,0.06862203,0.08728373,0.18509135,0.21649548,-0.0351745,0.0058783,0.0410528
75,0.08086112,0.025721028,"('meek', 'impulsive')",-0.55085325,-0.55705404,-0.54095984,-0.43658912,-0.21569788,-0.1527487,-0.3066625,-0.2801677,0.0264948
76,-0.74304163,-0.69079846,"('anxious', 'daring')",-0.6108296,-0.56327075,0.7887389,0.8467419,0.18519141,0.2738035,-0.0949852,-0.0333809,0.0616043
77,-1.1975478,-1.2146999,"('unmotivated', 'motivated')",-0.45872357,-0.43720683,0.7103546,0.619951,-1.1957437,-1.0823182,-0.5354151,-0.5285685,0.0068466
78,-0.56125027,-0.4650351,"('nonresilient', 'resilient')",-0.11569685,0.03808041,0.20298657,0.20470801,0.21114731,0.3607773,-0.0657033,0.0346327,0.100336
79,-0.14810859,-0.16334528,"('wavering', 'unwavering')",-0.0097087845,-0.02771983,-1.8385767,-1.8097359,-0.08810917,-0.09145474,-0.5211258,-0.523064,-0.0019382
80,0.049212657,0.053380027,"('dominated', 'dominating')",-0.46445933,-0.45928267,0.50136334,0.50775886,-1.3466953,-1.2621361,-0.3151447,-0.29007,0.0250747
81,-1.0316917,-1.1602297,"('submissive', 'aggressive')",-0.17166694,-0.2627447,0.83120906,0.73428833,-0.9076578,-0.8590601,-0.3199518,-0.3869365,-0.0669847
82,-0.7626646,-0.7478731,"('poor', 'rich')",-0.80203664,-0.7667061,0.6150139,0.62352604,5.791255,5.825958,1.2103919,1.2337261,0.0233342
83,0.07065431,0.020751093,"('powerless', 'powerful')",-0.1558626,-0.15601201,0.13044463,0.19354238,-0.8868754,-0.8765518,-0.2104098,-0.2045676,0.0058422
84,0.4370275,0.37829828,"('inferior', 'superior')",0.33860826,0.30546787,0.19711578,0.2172184,0.8802534,0.89024526,0.4632512,0.4478074,-0.0154438
85,1.249748,1.2120018,"('insignificant', 'prestigious')",0.35077143,0.25556,-0.010399789,0.02405864,1.0561285,1.056917,0.661562,0.6371344,-0.0244276
86,-1.4514203,-1.5398194,"('uninfluential', 'influential')",-0.704331,-0.76388645,-0.39080003,-0.52878034,-0.25282395,-0.33146563,-0.6998438,-0.790988,-0.0911442
87,0.4847756,0.42481303,"('unsuccessful', 'successful')",0.17052957,0.13809428,0.7458275,0.7251702,0.34484547,0.41310316,0.4364945,0.4252952,-0.0111993
88,-0.7124773,-0.7460859,"('low', 'eminent')",0.049045928,-0.026940916,0.16205029,0.09310018,0.35076877,0.32664695,-0.0376531,-0.0883199,-0.0506668
