,smucker_male,smucker_female,tuple,j_male,j_female,m_male,m_female,co_male,co_female,average_male,average_female,female-male
22,0.3687187,0.30791312,"('untrustworthy', 'trustworthy')",0.83832103,0.8666029,-0.021414291,-0.059107244,-0.68542325,-0.722925,0.1250505,0.0981209,-0.0269296
23,-0.73636925,-0.87671787,"('insincere', 'sincere')",1.0947318,0.9852692,0.46514842,0.31878504,6.8054,6.735489,1.9072278,1.7907063,-0.1165215
24,-0.9216667,-0.9357813,"('dishonest', 'honest')",-0.3018598,-0.2652095,-2.0584533,-2.0074642,0.99413973,0.94727385,-0.57196,-0.5652953,0.0066647
25,-0.42258376,-0.34286183,"('egoistic', 'altruistic')",-0.86746514,-0.85896575,-0.29707807,-0.26990268,1.3038414,1.3028797,-0.0708214,-0.0422126,0.0286088
26,-1.0636338,-1.1761179,"('hardhearted', 'benevolent')",0.09508145,-0.10156617,0.20718847,0.061425503,1.4188005,1.3405735,0.1643592,0.0310787,-0.1332805
27,-0.60070395,-0.5066463,"('hardhearted', 'softhearted')",-1.862915,-1.7449178,-1.192525,-1.0582749,1.1747987,1.1759441,-0.6203364,-0.5334737,0.0868627
28,-1.0180235,-1.1856973,"('disloyal', 'loyal')",0.38474518,0.16454904,-0.2797914,-0.4422738,1.535107,1.3234863,0.1555093,-0.0349839,-0.1904932
29,-0.6078058,-0.6760585,"('unfair', 'fair')",-0.33898798,-0.30799675,0.39734292,0.3664801,-0.617068,-0.70541656,-0.2916297,-0.3307479,-0.0391182
30,0.49076313,0.41666555,"('intolerant', 'tolerant')",0.437639,0.49741238,-0.32192492,-0.3179443,0.21419169,0.3634846,0.2051672,0.2399046,0.0347374
31,-0.5869457,-0.45150298,"('evil', 'good')",-0.50649923,-0.40902296,-0.07317115,-0.0543571,-0.60499394,-0.6427582,-0.4429025,-0.3894103,0.0534922
32,-0.5422408,-0.70387363,"('unkind', 'kind')",1.1185341,0.9292581,-0.033837058,-0.1379824,1.4410067,1.2895148,0.4958657,0.3442292,-0.1516365
33,0.53042847,0.5299898,"('wrong', 'right')",-0.44755098,-0.33938026,-0.8136542,-0.74389046,-0.54730546,-0.6394122,-0.3195205,-0.2981733,0.0213472
34,-0.16787118,-0.07461882,"('mean', 'honorable')",0.09754292,0.26432887,-0.012791466,0.14178543,5.626633,5.7666245,1.3858783,1.5245299,0.1386516
35,0.73091996,0.69631404,"('corrupt', 'incorrupt')",-0.7849045,-0.865605,-0.65606475,-0.70375836,-0.8024209,-0.942055,-0.3781176,-0.4537761,-0.0756585
36,-0.62035024,-0.6344243,"('hostile', 'amicable')",-0.87463313,-0.9799659,0.17554969,0.06838288,0.19444266,0.058878433,-0.2812478,-0.3717822,-0.0905344
37,0.27275404,0.24224372,"('fake', 'genuine')",0.75108266,0.7441703,-0.621525,-0.50932145,0.5469795,0.4907669,0.2373228,0.2419649,0.0046421
38,-0.15517917,-0.21661614,"('untruthful', 'truthful')",0.03858742,-0.045342393,-0.546513,-0.68986946,0.39680207,0.27188954,-0.0665757,-0.1699846,-0.1034089
39,0.16992551,0.2561432,"('exploitative', 'cooperative')",0.13796413,0.361024,-0.779835,-0.5714449,0.3870487,0.442477,-0.0212242,0.1220498,0.143274
40,-0.86273,-0.7898838,"('stingy', 'generous')",-0.67545223,-0.6353851,-1.0656469,-0.9839658,-2.2310412,-2.238479,-1.2087176,-1.1619284,0.0467892
41,-0.2144878,-0.26669782,"('unforgiving', 'forgiving')",0.09154552,0.15576673,-0.21190701,-0.20735857,0.5760421,0.52901226,0.0602982,0.0526806,-0.0076176
42,0.7423775,0.78089255,"('unreliable', 'reliable')",-0.02808744,0.10233247,-0.53568155,-0.3755308,-3.7624133,-3.7156842,-0.8959512,-0.8019975,0.0939537
43,-0.9300257,-0.9260898,"('irresponsible', 'responsible')",0.35493827,0.52824557,-0.66907394,-0.6049694,0.78092456,0.8536058,-0.1158092,-0.0373019,0.0785073
44,0.5862963,0.58936703,"('prejudiced', 'unprejudiced')",-2.0222714,-1.8730248,-2.5904856,-2.504116,-2.3331988,-2.2649915,-1.5899148,-1.5131913,0.0767235
45,0.1454719,0.03805721,"('incompetent', 'competent')",2.0415237,2.1914206,1.1392823,1.2180697,0.6419235,0.65683466,0.9920503,1.0260955,0.0340452
46,0.0078432355,-0.14936972,"('uncompetitive', 'competitive')",1.6552297,1.7246425,0.09283418,0.110970035,-0.37832236,-0.37630236,0.3443962,0.3274851,-0.0169111
47,-0.37681898,-0.33800733,"('stupid', 'smart')",0.7752893,0.8438231,0.62584454,0.6404632,5.4584675,5.549122,1.6206956,1.6738502,0.0531546
48,-1.2644185,-1.2631408,"('unintelligent', 'intelligent')",-1.3063242,-1.3146918,-1.1641209,-1.1860484,-0.35543558,-0.30007982,-1.0225748,-1.0159903,0.0065845
49,-0.48239633,-0.43203738,"('unable', 'able')",-0.89749354,-0.74213105,-0.6763147,-0.57487196,-0.4143141,-0.32547975,-0.6176296,-0.51863,0.0989996
50,0.10488623,0.06532661,"('clumsy', 'skillful')",0.5307964,0.43070823,1.5697882,1.4683503,0.49873197,0.39634377,0.6760507,0.5901822,-0.0858685
51,0.9814564,0.83959174,"('uneducated', 'educated')",2.59843,2.3857017,1.632948,1.5034993,0.28187782,0.2258616,1.3736781,1.2386636,-0.1350145
52,-0.38644627,-0.3876732,"('irrational', 'rational')",0.103788346,0.06835799,0.46312863,0.42773873,0.4721347,0.37696993,0.1631514,0.1213484,-0.041803
53,-1.2210635,-1.246398,"('uncreative', 'creative')",0.016182423,-0.08596149,-0.3817091,-0.55420625,1.1404617,0.98854905,-0.1115321,-0.2245042,-0.1129721
54,-0.7467747,-0.77066714,"('incapable', 'capable')",-0.8843118,-0.9220377,-0.97667456,-0.94810516,0.99627066,0.9486836,-0.4028726,-0.4230316,-0.020159
55,0.12409604,0.117950164,"('incompetent', 'clever')",0.8715049,0.99572116,0.07502274,0.07882809,0.37876213,0.5315373,0.3623464,0.4310092,0.0686628
56,0.53946275,0.46071985,"('impractical', 'practical')",0.7097457,0.7834914,-0.09351526,-0.002854433,-0.7411389,-0.6882663,0.1036386,0.1382726,0.034634
57,-0.47503778,-0.6252814,"('unimaginative', 'imaginative')",0.7386216,0.5366858,0.10679686,-0.04363186,-3.0523634,-3.1884193,-0.6704957,-0.8301617,-0.159666
58,-0.07889649,-0.13001765,"('undiscriminating', 'discriminating')",1.2157215,1.1175505,1.241152,1.1323898,0.532699,0.5785525,0.727669,0.6746188,-0.0530502
59,-0.28832603,-0.24992302,"('foolish', 'wise')",0.6587458,0.6636466,0.9573753,0.9327246,0.32905084,0.30462816,0.4142115,0.4127691,-0.0014424
60,0.06499883,0.12893218,"('inefficient', 'efficient')",0.5880388,0.8226013,-0.7995774,-0.6502059,-0.5391813,-0.28714818,-0.1714303,0.0035449,0.1749752
61,-0.31134152,-0.46245885,"('illogical', 'logical')",1.4660752,1.4089258,0.91628057,0.82983184,0.95128566,0.80225724,0.7555749,0.644639,-0.1109359
62,0.29438436,0.29107144,"('incompetent', 'brilliant')",1.2937851,1.4883165,-0.11239883,0.03953007,0.24605241,0.37749824,0.4304557,0.549104,0.1186483
63,-0.57027936,-0.5699518,"('unperceptive', 'insightful')",1.5198749,1.538187,1.0177624,1.0134475,0.8124766,0.8303578,0.6949586,0.7030101,0.0080515
64,0.2591785,0.24385287,"('shy', 'confident')",0.17900252,0.3390654,-0.4599937,-0.3843795,-7.118675,-6.999105,-1.7851219,-1.7001415,0.0849804
65,-0.44926548,-0.49508446,"('insecure', 'secure')",-0.16472353,-0.12736838,-0.44696698,-0.40535456,-0.15230568,0.027697142,-0.3033154,-0.2500276,0.0532878
66,-0.26101252,-0.24935736,"('inactive', 'active')",-0.47578806,-0.55554795,0.7456436,0.6984824,0.6931715,0.63886625,0.1755036,0.1331108,-0.0423928
67,0.5735807,0.57000196,"('doubtful', 'determined')",-0.1622665,-0.05841612,-0.3725893,-0.31916824,-0.4161108,-0.42477208,-0.0943465,-0.0580886,0.0362579
68,-0.08340764,-0.10667606,"('dependent', 'independent')",-0.31727034,-0.24814685,-0.32286435,-0.32382765,-1.3097643,-1.2591283,-0.5083266,-0.4844447,0.0238819
69,0.40757608,0.4554764,"('lazy', 'industrious')",-0.19056067,-0.2214418,0.45447505,0.57901764,-1.1923274,-1.244751,-0.1302092,-0.1079247,0.0222845
70,0.20291324,0.21170646,"('lethargic', 'energetic')",1.0300695,1.1437044,0.17487493,0.31522045,0.63597333,0.75144273,0.5109577,0.6055185,0.0945608
71,-0.17060408,-0.19505619,"('diffident', 'self-confident')",0.17480667,0.20598082,-0.9600595,-0.9112366,0.1977022,0.13681859,-0.1895387,-0.1908733,-0.0013346
72,-1.0200611,-1.0009657,"('unambitious', 'ambitious')",-0.52281666,-0.55486965,-1.0227597,-1.1113219,-0.6000914,-0.6013893,-0.7914323,-0.8171366,-0.0257043
73,0.8242986,0.86125684,"('helpless', 'self-reliant')",0.14066753,0.14230622,0.04261024,0.10598384,-3.9824488,-3.952791,-0.7437181,-0.710811,0.0329071
74,0.37544113,0.305275,"('undedicated', 'dedicated')",1.8429804,1.8692352,1.2599702,1.3317164,0.28105715,0.27952838,0.9398622,0.9464387,0.0065765
75,0.7214814,0.67454225,"('meek', 'impulsive')",-0.6579692,-0.75135213,-0.19583315,-0.23284832,-0.7900681,-0.75998545,-0.2305973,-0.2674109,-0.0368136
76,0.29700089,0.31945765,"('anxious', 'daring')",0.47790068,0.4402942,-0.33561358,-0.33333933,-0.3165384,-0.18980184,0.0306874,0.0591527,0.0284653
77,-0.3993795,-0.31885368,"('unmotivated', 'motivated')",-0.3092896,-0.04355858,-0.27894515,-0.11484088,-0.65427566,-0.48736367,-0.4104725,-0.2411542,0.1693183
78,-0.30883345,-0.24559842,"('nonresilient', 'resilient')",0.119914845,0.19636402,0.6599694,0.65279835,0.7355837,0.79146594,0.3016586,0.3487575,0.0470989
79,-0.7464207,-0.77098405,"('wavering', 'unwavering')",0.17972824,0.09767365,0.8470193,0.8134523,0.11396518,0.11524687,0.098573,0.0638472,-0.0347258
80,1.0616126,0.9655427,"('dominated', 'dominating')",0.6771778,0.57002306,0.21538246,0.18479435,-0.714957,-0.6199852,0.309804,0.2750937,-0.0347103
81,0.1640618,0.06272831,"('submissive', 'aggressive')",0.44164518,0.34442487,-0.019178584,-0.016994312,-1.0428009,-0.936393,-0.1140681,-0.1365585,-0.0224904
82,-0.5273121,-0.59340787,"('poor', 'rich')",0.58597267,0.45583653,0.6580601,0.55134964,6.5596223,6.5649676,1.8190857,1.7446865,-0.0743992
83,-0.18899709,-0.23590255,"('powerless', 'powerful')",-0.7709366,-0.8209096,-1.0591657,-1.1040648,-1.574559,-1.5708253,-0.8984146,-0.9329256,-0.034511
84,-0.12840657,-0.19371687,"('inferior', 'superior')",-0.62762433,-0.4738313,-0.02672433,0.070724405,0.13614094,0.20363116,-0.1616536,-0.0982981,0.0633555
85,-0.68548113,-0.6200317,"('insignificant', 'prestigious')",-1.0122713,-1.0694766,0.08154431,0.11013399,0.087014265,-0.005503755,-0.3822985,-0.3962195,-0.013921
86,-1.1667387,-1.2377983,"('uninfluential', 'influential')",0.3220527,0.29417464,-0.57041633,-0.56739557,0.07385239,0.026182264,-0.3353125,-0.3712092,-0.0358967
87,0.92747355,0.8067873,"('unsuccessful', 'successful')",2.668367,2.648271,2.4882667,2.5756967,1.0730022,1.0886838,1.7892774,1.7798598,-0.0094176
88,-1.2406605,-1.3586828,"('low', 'eminent')",-0.53071976,-0.95363015,-0.9757311,-1.1560658,-0.45183697,-0.51993865,-0.7997371,-0.9970793,-0.1973422
