,site_male,site_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
31,-2.3213434,-2.2884555,"('evil', 'good')",-1.312471,-1.3316697,-0.32313368,-0.3753751,-1.3189827,-1.3318334,-0.0128507
32,0.6804125,0.6516234,"('unkind', 'kind')",1.232442,1.3357388,1.1101558,1.0697079,1.0076701,1.0190233,0.0113532
33,0.8072199,0.71041524,"('wrong', 'right')",0.20924532,0.112370074,-0.37888914,-0.42507473,0.2125253,0.1325702,-0.0799551
34,0.24632046,0.36470535,"('mean', 'honorable')",-0.038413398,0.17347041,5.610064,5.7094,1.9393237,2.0825253,0.1432016
35,-1.2337886,-1.4159815,"('corrupt', 'incorrupt')",-1.5888181,-1.816444,-0.04949085,-0.20241165,-0.9573658,-1.1449458,-0.18758
36,-2.2871835,-2.32762,"('hostile', 'amicable')",-2.3113353,-2.3745909,0.07502915,-0.01737633,-1.5078298,-1.5731958,-0.065366
37,-0.009740409,0.0158218,"('fake', 'genuine')",-0.13899766,-0.027482808,0.30577686,0.3467722,0.0523463,0.1117037,0.0593574
38,0.53696686,0.52775246,"('untruthful', 'truthful')",0.2602541,0.2846309,-0.33412763,-0.2654641,0.1543644,0.1823064,0.027942
39,1.0568842,1.004586,"('exploitative', 'cooperative')",2.4171362,2.3673203,0.5218543,0.5485513,1.3319583,1.3068192,-0.0251391
40,0.13806278,0.19751734,"('stingy', 'generous')",0.67663294,0.7767493,-1.7427686,-1.8850255,-0.3093576,-0.3035863,0.0057713
41,0.7430985,0.74403876,"('unforgiving', 'forgiving')",1.5797,1.7325046,-0.059933983,-0.14732493,0.7542882,0.7764061,0.0221179
42,0.59104306,0.64328223,"('unreliable', 'reliable')",0.7382912,0.99565554,-3.3762643,-3.3309336,-0.68231,-0.5639986,0.1183114
43,1.4182432,1.5152146,"('irresponsible', 'responsible')",1.6782346,1.909411,0.1404071,0.20099068,1.0789616,1.2085387,0.1295771
44,-0.057261907,-0.0069035576,"('prejudiced', 'unprejudiced')",-0.5654855,-0.5762503,-1.274219,-1.2189596,-0.6323222,-0.6007045,0.0316177
45,0.6329328,0.770055,"('incompetent', 'competent')",1.0236588,1.2104387,-0.19567011,-0.23387295,0.4869738,0.582207,0.0952332
46,0.7634245,0.8485234,"('uncompetitive', 'competitive')",1.4286642,1.5644736,-1.5288377,-1.5703077,0.2210836,0.2808964,0.0598128
47,0.87266713,0.8373091,"('stupid', 'smart')",1.0892835,1.1305647,5.9102254,6.0559072,2.6240587,2.6745936,0.0505349
48,1.0540975,1.0451213,"('unintelligent', 'intelligent')",0.42987502,0.40948054,0.39168057,0.35331094,0.6252177,0.6026376,-0.0225801
49,-1.7743773,-1.7696794,"('unable', 'able')",-0.97768193,-0.90695906,-0.028178565,0.028827354,-0.9267459,-0.8826037,0.0441422
50,-1.3010591,-1.4111165,"('clumsy', 'skillful')",-0.89016044,-0.93067974,0.03642223,-0.009646794,-0.7182658,-0.7838144,-0.0655486
51,-0.60019296,-0.6705998,"('uneducated', 'educated')",0.15934812,0.15269639,0.09155875,0.10993403,-0.1164287,-0.1359898,-0.0195611
52,-0.8983184,-1.1171951,"('irrational', 'rational')",-0.934857,-1.2368159,0.22849014,0.14775307,-0.5348951,-0.7354194,-0.2005243
53,-1.0799197,-1.157323,"('uncreative', 'creative')",-0.22725414,-0.26905012,0.5498402,0.49527782,-0.2524445,-0.3103651,-0.0579206
54,-1.0123215,-1.0371853,"('incapable', 'capable')",-0.8658951,-0.93005264,1.0898144,1.2154942,-0.2628007,-0.2505813,0.0122194
55,1.1167028,1.1796426,"('incompetent', 'clever')",1.5580637,1.6892183,0.27377823,0.2771116,0.9828482,1.0486574,0.0658092
56,1.830231,1.8979425,"('impractical', 'practical')",1.5180076,1.7500926,-0.47239468,-0.38701308,0.9586146,1.0870074,0.1283928
57,0.6295999,0.72140276,"('unimaginative', 'imaginative')",1.2256266,1.3206937,-3.306025,-3.2511256,-0.4835995,-0.4030097,0.0805898
58,0.7352687,0.7409571,"('undiscriminating', 'discriminating')",0.75589454,0.80696553,0.08472811,0.023024885,0.5252971,0.5236492,-0.0016479
59,-0.75492984,-0.8415231,"('foolish', 'wise')",-0.04859825,-0.12537326,0.2793038,0.32221177,-0.1747414,-0.2148949,-0.0401535
60,2.3236673,2.432518,"('inefficient', 'efficient')",3.0419357,3.1980312,-0.3443107,-0.28409496,1.6737641,1.7821515,0.1083874
61,0.5620314,0.31932706,"('illogical', 'logical')",1.1216005,0.8927334,0.46085533,0.24831825,0.714829,0.4867929,-0.2280361
62,1.3440225,1.4432328,"('incompetent', 'brilliant')",1.8046275,1.9379572,-0.000466418,0.083911315,1.0493946,1.1550337,0.1056391
63,0.8449076,0.9516015,"('unperceptive', 'insightful')",1.8751339,2.0719788,0.21518895,0.22574039,0.9784102,1.0831069,0.1046967
64,0.0128082,0.0005574189,"('shy', 'confident')",-0.085416004,-0.1490684,-6.916412,-6.9573655,-2.3296733,-2.3686255,-0.0389522
65,0.50829273,0.36357865,"('insecure', 'secure')",1.1210289,1.0348277,-0.122844286,-0.10324793,0.5021591,0.4317195,-0.0704396
66,-1.6726565,-1.6667049,"('inactive', 'active')",-1.4335136,-1.4286096,0.58765924,0.5446922,-0.8395036,-0.8502074,-0.0107038
67,1.4209808,1.3974664,"('doubtful', 'determined')",1.1568587,1.1316379,-0.4573413,-0.42855966,0.7068327,0.7001815,-0.0066512
68,-1.1687667,-1.2101771,"('dependent', 'independent')",0.0047198534,0.028923333,-0.92113936,-1.0255711,-0.6950621,-0.7356083,-0.0405462
69,-0.7368699,-0.78991365,"('lazy', 'industrious')",-0.328098,-0.37785003,-0.7515621,-0.87480426,-0.60551,-0.680856,-0.075346
70,0.87946016,0.96267134,"('lethargic', 'energetic')",1.5406826,1.7588784,0.09457843,0.19454843,0.8382404,0.9720327,0.1337923
71,1.2225932,1.2161262,"('diffident', 'self-confident')",0.962519,1.0127044,0.42753822,0.4394357,0.8708835,0.8894221,0.0185386
72,1.3036551,1.2909739,"('unambitious', 'ambitious')",0.36471877,0.35965934,-0.0499955,0.08814209,0.5394595,0.5795918,0.0401323
73,0.56501,0.58957404,"('helpless', 'self-reliant')",-0.66617966,-0.6726867,-3.5994198,-3.564602,-1.2335298,-1.2159049,0.0176249
74,0.5345691,0.60510886,"('undedicated', 'dedicated')",0.71995294,0.9158075,-0.182401,-0.17736259,0.3573737,0.4478513,0.0904776
75,-1.3049186,-1.195793,"('meek', 'impulsive')",-1.6934158,-1.7229712,-0.54976064,-0.47574556,-1.1826983,-1.1315033,0.051195
76,0.87425685,0.885361,"('anxious', 'daring')",0.3447658,0.48546344,-0.45446423,-0.38770366,0.2548528,0.3277069,0.0728541
77,0.5817594,0.6746668,"('unmotivated', 'motivated')",0.7288366,0.7802495,-1.5864451,-1.4982568,-0.0919497,-0.0144469,0.0775028
78,-0.1381457,-0.11291445,"('nonresilient', 'resilient')",0.11939618,0.26079702,-0.40765622,-0.43474123,-0.1421352,-0.0956195,0.0465157
79,-1.6378076,-1.6651012,"('wavering', 'unwavering')",-2.0332294,-2.068515,-0.22083941,-0.14916402,-1.2972922,-1.2942601,0.0030321
80,0.4124995,0.37578762,"('dominated', 'dominating')",1.0430381,1.0037544,-0.8336905,-0.7911651,0.2072823,0.1961256,-0.0111567
81,1.6641111,1.7235272,"('submissive', 'aggressive')",1.8636069,1.931228,-0.77513844,-0.5928855,0.9175266,1.0206232,0.1030966
82,-0.8878459,-0.86892956,"('poor', 'rich')",-0.5373377,-0.4693206,6.664205,6.743761,1.7463404,1.801837,0.0554966
83,0.2901221,0.23743084,"('powerless', 'powerful')",-0.23041226,-0.26069954,-0.8607511,-0.83306557,-0.2670137,-0.2854448,-0.0184311
84,-0.08867419,-0.22605784,"('inferior', 'superior')",-0.8145958,-0.98227876,0.46372148,0.35653442,-0.1465162,-0.2839341,-0.1374179
85,-0.6374285,-0.69568133,"('insignificant', 'prestigious')",-1.2854201,-1.3803728,0.16761328,0.08222756,-0.5850784,-0.6646088,-0.0795304
86,-0.11305932,-0.101813726,"('uninfluential', 'influential')",0.66863096,0.7119252,0.018030833,0.014668018,0.1912008,0.2082598,0.017059
87,-0.14427392,-0.22643138,"('unsuccessful', 'successful')",0.86964035,0.749943,0.59432566,0.57706803,0.4398974,0.3668599,-0.0730375
88,-0.06738112,-0.09695775,"('low', 'eminent')",-0.026728775,-0.03364498,-0.31314516,-0.23680456,-0.1357517,-0.1224691,0.0132826
