,quality_male,quality_female,tuple,care_male,care_female,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
20,-0.295357,-0.31222114,"('rough', 'thoughtful')",-0.84145206,-0.77719903,-0.290888,-0.28985608,0.9960147,0.98128986,-0.1079206,-0.0994966,0.008424
21,1.5679996,1.521802,"('immoral', 'moral')",1.228396,1.2680537,1.7775545,1.7617533,-0.6278472,-0.51678526,0.9865258,1.008706,0.0221802
22,1.2173092,1.1502738,"('untrustworthy', 'trustworthy')",0.11084892,0.26766753,0.6596781,0.7096608,-0.91160256,-0.9195021,0.2690584,0.302025,0.0329666
23,1.4194552,1.4505291,"('insincere', 'sincere')",0.7024489,0.8103056,1.4391295,1.4160568,5.805315,5.8279595,2.3415871,2.3762126,0.0346255
24,1.6377378,1.6075453,"('dishonest', 'honest')",0.6460364,0.5695987,0.5993166,0.60100394,1.0726388,1.0303943,0.9889324,0.9521356,-0.0367968
25,0.21856034,0.19175346,"('egoistic', 'altruistic')",-0.028983228,-0.038714364,-0.40468425,-0.40863562,1.4817797,1.4428276,0.3166682,0.2968078,-0.0198604
26,0.5443916,0.4942826,"('hardhearted', 'benevolent')",0.8035168,0.8759757,1.0961976,1.1355295,1.8506969,1.8326201,1.0737008,1.084602,0.0109012
27,1.4102604,1.4072791,"('hardhearted', 'softhearted')",1.4156425,1.356043,0.6213714,0.584486,1.8354936,1.6678294,1.3206919,1.2539093,-0.0667826
28,1.0449942,0.9267161,"('disloyal', 'loyal')",0.16491562,0.14992417,0.2245245,0.13799962,1.080246,1.0438849,0.6286701,0.5646312,-0.0640389
29,-0.02287446,-0.05451408,"('unfair', 'fair')",-0.35555252,-0.33593065,-0.628906,-0.6202652,-0.25820202,-0.36210084,-0.3163838,-0.3432027,-0.0268189
30,1.3216656,1.2844787,"('intolerant', 'tolerant')",0.85419166,0.9544738,2.0371013,2.0081391,0.79417133,0.70028687,1.2517824,1.2368445,-0.0149379
31,-1.5307945,-1.4682227,"('evil', 'good')",-0.74945974,-0.46070197,-1.9362104,-1.845373,-0.46127436,-0.512449,-1.1694348,-1.0716867,0.0977481
32,1.5402534,1.4614342,"('unkind', 'kind')",2.2772942,2.151725,1.5091152,1.4506143,1.1999351,1.148833,1.6316495,1.5531516,-0.0784979
33,1.5591171,1.4618514,"('wrong', 'right')",1.2951859,1.2397635,0.1496271,0.12778722,-0.4193427,-0.5036118,0.6461468,0.5814475,-0.0646993
34,1.6823206,1.784313,"('mean', 'honorable')",0.39565158,0.5934393,0.63986766,0.72596693,6.4653735,6.55843,2.2958033,2.4155374,0.1197341
35,-1.1475068,-1.2090359,"('corrupt', 'incorrupt')",-0.5919162,-0.7123567,-2.4363217,-2.4973376,0.45611772,0.25237477,-0.9299068,-1.0415889,-0.1116821
36,-0.38843283,-0.410296,"('hostile', 'amicable')",-0.7100314,-0.4164672,-2.23885,-2.2418942,0.70583856,0.5097792,-0.657869,-0.6397195,0.0181495
37,1.2447526,1.2435284,"('fake', 'genuine')",0.5600739,0.5539226,0.35096875,0.34834424,0.3249626,0.31444478,0.6201895,0.61506,-0.0051295
38,1.2584459,1.2709298,"('untruthful', 'truthful')",1.3403511,1.4166166,0.24196413,0.32158732,0.18408462,0.2592488,0.7562114,0.8170956,0.0608842
39,0.8548773,0.83514476,"('exploitative', 'cooperative')",0.5917601,0.53107876,1.1752241,1.1988772,0.20414737,0.21584831,0.7065022,0.6952372,-0.011265
40,0.588459,0.6067965,"('stingy', 'generous')",0.11091425,0.33235955,0.16294187,0.27577624,-1.5438068,-1.6686602,-0.1703729,-0.113432,0.0569409
41,-0.069555946,-0.07299056,"('unforgiving', 'forgiving')",0.8997437,1.1835572,0.63291025,0.7197581,0.11075821,0.017267315,0.3934641,0.461898,0.0684339
42,2.9930353,3.014972,"('unreliable', 'reliable')",2.1651309,2.315094,1.95911,1.9906082,-2.998672,-2.9425986,1.029651,1.0945189,0.0648679
43,1.4123213,1.4893205,"('irresponsible', 'responsible')",1.8480413,1.9198723,1.3739074,1.4595406,0.5095731,0.5597482,1.2859608,1.3571204,0.0711596
44,-0.21090302,-0.25564688,"('prejudiced', 'unprejudiced')",-0.62592137,-0.73418814,-0.3514724,-0.37842482,-1.4168206,-1.4340343,-0.6512793,-0.7005736,-0.0492943
45,0.7462543,0.8578184,"('incompetent', 'competent')",0.12901253,0.68943274,1.0301342,1.1528665,-0.5498927,-0.5414165,0.3388771,0.5396752,0.2007981
46,1.0767767,1.169184,"('uncompetitive', 'competitive')",-0.09361258,0.2551598,1.1810304,1.2633582,-0.75307953,-0.76090544,0.3527788,0.4816992,0.1289204
47,0.9892511,1.0146447,"('stupid', 'smart')",1.0951982,1.1245475,1.2129385,1.2538196,5.870153,5.9616,2.2918851,2.3386528,0.0467677
48,-0.22688664,-0.2574549,"('unintelligent', 'intelligent')",-0.12367131,-0.09190932,-0.043335862,-0.036725234,0.4604536,0.46776688,0.0166399,0.0204194,0.0037795
49,0.27118266,0.32343683,"('unable', 'able')",0.3126005,0.38357443,-0.23485646,-0.18536553,-0.07687348,0.07815413,0.0680133,0.14995,0.0819367
50,1.5179267,1.5593959,"('clumsy', 'skillful')",1.0019095,1.0516809,0.33234674,0.3232232,0.22120458,0.16157539,0.7683468,0.7739688,0.005622
51,-1.2608863,-1.3005639,"('uneducated', 'educated')",-0.18637228,-0.26205906,0.23481055,0.13365601,0.15173061,0.085771136,-0.2651793,-0.335799,-0.0706197
52,0.9088141,0.7767276,"('irrational', 'rational')",0.582811,0.31109428,-1.3046867,-1.4370602,-0.027080908,-0.16873999,0.0399644,-0.1294946,-0.169459
53,-0.9858911,-0.9604459,"('uncreative', 'creative')",-0.8642247,-0.7997508,0.003285896,-0.039992686,0.8129785,0.7839104,-0.2584628,-0.2540697,0.0043931
54,0.31775326,0.2803719,"('incapable', 'capable')",0.5185236,0.42573038,0.07091884,0.04126889,1.1944127,1.3016317,0.5254021,0.5122507,-0.0131514
55,-0.8932126,-0.8171874,"('incompetent', 'clever')",-1.0336269,-0.76781285,0.8860016,0.90588033,-0.32922184,-0.27757952,-0.342515,-0.2391749,0.1033401
56,1.8321887,1.837676,"('impractical', 'practical')",1.5776497,1.6413312,1.7491201,1.8334016,-0.6157356,-0.54216087,1.1358057,1.192562,0.0567563
57,-0.2572097,-0.20522301,"('unimaginative', 'imaginative')",0.29566467,0.47685254,0.2927599,0.33582467,-2.8848233,-2.8722167,-0.6384021,-0.5661906,0.0722115
58,0.03071944,0.13007836,"('undiscriminating', 'discriminating')",-0.4663001,-0.2639338,0.14517568,0.18766743,0.20490289,0.16738488,-0.0213755,0.0552992,0.0766747
59,0.9921242,0.9551865,"('foolish', 'wise')",1.5787681,1.4329307,0.16385217,0.15010841,0.83831584,0.8297504,0.8932651,0.841994,-0.0512711
60,0.29758418,0.29548097,"('inefficient', 'efficient')",0.36633143,0.46106893,1.9103122,1.9592323,-0.5891768,-0.47285858,0.4962628,0.5607309,0.0644681
61,0.796208,0.71004355,"('illogical', 'logical')",0.13365094,0.049721383,-0.23206446,-0.30446628,0.2319874,0.14765657,0.2324455,0.1507388,-0.0817067
62,0.73656934,0.8217035,"('incompetent', 'brilliant')",0.36328864,0.5512176,1.3624339,1.4465882,-0.60435164,-0.4480244,0.4644851,0.5928712,0.1283861
63,0.9741475,1.1384178,"('unperceptive', 'insightful')",1.0356477,1.3365532,1.9893112,2.0969744,0.9493394,1.0979801,1.2371114,1.4174813,0.1803699
64,1.34063,1.2702705,"('shy', 'confident')",0.36823988,0.23271818,1.3229772,1.2879597,-6.966247,-6.936565,-0.9836,-1.0364041,-0.0528041
65,0.9075892,0.7527461,"('insecure', 'secure')",-0.58426005,-0.76038045,1.2861209,1.1728582,-0.5049664,-0.48413372,0.2761209,0.1702725,-0.1058484
66,0.6036215,0.6882428,"('inactive', 'active')",0.09138121,0.017656147,0.09125637,0.09779197,1.7419146,1.7165282,0.6320434,0.6300548,-0.0019886
67,-0.090873346,-0.11614309,"('doubtful', 'determined')",0.3020568,0.19567244,0.9944153,0.94109756,-0.570845,-0.52946997,0.1586884,0.1227892,-0.0358992
68,-0.050918598,-0.113306634,"('dependent', 'independent')",-1.0701545,-1.1551855,-0.95220786,-1.059617,-0.29701793,-0.34566697,-0.5925747,-0.668444,-0.0758693
69,0.8798538,0.90735894,"('lazy', 'industrious')",0.91384023,0.8516167,0.30924657,0.31051037,-0.13420801,-0.15047744,0.4921831,0.4797521,-0.012431
70,0.9512365,1.039314,"('lethargic', 'energetic')",0.12720178,0.3123911,1.5889328,1.6471211,0.2448075,0.32340968,0.7280446,0.8305589,0.1025143
71,1.1309144,1.1727282,"('diffident', 'self-confident')",2.3122926,2.4706376,1.5340437,1.6179702,0.8862724,0.91611373,1.4658808,1.5443625,0.0784817
72,0.46041283,0.4136988,"('unambitious', 'ambitious')",0.15485272,0.05032727,0.3716727,0.39287078,-1.0566612,-0.9870135,-0.0174308,-0.0325292,-0.0150984
73,2.0502536,2.0057082,"('helpless', 'self-reliant')",0.6401071,0.55167824,-0.17207716,-0.19739695,-3.2186668,-3.256822,-0.1750958,-0.2242082,-0.0491124
74,1.1791807,1.2916169,"('undedicated', 'dedicated')",0.43907657,0.61419517,-0.003251588,0.10775916,0.10264187,0.09315459,0.4294119,0.5266815,0.0972696
75,-1.3837447,-1.3076773,"('meek', 'impulsive')",-0.43429267,-0.34147793,-1.4182856,-1.3875089,-0.3056258,-0.25177795,-0.8854872,-0.8221105,0.0633767
76,0.23374476,0.39935476,"('anxious', 'daring')",-0.35908946,-0.33697957,1.9099737,1.9167231,0.176082,0.23656729,0.4901778,0.5539164,0.0637386
77,-0.69151956,-0.67524385,"('unmotivated', 'motivated')",-0.050407223,0.104809746,0.44323346,0.43228745,-1.6125175,-1.4360865,-0.4778027,-0.3935583,0.0842444
78,0.96501875,1.0745107,"('nonresilient', 'resilient')",1.3674754,1.6777035,1.1670027,1.2589209,0.32627973,0.41678488,0.9564441,1.10698,0.1505359
79,0.9202912,0.91552824,"('wavering', 'unwavering')",0.20014958,0.27149937,-0.91966397,-0.9041964,0.5463809,0.6016,0.1867894,0.2211078,0.0343184
80,0.6799028,0.6643227,"('dominated', 'dominating')",0.048037425,-0.09264847,0.95137423,0.96402913,-1.2667406,-1.1444181,0.1031435,0.0978213,-0.0053222
81,-0.24174115,-0.32743624,"('submissive', 'aggressive')",0.23135191,0.048698027,1.3310218,1.2743707,-1.039269,-0.9195831,0.0703409,0.0190123,-0.0513286
82,-2.0627444,-2.0178466,"('poor', 'rich')",-1.2171499,-1.0270017,0.06259297,0.07620067,5.9919014,6.083608,0.69365,0.7787401,0.0850901
83,0.48544252,0.49563205,"('powerless', 'powerful')",0.25383228,0.3198813,0.37110054,0.38742703,-1.170063,-1.1682185,-0.0149219,0.0086805,0.0236024
84,2.1647944,2.0265803,"('inferior', 'superior')",0.023573136,-0.15427221,-0.9028952,-0.9570732,0.88387054,0.8089873,0.5423357,0.4310555,-0.1112802
85,0.99297225,0.9973643,"('insignificant', 'prestigious')",1.0361912,0.9931914,0.058456957,0.02379843,1.3433604,1.2965608,0.8577452,0.8277287,-0.0300165
86,-0.2491777,-0.27284867,"('uninfluential', 'influential')",-0.3148214,-0.14472735,0.080453105,0.10559572,-0.13213342,-0.185362,-0.1539198,-0.1243356,0.0295842
87,1.0919739,1.073655,"('unsuccessful', 'successful')",0.6261207,0.61119455,1.4416304,1.4600577,0.6416552,0.8147124,0.950345,0.9899049,0.0395599
88,-0.09407486,-0.14885016,"('low', 'eminent')",-0.33646744,-0.44992852,-0.27011037,-0.3678754,0.25955704,0.2973825,-0.1102739,-0.1673179,-0.057044
