,ferry_male,ferry_female,tuple,average_male,average_female,female-male
21,-0.08853159,-0.016036034,"('immoral', 'moral')",-0.0885316,-0.016036,0.0724956
22,-0.17682573,-0.19786091,"('untrustworthy', 'trustworthy')",-0.1768257,-0.1978609,-0.0210352
23,6.425239,6.558296,"('insincere', 'sincere')",6.4252391,6.5582962,0.1330571
24,1.8981593,1.905095,"('dishonest', 'honest')",1.8981593,1.905095,0.0069357
25,0.48621958,0.46115863,"('egoistic', 'altruistic')",0.4862196,0.4611586,-0.025061
26,0.8936538,0.8044661,"('hardhearted', 'benevolent')",0.8936538,0.8044661,-0.0891877
27,1.2955565,1.2474833,"('hardhearted', 'softhearted')",1.2955565,1.2474833,-0.0480732
28,1.0177159,1.0865854,"('disloyal', 'loyal')",1.0177159,1.0865854,0.0688695
29,0.032087486,-0.12547845,"('unfair', 'fair')",0.0320875,-0.1254784,-0.1575659
30,0.9439365,0.90455216,"('intolerant', 'tolerant')",0.9439365,0.9045522,-0.0393843
31,-1.5862894,-1.4834032,"('evil', 'good')",-1.5862894,-1.4834032,0.1028862
32,1.1799504,1.1749922,"('unkind', 'kind')",1.1799504,1.1749922,-0.0049582
33,-0.19680674,-0.17876801,"('wrong', 'right')",-0.1968067,-0.178768,0.0180387
34,4.319185,4.513075,"('mean', 'honorable')",4.3191848,4.5130749,0.1938901
35,-1.0578247,-1.1830779,"('corrupt', 'incorrupt')",-1.0578247,-1.1830779,-0.1252532
36,-0.5844675,-0.6081393,"('hostile', 'amicable')",-0.5844675,-0.6081393,-0.0236718
37,0.74725974,0.63578796,"('fake', 'genuine')",0.7472597,0.635788,-0.1114717
38,0.3158221,0.28941268,"('untruthful', 'truthful')",0.3158221,0.2894127,-0.0264094
39,-0.08045199,-0.096125744,"('exploitative', 'cooperative')",-0.080452,-0.0961257,-0.0156737
40,-1.6154451,-1.5875918,"('stingy', 'generous')",-1.6154451,-1.5875918,0.0278533
41,0.39487633,0.39757362,"('unforgiving', 'forgiving')",0.3948763,0.3975736,0.0026973
42,-2.1018817,-2.0265424,"('unreliable', 'reliable')",-2.1018817,-2.0265424,0.0753393
43,1.516251,1.4490757,"('irresponsible', 'responsible')",1.516251,1.4490757,-0.0671753
44,-1.068048,-1.2789665,"('prejudiced', 'unprejudiced')",-1.068048,-1.2789665,-0.2109185
45,0.37895304,0.49505717,"('incompetent', 'competent')",0.378953,0.4950572,0.1161042
46,-0.71982485,-0.7123842,"('uncompetitive', 'competitive')",-0.7198249,-0.7123842,0.0074407
47,5.4097767,5.636894,"('stupid', 'smart')",5.4097767,5.6368942,0.2271175
48,0.9631982,0.9616055,"('unintelligent', 'intelligent')",0.9631982,0.9616055,-0.0015927
49,-0.0070187775,0.109230906,"('unable', 'able')",-0.0070188,0.1092309,0.1162497
50,-0.45588034,-0.25990558,"('clumsy', 'skillful')",-0.4558803,-0.2599056,0.1959747
51,0.2482523,0.31464878,"('uneducated', 'educated')",0.2482523,0.3146488,0.0663965
52,-0.032449007,-0.067909345,"('irrational', 'rational')",-0.032449,-0.0679093,-0.0354603
53,0.1579253,0.17003739,"('uncreative', 'creative')",0.1579253,0.1700374,0.0121121
54,0.9715362,1.0785328,"('incapable', 'capable')",0.9715362,1.0785328,0.1069966
55,0.91199774,0.96866775,"('incompetent', 'clever')",0.9119977,0.9686677,0.05667
56,0.93036485,1.0183992,"('impractical', 'practical')",0.9303648,1.0183992,0.0880344
57,-2.624962,-2.6328516,"('unimaginative', 'imaginative')",-2.6249621,-2.6328516,-0.0078895
58,-0.48155826,-0.41066495,"('undiscriminating', 'discriminating')",-0.4815583,-0.4106649,0.0708934
59,0.23785947,0.3483929,"('foolish', 'wise')",0.2378595,0.3483929,0.1105334
60,0.562406,0.5816508,"('inefficient', 'efficient')",0.562406,0.5816508,0.0192448
61,0.38251156,0.28879905,"('illogical', 'logical')",0.3825116,0.288799,-0.0937126
62,1.3044391,1.4138684,"('incompetent', 'brilliant')",1.3044391,1.4138684,0.1094293
63,0.5942125,0.686078,"('unperceptive', 'insightful')",0.5942125,0.686078,0.0918655
64,-5.8135724,-5.78698,"('shy', 'confident')",-5.8135724,-5.7869802,0.0265922
65,0.63039815,0.69063115,"('insecure', 'secure')",0.6303982,0.6906312,0.060233
66,-0.14794067,-0.27118772,"('inactive', 'active')",-0.1479407,-0.2711877,-0.123247
67,-0.22966997,-0.24239278,"('doubtful', 'determined')",-0.22967,-0.2423928,-0.0127228
68,-0.9488202,-0.8176552,"('dependent', 'independent')",-0.9488202,-0.8176552,0.131165
69,-1.6781632,-1.6618696,"('lazy', 'industrious')",-1.6781632,-1.6618696,0.0162936
70,0.9809927,1.0172157,"('lethargic', 'energetic')",0.9809927,1.0172157,0.036223
71,0.6827381,0.75437206,"('diffident', 'self-confident')",0.6827381,0.7543721,0.071634
72,0.6925761,0.71916795,"('unambitious', 'ambitious')",0.6925761,0.7191679,0.0265918
73,-3.224349,-3.1498282,"('helpless', 'self-reliant')",-3.224349,-3.1498282,0.0745208
74,-0.027119633,-0.021933004,"('undedicated', 'dedicated')",-0.0271196,-0.021933,0.0051866
75,-1.0199381,-0.93423593,"('meek', 'impulsive')",-1.0199381,-0.9342359,0.0857022
76,0.5698275,0.50124806,"('anxious', 'daring')",0.5698275,0.5012481,-0.0685794
77,-1.260541,-1.2081057,"('unmotivated', 'motivated')",-1.260541,-1.2081057,0.0524353
78,-0.41079,-0.38405883,"('nonresilient', 'resilient')",-0.41079,-0.3840588,0.0267312
79,-0.28281143,-0.13226828,"('wavering', 'unwavering')",-0.2828114,-0.1322683,0.1505431
80,0.109479845,-0.05760629,"('dominated', 'dominating')",0.1094798,-0.0576063,-0.1670861
81,0.1897418,0.24739319,"('submissive', 'aggressive')",0.1897418,0.2473932,0.0576514
82,5.9864087,6.332321,"('poor', 'rich')",5.9864087,6.3323212,0.3459125
83,-0.3250793,-0.4268856,"('powerless', 'powerful')",-0.3250793,-0.4268856,-0.1018063
84,0.5285373,0.5074893,"('inferior', 'superior')",0.5285373,0.5074893,-0.021048
85,-1.236492,-1.239921,"('insignificant', 'prestigious')",-1.236492,-1.239921,-0.003429
86,0.47864777,0.5091743,"('uninfluential', 'influential')",0.4786478,0.5091743,0.0305265
87,0.24083257,0.44080392,"('unsuccessful', 'successful')",0.2408326,0.4408039,0.1999713
88,-0.37759346,-0.23297013,"('low', 'eminent')",-0.3775935,-0.2329701,0.1446234
